Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""5s2.5p""","=""2P*""","=""1/2""",2,"=""""","=""0.00000""","=""""","=""0""","=""L11820"""
"=""5s2.5p""","=""2P*""","=""3/2""",4,"=""""","=""1.93403""","=""""","=""""","=""L11820"""
"=""5s.5p2""","=""4P""","=""1/2""",2,"=""""","=""11.4792""","=""""","=""""","=""L7269"""
"=""5s.5p2""","=""4P""","=""3/2""",4,"=""""","=""12.4453""","=""""","=""""","=""L7269"""
"=""5s.5p2""","=""4P""","=""5/2""",6,"=""""","=""13.2917""","=""""","=""""","=""L7269"""
"=""5s.5p2""","=""2D""","=""3/2""",4,"=""""","=""15.48189""","=""""","=""""","=""L6985"""
"=""5s.5p2""","=""2D""","=""5/2""",6,"=""""","=""16.02247""","=""""","=""""","=""L6985"""
"=""5s.5p2""","=""2P""","=""1/2""",2,"=""""","=""17.58557""","=""""","=""""","=""L6985"""
"=""5s.5p2""","=""2P""","=""3/2""",4,"=""""","=""19.72737""","=""""","=""""","=""L6985"""
"=""5s.5p2""","=""2S""","=""1/2""",2,"=""""","=""19.58896""","=""""","=""""","=""L6985"""
"=""5s2.5d""","=""2D""","=""3/2""",4,"=""""","=""22.34810""","=""""","=""""","=""L6985"""
"=""5s2.5d""","=""2D""","=""5/2""",6,"=""""","=""22.60331""","=""""","=""""","=""L6985"""
"=""5s2.4f""","=""2F*""","=""5/2""",6,"=""""","=""22.9363""","=""""","=""""","=""L11584"""
"=""5s2.4f""","=""2F*""","=""7/2""",8,"=""""","=""22.9750""","=""""","=""""","=""L11584"""
"=""5s2.6s""","=""2S""","=""1/2""",2,"=""""","=""27.70772""","=""""","=""""","=""L6985"""
"=""5p3""","=""232586*""","=""3/2""",4,"=""""","=""28.83693""","=""""","=""""","=""L11820"""
"=""5p3""","=""240140*""","=""3/2""",4,"=""""","=""29.77357""","=""""","=""""","=""L11820"""
"=""5p3""","=""240469*""","=""5/2""",6,"=""""","=""29.81438""","=""""","=""""","=""L11820"""
"=""5p3""","=""261137*""","=""1/2""",2,"=""""","=""32.37685""","=""""","=""""","=""L11820"""
"=""5s.5p.5d""","=""262546*""","=""5/2""",6,"=""""","=""32.55154""","=""""","=""""","=""L11820"""
"=""5s2.6p""","=""2P*""","=""1/2""",2,"=""""","=""32.84230""","=""""","=""""","=""L11820"""
"=""5s2.6p""","=""2P*""","=""3/2""",4,"=""""","=""33.51364""","=""""","=""""","=""L11820"""
"=""5p3""","=""266738*""","=""3/2""",4,"=""""","=""33.07133""","=""""","=""""","=""L11820"""
"=""5s.5p.5d""","=""267239*""","=""7/2""",8,"=""""","=""33.13341""","=""""","=""""","=""L11820"""
"=""5s.5p.5d""","=""273614*""","=""5/2""",6,"=""""","=""33.92381""","=""""","=""""","=""L11820"""
"=""5s.5p.5d""","=""275268*""","=""3/2""",4,"=""""","=""34.12889""","=""""","=""""","=""L11820"""
"=""5s.5p.5d""","=""275993*""","=""1/2""",2,"=""""","=""34.21877""","=""""","=""""","=""L11820"""
"=""5s.5p.5d""","=""284366*""","=""5/2""",6,"=""""","=""35.25689""","=""""","=""""","=""L11820"""
"=""5s.5p.5d""","=""285234*""","=""7/2""",8,"=""""","=""35.36455""","=""""","=""""","=""L11820"""
"=""5s.5p.5d""","=""285977*""","=""3/2""",4,"=""""","=""35.45664""","=""""","=""""","=""L11820"""
"=""5s.5p.5d""","=""286338*""","=""5/2""",6,"=""""","=""35.50139""","=""""","=""""","=""L11820"""
