obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""30.051696""","=""""","=""8.04e+07""",C,"=""0.000000""","=""41.256972""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",2,4,,"=""c33""","=""""",
"=""""","=""30.053146""","=""""","=""8.24e+07""",C,"=""0.000000""","=""41.254982""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",2,2,,"=""c33""","=""""",
"=""""","=""30.547226""","=""""","=""1.82e+04""",B,"=""0.000000""","=""40.587711""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",2,4,E2,"=""T5202""","=""""",
"=""""","=""31.023352""","=""""","=""1.19e+08""",C,"=""0.000000""","=""39.964797""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",2,4,,"=""c33""","=""""",
"=""""","=""31.025749""","=""""","=""1.22e+08""",C,"=""0.000000""","=""39.961710""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",2,2,,"=""c33""","=""""",
"=""""","=""31.855765""","=""""","=""2.35e+04""",B+,"=""0.000000""","=""38.920490""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.6d""","=""2D""","=""3/2""",2,4,E2,"=""T5202""","=""""",
"=""""","=""32.713706""","=""""","=""1.82e+08""",B,"=""0.000000""","=""37.899771""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""3/2""",2,4,,"=""c33""","=""""",
"=""""","=""32.718113""","=""""","=""1.87e+08""",B,"=""0.000000""","=""37.894667""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""1/2""",2,2,,"=""c33""","=""""",
"=""""","=""34.305612""","=""""","=""2.83e+04""",B+,"=""0.000000""","=""36.141084""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.5d""","=""2D""","=""3/2""",2,4,E2,"=""T5202""","=""""",
"=""""","=""36.156031""","=""""","=""2.88e+08""",B+,"=""0.000000""","=""34.291429""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.5p""","=""2P*""","=""3/2""",2,4,,"=""c33""","=""""",
