conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s,2S,0.5,2.0,0.0,2p,2P*,0.5,2.0,163.284616,163.284616,7.59313,160520000000.0,0.13875,0.2775,0.0036824
1s,2S,0.5,2.0,0.0,2p,2P*,1.5,4.0,163.296241,163.296241,7.59259,160470000000.0,0.27737,0.55475,0.0073615
1s,2S,0.5,2.0,0.0,3p,2P*,0.5,2.0,193.527001,193.527001,6.40656,42844000000.0,0.026363,0.052727,0.00069968
1s,2S,0.5,2.0,0.0,3p,2P*,1.5,4.0,193.530445,193.530445,6.40644,42845000000.0,0.052726,0.10545,0.0013993
1s,2S,0.5,2.0,0.0,4p,2P*,0.5,2.0,204.111363,204.111363,6.07434,17465000000.0,0.0096611,0.019322,0.00025641
1s,2S,0.5,2.0,0.0,4p,2P*,1.5,4.0,204.112816,204.112816,6.0743,17468000000.0,0.019325,0.03865,0.00051289
1s,2S,0.5,2.0,0.0,5p,2P*,0.5,2.0,209.010209,209.010209,5.93197,8804100000.0,0.0046445,0.0092891,0.00012327
1s,2S,0.5,2.0,0.0,5p,2P*,1.5,4.0,209.010953,209.010953,5.93195,8806100000.0,0.0092911,0.018582,0.00024659
1s,2S,0.5,2.0,0.0,6p,2P*,0.5,2.0,211.671226,211.671226,5.8574,5052500000.0,0.0025988,0.0051976,6.8972e-05
1s,2S,0.5,2.0,0.0,6p,2P*,1.5,4.0,211.671657,211.671657,5.85738,5053900000.0,0.005199,0.010398,0.00013798
1s,2S,0.5,2.0,0.0,7p,2P*,0.5,2.0,213.275697,213.275697,5.81333,3165900000.0,0.001604,0.003208,4.257e-05
1s,2S,0.5,2.0,0.0,7p,2P*,1.5,4.0,213.275968,213.275968,5.81332,3166800000.0,0.0032089,0.0064178,8.5165e-05
2p,2P*,0.5,2.0,163.284616,3s,2S,0.5,2.0,193.527223,30.242607,40.99653,539520000.0,0.013594,0.027189,0.0003608
