spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
B III,B,2,1s2.2s,2S,0.5,2,0.0,1.5e-06,even,,no,37.93059,,,,,,,,,,L12547
B III,B,2,1s2.2p,2P*,0.5,2,5.9956694,1.5e-06,odd,,no,37.93059,5.2988554472234e-09,"ASD 1/sum(Aki), J-resolved",5.2988554472234e-09,1/1,yes,5.9956694,5.9956694,,,L12547
B III,B,2,1s2.2p,2P*,1.5,4,5.9998973,1.5e-06,odd,,no,37.93059,5.287368476709142e-09,"ASD 1/sum(Aki), J-resolved",5.287368476709142e-09,1/1,yes,5.9998973,5.9998973,,,L12547
B III,B,2,1s2.3s,2S,0.5,2,22.34219,7e-05,even,,no,37.93059,6.201550387596899e-10,"ASD 1/sum(Aki), J-resolved",6.201550387596899e-10,2/2,yes,16.342292699999998,16.346520599999998,,,L12547
B III,B,2,1s2.3p,2P*,0.5,2,23.922904,6e-06,odd,,no,37.93059,7.751817801274399e-10,"ASD 1/sum(Aki), J-resolved",7.751817801274399e-10,2/2,yes,23.922904,23.922904,,,L12547
B III,B,2,1s2.3p,2P*,1.5,4,23.924145,6e-06,odd,,no,37.93059,7.733413760836446e-10,"ASD 1/sum(Aki), J-resolved",7.733413760836446e-10,2/2,yes,23.924145,23.924145,,,L12547
B III,B,2,1s2.3d,2D,1.5,4,24.30943,4e-05,even,,no,37.93059,1.7948231671294534e-10,"ASD 1/sum(Aki), J-resolved",1.7948231671294534e-10,4/4,yes,18.3137606,18.3137606,,,L12547
B III,B,2,1s2.3d,2D,2.5,6,24.30979,4e-05,even,,no,37.93059,1.7952425032423425e-10,"ASD 1/sum(Aki), J-resolved",1.7952425032423425e-10,2/2,yes,18.3098927,18.3098927,,,L12547
B III,B,2,1s2.4s,2S,0.5,2,29.470829,1.6e-05,even,,no,37.93059,1.0131712259371833e-09,"ASD 1/sum(Aki), J-resolved",1.0131712259371833e-09,4/4,yes,23.470931699999998,23.475159599999998,,,L12547
B III,B,2,1s2.4p,2P*,0.5,2,30.10705,4e-05,odd,,no,37.93059,1.208590662428542e-09,"ASD 1/sum(Aki), J-resolved",1.208590662428542e-09,4/4,yes,30.10705,30.10705,,,L12547
B III,B,2,1s2.4p,2P*,1.5,4,30.10754,4e-05,odd,,no,37.93059,1.2085030273000835e-09,"ASD 1/sum(Aki), J-resolved",1.2085030273000835e-09,5/5,yes,30.10754,30.10754,,,L12547
B III,B,2,1s2.4d,2D,1.5,4,30.269704,1.7e-05,even,,no,37.93059,4.099724318137951e-10,"ASD 1/sum(Aki), J-resolved",4.099724318137951e-10,6/6,yes,24.2740346,24.2740346,,,L12547
B III,B,2,1s2.4d,2D,2.5,6,30.269857,1.7e-05,even,,no,37.93059,4.099893242879849e-10,"ASD 1/sum(Aki), J-resolved",4.099893242879849e-10,3/3,yes,24.269959699999998,24.269959699999998,,,L12547
B III,B,2,1s2.4f,2F*,2.5,6,30.27683,3e-05,odd,,no,37.93059,8.931362479346225e-10,"ASD 1/sum(Aki), J-resolved",8.931362479346225e-10,2/2,yes,5.967400000000001,5.967400000000001,,,L12547
B III,B,2,1s2.4f,2F*,3.5,8,30.27691,3e-05,odd,,no,37.93059,8.928571428571429e-10,"ASD 1/sum(Aki), J-resolved",8.928571428571429e-10,1/1,yes,5.967120000000001,5.967120000000001,,,L12547
