obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""3.9318""","=""3.93225""","=""0.00003""","=""4""","=""3.17e+11""",A,"=""(1343.541917)""","=""(1658.843)""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",5,7,,"=""T5231c4,LS""","=""L10489""",
"=""""","=""3.93249""","=""0.00003""","=""""","=""7.89e+10""",A,"=""(1343.541917)""","=""(1658.8238)""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""2""",5,5,,"=""T5231c4,LS""","=""""",
"=""""","=""3.93252""","=""0.00003""","=""""","=""8.77e+09""",A,"=""(1343.541917)""","=""(1658.8208)""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
"=""""","=""3.933139""","=""0.000014""","=""""","=""1.40e+11""",A,"=""(1343.83638)""","=""(1659.0660)""","=""1s.2s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""3.95252""","=""0.00003""","=""""","=""5.35e+09""",A,"=""(1342.995806)""","=""(1656.6795)""","=""1s.2p""","=""3P*""","=""0""","=""1s.4s""","=""3S""","=""1""",1,3,,"=""T5231c4,LS""","=""""",
"=""""","=""3.95382""","=""0.00003""","=""""","=""1.60e+10""",A,"=""(1343.098984)""","=""(1656.6795)""","=""1s.2p""","=""3P*""","=""1""","=""1s.4s""","=""3S""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""""","=""3.95942""","=""0.00003""","=""""","=""2.67e+10""",A,"=""(1343.541917)""","=""(1656.6795)""","=""1s.2p""","=""3P*""","=""2""","=""1s.4s""","=""3S""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
"=""""","=""4.04329""","=""0.00003""","=""""","=""2.96e+11""",A,"=""(1352.248484)""","=""(1658.8900)""","=""1s.2p""","=""1P*""","=""1""","=""1s.4d""","=""1D""","=""2""",3,5,,"=""T5231c4""","=""""",
"=""""","=""4.05451""","=""0.00003""","=""""","=""4.55e+10""",A,"=""(1352.248484)""","=""(1658.0419)""","=""1s.2p""","=""1P*""","=""1""","=""1s.4s""","=""1S""","=""0""",3,1,,"=""T5231c4""","=""""",
"=""5.0450""","=""5.043759""","=""0.000023""","=""25""","=""3.30e+11""",A,"=""(1331.11204)""","=""(1576.9291)""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""2""",3,5,,"=""T5231c4,LS""","=""L10489""",
"=""""","=""5.046448""","=""0.000023""","=""""","=""3.30e+11""",A,"=""(1331.11204)""","=""(1576.7981)""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""5.0472""","=""5.047123""","=""0.000023""","=""15""","=""3.30e+11""",A,"=""(1331.11204)""","=""(1576.7653)""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""0""",3,1,,"=""T5231c4,LS""","=""L10489""",
"=""""","=""5.25984""","=""0.00003""","=""""","=""5.44e+11""",A,"=""(1342.995806)""","=""(1578.7145)""","=""1s.2p""","=""3P*""","=""0""","=""1s.3d""","=""3D""","=""1""",1,3,,"=""T5231c4,LS""","=""""",
"=""""","=""5.26214""","=""0.00003""","=""""","=""4.07e+11""",A,"=""(1343.098984)""","=""(1578.7145)""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""5.2625""","=""5.26203""","=""0.00003""","=""50bl?""","=""7.34e+11""",A,"=""(1343.098984)""","=""(1578.7194)""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""2""",3,5,,"=""T5231c4,LS""","=""L10489""",
"=""""","=""5.26524""","=""0.00003""","=""""","=""3.18e+11""",A,"=""(1343.83638)""","=""(1579.3133)""","=""1s.2s""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""5.27194""","=""0.00003""","=""""","=""2.42e+11""",A,"=""(1343.541917)""","=""(1578.7194)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""2""",5,5,,"=""T5231c4,LS""","=""""",
"=""5.2721""","=""5.27088""","=""0.00003""","=""40""","=""9.74e+11""",A,"=""(1343.541917)""","=""(1578.7666)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""3""",5,7,,"=""T5231c4,LS""","=""L10489""",
"=""""","=""5.27205""","=""0.00003""","=""""","=""2.70e+10""",A,"=""(1343.541917)""","=""(1578.7145)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
"=""""","=""5.37872""","=""0.00006""","=""""","=""1.34e+10""",A,"=""(1342.995806)""","=""(1573.5044)""","=""1s.2p""","=""3P*""","=""0""","=""1s.3s""","=""3S""","=""1""",1,3,,"=""T5231c4,LS""","=""""",
"=""""","=""5.38113""","=""0.00006""","=""""","=""4.03e+10""",A,"=""(1343.098984)""","=""(1573.5044)""","=""1s.2p""","=""3P*""","=""1""","=""1s.3s""","=""3S""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""""","=""5.39150""","=""0.00006""","=""""","=""6.65e+10""",A,"=""(1343.541917)""","=""(1573.5044)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3s""","=""3S""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
"=""5.4729""","=""5.47140""","=""0.00003""","=""40""","=""9.37e+11""",A,"=""(1352.248484)""","=""(1578.8527)""","=""1s.2p""","=""1P*""","=""1""","=""1s.3d""","=""1D""","=""2""",3,5,,"=""T5231c4""","=""L10489""",
"=""""","=""5.51976""","=""0.00006""","=""""","=""1.12e+11""",A,"=""(1352.248484)""","=""(1576.8672)""","=""1s.2p""","=""1P*""","=""1""","=""1s.3s""","=""1S""","=""0""",3,1,,"=""T5231c4""","=""""",
"=""""","=""7.35887""","=""0.00012""","=""""","=""2.97e+09""",A,"=""(1576.8672)""","=""(1745.3499)""","=""1s.3s""","=""1S""","=""0""","=""1s.10p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""7.44663""","=""0.00008""","=""""","=""2.04e+08""",A,"=""(1578.8527)""","=""(1745.3499)""","=""1s.3d""","=""1D""","=""2""","=""1s.10p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""7.53136""","=""0.00013""","=""""","=""4.08e+09""",A,"=""(1576.8672)""","=""(1741.4912)""","=""1s.3s""","=""1S""","=""0""","=""1s.9p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""7.62330""","=""0.00009""","=""""","=""2.85e+08""",A,"=""(1578.8527)""","=""(1741.4912)""","=""1s.3d""","=""1D""","=""2""","=""1s.9p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""7.78648""","=""0.00014""","=""""","=""5.79e+09""",A,"=""(1576.8672)""","=""(1736.0973)""","=""1s.3s""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""7.88480""","=""0.00009""","=""""","=""4.15e+08""",A,"=""(1578.8527)""","=""(1736.0973)""","=""1s.3d""","=""1D""","=""2""","=""1s.8p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""8.19114""","=""0.00015""","=""""","=""8.65e+09""",A,"=""(1576.8672)""","=""(1728.2309)""","=""1s.3s""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""8.30002""","=""0.00009""","=""""","=""6.46e+08""",A,"=""(1578.8527)""","=""(1728.2309)""","=""1s.3d""","=""1D""","=""2""","=""1s.7p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""8.90392""","=""0.00017""","=""""","=""1.36e+10""",A,"=""(1576.8672)""","=""(1716.1140)""","=""1s.3s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""9.03272""","=""0.00011""","=""""","=""1.09e+09""",A,"=""(1578.8527)""","=""(1716.1140)""","=""1s.3d""","=""1D""","=""2""","=""1s.6p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""10.16041""","=""0.00023""","=""""","=""2.35e+10""",A,"=""(1573.5044)""","=""(1695.5312)""","=""1s.3s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
"=""""","=""10.16276""","=""0.00023""","=""""","=""2.35e+10""",A,"=""(1573.5044)""","=""(1695.5030)""","=""1s.3s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""""","=""10.16337""","=""0.00023""","=""""","=""2.34e+10""",A,"=""(1573.5044)""","=""(1695.4957)""","=""1s.3s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""0""",3,1,,"=""T5231c4,LS""","=""""",
"=""""","=""10.40502""","=""0.00024""","=""""","=""2.32e+10""",A,"=""(1576.8672)""","=""(1696.0254)""","=""1s.3s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""10.40686""","=""0.00024""","=""""","=""2.81e+10""",A,"=""(1576.7653)""","=""(1695.9022)""","=""1s.3p""","=""3P*""","=""0""","=""1s.5d""","=""3D""","=""1""",1,3,,"=""T5231c4,LS""","=""""",
"=""""","=""10.40958""","=""0.00024""","=""""","=""3.80e+10""",A,"=""(1576.7981)""","=""(1695.9040)""","=""1s.3p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
"=""""","=""10.40973""","=""0.00024""","=""""","=""2.11e+10""",A,"=""(1576.7981)""","=""(1695.9022)""","=""1s.3p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""""","=""10.4202""","=""0.0003""","=""""","=""5.05e+10""",A,"=""(1576.9291)""","=""(1695.913)""","=""1s.3p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""3""",5,7,,"=""T5231c4,LS""","=""""",
"=""""","=""10.42104""","=""0.00024""","=""""","=""1.26e+10""",A,"=""(1576.9291)""","=""(1695.9040)""","=""1s.3p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""2""",5,5,,"=""T5231c4,LS""","=""""",
"=""""","=""10.42119""","=""0.00024""","=""""","=""1.40e+09""",A,"=""(1576.9291)""","=""(1695.9022)""","=""1s.3p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
"=""""","=""10.50235""","=""0.00023""","=""""","=""1.81e+09""",A,"=""(1576.7653)""","=""(1694.8190)""","=""1s.3p""","=""3P*""","=""0""","=""1s.5s""","=""3S""","=""1""",1,3,,"=""T5231c4,LS""","=""""",
"=""""","=""10.50528""","=""0.00023""","=""""","=""5.44e+09""",A,"=""(1576.7981)""","=""(1694.8190)""","=""1s.3p""","=""3P*""","=""1""","=""1s.5s""","=""3S""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""""","=""10.51695""","=""0.00023""","=""""","=""9.04e+09""",A,"=""(1576.9291)""","=""(1694.8190)""","=""1s.3p""","=""3P*""","=""2""","=""1s.5s""","=""3S""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
"=""""","=""10.57672""","=""0.00018""","=""""","=""""",,"=""(1578.7145)""","=""(1695.9382)""","=""1s.3d""","=""3D""","=""1""","=""1s.5f""","=""3F*""","=""2""",3,5,,"=""""","=""""",
"=""""","=""10.57730""","=""0.00018""","=""""","=""""",,"=""(1578.7194)""","=""(1695.9367)""","=""1s.3d""","=""3D""","=""2""","=""1s.5f""","=""3F*""","=""3""",5,7,,"=""""","=""""",
"=""""","=""10.58090""","=""0.00018""","=""""","=""""",,"=""(1578.7666)""","=""(1695.9439)""","=""1s.3d""","=""3D""","=""3""","=""1s.5f""","=""3F*""","=""4""",7,9,,"=""""","=""""",
"=""""","=""10.58133""","=""0.00015""","=""""","=""2.09e+09""",A,"=""(1578.8527)""","=""(1696.0254)""","=""1s.3d""","=""1D""","=""2""","=""1s.5p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""10.58859""","=""0.00018""","=""""","=""""",,"=""(1578.8527)""","=""(1695.9450)""","=""1s.3d""","=""1D""","=""2""","=""1s.5f""","=""1F*""","=""3""",5,7,,"=""""","=""""",
"=""""","=""10.61357""","=""0.00015""","=""""","=""2.55e+07""",A,"=""(1578.7145)""","=""(1695.5312)""","=""1s.3d""","=""3D""","=""1""","=""1s.5p""","=""3P*""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
"=""""","=""10.61402""","=""0.00015""","=""""","=""3.83e+08""",A,"=""(1578.7194)""","=""(1695.5312)""","=""1s.3d""","=""3D""","=""2""","=""1s.5p""","=""3P*""","=""2""",5,5,,"=""T5231c4,LS""","=""""",
"=""""","=""10.61613""","=""0.00015""","=""""","=""6.39e+08""",A,"=""(1578.7145)""","=""(1695.5030)""","=""1s.3d""","=""3D""","=""1""","=""1s.5p""","=""3P*""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""""","=""10.61658""","=""0.00015""","=""""","=""1.91e+09""",A,"=""(1578.7194)""","=""(1695.5030)""","=""1s.3d""","=""3D""","=""2""","=""1s.5p""","=""3P*""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
"=""""","=""10.61679""","=""0.00015""","=""""","=""2.56e+09""",A,"=""(1578.7145)""","=""(1695.4957)""","=""1s.3d""","=""3D""","=""1""","=""1s.5p""","=""3P*""","=""0""",3,1,,"=""T5231c4,LS""","=""""",
"=""""","=""10.61830""","=""0.00015""","=""""","=""2.15e+09""",A,"=""(1578.7666)""","=""(1695.5312)""","=""1s.3d""","=""3D""","=""3""","=""1s.5p""","=""3P*""","=""2""",7,5,,"=""T5231c4,LS""","=""""",
"=""""","=""10.63087""","=""0.00023""","=""""","=""4.96e+10""",A,"=""(1579.3133)""","=""(1695.9399)""","=""1s.3p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""T5231c4""","=""""",
"=""""","=""10.67086""","=""0.00024""","=""""","=""1.54e+10""",A,"=""(1579.3133)""","=""(1695.5029)""","=""1s.3p""","=""1P*""","=""1""","=""1s.5s""","=""1S""","=""0""",3,1,,"=""T5231c4""","=""""",
"=""""","=""14.2008""","=""0.0004""","=""""","=""1.38e+09""",A,"=""(1658.0419)""","=""(1745.3499)""","=""1s.4s""","=""1S""","=""0""","=""1s.10p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""14.3401""","=""0.0004""","=""""","=""2.28e+08""",A,"=""(1658.8900)""","=""(1745.3499)""","=""1s.4d""","=""1D""","=""2""","=""1s.10p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""14.6582""","=""0.0005""","=""""","=""4.28e+10""",A,"=""(1573.5044)""","=""(1658.0881)""","=""1s.3s""","=""3S""","=""1""","=""1s.4p""","=""3P*""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
"=""""","=""14.6677""","=""0.0005""","=""""","=""4.28e+10""",A,"=""(1573.5044)""","=""(1658.0329)""","=""1s.3s""","=""3S""","=""1""","=""1s.4p""","=""3P*""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""""","=""14.6702""","=""0.0005""","=""""","=""4.29e+10""",A,"=""(1573.5044)""","=""(1658.0187)""","=""1s.3s""","=""3S""","=""1""","=""1s.4p""","=""3P*""","=""0""",3,1,,"=""T5231c4,LS""","=""""",
"=""""","=""14.8574""","=""0.0005""","=""""","=""1.88e+09""",A,"=""(1658.0419)""","=""(1741.4912)""","=""1s.4s""","=""1S""","=""0""","=""1s.9p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""15.0100""","=""0.0005""","=""""","=""3.22e+08""",A,"=""(1658.8900)""","=""(1741.4912)""","=""1s.4d""","=""1D""","=""2""","=""1s.9p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""15.0835""","=""0.0005""","=""""","=""4.25e+10""",A,"=""(1576.8672)""","=""(1659.0660)""","=""1s.3s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""15.1098""","=""0.0005""","=""""","=""5.73e+10""",A,"=""(1576.7653)""","=""(1658.8208)""","=""1s.3p""","=""3P*""","=""0""","=""1s.4d""","=""3D""","=""1""",1,3,,"=""T5231c4,LS""","=""""",
"=""""","=""15.1153""","=""0.0005""","=""""","=""7.73e+10""",A,"=""(1576.7981)""","=""(1658.8238)""","=""1s.3p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
"=""""","=""15.1158""","=""0.0005""","=""""","=""4.29e+10""",A,"=""(1576.7981)""","=""(1658.8208)""","=""1s.3p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""15.1356""","=""15.1360""","=""0.0005""","=""6""","=""1.03e+11""",A,"=""(1576.9291)""","=""(1658.843)""","=""1s.3p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",5,7,,"=""T5231c4,LS""","=""L10489""",
"=""""","=""15.1395""","=""0.0005""","=""""","=""2.56e+10""",A,"=""(1576.9291)""","=""(1658.8238)""","=""1s.3p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""2""",5,5,,"=""T5231c4,LS""","=""""",
"=""""","=""15.1400""","=""0.0005""","=""""","=""2.85e+09""",A,"=""(1576.9291)""","=""(1658.8208)""","=""1s.3p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
"=""""","=""15.4568""","=""0.0003""","=""""","=""4.84e+09""",A,"=""(1578.8527)""","=""(1659.0660)""","=""1s.3d""","=""1D""","=""2""","=""1s.4p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""15.4687""","=""15.4645""","=""0.0005""","=""6*""","=""""",,"=""(1578.7145)""","=""(1658.8879)""","=""1s.3d""","=""3D""","=""1""","=""1s.4f""","=""3F*""","=""2""",3,5,,"=""""","=""L10489""",
"=""15.4687""","=""15.4660""","=""0.0005""","=""6*""","=""""",,"=""(1578.7194)""","=""(1658.8849)""","=""1s.3d""","=""3D""","=""2""","=""1s.4f""","=""3F*""","=""3""",5,7,,"=""""","=""L10489""",
"=""15.4734""","=""15.4724""","=""0.0005""","=""6""","=""""",,"=""(1578.7666)""","=""(1658.8990)""","=""1s.3d""","=""3D""","=""3""","=""1s.4f""","=""3F*""","=""4""",7,9,,"=""""","=""L10489""",
"=""""","=""15.4887""","=""0.0005""","=""""","=""""",,"=""(1578.8527)""","=""(1658.9011)""","=""1s.3d""","=""1D""","=""2""","=""1s.4f""","=""1F*""","=""3""",5,7,,"=""""","=""""",
"=""""","=""15.5147""","=""0.0005""","=""""","=""3.75e+09""",A,"=""(1576.7653)""","=""(1656.6795)""","=""1s.3p""","=""3P*""","=""0""","=""1s.4s""","=""3S""","=""1""",1,3,,"=""T5231c4,LS""","=""""",
"=""""","=""15.5210""","=""0.0005""","=""""","=""1.12e+10""",A,"=""(1576.7981)""","=""(1656.6795)""","=""1s.3p""","=""3P*""","=""1""","=""1s.4s""","=""3S""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""""","=""15.5465""","=""0.0005""","=""""","=""1.86e+10""",A,"=""(1576.9291)""","=""(1656.6795)""","=""1s.3p""","=""3P*""","=""2""","=""1s.4s""","=""3S""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
"=""""","=""15.5805""","=""0.0005""","=""""","=""1.04e+11""",A,"=""(1579.3133)""","=""(1658.8900)""","=""1s.3p""","=""1P*""","=""1""","=""1s.4d""","=""1D""","=""2""",3,5,,"=""T5231c4""","=""""",
"=""""","=""15.6203""","=""0.0003""","=""""","=""5.95e+07""",A,"=""(1578.7145)""","=""(1658.0881)""","=""1s.3d""","=""3D""","=""1""","=""1s.4p""","=""3P*""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
"=""""","=""15.6213""","=""0.0003""","=""""","=""8.94e+08""",A,"=""(1578.7194)""","=""(1658.0881)""","=""1s.3d""","=""3D""","=""2""","=""1s.4p""","=""3P*""","=""2""",5,5,,"=""T5231c4,LS""","=""""",
"=""""","=""15.6306""","=""0.0003""","=""""","=""5.01e+09""",A,"=""(1578.7666)""","=""(1658.0881)""","=""1s.3d""","=""3D""","=""3""","=""1s.4p""","=""3P*""","=""2""",7,5,,"=""T5231c4,LS""","=""""",
"=""""","=""15.6312""","=""0.0003""","=""""","=""1.49e+09""",A,"=""(1578.7145)""","=""(1658.0329)""","=""1s.3d""","=""3D""","=""1""","=""1s.4p""","=""3P*""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""""","=""15.6322""","=""0.0003""","=""""","=""4.46e+09""",A,"=""(1578.7194)""","=""(1658.0329)""","=""1s.3d""","=""3D""","=""2""","=""1s.4p""","=""3P*""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
"=""""","=""15.6340""","=""0.0003""","=""""","=""5.94e+09""",A,"=""(1578.7145)""","=""(1658.0187)""","=""1s.3d""","=""3D""","=""1""","=""1s.4p""","=""3P*""","=""0""",3,1,,"=""T5231c4,LS""","=""""",
"=""""","=""15.7483""","=""0.0005""","=""""","=""3.15e+10""",A,"=""(1579.3133)""","=""(1658.0419)""","=""1s.3p""","=""1P*""","=""1""","=""1s.4s""","=""1S""","=""0""",3,1,,"=""T5231c4""","=""""",
"=""""","=""15.8841""","=""0.0006""","=""""","=""2.69e+09""",A,"=""(1658.0419)""","=""(1736.0973)""","=""1s.4s""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""16.0586""","=""0.0005""","=""""","=""4.79e+08""",A,"=""(1658.8900)""","=""(1736.0973)""","=""1s.4d""","=""1D""","=""2""","=""1s.8p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""17.6643""","=""0.0007""","=""""","=""3.98e+09""",A,"=""(1658.0419)""","=""(1728.2309)""","=""1s.4s""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""17.8804""","=""0.0006""","=""""","=""7.58e+08""",A,"=""(1658.8900)""","=""(1728.2309)""","=""1s.4d""","=""1D""","=""2""","=""1s.7p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""21.3501""","=""0.0010""","=""""","=""6.20e+09""",A,"=""(1658.0419)""","=""(1716.1140)""","=""1s.4s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""21.6665""","=""0.0009""","=""""","=""1.32e+09""",A,"=""(1658.8900)""","=""(1716.1140)""","=""1s.4d""","=""1D""","=""2""","=""1s.6p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""24.8730""","=""0.0014""","=""""","=""7.69e+08""",A,"=""(1695.5029)""","=""(1745.3499)""","=""1s.5s""","=""1S""","=""0""","=""1s.10p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""25.0930""","=""0.0013""","=""""","=""2.12e+08""",A,"=""(1695.9399)""","=""(1745.3499)""","=""1s.5d""","=""1D""","=""2""","=""1s.10p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""26.9599""","=""0.0016""","=""""","=""1.06e+09""",A,"=""(1695.5029)""","=""(1741.4912)""","=""1s.5s""","=""1S""","=""0""","=""1s.9p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""27.2186""","=""0.0016""","=""""","=""3.03e+08""",A,"=""(1695.9399)""","=""(1741.4912)""","=""1s.5d""","=""1D""","=""2""","=""1s.9p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""30.5422""","=""0.0020""","=""""","=""1.50e+09""",A,"=""(1695.5029)""","=""(1736.0973)""","=""1s.5s""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""30.8746""","=""0.0020""","=""""","=""4.59e+08""",A,"=""(1695.9399)""","=""(1736.0973)""","=""1s.5d""","=""1D""","=""2""","=""1s.8p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
"=""""","=""31.9121""","=""0.0021""","=""""","=""1.01e+10""",A,"=""(1656.6795)""","=""(1695.5312)""","=""1s.4s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
"=""""","=""31.9353""","=""0.0021""","=""""","=""1.01e+10""",A,"=""(1656.6795)""","=""(1695.5030)""","=""1s.4s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""""","=""31.9413""","=""0.0021""","=""""","=""1.00e+10""",A,"=""(1656.6795)""","=""(1695.4957)""","=""1s.4s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""0""",3,1,,"=""T5231c4,LS""","=""""",
"=""""","=""32.6417""","=""0.0022""","=""""","=""1.01e+10""",A,"=""(1658.0419)""","=""(1696.0254)""","=""1s.4s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5231c4""","=""""",
"=""""","=""32.7278""","=""0.0023""","=""""","=""1.19e+10""",A,"=""(1658.0187)""","=""(1695.9022)""","=""1s.4p""","=""3P*""","=""0""","=""1s.5d""","=""3D""","=""1""",1,3,,"=""T5231c4,LS""","=""""",
"=""""","=""32.7385""","=""0.0024""","=""""","=""1.60e+10""",A,"=""(1658.0329)""","=""(1695.9040)""","=""1s.4p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""2""",3,5,,"=""T5231c4,LS""","=""""",
"=""""","=""32.7400""","=""0.0024""","=""""","=""8.90e+09""",A,"=""(1658.0329)""","=""(1695.9022)""","=""1s.4p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""1""",3,3,,"=""T5231c4,LS""","=""""",
"=""""","=""32.778""","=""0.003""","=""""","=""2.13e+10""",A,"=""(1658.0881)""","=""(1695.913)""","=""1s.4p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""3""",5,7,,"=""T5231c4,LS""","=""""",
"=""""","=""32.7863""","=""0.0024""","=""""","=""5.32e+09""",A,"=""(1658.0881)""","=""(1695.9040)""","=""1s.4p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""2""",5,5,,"=""T5231c4,LS""","=""""",
"=""""","=""32.7878""","=""0.0024""","=""""","=""5.92e+08""",A,"=""(1658.0881)""","=""(1695.9022)""","=""1s.4p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""1""",5,3,,"=""T5231c4,LS""","=""""",
"=""""","=""33.3871""","=""0.0022""","=""""","=""2.63e+09""",A,"=""(1658.8900)""","=""(1696.0254)""","=""1s.4d""","=""1D""","=""2""","=""1s.5p""","=""1P*""","=""1""",5,3,,"=""T5231c4""","=""""",
