obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""44.51809""","=""""","=""2.1e+06""",E,"=""8.507197""","=""36.357491""","=""3s.3p""","=""3P*""","=""2""","=""3s.4d""","=""3D""","=""1""",5,3,,"=""T1261LS""","=""""",
"=""""","=""52.59332""","=""""","=""7.4e+07""",E,"=""13.041950""","=""36.616083""","=""3s.3p""","=""1P*""","=""1""","=""3s.4d""","=""1D""","=""2""",3,5,,"=""T1261""","=""""",
"=""56.8038""","=""""","=""250""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""62.9008""","=""62.90095""","=""350""","=""5.5e+08""",C,"=""8.420763""","=""28.131784""","=""3s.3p""","=""3P*""","=""0""","=""3s.4s""","=""3S""","=""1""",1,3,,"=""T1261LS""","=""L4144""",
"=""62.9914""","=""62.99147""","=""400""","=""1.65e+09""",C,"=""8.449087""","=""28.131784""","=""3s.3p""","=""3P*""","=""1""","=""3s.4s""","=""3S""","=""1""",3,3,,"=""T1261LS""","=""L4144""",
"=""63.1779""","=""63.17799""","=""500""","=""2.73e+09""",C,"=""8.507197""","=""28.131784""","=""3s.3p""","=""3P*""","=""2""","=""3s.4s""","=""3S""","=""1""",5,3,,"=""T1261LS""","=""L4144""",
"=""64.8482""","=""""","=""350""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""""","=""67.14045""","=""""","=""4.1e+08""",E,"=""19.607087""","=""38.073482""","=""3p2""","=""1D""","=""2""","=""3p.3d""","=""1P*""","=""1""",5,3,,"=""T1261""","=""""",
"=""75.6510""","=""75.65104""","=""300""","=""3.5e+09""",E,"=""19.607087""","=""35.996048""","=""3p2""","=""1D""","=""2""","=""3s.4f""","=""1F*""","=""3""",5,7,,"=""T1002""","=""L4144""",
"=""77.6353""","=""77.63521""","=""300""","=""2.42e+09""",C,"=""13.041950""","=""29.012050""","=""3s.3p""","=""1P*""","=""1""","=""3s.4s""","=""1S""","=""0""",3,1,,"=""T1261""","=""L4144""",
"=""82.3179""","=""82.31801""","=""650""","=""2.63e+09""",B,"=""8.420763""","=""23.482375""","=""3s.3p""","=""3P*""","=""0""","=""3s.3d""","=""3D""","=""1""",1,3,,"=""T1261LS""","=""L4144""",
"=""82.4730""","=""82.47310""","=""700*""","=""1.95e+09""",C,"=""8.449087""","=""23.482375""","=""3s.3p""","=""3P*""","=""1""","=""3s.3d""","=""3D""","=""1""",3,3,,"=""T1261LS""","=""L4144""",
"=""82.4730""","=""82.47310""","=""700*""","=""3.52e+09""",B,"=""8.449087""","=""23.482375""","=""3s.3p""","=""3P*""","=""1""","=""3s.3d""","=""3D""","=""2""",3,5,,"=""T1261LS""","=""L4144""",
"=""82.7932""","=""82.79314""","=""800*""","=""1.16e+09""",C,"=""8.507197""","=""23.482375""","=""3s.3p""","=""3P*""","=""2""","=""3s.3d""","=""3D""","=""2""",5,5,,"=""T1261LS""","=""L4144""",
"=""82.7932""","=""82.79314""","=""800*""","=""1.3e+08""",D,"=""8.507197""","=""23.482375""","=""3s.3p""","=""3P*""","=""2""","=""3s.3d""","=""3D""","=""1""",5,3,,"=""T1261LS""","=""L4144""",
"=""82.7932""","=""82.79314""","=""800*""","=""4.64e+09""",B,"=""8.507197""","=""23.482375""","=""3s.3p""","=""3P*""","=""2""","=""3s.3d""","=""3D""","=""3""",5,7,,"=""T1261LS""","=""L4144""",
"=""""","=""84.59621""","=""""","=""3.6e+09""",D,"=""20.450132""","=""35.106131""","=""3p2""","=""3P""","=""0""","=""3p.3d""","=""3D*""","=""1""",1,3,,"=""T1002LS""","=""""",
"=""84.7019""","=""84.70163""","=""250""","=""4.8e+09""",D,"=""20.480378""","=""35.118136""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3D*""","=""2""",3,5,,"=""T1002LS""","=""L4144""",
"=""""","=""84.77116""","=""""","=""2.7e+09""",D,"=""20.480378""","=""35.106131""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3D*""","=""1""",3,3,,"=""T1002LS""","=""""",
"=""84.9799""","=""84.97979""","=""350""","=""6.6e+09""",D,"=""20.538483""","=""35.128329""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""3""",5,7,,"=""T1002LS""","=""L4144""",
"=""85.0392""","=""85.03920""","=""200""","=""1.6e+09""",D,"=""20.538483""","=""35.118136""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""2""",5,5,,"=""T1002LS""","=""L4144""",
"=""""","=""85.10928""","=""""","=""1.8e+08""",E,"=""20.538483""","=""35.106131""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""1""",5,3,,"=""T1002LS""","=""""",
"=""""","=""85.97239""","=""""","=""1.2e+09""",D,"=""20.450132""","=""34.871529""","=""3p2""","=""3P""","=""0""","=""3p.3d""","=""3P*""","=""1""",1,3,,"=""T1002LS""","=""""",
"=""""","=""86.04776""","=""""","=""3.5e+09""",D,"=""20.480378""","=""34.889144""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3P*""","=""0""",3,1,,"=""T1002LS""","=""""",
"=""""","=""86.15308""","=""""","=""8.8e+08""",D,"=""20.480378""","=""34.871529""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3P*""","=""1""",3,3,,"=""T1002LS""","=""""",
"=""""","=""86.32998""","=""""","=""8.8e+08""",D,"=""20.480378""","=""34.842039""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3P*""","=""2""",3,5,,"=""T1002LS""","=""""",
"=""""","=""86.50234""","=""""","=""1.5e+09""",D,"=""20.538483""","=""34.871529""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3P*""","=""1""",5,3,,"=""T1002LS""","=""""",
"=""""","=""86.68068""","=""""","=""2.6e+09""",D,"=""20.538483""","=""34.842039""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3P*""","=""2""",5,5,,"=""T1002LS""","=""""",
"=""87.7476""","=""87.74742""","=""700""","=""8.4e+09""",D,"=""13.041950""","=""27.171618""","=""3s.3p""","=""1P*""","=""1""","=""3s.3d""","=""1D""","=""2""",3,5,,"=""T1261""","=""L4144""",
"=""""","=""88.89553""","=""""","=""2.90e+09""",C,"=""24.126302""","=""38.073482""","=""3p2""","=""1S""","=""0""","=""3p.3d""","=""1P*""","=""1""",1,3,,"=""T1261""","=""""",
"=""""","=""91.84979""","=""""","=""3.1e+09""",E,"=""19.607087""","=""33.105669""","=""3p2""","=""1D""","=""2""","=""3p.3d""","=""1D*""","=""2""",5,5,,"=""T1002""","=""""",
"=""95.0655""","=""95.06569""","=""1000""","=""3.94e+09""",B,"=""0.000000""","=""13.041950""","=""2p6.3s2""","=""1S""","=""0""","=""3s.3p""","=""1P*""","=""1""",1,3,,"=""T1261""","=""L4144""",
"=""""","=""100.62302""","=""""","=""5.6e+08""",E,"=""19.607087""","=""31.928741""","=""3p2""","=""1D""","=""2""","=""3s.4p""","=""1P*""","=""1""",5,3,,"=""T1261""","=""""",
"=""102.5563""","=""102.55615""","=""570""","=""7.7e+08""",C+,"=""8.449087""","=""20.538483""","=""3s.3p""","=""3P*""","=""1""","=""3p2""","=""3P""","=""2""",3,5,,"=""T1002LS""","=""L4144""",
"=""102.8096""","=""102.80941""","=""500""","=""1.01e+09""",C+,"=""8.420763""","=""20.480378""","=""3s.3p""","=""3P*""","=""0""","=""3p2""","=""3P""","=""1""",1,3,,"=""T1002LS""","=""L4144""",
"=""103.0517""","=""103.05145""","=""570*""","=""7.5e+08""",C+,"=""8.449087""","=""20.480378""","=""3s.3p""","=""3P*""","=""1""","=""3p2""","=""3P""","=""1""",3,3,,"=""T1002LS""","=""L4144""",
"=""103.0517""","=""103.05149""","=""570*""","=""2.26e+09""",C+,"=""8.507197""","=""20.538483""","=""3s.3p""","=""3P*""","=""2""","=""3p2""","=""3P""","=""2""",5,5,,"=""T1002LS""","=""L4144""",
"=""103.3111""","=""103.31116""","=""500""","=""2.99e+09""",C+,"=""8.449087""","=""20.450132""","=""3s.3p""","=""3P*""","=""1""","=""3p2""","=""3P""","=""0""",3,1,,"=""T1002LS""","=""L4144""",
"=""103.5517""","=""103.55159""","=""500""","=""1.24e+09""",C+,"=""8.507197""","=""20.480378""","=""3s.3p""","=""3P*""","=""2""","=""3p2""","=""3P""","=""1""",5,3,,"=""T1002LS""","=""L4144""",
"=""""","=""104.96505""","=""""","=""7.3e+08""",D,"=""27.171618""","=""38.983569""","=""3s.3d""","=""1D""","=""2""","=""3p.3d""","=""1F*""","=""3""",5,7,,"=""T1002""","=""""",
"=""""","=""106.46118""","=""""","=""1.4e+09""",D,"=""23.482375""","=""35.128329""","=""3s.3d""","=""3D""","=""3""","=""3p.3d""","=""3D*""","=""3""",7,7,,"=""T1002LS""","=""""",
"=""""","=""106.46118""","=""""","=""1.7e+08""",D,"=""23.482375""","=""35.128329""","=""3s.3d""","=""3D""","=""2""","=""3p.3d""","=""3D*""","=""3""",5,7,,"=""T1002LS""","=""""",
"=""""","=""106.55444""","=""""","=""1.1e+09""",D,"=""23.482375""","=""35.118136""","=""3s.3d""","=""3D""","=""2""","=""3p.3d""","=""3D*""","=""2""",5,5,,"=""T1002LS""","=""""",
"=""""","=""106.55444""","=""""","=""2.4e+08""",D,"=""23.482375""","=""35.118136""","=""3s.3d""","=""3D""","=""3""","=""3p.3d""","=""3D*""","=""2""",7,5,,"=""T1002LS""","=""""",
"=""""","=""106.55444""","=""""","=""2.3e+08""",D,"=""23.482375""","=""35.118136""","=""3s.3d""","=""3D""","=""1""","=""3p.3d""","=""3D*""","=""2""",3,5,,"=""T1002LS""","=""""",
"=""""","=""106.66449""","=""""","=""1.2e+09""",D,"=""23.482375""","=""35.106131""","=""3s.3d""","=""3D""","=""1""","=""3p.3d""","=""3D*""","=""1""",3,3,,"=""T1002LS""","=""""",
"=""""","=""106.66449""","=""""","=""3.9e+08""",D,"=""23.482375""","=""35.106131""","=""3s.3d""","=""3D""","=""2""","=""3p.3d""","=""3D*""","=""1""",5,3,,"=""T1002LS""","=""""",
"=""""","=""108.69354""","=""""","=""1.8e+09""",D+,"=""23.482375""","=""34.889144""","=""3s.3d""","=""3D""","=""1""","=""3p.3d""","=""3P*""","=""0""",3,1,,"=""T1261LS""","=""""",
"=""""","=""108.86164""","=""""","=""1.4e+09""",D+,"=""23.482375""","=""34.871529""","=""3s.3d""","=""3D""","=""2""","=""3p.3d""","=""3P*""","=""1""",5,3,,"=""T1261LS""","=""""",
"=""""","=""108.86164""","=""""","=""4.5e+08""",D+,"=""23.482375""","=""34.871529""","=""3s.3d""","=""3D""","=""1""","=""3p.3d""","=""3P*""","=""1""",3,3,,"=""T1261LS""","=""""",
"=""""","=""109.14425""","=""""","=""1.5e+09""",D+,"=""23.482375""","=""34.842039""","=""3s.3d""","=""3D""","=""3""","=""3p.3d""","=""3P*""","=""2""",7,5,,"=""T1261LS""","=""""",
"=""""","=""109.14425""","=""""","=""2.7e+08""",D+,"=""23.482375""","=""34.842039""","=""3s.3d""","=""3D""","=""2""","=""3p.3d""","=""3P*""","=""2""",5,5,,"=""T1261LS""","=""""",
"=""""","=""109.14425""","=""""","=""3.0e+07""",D+,"=""23.482375""","=""34.842039""","=""3s.3d""","=""3D""","=""1""","=""3p.3d""","=""3P*""","=""2""",3,5,,"=""T1261LS""","=""""",
"=""111.8551""","=""111.85516""","=""570""","=""3.24e+09""",C,"=""13.041950""","=""24.126302""","=""3s.3p""","=""1P*""","=""1""","=""3p2""","=""1S""","=""0""",3,1,,"=""T1261""","=""L4144""",
"=""""","=""113.72753""","=""""","=""2.6e+08""",D,"=""27.171618""","=""38.073482""","=""3s.3d""","=""1D""","=""2""","=""3p.3d""","=""1P*""","=""1""",5,3,,"=""T1261""","=""""",
"=""120.6422""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""133.5705""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""136.6695""","=""""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""137.2674""","=""""","=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""137.7282""","=""""","=""350""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""148.4507""","=""""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""148.7788""","=""""","=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""148.9098""","=""""","=""300""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""""","=""158.9044""","=""""","=""1.8e+07""",D,"=""24.126302""","=""31.928741""","=""3p2""","=""1S""","=""0""","=""3s.4p""","=""1P*""","=""1""",1,3,,"=""T1261""","=""""",
"=""186.2762""","=""""","=""250""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""186.2893""","=""""","=""120""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""186.3580""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""188.8523""","=""188.8524""","=""650""","=""1.8e+08""",E,"=""13.041950""","=""19.607087""","=""3s.3p""","=""1P*""","=""1""","=""3p2""","=""1D""","=""2""",3,5,,"=""T1261""","=""L4144""",
"=""191.0183""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""198.5682""","=""""","=""120""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""198.5851""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""198.6114""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""198.7022""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""""","=""208.9369""","=""""","=""1.2e+08""",D,"=""27.171618""","=""33.105669""","=""3s.3d""","=""1D""","=""2""","=""3p.3d""","=""1D*""","=""2""",5,5,,"=""T1002""","=""""",
"=""247.8571""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""247.8819""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""247.9005""","=""""","=""250""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""260.6284""","=""""","=""250""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""264.5083""","=""""","=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""""","=""268.2951""","=""""","=""7.8e-02""",C,"=""8.420763""","=""13.041950""","=""3s.3p""","=""3P*""","=""0""","=""3s.3p""","=""1P*""","=""1""",1,3,M1,"=""T335""","=""""",
"=""""","=""269.9497""","=""""","=""6.3e+00""",C,"=""8.449087""","=""13.041950""","=""3s.3p""","=""3P*""","=""1""","=""3s.3p""","=""1P*""","=""1""",3,3,M1,"=""T335""","=""""",
"=""272.5571""","=""""","=""300""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""272.9578""","=""""","=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""272.9928""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""""","=""273.4089""","=""""","=""9.2e-02""",C,"=""8.507197""","=""13.041950""","=""3s.3p""","=""3P*""","=""2""","=""3s.3p""","=""1P*""","=""1""",5,3,M1,"=""T335""","=""""",
"=""274.0120""","=""""","=""500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""274.0683""","=""""","=""250""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""274.1034""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""296.2107""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""334.8698""","=""334.8702""","=""650""","=""2.13e+08""",C+,"=""28.131784""","=""31.834240""","=""3s.4s""","=""3S""","=""1""","=""3s.4p""","=""3P*""","=""2""",3,5,,"=""T1261LS""","=""L4144""",
"=""336.5434""","=""336.5436""","=""570""","=""2.09e+08""",C+,"=""28.131784""","=""31.815829""","=""3s.4s""","=""3S""","=""1""","=""3s.4p""","=""3P*""","=""1""",3,3,,"=""T1261LS""","=""L4144""",
"=""337.2090""","=""337.2088""","=""400""","=""2.1e+08""",D,"=""28.131784""","=""31.808563""","=""3s.4s""","=""3S""","=""1""","=""3s.4p""","=""3P*""","=""0""",3,1,,"=""T1261LS""","=""L4144""",
"=""341.4522""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""373.4455""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""425.0852""","=""425.0851""","=""300""","=""8.4e+07""",C,"=""29.012050""","=""31.928741""","=""3s.4s""","=""1S""","=""0""","=""3s.4p""","=""1P*""","=""1""",1,3,,"=""T1261""","=""L4144""",
"=""454.1561""","=""""","=""250""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""454.2385""","=""""","=""250""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""454.9331""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""454.9724""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""523.6956""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""599.1433""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""614.4305""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""671.5793""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""671.7760""","=""""","=""120""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""744.5707""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4144""",
"=""""","=""21336.1""","=""""","=""1.39e-03""",A,"=""8.449087""","=""8.507197""","=""3s.3p""","=""3P*""","=""1""","=""3s.3p""","=""3P*""","=""2""",3,5,M1,"=""T335""","=""""",
"=""""","=""43773.3""","=""""","=""2.12e-04""",A,"=""8.420763""","=""8.449087""","=""3s.3p""","=""3P*""","=""0""","=""3s.3p""","=""3P*""","=""1""",1,3,M1,"=""T335""","=""""",
