conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,2.5,6.0,5.11242,5.11242,242.51567,0.00058,7.6711e-13,3.0684e-12,2.0359e-14
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,1.5,4.0,5.11793,5.11793,242.25458,0.00027,2.3756e-13,9.5023e-13,6.3048e-15
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,1.5,4.0,5.11793,5.11793,242.25458,0.0052,4.5752e-12,1.8301e-11,1.2142e-13
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,0.5,2.0,7.74089,7.74089,160.16789,8.5e-06,1.6346e-15,6.5382e-15,4.3381e-17
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,0.5,2.0,7.74089,7.74089,160.16789,0.53,1.0192e-10,4.0768e-10,2.7049e-12
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,1.5,4.0,7.74167,7.74167,160.15175,1.5e-07,5.7679e-17,2.3071e-16,1.5308e-18
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,1.5,4.0,7.74167,7.74167,160.15175,1.33,5.1142e-10,2.0457e-09,1.3573e-11
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,4P,2.5,6.0,22.7961,22.7961,54.38834,2500000000.0,0.1663,0.66522,0.0044137
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,4P,1.5,4.0,22.8722,22.8722,54.20738,2500000000.0,0.11013,0.44053,0.0029229
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,4P,0.5,2.0,22.91218,22.91218,54.11279,2500000000.0,0.054874,0.2195,0.0014564
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,4P,0.5,2.0,59.350114,59.350114,20.89031,4800000000.0,0.015702,0.062809,0.00041674
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,4P,1.5,4.0,59.397432,59.397432,20.87366,4800000000.0,0.031354,0.12542,0.00083215
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,4P,2.5,6.0,59.469031,59.469031,20.84853,4800000000.0,0.046918,0.18767,0.0012452
