obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""9.9761""","=""0.0005""","=""9.9761""","=""0.0005""","=""4""","=""""",,"=""19.95073""","=""144.232""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""5/2""",4,6,,"=""""","=""L3851""",
"=""10.3163""","=""0.0005""","=""10.3161""","=""0.0005""","=""0""","=""""",,"=""19.48441""","=""139.669""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.6s""","=""2S""","=""1/2""",2,2,,"=""""","=""L3851""",
"=""10.3561""","=""0.0005""","=""10.3563""","=""0.0005""","=""1""","=""""",,"=""19.95073""","=""139.669""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.6s""","=""2S""","=""1/2""",4,2,,"=""""","=""L3851""",
"=""10.7183""","=""0.0005""","=""10.7166""","=""0.0005""","=""0*""","=""""",,"=""46.47758""","=""162.171""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2,7/2""",4,14,,"=""""","=""L3851""",
"=""10.7183""","=""0.0005""","=""10.7195""","=""0.0005""","=""0*""","=""""",,"=""46.50920""","=""162.171""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2,7/2""",6,14,,"=""""","=""L3851""",
"=""11.0652""","=""0.0010""","=""11.0620""","=""0.0005""","=""0*""","=""""",,"=""46.47758""","=""158.558""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2,7/2""",4,14,,"=""""","=""L3851""",
"=""11.0652""","=""0.0010""","=""11.0652""","=""0.0005""","=""0*""","=""""",,"=""46.50920""","=""158.558""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2,7/2""",6,14,,"=""""","=""L3851""",
"=""11.2120""","=""0.0005""","=""11.2120""","=""0.0005""","=""4""","=""6.82e+10""",,"=""19.48441""","=""130.066""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.5d""","=""2D""","=""3/2""",2,4,,"=""T6870""","=""L3851""",
"=""11.2586""","=""0.0005""","=""11.2585""","=""0.0005""","=""5""","=""2.07e+10""",,"=""19.95073""","=""130.076""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""5/2""",4,6,,"=""T6870""","=""L3851""",
"=""11.2594""","=""0.0010""","=""11.2595""","=""0.0005""","=""20""","=""2.30e+09""",,"=""19.95073""","=""130.066""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""3/2""",4,4,,"=""T6870""","=""L3896""",
"=""11.6109""","=""0.0005""","=""11.6109""","=""0.0005""","=""0""","=""""",,"=""46.47758""","=""153.261""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.7f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3851""",
"=""11.6139""","=""0.0005""","=""11.6139""","=""0.0005""","=""1""","=""""",,"=""46.50920""","=""153.264""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3851""",
"=""12.1091""","=""0.0005""","=""12.1091""","=""0.0004""","=""2""","=""7.05e+09""",,"=""19.48441""","=""121.874""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.5s""","=""2S""","=""1/2""",2,2,,"=""T6870""","=""L3851""",
"=""12.1645""","=""0.0005""","=""12.1645""","=""0.0004""","=""3""","=""1.43e+10""",,"=""19.95073""","=""121.874""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.5s""","=""2S""","=""1/2""",4,2,,"=""T6870""","=""L3851""",
"=""12.5697""","=""0.0005""","=""12.5697""","=""0.0005""","=""2""","=""""",,"=""46.47758""","=""145.115""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.6f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3851""",
"=""12.5735""","=""0.0005""","=""12.5736""","=""0.0005""","=""3""","=""""",,"=""46.50920""","=""145.116""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L3851""",
"=""13.1633""","=""0.0005""","=""13.1634""","=""0.0005""","=""8""","=""1.84e+10""",,"=""0.00000""","=""94.189""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""3/2""",2,4,,"=""T7942""","=""L3851""",
"=""13.1880""","=""0.0005""","=""13.1881""","=""0.0005""","=""7""","=""1.90e+10""",,"=""0.00000""","=""94.013""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""1/2""",2,2,,"=""T7942""","=""L3851""",
"=""14.5659""","=""0.0005""","=""14.5659""","=""0.0006""","=""4""","=""3.50e+10""",C',"=""46.47758""","=""131.597""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.5f""","=""2F*""","=""5/2""",4,6,,"=""T1619interp""","=""L3851""",
"=""14.5712""","=""0.0005""","=""14.5711""","=""0.0006""","=""5""","=""3.80e+10""",C',"=""46.50920""","=""131.598""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""7/2""",6,8,,"=""T1619interp""","=""L3851""",
"=""""","=""""","=""14.5714""","=""0.0006""","=""""","=""2.5e+09""",C',"=""46.50920""","=""131.597""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""5/2""",6,6,,"=""T1619interp""","=""""",
"=""14.7120""","=""0.0005""","=""14.7120""","=""0.0006""","=""7""","=""2.56e+10""",,"=""19.48441""","=""103.759""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.4d""","=""2D""","=""3/2""",2,4,,"=""T7942""","=""L3851""",
"=""14.7912""","=""0.0005""","=""14.7909""","=""0.0007""","=""8""","=""3.09e+10""",,"=""19.95073""","=""103.775""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",4,6,,"=""T7942""","=""L3851""",
"=""14.7941""","=""0.0005""","=""14.7939""","=""0.0007""","=""4""","=""5.15e+09""",,"=""19.95073""","=""103.759""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",4,4,,"=""T7942""","=""L3851""",
"=""15.6963""","=""0.0005""","=""15.6964""","=""0.0012""","=""1""","=""3.94e+09""",,"=""46.50920""","=""125.498""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.5p""","=""2P*""","=""3/2""",6,4,,"=""T6870""","=""L3851""",
"=""15.7071""","=""0.0005""","=""15.7071""","=""0.0012""","=""0""","=""4.43e+09""",,"=""46.47758""","=""125.412""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""1/2""",4,2,,"=""T6870""","=""L3851""",
"=""18.4590""","=""0.0005""","=""18.4590""","=""0.0005""","=""5""","=""1.65e+10""",,"=""19.48441""","=""86.6517""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.4s""","=""2S""","=""1/2""",2,2,,"=""T7942""","=""L3851""",
"=""18.5881""","=""0.0005""","=""18.5881""","=""0.0005""","=""6""","=""3.30e+10""",,"=""19.95073""","=""86.6517""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.4s""","=""2S""","=""1/2""",4,2,,"=""T7942""","=""L3851""",
"=""20.5769""","=""0.0005""","=""20.5769""","=""0.0009""","=""6""","=""9.27e+10""",,"=""46.47758""","=""106.7317""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4f""","=""2F*""","=""5/2""",4,6,,"=""T7942""","=""L3851""",
"=""20.5860""","=""0.0005""","=""20.5860""","=""0.0009""","=""7""","=""9.93e+10""",,"=""46.50920""","=""106.7366""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""7/2""",6,8,,"=""T7942""","=""L3851""",
"=""""","=""""","=""20.5877""","=""0.0009""","=""""","=""6.70e+10""",C+',"=""46.50920""","=""106.7317""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""5/2""",6,6,,"=""T1619interp""","=""""",
"=""""","=""""","=""25.9863""","=""0.0020""","=""""","=""1.9e+09""",D,"=""46.47758""","=""94.189""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4p""","=""2P*""","=""3/2""",4,4,,"=""T1619interp,LS""","=""""",
"=""26.0042""","=""0.002""","=""26.0035""","=""0.0020""","=""50""","=""1.03e+10""",,"=""46.50920""","=""94.189""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4p""","=""2P*""","=""3/2""",6,4,,"=""T7942""","=""L3896""",
"=""26.0822""","=""0.002""","=""26.0828""","=""0.0020""","=""25""","=""1.16e+10""",,"=""46.47758""","=""94.013""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4p""","=""2P*""","=""1/2""",4,2,,"=""T7942""","=""L3896""",
"=""""","=""""","=""44.501""","=""0.008""","=""""","=""5.0e+09""",C,"=""94.013""","=""121.874""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.5s""","=""2S""","=""1/2""",2,2,,"=""T1619interp,LS""","=""""",
"=""""","=""""","=""44.784""","=""0.009""","=""""","=""9.6e+09""",C,"=""94.189""","=""121.874""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.5s""","=""2S""","=""1/2""",4,2,,"=""T1619interp,LS""","=""""",
"=""45.9317""","=""0.0005""","=""45.9317""","=""0.0005""","=""4""","=""7.40e+09""",,"=""19.48441""","=""46.47758""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.3d""","=""2D""","=""3/2""",2,4,,"=""T7942""","=""L3851""",
"=""46.6835""","=""0.0005""","=""46.6835""","=""0.0005""","=""5""","=""8.46e+09""",,"=""19.95073""","=""46.50920""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.3d""","=""2D""","=""5/2""",4,6,,"=""T7942""","=""L3851""",
"=""46.7391""","=""0.0005""","=""46.7391""","=""0.0005""","=""2""","=""1.41e+09""",,"=""19.95073""","=""46.47758""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.3d""","=""2D""","=""3/2""",4,4,,"=""T7942""","=""L3851""",
"=""62.1452""","=""0.0005""","=""62.1452""","=""0.0007""","=""6""","=""3.09e+09""",,"=""0.00000""","=""19.95073""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.3p""","=""2P*""","=""3/2""",2,4,,"=""T7942""","=""L3851""",
"=""63.6325""","=""0.0005""","=""63.6325""","=""0.0007""","=""5""","=""2.87e+09""",,"=""0.00000""","=""19.48441""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.3p""","=""2P*""","=""1/2""",2,2,,"=""T7942""","=""L3851""",
"=""""","=""""","=""127.22""","=""0.07""","=""""","=""1.8e+09""",C,"=""94.013""","=""103.759""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.4d""","=""2D""","=""3/2""",2,4,,"=""T1619interp,LS""","=""""",
"=""""","=""""","=""129.34""","=""0.07""","=""""","=""2.0e+09""",C,"=""94.189""","=""103.775""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",4,6,,"=""T1619interp,LS""","=""""",
"=""""","=""""","=""129.56""","=""0.07""","=""""","=""3.5e+08""",D,"=""94.189""","=""103.759""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",4,4,,"=""T1619interp,LS""","=""""",
"=""""","=""""","=""164.50""","=""0.09""","=""""","=""6.3e+08""",C,"=""86.6517""","=""94.189""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""3/2""",2,4,,"=""T1619interp,LS""","=""""",
"=""""","=""""","=""168.44""","=""0.09""","=""""","=""5.9e+08""",C,"=""86.6517""","=""94.013""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""1/2""",2,2,,"=""T1619interp,LS""","=""""",
