conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2p6.3s,2S,0.5,2.0,0.0,2p6.3p,2P*,0.5,2.0,19.48441,19.48441,63.63251,2870000000.0,0.17422,0.34844,0.0046238
2p6.3s,2S,0.5,2.0,0.0,2p6.3p,2P*,1.5,4.0,19.95073,19.95073,62.14519,3090000000.0,0.35782,0.71564,0.0094965
2p6.3s,2S,0.5,2.0,0.0,2p6.4p,2P*,0.5,2.0,94.013,94.013,13.18798,19000000000.0,0.049542,0.099083,0.0013148
2p6.3s,2S,0.5,2.0,0.0,2p6.4p,2P*,1.5,4.0,94.189,94.189,13.16334,18400000000.0,0.095596,0.19119,0.0025371
2p6.3p,2P*,0.5,2.0,19.48441,2p6.3d,2D,1.5,4.0,46.47758,26.99317,45.93169,7400000000.0,0.46811,0.93622,0.012424
2p6.3p,2P*,0.5,2.0,19.48441,2p6.4s,2S,0.5,2.0,86.6517,67.16729,18.45901,16500000000.0,0.084287,0.16857,0.002237
2p6.3p,2P*,0.5,2.0,19.48441,2p6.4d,2D,1.5,4.0,103.759,84.27459,14.71193,25600000000.0,0.16614,0.33228,0.0044093
2p6.3p,2P*,0.5,2.0,19.48441,2p6.5s,2S,0.5,2.0,121.874,102.38959,12.10906,7050000000.0,0.015498,0.030996,0.00041131
2p6.3p,2P*,0.5,2.0,19.48441,2p6.5d,2D,1.5,4.0,130.066,110.58159,11.21201,68200000000.0,0.25706,0.51413,0.0068225
2p6.3p,2P*,1.5,4.0,19.95073,2p6.3d,2D,1.5,4.0,46.47758,26.52685,46.73913,1410000000.0,0.046179,0.18471,0.0012256
2p6.3p,2P*,1.5,4.0,19.95073,2p6.3d,2D,2.5,6.0,46.5092,26.55847,46.68349,8460000000.0,0.41462,1.6585,0.011004
2p6.3p,2P*,1.5,4.0,19.95073,2p6.4s,2S,0.5,2.0,86.6517,66.70097,18.58807,33000000000.0,0.08547,0.34188,0.0022684
2p6.3p,2P*,1.5,4.0,19.95073,2p6.4d,2D,1.5,4.0,103.759,83.80827,14.79379,5150000000.0,0.016898,0.067591,0.00044846
2p6.3p,2P*,1.5,4.0,19.95073,2p6.4d,2D,2.5,6.0,103.775,83.82427,14.79097,30900000000.0,0.15202,0.60808,0.0040346
2p6.3p,2P*,1.5,4.0,19.95073,2p6.5s,2S,0.5,2.0,121.874,101.92327,12.16446,14300000000.0,0.015862,0.063447,0.00042097
2p6.3p,2P*,1.5,4.0,19.95073,2p6.5d,2D,1.5,4.0,130.066,110.11527,11.25949,2300000000.0,0.0043714,0.017486,0.00011602
2p6.3p,2P*,1.5,4.0,19.95073,2p6.5d,2D,2.5,6.0,130.076,110.12527,11.25847,20700000000.0,0.059004,0.23602,0.001566
2p6.3d,2D,1.5,4.0,46.47758,2p6.4p,2P*,0.5,2.0,94.013,47.53542,26.08249,11600000000.0,0.059154,0.23662,0.00157
2p6.3d,2D,1.5,4.0,46.47758,2p6.4p,2P*,1.5,4.0,94.189,47.71142,25.98627,1900000000.0,0.019235,0.076942,0.00051051
2p6.3d,2D,1.5,4.0,46.47758,2p6.4f,2F*,2.5,6.0,106.7317,60.25412,20.57688,92700000000.0,0.88265,3.5306,0.023426
2p6.3d,2D,1.5,4.0,46.47758,2p6.5p,2P*,0.5,2.0,125.412,78.93442,15.70724,4430000000.0,0.0081928,0.032771,0.00021744
2p6.3d,2D,1.5,4.0,46.47758,2p6.5f,2F*,2.5,6.0,131.597,85.11942,14.56591,35000000000.0,0.16699,0.66797,0.004432
2p6.3d,2D,2.5,6.0,46.5092,2p6.4p,2P*,1.5,4.0,94.189,47.6798,26.00351,10300000000.0,0.06961,0.41766,0.0018474
2p6.3d,2D,2.5,6.0,46.5092,2p6.4f,2F*,2.5,6.0,106.7317,60.2225,20.58769,67000000000.0,0.42574,2.5545,0.011299
2p6.3d,2D,2.5,6.0,46.5092,2p6.4f,2F*,3.5,8.0,106.7366,60.2274,20.58601,99300000000.0,0.84119,5.0471,0.022325
2p6.3d,2D,2.5,6.0,46.5092,2p6.5p,2P*,1.5,4.0,125.498,78.9888,15.69643,3940000000.0,0.0097021,0.058213,0.00025749
2p6.3d,2D,2.5,6.0,46.5092,2p6.5f,2F*,2.5,6.0,131.597,85.0878,14.57132,2500000000.0,0.0079579,0.047747,0.0002112
2p6.3d,2D,2.5,6.0,46.5092,2p6.5f,2F*,3.5,8.0,131.598,85.0888,14.57115,38000000000.0,0.16128,0.96766,0.0042803
2p6.4s,2S,0.5,2.0,86.6517,2p6.4p,2P*,0.5,2.0,94.013,7.3613,168.42704,590000000.0,0.25092,0.50184,0.0066594
2p6.4s,2S,0.5,2.0,86.6517,2p6.4p,2P*,1.5,4.0,94.189,7.5373,164.49418,630000000.0,0.51113,1.0223,0.013565
2p6.4p,2P*,0.5,2.0,94.013,2p6.4d,2D,1.5,4.0,103.759,9.746,127.21547,1800000000.0,0.87346,1.7469,0.023182
2p6.4p,2P*,0.5,2.0,94.013,2p6.5s,2S,0.5,2.0,121.874,27.861,44.50099,5000000000.0,0.14845,0.29689,0.0039398
2p6.4p,2P*,1.5,4.0,94.189,2p6.4d,2D,1.5,4.0,103.759,9.57,129.55507,350000000.0,0.088072,0.35229,0.0023374
2p6.4p,2P*,1.5,4.0,94.189,2p6.4d,2D,2.5,6.0,103.775,9.586,129.33883,2000000000.0,0.75238,3.0095,0.019968
2p6.4p,2P*,1.5,4.0,94.189,2p6.5s,2S,0.5,2.0,121.874,27.685,44.78389,9600000000.0,0.14433,0.5773,0.0038304
