obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""436.6932""","=""0.0020""","=""436.6933""","=""0.0019""","=""10""","=""""",,"=""18.61270528""","=""21.451865""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L3469""",
"=""437.3025""","=""0.0020""","=""437.3038""","=""0.0013""","=""20""","=""""",,"=""18.61270528""","=""21.447901""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L3469""",
"=""437.3386""","=""0.0020""","=""437.33796""","=""0.00010""","=""300""","=""""",,"=""18.61270528""","=""21.4476798""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L3469""",
"=""437.6226""","=""0.0020""","=""437.6255""","=""0.0021""","=""20*""","=""""",,"=""18.63679156""","=""21.469903""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).12d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L3469""",
"=""437.6226""","=""0.0020""","=""437.62342""","=""0.00008""","=""20*""","=""""",,"=""18.61270528""","=""21.4458306""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L3469""",
"=""437.8984""","=""0.0020""","=""437.8974""","=""0.0010""","=""20""","=""""",,"=""18.69335943""","=""21.524712""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L3469""",
"=""437.8984""","=""0.0020""","=""437.8974""","=""0.0015""","=""20*""","=""""",,"=""18.69335943""","=""21.524712""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L3469""",
"=""438.2451""","=""0.0001""","=""438.24509""","=""0.00010""","=""300""","=""""",,"=""18.55510805""","=""21.3842144""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L7292""",
"=""439.5604""","=""0.0020""","=""439.5604""","=""0.0015""","=""150*""","=""""",,"=""18.70407118""","=""21.524712""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L3469""",
"=""439.5604""","=""0.0020""","=""439.5604""","=""0.0010""","=""150*""","=""""",,"=""18.70407118""","=""21.524712""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L3469""",
"=""439.5604""","=""0.0020""","=""439.5598""","=""0.0014""","=""150*""","=""""",,"=""18.70407118""","=""21.524716""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L3469""",
"=""439.6008""","=""0.0020""","=""439.6010""","=""0.0012""","=""150""","=""""",,"=""18.57583601""","=""21.396216""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L3469""",
"=""439.6243""","=""0.0020""","=""439.6260""","=""0.0010""","=""10""","=""""",,"=""18.57583601""","=""21.396056""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L3469""",
"=""439.6541""","=""0.0020""","=""439.6536""","=""0.0008""","=""10""","=""""",,"=""18.57583601""","=""21.395879""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L3469""",
"=""439.6791""","=""0.0001""","=""439.67908""","=""0.00010""","=""500""","=""""",,"=""18.57583601""","=""21.3957154""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L7292""",
"=""439.7204""","=""0.0020""","=""439.7207""","=""0.0010""","=""10""","=""""",,"=""18.57583601""","=""21.395449""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L3469""",
"=""439.8410""","=""0.0020""","=""439.8426""","=""0.0010""","=""10""","=""""",,"=""18.61270528""","=""21.431537""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).9s""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L3469""",
"=""439.9371""","=""0.0020""","=""439.9368""","=""0.0012""","=""50""","=""""",,"=""18.61270528""","=""21.430933""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).9s""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L3469""",
"=""440.3611""","=""0.0020""","=""440.3616""","=""0.0016""","=""20""","=""""",,"=""18.61270528""","=""21.428214""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L3469""",
"=""440.3817""","=""0.0020""","=""440.3791""","=""0.0014""","=""10""","=""""",,"=""18.61270528""","=""21.428102""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L3469""",
"=""440.4222""","=""0.0020""","=""440.4233""","=""0.0017""","=""10""","=""""",,"=""18.63679156""","=""21.451906""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L3469""",
