Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2s2.2p6""","=""1S""","=""0""",1,"=""""","=""0.0000000""","=""""","=""0.000005""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""",5,"=""""","=""16.61907009""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""",3,"=""""","=""16.67082693""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""0""",1,"=""""","=""16.71538108""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""",3,"=""""","=""16.84805369""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""",3,"=""""","=""18.38162323""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""",1,"=""""","=""18.71137667""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""",7,"=""""","=""18.55510805""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""",5,"=""""","=""18.57583601""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""",3,"=""""","=""18.61270528""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""",5,"=""""","=""18.63679156""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""",3,"=""""","=""18.69335943""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""",5,"=""""","=""18.70407118""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""",3,"=""""","=""18.72638145""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""",1,"=""""","=""18.96595369""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",5,"=""""","=""19.66403214""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",3,"=""""","=""19.68819383""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""",1,"=""""","=""19.76060074""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",3,"=""""","=""19.77977193""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[1/2]*""","=""0""",1,"=""""","=""20.02464208""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[1/2]*""","=""1""",3,"=""""","=""20.02644523""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[7/2]*""","=""4""",9,"=""""","=""20.03464893""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[7/2]*""","=""3""",7,"=""""","=""20.03486947""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""2""",5,"=""""","=""20.03674670""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""1""",3,"=""""","=""20.04038646""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""2""",5,"=""""","=""20.04820289""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""3""",7,"=""""","=""20.04842449""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""2""",5,"=""""","=""20.13610672""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""3""",7,"=""""","=""20.13629519""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""2""",5,"=""""","=""20.13751125""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""",3,"=""""","=""20.13945733""","=""""","=""0.00000012""","=""L8826c189"""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""",3,"=""""","=""20.14964852""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""",1,"=""""","=""20.25917996""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""",7,"=""""","=""20.18843472""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""",5,"=""""","=""20.19691643""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""",3,"=""""","=""20.21098961""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""",5,"=""""","=""20.21417968""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""",3,"=""""","=""20.29091576""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""",5,"=""""","=""20.29727991""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""",3,"=""""","=""20.29717120""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""0""",1,"=""""","=""20.36885404""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",5,"=""""","=""20.56007355""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",3,"=""""","=""20.57056379""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""0""",1,"=""""","=""20.65655315""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",3,"=""""","=""20.66277398""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",1,"=""""","=""20.70135337""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",3,"=""""","=""20.70230399""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""4""",9,"=""""","=""20.70536507""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",7,"=""""","=""20.70550158""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",5,"=""""","=""20.70679493""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",3,"=""""","=""20.70870776""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",5,"=""""","=""20.71126380""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",7,"=""""","=""20.71139537""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",3,"=""""","=""20.71188785""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",5,"=""""","=""20.71189082""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""",9,"=""""","=""20.71283793""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""5""",11,"=""""","=""20.71283881""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",7,"=""""","=""20.71392409""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""20.71392586""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""",7,"=""""","=""20.71490590""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""20.71490663""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""",3,"=""""","=""20.76108829""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5p""","=""2[1/2]""","=""0""",1,"=""""","=""20.81287950""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""",7,"=""""","=""20.77467615""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""",5,"=""""","=""20.77866475""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""",3,"=""""","=""20.78465767""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""",5,"=""""","=""20.78578203""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",5,"=""""","=""20.80392497""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",7,"=""""","=""20.80403974""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",5,"=""""","=""20.80417004""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",3,"=""""","=""20.80551122""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",7,"=""""","=""20.81030596""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""20.81030702""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",7,"=""""","=""20.81033531""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""20.81033675""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5p""","=""2[3/2]""","=""1""",3,"=""""","=""20.87341655""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5p""","=""2[3/2]""","=""2""",5,"=""""","=""20.87629955""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5p""","=""2[1/2]""","=""1""",3,"=""""","=""20.87380857""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5p""","=""2[1/2]""","=""0""",1,"=""""","=""20.90210303""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",5,"=""""","=""20.94398733""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",3,"=""""","=""20.94928177""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""",1,"=""""","=""21.01321219""","=""""","=""0.00000012""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",3,"=""""","=""21.01388581""","=""""","=""0.00000012""","=""L8826"""
