conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,1.5,4.0,7.7258,7.7258,160.48072,0.00316,1.2201e-12,4.8804e-12,3.2381e-14
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,1.5,4.0,7.7258,7.7258,160.48072,0.439,1.695e-10,6.78e-10,4.4985e-12
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,2.5,6.0,7.7328,7.7328,160.33545,0.00493,2.8501e-12,1.14e-11,7.5641e-14
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,2.5,6.0,7.7328,7.7328,160.33545,0.0106,6.128e-12,2.4512e-11,1.6264e-13
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,0.5,2.0,11.7293,11.7293,105.70469,12.8,1.0721e-09,4.2883e-09,2.8453e-11
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,1.5,4.0,11.7623,11.7623,105.40812,31.3,5.2138e-09,2.0855e-08,1.3837e-10
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,4P,2.5,6.0,34.74,34.74,35.68918,3220000000.0,0.092232,0.36893,0.0024478
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,4P,1.5,4.0,35.047,35.047,35.37655,3300000000.0,0.061916,0.24766,0.0016433
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,4P,0.5,2.0,35.208,35.208,35.21478,3360000000.0,0.031233,0.12493,0.00082893
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,2D,2.5,6.0,47.841,47.841,25.91589,20500.0,3.0963e-07,1.2385e-06,8.2175e-09
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,2D,1.5,4.0,47.847,47.847,25.91264,28500.0,2.869e-07,1.1476e-06,7.6143e-09
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,2S,0.5,2.0,56.172,56.172,22.07224,4410000.0,1.6105e-05,6.442e-05,4.2743e-07
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,2P,1.5,4.0,59.226,59.226,20.93408,9130000.0,5.9984e-05,0.00023994,1.592e-06
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,2P,0.5,2.0,59.594,59.594,20.80481,2710000.0,8.7928e-06,3.5171e-05,2.3336e-07
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,4P,0.5,2.0,142.23,142.23,8.71716,35300000000.0,0.020107,0.080429,0.00053365
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,4P,1.5,4.0,142.414,142.414,8.7059,35600000000.0,0.040452,0.16181,0.0010736
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,4P,2.5,6.0,142.7,142.7,8.68845,35900000000.0,0.060944,0.24378,0.0016175
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,2P,0.5,2.0,144.31,144.31,8.59152,22200000.0,1.2284e-05,4.9134e-05,3.26e-07
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,2P,1.5,4.0,144.655,144.655,8.57103,23400000.0,2.5772e-05,0.00010309,6.8398e-07
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,2P,1.5,4.0,163.314,163.314,7.59177,4630000000.0,0.0040006,0.016002,0.00010618
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,2P,0.5,2.0,163.412,163.412,7.58722,114000000.0,4.9193e-05,0.00019677,1.3056e-06
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,4P,2.5,6.0,164.515,164.515,7.53635,519000000000.0,0.66289,2.6516,0.017593
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,4P,1.5,4.0,164.637,164.637,7.53076,530000000000.0,0.45062,1.8025,0.01196
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,4P,0.5,2.0,164.707,164.707,7.52756,539000000000.0,0.22894,0.91577,0.0060761
