spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
F VI,F,5,1s2.2s2,1S,0.0,1,0.0,0.0,even,,no,157.16311,,,,,,,,,,L6491
F VI,F,5,1s2.2s.2p,3P*,0.0,1,11.976,,odd,,no,157.16311,,,,,,,,,,
F VI,F,5,1s2.2s.2p,3P*,1.0,3,12.008,,odd,,no,157.16311,0.00014285713640816355,"ASD 1/sum(Aki), J-resolved",0.00014285713640816355,2/2,yes,12.008,12.008,,,
F VI,F,5,1s2.2s.2p,3P*,2.0,5,12.0794,,odd,,no,157.16311,25.510204081632654,"ASD 1/sum(Aki), J-resolved",25.510204081632654,2/2,yes,12.0794,12.0794,,,
F VI,F,5,1s2.2s.2p,1P*,1.0,3,23.1657,,odd,,no,157.16311,2.967359011004764e-10,"ASD 1/sum(Aki), J-resolved",2.967359011004764e-10,4/4,yes,23.1657,23.1657,,,
F VI,F,5,1s2.2p2,3P,0.0,1,31.1617,,even,,no,157.16311,3.773566393825238e-10,"ASD 1/sum(Aki), J-resolved",3.773566393825238e-10,2/2,yes,19.1537,19.1537,,,
F VI,F,5,1s2.2p2,3P,1.0,3,31.198,,even,,no,157.16311,3.765060240963855e-10,"ASD 1/sum(Aki), J-resolved",3.765060240963855e-10,3/3,yes,19.1186,19.222,,,
F VI,F,5,1s2.2p2,3P,2.0,5,31.2613,,even,,no,157.16311,3.75510271520212e-10,"ASD 1/sum(Aki), J-resolved",3.75510271520212e-10,3/3,yes,19.1819,19.2533,,,
F VI,F,5,1s2.2p2,1D,2.0,5,34.0463,,even,,no,157.16311,2.2171179240681455e-09,"ASD 1/sum(Aki), J-resolved",2.2171179240681455e-09,3/3,yes,10.880600000000001,22.038300000000003,,,
F VI,F,5,1s2.2p2,1S,0.0,1,42.2084,,even,,no,157.16311,2.1551408298326663e-10,"ASD 1/sum(Aki), J-resolved",2.1551408298326663e-10,2/2,yes,19.042699999999996,30.2004,,,
F VI,F,5,1s2.2s.3s,3S,1.0,3,92.6514,,even,,no,157.16311,2.9061142027322704e-11,"ASD 1/sum(Aki), J-resolved",2.9061142027322704e-11,4/4,yes,80.572,80.6754,,,
F VI,F,5,1s2.2s.3s,1S,0.0,1,94.7725,,even,,no,157.16311,1.2345679012345679e-10,"ASD 1/sum(Aki), J-resolved",1.2345679012345679e-10,1/1,yes,71.60679999999999,71.60679999999999,,,
