conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s2.2s2,1S,0.0,1.0,0.0,1s2.2s.2p,3P*,1.0,3.0,12.008,12.008,103.25133,7000.0,3.3564e-06,3.3564e-06,8.9078e-08
1s2.2s2,1S,0.0,1.0,0.0,1s2.2s.2p,3P*,2.0,5.0,12.0794,12.0794,102.64102,0.0366,2.8904e-11,2.8904e-11,7.671e-13
1s2.2s2,1S,0.0,1.0,0.0,1s2.2s.2p,1P*,1.0,3.0,23.1657,23.1657,53.52059,3370000000.0,0.43416,0.43416,0.011523
1s2.2s2,1S,0.0,1.0,0.0,1s2.2s.3p,1P*,1.0,3.0,97.6802,97.6802,12.69287,61900000000.0,0.44853,0.44853,0.011904
1s2.2s2,1S,0.0,1.0,0.0,1s2.2s.3p,3P*,1.0,3.0,97.9862,97.9862,12.65323,145000000.0,0.0010441,0.0010441,2.7711e-05
1s2.2s2,1S,0.0,1.0,0.0,1s2.2p.3s,3P*,1.0,3.0,108.0444,108.0444,11.4753,1400000.0,8.2916e-06,8.2916e-06,2.2006e-07
1s2.2s2,1S,0.0,1.0,0.0,1s2.2p.3s,1P*,1.0,3.0,109.8857,109.8857,11.28301,1600000000.0,0.0091612,0.0091612,0.00024314
1s2.2s.2p,3P*,0.0,1.0,11.976,1s2.2s.2p,3P*,1.0,3.0,12.008,0.032,38745.062,0.000316,2.1335e-08,2.1335e-08,5.6624e-10
1s2.2s.2p,3P*,0.0,1.0,11.976,1s2.2s.2p,1P*,1.0,3.0,23.1657,11.1897,110.80208,0.268,1.4798e-10,1.4798e-10,3.9275e-12
1s2.2s.2p,3P*,0.0,1.0,11.976,1s2.2p2,3P,1.0,3.0,31.198,19.222,64.5012,890000000.0,0.16654,0.16654,0.0044198
1s2.2s.2p,3P*,0.0,1.0,11.976,1s2.2s.3s,3S,1.0,3.0,92.6514,80.6754,15.36828,3810000000.0,0.040472,0.040472,0.0010741
1s2.2s.2p,3P*,0.0,1.0,11.976,1s2.2s.3d,3D,1.0,3.0,100.6928,88.7168,13.97528,76600000000.0,0.67287,0.67287,0.017858
1s2.2s.2p,3P*,0.0,1.0,11.976,1s2.2s.4d,3D,1.0,3.0,125.7701,113.7941,10.89549,24600000000.0,0.13134,0.13134,0.0034859
1s2.2s.2p,3P*,1.0,3.0,12.008,1s2.2s.2p,3P*,2.0,5.0,12.0794,0.0714,17364.73367,0.0026,1.9589e-08,5.8768e-08,5.199e-10
1s2.2s.2p,3P*,1.0,3.0,12.008,1s2.2s.2p,1P*,1.0,3.0,23.1657,11.1577,111.11985,44.2,8.1821e-09,2.4546e-08,2.1715e-10
1s2.2s.2p,3P*,1.0,3.0,12.008,1s2.2p2,3P,0.0,1.0,31.1617,19.1537,64.7312,2650000000.0,0.05549,0.16647,0.0014727
1s2.2s.2p,3P*,1.0,3.0,12.008,1s2.2p2,3P,1.0,3.0,31.198,19.19,64.60875,666000000.0,0.041679,0.12504,0.0011062
1s2.2s.2p,3P*,1.0,3.0,12.008,1s2.2p2,3P,2.0,5.0,31.2613,19.2533,64.39634,673000000.0,0.069734,0.2092,0.0018507
