conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p,2P*,0.5,2.0,0.0,2s2.2p,2P*,1.5,4.0,0.6063,0.6063,2044.93153,1.05,1.3165e-07,2.6331e-07,3.4941e-09
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,4P,0.5,2.0,18.011,18.011,68.83804,152000.0,1.0798e-05,2.1597e-05,2.8659e-07
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,4P,1.5,4.0,18.224,18.224,68.03347,3840.0,5.3292e-07,1.0658e-06,1.4144e-08
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,2D,1.5,4.0,32.206,32.206,38.49724,1640000000.0,0.072877,0.14575,0.0019342
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,2S,0.5,2.0,41.251,41.251,30.05605,3980000000.0,0.053902,0.1078,0.0014306
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,2P,0.5,2.0,43.9,43.9,28.24241,8800000000.0,0.10523,0.21046,0.0027928
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,2P,1.5,4.0,44.256,44.256,28.01523,2490000000.0,0.058597,0.11719,0.0015552
2s2.2p,2P*,0.5,2.0,0.0,2s2.3s,2S,0.5,2.0,186.103,186.103,6.66213,37800000000.0,0.025152,0.050305,0.00066754
2s2.2p,2P*,0.5,2.0,0.0,2s2.3d,2D,1.5,4.0,203.599,203.599,6.08963,552000000000.0,0.61378,1.2276,0.01629
2s2.2p,2P*,0.5,2.0,0.0,2s.2p.(3P*).3p,2P,0.5,2.0,213.356,213.356,5.81114,167000000000.0,0.084547,0.16909,0.0022439
2s2.2p,2P*,0.5,2.0,0.0,2s.2p.(3P*).3p,2P,1.5,4.0,213.552,213.552,5.80581,41900000000.0,0.042348,0.084695,0.0011239
2s2.2p,2P*,0.5,2.0,0.0,2s.2p.(3P*).3p,2D,1.5,4.0,217.902,217.902,5.68991,230000000000.0,0.22327,0.44654,0.0059255
2s2.2p,2P*,0.5,2.0,0.0,2s.2p.(3P*).3p,2S,0.5,2.0,220.811,220.811,5.61495,93100000000.0,0.044005,0.08801,0.0011679
2s2.2p,2P*,0.5,2.0,0.0,2s2.4d,2D,1.5,4.0,259.625,259.625,4.77551,202000000000.0,0.13813,0.27626,0.0036659
2s2.2p,2P*,0.5,2.0,0.0,2s.2p.(3P*).4p,2D,1.5,4.0,277.345,277.345,4.4704,97100000000.0,0.058184,0.11637,0.0015442
