Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""4d2.5s2""","=""a 3F""","=""2""",5,"=""""","=""0.000000""","=""""","=""0""","=""  96  3F                                                              ""","=""L3465"""
"=""4d2.5s2""","=""a 3F""","=""3""",7,"=""""","=""0.070722""","=""""","=""""","=""  97  3F                                                              ""","="""""
"=""4d2.5s2""","=""a 3F""","=""4""",9,"=""""","=""0.153845""","=""""","=""""","=""  97  3F                                                              ""","="""""
"=""4d2.5s2""","=""a 3P""","=""2""",5,"=""""","=""0.519011""","=""""","=""""","=""  49  1D                            :    32  4d2.5s2             3P   ""","="""""
"=""4d2.5s2""","=""a 3P""","=""0""",1,"=""""","=""0.520343""","=""""","=""""","=""  74  3P                            :    23  4d3.(2P).5s         3P   ""","="""""
"=""4d2.5s2""","=""a 3P""","=""1""",3,"=""""","=""0.542590""","=""""","=""""","=""  74  3P                            :    24  4d3.(2P).5s         3P   ""","="""""
"=""4d3.(4F).5s""","=""a 5F""","=""1""",3,"=""""","=""0.603869""","=""""","=""""","="" 100  5F                                                              ""","="""""
"=""4d3.(4F).5s""","=""a 5F""","=""2""",5,"=""""","=""0.622823""","=""""","=""""","=""  98  5F                                                              ""","="""""
"=""4d3.(4F).5s""","=""a 5F""","=""3""",7,"=""""","=""0.650802""","=""""","=""""","=""  99  5F                                                              ""","="""""
"=""4d3.(4F).5s""","=""a 5F""","=""4""",9,"=""""","=""0.686939""","=""""","=""""","="" 100  5F                                                              ""","="""""
"=""4d3.(4F).5s""","=""a 5F""","=""5""",11,"=""""","=""0.730134""","=""""","=""""","="" 100  5F                                                              ""","="""""
"=""4d2.5s2""","=""a 1D""","=""2""",5,"=""""","=""0.632528""","=""""","=""""","=""  42  3P                            :    36  4d2.5s2             1D   ""","="""""
"=""4d2.5s2""","=""a 1G""","=""4""",9,"=""""","=""0.998978""","=""""","=""""","=""  82  1G                            :    16  4d3.(2G).5s         1G   ""","="""""
"=""4d3.(4P).5s""","=""a 5P""","=""1""",3,"=""""","=""1.349613""","=""""","=""""","="" 100  5P                                                              ""","="""""
"=""4d3.(4P).5s""","=""a 5P""","=""2""",5,"=""""","=""1.365891""","=""""","=""""","=""  99  5P                                                              ""","="""""
"=""4d3.(4P).5s""","=""a 5P""","=""3""",7,"=""""","=""1.395861""","=""""","=""""","=""                                                                      ""","="""""
"=""4d3.(4F).5s""","=""b 3F""","=""2""",5,"=""""","=""1.443265""","=""""","=""""","=""  96  3F                                                              ""","="""""
"=""4d3.(4F).5s""","=""b 3F""","=""3""",7,"=""""","=""1.482396""","=""""","=""""","=""                                                                      ""","="""""
"=""4d3.(4F).5s""","=""b 3F""","=""4""",9,"=""""","=""1.530259""","=""""","=""""","=""  51  3F                            :    46  4d3.(2G).5s         3G   ""","="""""
"=""4d3.(2G).5s""","=""a 3G""","=""3""",7,"=""""","=""1.550229""","=""""","=""""","=""                                                                      ""","="""""
"=""4d3.(2G).5s""","=""a 3G""","=""4""",9,"=""""","=""1.582120""","=""""","=""""","=""  51  3G                            :    46  4d3.(4F).5s         3F   ""","="""""
"=""4d3.(2G).5s""","=""a 3G""","=""5""",11,"=""""","=""1.583623""","=""""","=""""","=""  95  3G                                                              ""","="""""
"=""4d3.(b 2D).5s""","=""a 3D""","=""1""",3,"=""""","=""1.751030""","=""""","=""""","=""  68  3D                            :    23  4d3.(2D1).5s        3D   ""","="""""
"=""4d3.(b 2D).5s""","=""a 3D""","=""2""",5,"=""""","=""1.779022""","=""""","=""""","=""  71  3D                            :    23  4d3.(2D1).5s        3D   ""","="""""
"=""4d3.(b 2D).5s""","=""a 3D""","=""3""",7,"=""""","=""1.822199""","=""""","=""""","=""                                                                      ""","="""""
"=""4d2.5s.5p""","=""z 5G*""","=""2""",5,"=""""","=""1.832925""","=""""","=""""","=""  81  4d2.(3F).5s.5p.(3P) 5G*       :     5  4d.5(1D)5s2.5p.(3P) 3F*  ""","="""""
"=""4d2.5s.5p""","=""z 5G*""","=""3""",7,"=""""","=""1.884716""","=""""","=""""","=""  87  4d2.(3P).5s.5p.(3P) 5G*                                         ""","="""""
"=""4d2.5s.5p""","=""z 5G*""","=""4""",9,"=""""","=""1.949076""","=""""","=""""","=""  93  4d2.(3F).5s.5p.(3P) 5G*                                         ""","="""""
"=""4d2.5s.5p""","=""z 5G*""","=""5""",11,"=""""","=""2.023045""","=""""","=""""","=""  96  4d2.(3F).5s.5p.(3P) 5G*                                         ""","="""""
"=""4d2.5s.5p""","=""z 5G*""","=""6""",13,"=""""","=""2.105040""","=""""","=""""","=""  96  4d2.(3F).5s.5p.(3P) 5G*                                         ""","="""""
"=""4d3.(2H).5s""","=""a 3H""","=""4""",9,"=""""","=""1.833885""","=""""","=""""","=""  96  3H                                                              ""","="""""
"=""4d3.(2H).5s""","=""a 3H""","=""5""",11,"=""""","=""1.858338""","=""""","=""""","=""  96  3H                                                              ""","="""""
"=""4d3.(2H).5s""","=""a 3H""","=""6""",13,"=""""","=""1.874599""","=""""","=""""","=""  99  3H                                                              ""","="""""
"=""4d3.(4P).5s""","=""b 3P""","=""0""",1,"=""""","=""1.937171""","=""""","=""""","=""  65  3P                            :    17  4d3.(2P).5s         3P   ""","="""""
"=""4d3.(4P).5s""","=""b 3P""","=""1""",3,"=""""","=""1.975329""","=""""","=""""","=""  69  3P                            :    11  4d3.(2P).5s         3P   ""","="""""
"=""4d3.(4P).5s""","=""b 3P""","=""2""",5,"=""""","=""2.048495""","=""""","=""""","=""  79  3P                            :     9  4d4                 3P2  ""","="""""
"=""4d2.5s.5p""","=""z 3F*""","=""2""",5,"=""""","=""2.020510""","=""""","=""""","=""  20  4d2.(1D).5s.5p.(3P) 3F*       :    19  4d.5s2.5p           3F*  ""","="""""
"=""4d2.5s.5p""","=""z 3F*""","=""3""",7,"=""""","=""2.088381""","=""""","=""""","=""  24  4d2.(1D).5s.5p.(3P) 3F*       :    22  4d.5s2.5p           3F*  ""","="""""
"=""4d2.5s.5p""","=""z 5F*""","=""1""",3,"=""""","=""2.081314""","=""""","=""""","=""  70  4d2.(3F).5s.5p.(3P) 5F*       :     9  4d.5(3F)5s2.5p.(3P) 3D*  ""","="""""
"=""4d2.5s.5p""","=""z 5F*""","=""2""",5,"=""""","=""2.115122""","=""""","=""""","=""  73  4d2.(3F).5s.5p.(3P) 5F*       :     6  4d.5(3F)5s2.5p.(3P) 3D*  ""","="""""
"=""4d2.5s.5p""","=""z 5F*""","=""3""",7,"=""""","=""2.160074""","=""""","=""""","=""  89  4d2.(3F).5s.5p.(3P) 5F*                                         ""","="""""
"=""4d2.5s.5p""","=""z 5F*""","=""4""",9,"=""""","=""2.210977""","=""""","=""""","=""  88  4d2.(3F).5s.5p.(3P) 5F*                                         ""","="""""
"=""4d3.(2P).5s""","=""c 3P""","=""1""",3,"=""""","=""2.115148""","=""""","=""""","=""  50  3P                            :    26  4d3.(2P).5s         1P   ""","="""""
"=""4d3.(2P).5s""","=""c 3P""","=""2""",5,"=""""","=""2.125426""","=""""","=""""","=""  61  3P                            :    19  4d2.5s2             3P   ""","="""""
"=""4d3.(2P).5s""","=""c 3P""","=""0""",1,"=""""","=""2.147595""","=""""","=""""","=""  57  3P                            :    25  4d3.(4P).5s         3P   ""","="""""
"=""4d3.(b 2D).5s""","=""b 1D""","=""2""",5,"=""""","=""2.136052""","=""""","=""""","=""  63  1D                            :    11  4d3.(2D1).5s        1D   ""","="""""
"=""4d2.5s.5p""","=""z 3D*""","=""1""",3,"=""""","=""2.161027""","=""""","=""""","=""  22  4d2.(3F).5s.5p.(3P) 3D*       :    21  4d.5(3F)5s2.5p.(3P) 5F*  ""","="""""
"=""4d2.5s.5p""","=""z 3D*""","=""2""",5,"=""""","=""2.208610""","=""""","=""""","=""  20  4d2.(3F).5s.5p.(3P) 3D*       :    11  4d.5s2.5p           1D*  ""","="""""
"=""4d2.5s.5p""","=""z 3D*""","=""3""",7,"=""""","=""2.261913""","=""""","=""""","=""  27  4d2.(3F).5s.5p.(3P) 3D*       :    21  4d.5s2.5p           3D*  ""","="""""
"=""4d.5s2.5p""","=""z 1D*""","=""2""",5,"=""""","=""2.171184""","=""""","=""""","=""  47  4d.5s2.5p 1D*                 :    18  4d.5(1D)5s2.5p.(1P) 1D*  ""","="""""
"=""4d2.5s.(a 4F).5p""","=""z 3F*""","=""4""",9,"=""""","=""2.176699""","=""""","=""""","=""  28  4d2.(1D).5s.5p.(3P) 3F*       :    24  4d2.(3F).5s.5p.(3P) 3F*  ""","="""""
"=""4d3.(2G).5s""","=""b 1G""","=""4""",9,"=""""","=""2.201058""","=""""","=""""","=""  80  1G                            :    16  4d2.5s2             1G   ""","="""""
"=""4d2.5s.(a 4F).5p""","=""z 5F*""","=""5""",11,"=""""","=""2.266049""","=""""","=""""","=""  93  4d2.(3F).5s.5p.(3P) 5F*                                         ""","="""""
"=""4d3.(2H).5s""","=""a 1H""","=""5""",11,"=""""","=""2.323332""","=""""","=""""","="" 100  1H                                                              ""","="""""
"=""4d2.5s.5p""","=""z 5D*""","=""0""",1,"=""""","=""2.352769""","=""""","=""""","=""  75  4d2.(3F).5s.5p.(3P) 5D*       :    10  4d2.(3P).5s.5p.(3P) 5D*  ""","="""""
"=""4d2.5s.5p""","=""z 5D*""","=""1""",3,"=""""","=""2.367668""","=""""","=""""","=""  81  4d2.(3F).5s.5p.(3P) 5D*       :     5  4d.5(3P)5s2.5p.(3P) 5D*  ""","="""""
"=""4d2.5s.5p""","=""z 5D*""","=""2""",5,"=""""","=""2.395851""","=""""","=""""","=""  71  4d2.(3F).5s.5p.(3P) 5D*       :     9  4d.5(1D)5s2.5p.(3P) 3P*  ""","="""""
"=""4d2.5s.(a 4F).5p""","=""z 5D*""","=""3""",7,"=""""","=""2.433262""","=""""","=""""","=""  73  4d2.(3F).5s.5p.(3P) 5D*                                         ""","="""""
"=""4d2.5s.(a 4F).5p""","=""z 5D*""","=""4""",9,"=""""","=""2.459075""","=""""","=""""","=""  89  4d2.(3F).5s.5p.(3P) 5D*                                         ""","="""""
"=""4d2.5s.5p""","=""z 3P*""","=""0""",1,"=""""","=""2.508693""","=""""","=""""","=""  37  4d2.(1D).5s.5p.(3P) 3P*       :    24  4d.5s2.5p           3P*  ""","="""""
"=""4d2.5s.5p""","=""z 3P*""","=""2""",5,"=""""","=""2.537564""","=""""","=""""","=""  51  4d2.(1D).5s.5p.(3P) 3P*       :    19  4d.5s2.5p           3P*  ""","="""""
"=""4d2.5s.5p""","=""z 3P*""","=""1""",3,"=""""","=""2.544057""","=""""","=""""","=""  50  4d2.(1D).5s.5p.(3P) 3P*       :    21  4d.5s2.5p           3P*  ""","="""""
"=""4d2.5s.5p""","=""1S*""","=""0""",1,"=""[""","=""2.678""","=""]""","=""""","=""  48  4d2.(3P).5s.5p.(3P) 1S*       :    37  4d.5(2P).5p         1S*  ""","="""""
"=""4d4""","=""a 5D""","=""0""",1,"=""""","=""2.693715""","=""""","=""""","=""  99  5D                                                              ""","="""""
"=""4d4""","=""a 5D""","=""1""",3,"=""""","=""2.703006""","=""""","=""""","="" 100  5D                                                              ""","="""""
"=""4d4""","=""a 5D""","=""2""",5,"=""""","=""2.720677""","=""""","=""""","=""  99  5D                                                              ""","="""""
"=""4d4""","=""a 5D""","=""3""",7,"=""""","=""2.745669""","=""""","=""""","=""                                                                      ""","="""""
"=""4d4""","=""a 5D""","=""4""",9,"=""""","=""2.776998""","=""""","=""""","="" 100  5D                                                              ""","="""""
"=""4d2.5s.5p""","=""z 3G*""","=""3""",7,"=""""","=""2.708972""","=""""","=""""","=""  62  4d2.(3F).5s.5p.(3P) 3G*       :    22  4d.5(1G)5s2.5p.(3P) 3G*  ""","="""""
"=""4d2.5s.5p""","=""z 3G*""","=""4""",9,"=""""","=""2.745516""","=""""","=""""","=""  61  4d2.(3F).5s.5p.(3P) 3G*       :    24  4d2.(1G).5s.5p.(3P) 3G*  ""","="""""
"=""4d2.5s.5p""","=""z 3G*""","=""5""",11,"=""""","=""2.797566""","=""""","=""""","=""  53  4d2.(3F).5s.5p.(3P) 3G*       :    30  4d2.(1G).5s.5p.(3P) 3G*  ""","="""""
"=""4d2.5s.5p""","=""z 3S*""","=""1""",3,"=""""","=""2.724451""","=""""","=""""","=""  66  4d2.(3P).5s.5p.(3P) 3S*       :    17  4d.5(2P).5p         3S*  ""","="""""
"=""4d2.5s.5p""","=""y 1D*""","=""2""",5,"=""""","=""2.820706""","=""""","=""""","=""  39  4d2.(3F).5s.5p.(3P) 1D*       :    25  4d.5(3P)5s2.5p.(3P) 1D*  ""","="""""
"=""4d2.5s.5p""","=""y 3D*""","=""1""",3,"=""""","=""2.853982""","=""""","=""""","=""  27  4d2.(3P).5s.5p.(3P) 3D*       :    18  4d.5s2.5p           3D*  ""","="""""
"=""4d2.5s.5p""","=""y 3D*""","=""2""",5,"=""""","=""2.891294""","=""""","=""""","=""  18  4d2.(3P).5s.5p.(3P) 3D*       :    15  4d.5(3P)5s2.5p.(3P) 3F*  ""","="""""
"=""4d2.5s.5p""","=""y 3D*""","=""3""",7,"=""""","=""2.933586""","=""""","=""""","=""  19  4d2.(3P).5s.5p.(3P) 3D*       :    17  4d.5s2.5p           3D*  ""","="""""
"=""4d2.5s.5p""","=""z 5S*""","=""2""",5,"=""""","=""2.862183""","=""""","=""""","=""  88  4d2.(3P).5s.5p.(3P) 5S*                                         ""","="""""
"=""4d2.5s.5p""","=""y 5D*""","=""0""",1,"=""""","=""2.866799""","=""""","=""""","=""  81  4d2.(3P).5s.5p.(3P) 5D*       :    14  4d.5(3P)5s2.5p.(3P) 5D*  ""","="""""
"=""4d2.5s.5p""","=""y 5D*""","=""1""",3,"=""""","=""2.882178""","=""""","=""""","=""  79  4d2.(3P).5s.5p.(3P) 5D*       :    11  4d.5(3F)5s2.5p.(3P) 5D*  ""","="""""
"=""4d2.5s.5p""","=""y 5D*""","=""2""",5,"=""""","=""2.912318""","=""""","=""""","=""  68  4d2.(3P).5s.5p.(3P) 5D*       :     9  4d.5(3P)5s2.5p.(3P) 5D*  ""","="""""
"=""4d2.5s.5p""","=""y 5D*""","=""3""",7,"=""""","=""2.961862""","=""""","=""""","=""  57  4d2.(3P).5s.5p.(3P) 5D*       :     9  4d2.(3F).5s.5p.(3P) 1F*  ""","="""""
"=""4d2.5s.5p""","=""y 5D*""","=""4""",9,"=""""","=""3.022285""","=""""","=""""","=""  84  4d2.(3P).5s.5p.(3P) 5D*       :     5  4d2.(3F).5s.5p.(3P) 5D*  ""","="""""
"=""4d2.5s.5p""","=""y 3F*""","=""3""",7,"=""""","=""2.921950""","=""""","=""""","=""  51  4d2.(3F).5s.5p.(3P) 3F*       :    11  4d.5s2.5p           3F*  ""","="""""
"=""4d2.5s.5p""","=""y 3F*""","=""2""",5,"=""""","=""2.925713""","=""""","=""""","=""  21  4d2.(3F).5s.5p.(3P) 3F*       :    21  4d.5(3P)5s2.5p.(3P) 5D*  ""","="""""
"=""4d2.5s.5p""","=""y 3F*""","=""4""",9,"=""""","=""2.976402""","=""""","=""""","=""  58  4d2.(3F).5s.5p.(3P) 3F*       :     9  4d2.(1D).5s.5p.(3P) 3F*  ""","="""""
"=""4d2.5s.5p""","=""y 1F*""","=""3""",7,"=""""","=""3.023667""","=""""","=""""","=""  38  4d2.(3F).5s.5p.(3P) 1F*       :    12  4d2.(3P).5s.5p.(3P) 3D*  ""","="""""
"=""4d2.5s.5p""","=""z 5P*""","=""1""",3,"=""""","=""3.160341""","=""""","=""""","=""  93  4d2.(3P).5s.5p.(3P) 5P*                                         ""","="""""
"=""4d2.5s.5p""","=""z 5P*""","=""2""",5,"=""""","=""3.179695""","=""""","=""""","=""  72  4d2.(3P).5s.5p.(3P) 5P*       :    16  4d.5(4F).5p         5G*  ""","="""""
"=""4d2.5s.5p""","=""z 5P*""","=""3""",7,"=""""","=""3.210963""","=""""","=""""","=""  82  4d2.(3P).5s.5p.(3P) 5P*                                         ""","="""""
"=""4d3.5p""","=""y 5G*""","=""2""",5,"=""""","=""3.177775""","=""""","=""""","=""  76  4d3.(4F).5p 5G*               :    17  4d.5(3P)5s2.5p.(3P) 5P*  ""","="""""
"=""4d3.5p""","=""y 5G*""","=""3""",7,"=""""","=""3.220082""","=""""","=""""","=""  66  4d3.(4F).5p 5G*               :     9  4d2.(3F).5s.5p.(3P) 3G*  ""","="""""
"=""4d3.5p""","=""y 5G*""","=""4""",9,"=""""","=""3.266057""","=""""","=""""","=""  81  4d3.(4F).5p 5G*               :     6  4d2.(1G).5s.5p.(3P) 3G*  ""","="""""
"=""4d2.5s.5p""","=""y 3G*""","=""3""",7,"=""""","=""3.190108""","=""""","=""""","=""  22  4d2.(1G).5s.5p.(3P) 3G*       :    17  4d3.(4F).5p         5G*  ""","="""""
"=""4d2.5s.5p""","=""y 3G*""","=""4""",9,"=""""","=""3.225021""","=""""","=""""","=""  25  4d2.(1G).5s.5p.(3P) 3G*       :    24  4d2.(3F).5s.5p.(3P) 3G*  ""","="""""
"=""4d2.5s.5p""","=""y 3G*""","=""5""",11,"=""""","=""3.277364""","=""""","=""""","=""  31  4d2.(1G).5s.5p.(3P) 3G*       :    27  4d2.(3F).5s.5p.(3P) 3G*  ""","="""""
"=""4d2.5s.(a 2D).5p""","=""x 3F*""","=""2""",5,"=""""","=""3.231239""","=""""","=""""","=""  35  4d2.(1D).5s.5p.(3P) 3F*       :    24  4d.5(3F)5s2.5p.(1P) 3F*  ""","="""""
"=""4d2.5s.(a 2D).5p""","=""x 3F*""","=""3""",7,"=""""","=""3.278623""","=""""","=""""","=""  25  4d2.(1D).5s.5p.(3P) 3F*       :    22  4d2.(3F).5s.5p.(1P) 3F*  ""","="""""
"=""4d2.5s.(a 2D).5p""","=""x 3F*""","=""4""",9,"=""""","=""3.339938""","=""""","=""""","=""  24  4d2.(1D).5s.5p.(3P) 3F*       :    21  4d2.(3F).5s.5p.(1P) 3F*  ""","="""""
"=""4d2.5s.5p""","=""x 3D*""","=""1""",3,"=""""","=""3.242699""","=""""","=""""","=""  53  4d2.(1D).5s.5p.(3P) 3D*       :    13  4d.5(3F)5s2.5p.(3P) 3D*  ""","="""""
"=""4d2.5s.5p""","=""x 3D*""","=""2""",5,"=""""","=""3.292674""","=""""","=""""","=""  50  4d2.(1D).5s.5p.(3P) 3D*       :    12  4d.5(3P)5s2.5p.(3P) 3D*  ""","="""""
"=""4d2.5s.5p""","=""x 3D*""","=""3""",7,"=""""","=""3.361355""","=""""","=""""","=""  50  4d2.(1D).5s.5p.(3P) 3D*       :    14  4d2.(3P).5s.5p.(3P) 5P*  ""","="""""
"=""4d.5s2.5p""","=""x 1F*""","=""3""",7,"=""""","=""3.251730""","=""""","=""""","=""  30  4d.5s2.5p 1F*                 :    17  4d2.(1G).5s.5p.(1P) 1F*  ""","="""""
"=""4d3.(4F).5p""","=""y 5G*""","=""5""",11,"=""""","=""3.318519""","=""""","=""""","=""  85  4d3.(4F).5p 5G*               :     5  4d2.(1G).5s.5p.(3P) 3G*  ""","="""""
"=""4d3.(4F).5p""","=""y 5G*""","=""6""",13,"=""""","=""3.374216""","=""""","=""""","=""  96  4d3.(4F).5p 5G*                                                 ""","="""""
"=""4d3.5p""","=""w 3D*""","=""1""",3,"=""""","=""3.335479""","=""""","=""""","=""  28  4d3.(4F).5p 3D*               :    22  4d.5(3F)5s2.5p.(3P) 3D*  ""","="""""
"=""4d3.5p""","=""w 3D*""","=""2""",5,"=""""","=""3.362694""","=""""","=""""","=""  32  4d3.(4F).5p 3D*               :    17  4d.5(3F)5s2.5p.(3P) 3D*  ""","="""""
"=""4d3.5p""","=""w 3D*""","=""3""",7,"=""""","=""3.407366""","=""""","=""""","=""  36  4d3.(4F).5p 3D*               :    18  4d2.(3F).5s.5p.(1P) 3D*  ""","="""""
"=""4d2.5s.(a 2F).5p""","=""z 5G*""","=""4""",9,"=""""","=""3.339062""","=""""","=""""","=""  62  4d2.(3F).5s.5p.(3P) 1G*       :     7  4d2.(3F).5s.5p.(1P) 3F*  ""","="""""
"=""4d2.5s.5p""","=""y 3P*""","=""1""",3,"=""""","=""3.418557""","=""""","=""""","=""  39  4d2.(3P).5s.5p.(3P) 3P*       :    37  4d.5(2P).5p         3P*  ""","="""""
"=""4d2.5s.5p""","=""y 3P*""","=""0""",1,"=""""","=""3.421994""","=""""","=""""","=""  42  4d2.(3P).5s.5p.(3P) 3P*       :    38  4d.5(2P).5p         3P*  ""","="""""
"=""4d2.5s.5p""","=""y 3P*""","=""2""",5,"=""""","=""3.431058""","=""""","=""""","=""  38  4d2.(3P).5s.5p.(3P) 3P*       :    21  4d.5(2P).5p         3P*  ""","="""""
"=""4d.5s2.5p""","=""w 3F*""","=""2""",5,"=""""","=""3.456203""","=""""","=""""","=""  32  4d.5s2.5p 3F*                 :    24  4d.5(1G)5s2.5p.(3P) 3F*  ""","="""""
"=""4d.5s2.5p""","=""w 3F*""","=""3""",7,"=""""","=""3.491075""","=""""","=""""","=""  24  4d.5s2.5p 3F*                 :    19  4d2.(1G).5s.5p.(3P) 3F*  ""","="""""
"=""4d2.5s.5p""","=""z 3H*""","=""4""",9,"=""""","=""3.460186""","=""""","=""""","=""  62  4d2.(1G).5s.5p.(3P) 3H*       :    26  4d3.(2G).5p         3H*  ""","="""""
"=""4d2.5s.5p""","=""z 3H*""","=""5""",11,"=""""","=""3.497820""","=""""","=""""","=""  66  4d2.(1G).5s.5p.(3P) 3H*       :    26  4d3.(2G).5p         3H*  ""","="""""
"=""4d2.5s.5p""","=""z 3H*""","=""6""",13,"=""""","=""3.547017""","=""""","=""""","=""  66  4d2.(1G).5s.5p.(3P) 3H*       :    24  4d3.(2G).5p         3H*  ""","="""""
"=""4d2.5s.(a 2F).5p""","=""x 3G*""","=""3""",7,"=""""","=""3.521679""","=""""","=""""","=""  37  4d2.(3F).5s.5p.(1P) 3G*       :    16  4d2.(1G).5s.5p.(3P) 3G*  ""","="""""
"=""4d2.5s.(a 2F).5p""","=""x 3G*""","=""4""",9,"=""""","=""3.564521""","=""""","=""""","=""  40  4d2.(3F).5s.5p.(1P) 3G*       :    14  4d2.(1G).5s.5p.(3P) 3G*  ""","="""""
"=""4d2.5s.(a 2F).5p""","=""x 3G*""","=""5""",11,"=""""","=""3.595746""","=""""","=""""","=""  43  4d2.(3F).5s.5p.(1P) 3G*       :    17  4d3.(4F).5p         3G*  ""","="""""
"=""4d3.5p""","=""y 5F*""","=""1""",3,"=""""","=""3.526969""","=""""","=""""","=""  94  4d3.(4F).5p 5F*                                                 ""","="""""
"=""4d3.5p""","=""y 5F*""","=""2""",5,"=""""","=""3.545332""","=""""","=""""","=""  94  4d3.(4F).5p 5F*                                                 ""","="""""
"=""4d3.5p""","=""y 5F*""","=""3""",7,"=""""","=""3.572979""","=""""","=""""","=""  96  4d3.(4F).5p 5F*                                                 ""","="""""
"=""4d2.5s.(a 2F).5p""","=""w 3F*""","=""4""",9,"=""""","=""3.537066""","=""""","=""""","=""  24  4d.5s2.5p 3F*                 :    22  4d2.(1G).5s.5p.(3P) 3F*  ""","="""""
"=""4d2.5s.5p""","=""x 3P*""","=""0""",1,"=""""","=""3.550009""","=""""","=""""","=""  30  4d2.(3P).5s.5p.(1P) 3P*       :    18  4d.5s2.5p           3P*  ""","="""""
"=""4d2.5s.5p""","=""x 3P*""","=""1""",3,"=""""","=""3.559571""","=""""","=""""","=""  28  4d2.(3P).5s.5p.(1P) 3P*       :    16  4d.5s2.5p           3P*  ""","="""""
