conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
3p6,1S,0.0,1.0,0.0,3p5.4s,3P*,1.0,3.0,20.238213,20.238213,61.26242,120000000.0,0.020256,0.020256,0.00053759
3p6,1S,0.0,1.0,0.0,3p5.3d,3P*,1.0,3.0,20.394409,20.394409,60.79323,420000000.0,0.069814,0.069814,0.0018529
3p6,1S,0.0,1.0,0.0,3p5.4s,1P*,1.0,3.0,20.638075,20.638075,60.07547,2300000000.0,0.37334,0.37334,0.0099084
3p6,1S,0.0,1.0,0.0,3p5.3d,3D*,1.0,3.0,22.372812,22.372812,55.41735,10600000.0,0.0014641,0.0014641,3.8858e-05
3p6,1S,0.0,1.0,0.0,3p5.3d,1P*,1.0,3.0,25.039551,25.039551,49.51534,67000000000.0,7.3881,7.3881,0.19608
3p6,1S,0.0,1.0,0.0,3p5.(2P*<1/2>).5s,2[1/2]*,1.0,3.0,26.658413,26.658413,46.50847,1000000000.0,0.097285,0.097285,0.0025819
3p6,1S,0.0,1.0,0.0,3p5.5d,"(1/2,3/2)*",1.0,3.0,29.38,29.38,42.2002,4000000000.0,0.32038,0.32038,0.008503
3p6,1S,0.0,1.0,0.0,3p5.7s,"(1/2,1/2)*",1.0,3.0,29.88,29.88,41.49404,220000000.0,0.017036,0.017036,0.00045214
3p6,1S,0.0,1.0,0.0,3p5.6d,"(1/2,3/2)*",1.0,3.0,30.12,30.12,41.16341,2600000000.0,0.19814,0.19814,0.0052587
3p6,1S,0.0,1.0,0.0,3p5.7d,"(1/2,3/2)*",1.0,3.0,30.57,30.57,40.55747,1300000000.0,0.096176,0.096176,0.0025525
3p5.4s,3P*,2.0,5.0,20.147767,3p5.4p,3S,1.0,3.0,22.714413,2.566646,483.05921,252000000.0,0.52895,2.6447,0.014038
3p5.4s,3P*,2.0,5.0,20.147767,3p5.4p,3D,3.0,7.0,23.108646,2.960879,418.74119,1030000000.0,3.7907,18.953,0.1006
3p5.4s,3P*,2.0,5.0,20.147767,3p5.4p,3D,2.0,5.0,23.145544,2.997777,413.58713,231000000.0,0.59239,2.9619,0.015722
3p5.4s,3P*,2.0,5.0,20.147767,3p5.4p,3D,1.0,3.0,23.250385,3.102618,399.61155,46100000.0,0.06622,0.3311,0.0017575
3p5.4s,3P*,2.0,5.0,20.147767,3p5.4p,1D,2.0,5.0,23.327664,3.179897,389.90005,363000000.0,0.82732,4.1366,0.021957
3p5.4s,3P*,2.0,5.0,20.147767,3p5.4p,1P,1.0,3.0,23.462708,3.314941,374.0163,23600000.0,0.029696,0.14848,0.00078814
3p5.4s,3P*,2.0,5.0,20.147767,3p5.4p,3P,2.0,5.0,23.514521,3.366754,368.26034,156000000.0,0.31717,1.5859,0.0084177
3p5.4s,3P*,2.0,5.0,20.147767,3p5.4p,3P,1.0,3.0,23.573202,3.425435,361.95169,81400000.0,0.095926,0.47963,0.0025459
3p5.4s,3P*,2.0,5.0,20.147767,3p5.(2P*<1/2>).4f,2[5/2],3.0,7.0,28.455241,8.307474,149.24416,39800000.0,0.018607,0.093033,0.00049382
3p5.4s,3P*,2.0,5.0,20.147767,3p5.(2P*<1/2>).4f,2[5/2],2.0,5.0,28.457461,8.309694,149.20429,2810000.0,0.00093784,0.0046892,2.489e-05
3p5.4s,3P*,2.0,5.0,20.147767,3p5.(2P*<3/2>).5f,2[3/2],2.0,5.0,29.41158,9.263813,133.83711,8850000.0,0.0023766,0.011883,6.3075e-05
3p5.4s,3P*,2.0,5.0,20.147767,3p5.(2P*<1/2>).5f,2[5/2],2.0,5.0,29.69462,9.546853,129.86918,2050000.0,0.00051835,0.0025918,1.3757e-05
3p5.4s,3P*,2.0,5.0,20.147767,3p5.(2P*<3/2>).6f,2[3/2],1.0,3.0,30.09005,9.942283,124.70395,688000.0,9.6241e-05,0.0004812,2.5542e-06
3p5.4s,3P*,1.0,3.0,20.238213,3p5.4p,3S,1.0,3.0,22.714413,2.4762,500.70349,111000000.0,0.4172,1.2516,0.011072
3p5.4s,3P*,1.0,3.0,20.238213,3p5.4p,3D,2.0,5.0,23.145544,2.907331,426.45367,391000000.0,1.7768,5.3303,0.047155
3p5.4s,3P*,1.0,3.0,20.238213,3p5.4p,3D,1.0,3.0,23.250385,3.012172,411.61062,234000000.0,0.59436,1.7831,0.015774
3p5.4s,3P*,1.0,3.0,20.238213,3p5.4p,1D,2.0,5.0,23.327664,3.089451,401.31466,43700000.0,0.17586,0.52757,0.0046672
3p5.4s,3P*,1.0,3.0,20.238213,3p5.4p,1P,1.0,3.0,23.462708,3.224495,384.50734,11200000.0,0.024825,0.074475,0.00065885
3p5.4s,3P*,1.0,3.0,20.238213,3p5.4p,3P,2.0,5.0,23.514521,3.276308,378.42657,149000000.0,0.53316,1.5995,0.01415
3p5.4s,3P*,1.0,3.0,20.238213,3p5.4p,3P,0.0,1.0,23.528233,3.29002,376.84938,101000000.0,0.07168,0.21504,0.0019024
