obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""240.9838""","=""""","=""4.3e+05""",E,"=""24.961853""","=""30.106770""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""4P""","=""5/2""",4,6,,"=""T1619CA,LS""","=""""",
"=""241.715""","=""241.714""","=""700""","=""8.8e+07""",D,"=""25.295412""","=""30.42478?""","=""3s2.3p2.(3P).4p""","=""4P*""","=""1/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""3/2""",2,4,,"=""T1619CA,LS""","=""L480""",
"=""""","=""241.9940""","=""""","=""1.3e+07""",D,"=""25.015530""","=""30.138972""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).4d""","=""4P""","=""3/2""",6,4,,"=""T1619CA,LS""","=""""",
"=""""","=""242.316""","=""""","=""2.8e+07""",E,"=""25.308155""","=""30.42478?""","=""3s2.3p2.(3P).4p""","=""4P*""","=""3/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""3/2""",4,4,,"=""T1619CA,LS""","=""""",
"=""""","=""243.5246""","=""""","=""3.8e+06""",D,"=""25.015530""","=""30.106770""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).4d""","=""4P""","=""5/2""",6,6,,"=""T1619CA,LS""","=""""",
"=""""","=""243.661""","=""""","=""2.1e+07""",E,"=""27.00998?""","=""32.09837?""","=""3s2.3p2.(1D).4p""","=""2D*""","=""5/2""","=""3s2.3p2.(1D).5s""","=""2D""","=""3/2""",6,4,,"=""T1619CA,LS""","=""""",
"=""""","=""243.691""","=""""","=""2.0e+08""",D,"=""27.00998?""","=""32.09775?""","=""3s2.3p2.(1D).4p""","=""2D*""","=""5/2""","=""3s2.3p2.(1D).5s""","=""2D""","=""5/2""",6,6,,"=""T1619CA,LS""","=""""",
"=""""","=""244.035""","=""""","=""1.9e+08""",D,"=""27.01778?""","=""32.09837?""","=""3s2.3p2.(1D).4p""","=""2D*""","=""3/2""","=""3s2.3p2.(1D).5s""","=""2D""","=""3/2""",4,4,,"=""T1619CA,LS""","=""""",
"=""""","=""244.065""","=""""","=""1.4e+07""",E,"=""27.01778?""","=""32.09775?""","=""3s2.3p2.(1D).4p""","=""2D*""","=""3/2""","=""3s2.3p2.(1D).5s""","=""2D""","=""5/2""",4,6,,"=""T1619CA,LS""","=""""",
"=""""","=""244.318""","=""""","=""3.5e+07""",E,"=""25.295412""","=""30.37012?""","=""3s2.3p2.(3P).4p""","=""4P*""","=""1/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""1/2""",2,2,,"=""T1619CA,LS""","=""""",
