spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Pb II,Pb,1,6s2.6p,2P*,0.5,2,0.0,0.0,odd,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s2.6p,2P*,1.5,4,1.7458307,,odd,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s.6p2,4P,0.5,2,7.179984,,even,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s.6p2,4P,1.5,4,8.198397,,even,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s.6p2,4P,2.5,6,9.16314,,even,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s2.7s,2S,0.5,2,7.370682,,even,,no,15.032499,2.0242914979757086e-09,"ASD 1/sum(Aki), J-resolved",2.0242914979757086e-09,1/1,yes,5.6248513,5.6248513,,,L2579
Pb II,Pb,1,6s2.6d,2D,2.5,6,8.5504847,,even,,no,15.032499,8.474576271186441e-10,"ASD 1/sum(Aki), J-resolved",8.474576271186441e-10,1/1,yes,6.804654,6.804654,,,L2579
Pb II,Pb,1,6s2.6d,2D,1.5,4,8.6466088,,even,,no,15.032499,7.092198581560284e-10,"ASD 1/sum(Aki), J-resolved",7.092198581560284e-10,1/1,yes,8.6466088,8.6466088,,,L2579
Pb II,Pb,1,6s2.7p,2P*,0.5,2,9.231738,,odd,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s2.7p,2P*,1.5,4,9.580578,,odd,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s.6p2,2D,1.5,4,10.301,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s.6p2,2D,2.5,6,11.031142,,even,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s.6p2,2P,0.5,2,10.9414,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s.6p2,2P,1.5,4,12.9773,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.8s,2S,0.5,2,11.056933,,even,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s2.5f,2F*,3.5,8,11.470428,,odd,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s2.5f,2F*,2.5,6,11.47234,,odd,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s2.7d,2D,1.5,4,11.689798,,even,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s2.7d,2D,2.5,6,11.816221,,even,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s2.8p,2P*,0.5,2,11.788,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.8p,2P*,1.5,4,11.932,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.9s,2S,0.5,2,12.5653,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.6f,2F*,3.5,8,12.754,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.6f,2F*,2.5,6,12.7556,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.8d,2D,1.5,4,12.8192,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.8d,2D,2.5,6,12.9179,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.5g,2G,,18,12.8397,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s.6p2,2S,0.5,2,12.9312,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.9p,2P*,0.5,2,12.9467,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.9p,2P*,1.5,4,13.0208,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.10s,2S,0.5,2,13.3816,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.7f,2F*,3.5,8,13.4559,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.7f,2F*,2.5,6,13.457,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.6g,2G,4.5,18,13.510506,,even,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s2.6g,2G,3.5,8,13.510517,,even,,no,15.032499,,,,,,,,,,L2579
Pb II,Pb,1,6s2.9d,2D,1.5,4,13.5461,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.9d,2D,2.5,6,13.5559,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.10p,2P*,0.5,2,13.5763,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.10p,2P*,1.5,4,13.6198,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.11s,2S,0.5,2,13.8334,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.8f,2F*,3.5,8,13.8788,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.8f,2F*,2.5,6,13.8795,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.7g,2G,,18,13.9147,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.10d,2D,1.5,4,13.9369,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.10d,2D,2.5,6,13.9441,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.11p,2P*,0.5,2,13.9579,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.11p,2P*,1.5,4,13.9854,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.12s,2S,0.5,2,14.1233,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.9f,2F*,3.5,8,14.1522,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.9f,2F*,2.5,6,14.1528,,odd,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.8g,2G,,18,14.1771,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.11d,2D,1.5,4,14.192,,even,,no,15.032499,,,,,,,,,,L3466
Pb II,Pb,1,6s2.11d,2D,2.5,6,14.1971,,even,,no,15.032499,,,,,,,,,,L3466
