obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""202.7242""","=""0.0008""","=""202.72441""","=""0.00025""","=""470""","=""3.6e+07""",C,"=""34.972861""","=""41.088760""","=""3s2.3p5.4p""","=""3P""","=""0""","=""3s2.3p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",1,3,,"=""u33""","=""L262""",
"=""202.8320""","=""0.0008""","=""202.83210""","=""0.00021""","=""470""","=""9.9e+06""",C,"=""34.544603""","=""40.657254""","=""3s2.3p5.4p""","=""3D""","=""1""","=""3s2.3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",3,5,,"=""u33""","=""L262""",
"=""203.4012""","=""0.0008""","=""203.4012""","=""0.0003""","=""1700""","=""1.51e+08""",B,"=""34.346400""","=""40.441949""","=""3s2.3p5.4p""","=""3D""","=""3""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",7,7,,"=""u33""","=""L262""",
"=""204.2193""","=""0.0008""","=""204.2195""","=""0.0005""","=""1700""","=""2.6e+07""",C,"=""28.319721""","=""34.390844""","=""3s2.3p5.3d""","=""1F*""","=""3""","=""3s2.3p5.4p""","=""3D""","=""2""",7,5,,"=""T7942""","=""L262""",
"=""204.6459""","=""0.0008""","=""204.6455""","=""0.0003""","=""1300""","=""1.84e+08""",B,"=""34.683563""","=""40.742048""","=""3s2.3p5.4p""","=""1D""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",5,5,,"=""u33""","=""L262""",
"=""204.7193""","=""0.0008""","=""204.7210""","=""0.0003""","=""1000""","=""""",,"=""34.683563""","=""40.739814""","=""3s2.3p5.4p""","=""1D""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L262""",
"=""204.7475""","=""0.0008""","=""204.7475""","=""0.0003""","=""1000""","=""1.45e+08""",B,"=""34.683563""","=""40.739032""","=""3s2.3p5.4p""","=""1D""","=""2""","=""3s2.3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",5,3,,"=""u33""","=""L262""",
"=""204.7850""","=""0.0008""","=""204.78471""","=""0.00021""","=""700""","=""8.9e+07""",B,"=""35.034392""","=""41.088760""","=""3s2.3p5.4p""","=""3P""","=""1""","=""3s2.3p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",3,3,,"=""u33""","=""L262""",
"=""204.8950""","=""0.0008""","=""204.8951""","=""0.0003""","=""1000""","=""""",,"=""34.390844""","=""40.441949""","=""3s2.3p5.4p""","=""3D""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L262""",
"=""205.7253""","=""0.0008""","=""205.7255""","=""0.0005""","=""1000""","=""3.6e+06""",C,"=""28.319721""","=""34.346400""","=""3s2.3p5.3d""","=""1F*""","=""3""","=""3s2.3p5.4p""","=""3D""","=""3""",7,7,,"=""T7942""","=""L262""",
