Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""3s2.3p4""","=""3P""","=""2""",5,"=""""","=""0.00000""","=""""","=""0""","=""L7185"""
"=""3s2.3p4""","=""3P""","=""1""",3,"=""""","=""0.29814""","=""""","=""""","="""""
"=""3s2.3p4""","=""3P""","=""0""",1,"=""""","=""0.40612""","=""""","=""""","="""""
"=""3s2.3p4""","=""1D""","=""2""",5,"=""""","=""2.33466""","=""""","=""""","="""""
"=""3s2.3p4""","=""1S""","=""0""",1,"=""""","=""5.43503""","=""""","=""""","="""""
"=""3s.3p5""","=""3P*""","=""2""",5,"=""""","=""19.17674""","=""""","=""""","="""""
"=""3s.3p5""","=""3P*""","=""1""",3,"=""""","=""19.43579""","=""""","=""""","="""""
"=""3s.3p5""","=""3P*""","=""0""",1,"=""""","=""19.57717""","=""""","=""""","="""""
"=""3s.3p5""","=""1P*""","=""1""",3,"=""""","=""24.52959""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).3d""","=""1D*""","=""2""",5,"=""""","=""31.5074""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).3d""","=""1F*""","=""3""",7,"=""""","=""35.2059""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).3d""","=""3S*""","=""1""",3,"=""""","=""36.4247""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).3d""","=""3P*""","=""2""",5,"=""""","=""36.9738""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).3d""","=""3P*""","=""1""",3,"=""""","=""37.1375""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).3d""","=""3P*""","=""0""",1,"=""""","=""37.2689""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).3d""","=""1P*""","=""1""",3,"=""""","=""37.4660""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).3d""","=""3D*""","=""3""",7,"=""""","=""38.2104""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).3d""","=""3D*""","=""2""",5,"=""""","=""38.4141""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).3d""","=""3D*""","=""1""",3,"=""""","=""38.5520""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).3d""","=""1D*""","=""2""",5,"=""""","=""39.5188""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).3d""","=""1F*""","=""3""",7,"=""""","=""40.8192""","=""""","=""""","="""""
"=""3s2.3p3.(4S*).4s""","=""3S*""","=""1""",3,"=""""","=""43.5078""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).3d""","=""1P*""","=""1""",3,"=""""","=""43.794""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).4s""","=""3D*""","=""1""",3,"=""""","=""45.823""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).4s""","=""3D*""","=""2""",5,"=""""","=""45.8365""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).4s""","=""3D*""","=""3""",7,"=""""","=""45.8691""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).4s""","=""1D*""","=""2""",5,"=""""","=""46.4604""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).4s""","=""3P*""","=""0""",1,"=""""","=""47.9867""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).4s""","=""3P*""","=""1""",3,"=""""","=""48.0099""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).4s""","=""3P*""","=""2""",5,"=""""","=""48.0627""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).4s""","=""1P*""","=""1""",3,"=""""","=""48.6369""","=""""","=""""","="""""
"=""3s2.3p3.(4S*).5s""","=""3S*""","=""1""",3,"=""""","=""62.1318""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).5s""","=""3D*""","=""1""",3,"=""""","=""65.0484""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).5s""","=""3D*""","=""2""",5,"=""""","=""65.063""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).5s""","=""3D*""","=""3""",7,"=""""","=""65.0983""","=""""","=""""","="""""
"=""3s2.3p3.(2D*).5s""","=""1D*""","=""2""",5,"=""""","=""65.2805""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).5s""","=""3P*""","=""1""",3,"=""""","=""67.2303""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).5s""","=""3P*""","=""2""",5,"=""""","=""67.280""","=""""","=""""","="""""
"=""3s2.3p3.(2P*).5s""","=""1P*""","=""1""",3,"=""""","=""67.4651""","=""""","=""""","="""""
"=""Ca VI (3p3 4S*<3/2>)""","=""Limit""","=""---""",,"=""[""","=""84.34""","=""]""","=""0.08""","=""L11770"""
