conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
5s2.5p,2P*,0.5,2.0,0.0,5s2.5p,2P*,1.5,4.0,0.527118,0.527118,2352.11423,0.694,1.1512e-07,2.3025e-07,3.0554e-09
5s2.5p,2P*,0.5,2.0,0.0,5s.5p2,4P,0.5,2.0,5.760838,5.760838,215.21904,2100000.0,0.0014583,0.0029166,3.8703e-05
5s2.5p,2P*,0.5,2.0,0.0,5s2.6s,2S,0.5,2.0,7.05301,7.05301,175.78906,304000000.0,0.14084,0.28167,0.0037378
5s2.5p,2P*,0.5,2.0,0.0,5s.5p2,2D,1.5,4.0,7.295749,7.295749,169.94034,29900000.0,0.025891,0.051783,0.00068715
5s2.5p,2P*,0.5,2.0,0.0,5s2.5d,2D,1.5,4.0,8.853233,8.853233,140.04398,2050000000.0,1.2055,2.411,0.031994
5s2.5p,2P*,0.5,2.0,0.0,5s.5p2,2S,0.5,2.0,9.41713,9.41713,131.65816,2140000000.0,0.55612,1.1122,0.014759
5s2.5p,2P*,0.5,2.0,0.0,5s.5p2,2P,0.5,2.0,9.97516,9.97516,124.29294,450000000.0,0.10422,0.20845,0.0027661
5s2.5p,2P*,0.5,2.0,0.0,5s.5p2,2P,1.5,4.0,10.13178,10.13178,122.37159,408000000.0,0.18319,0.36639,0.004862
5s2.5p,2P*,0.5,2.0,0.0,5s2.7s,2S,0.5,2.0,10.697396,10.697396,115.90129,101000000.0,0.02034,0.040681,0.00053983
5s2.5p,2P*,0.5,2.0,0.0,5s2.6d,2D,1.5,4.0,11.188527,11.188527,110.81369,470000000.0,0.17305,0.3461,0.0045928
5s2.5p,2P*,0.5,2.0,0.0,5s2.8s,2S,0.5,2.0,12.200344,12.200344,101.62353,70000000.0,0.010838,0.021676,0.00028764
5s2.5p,2P*,0.5,2.0,0.0,5s2.7d,2D,1.5,4.0,12.433645,12.433645,99.71669,280000000.0,0.08348,0.16696,0.0022156
5s2.5p,2P*,0.5,2.0,0.0,5s2.9s,2S,0.5,2.0,12.978469,12.978469,95.53068,39000000.0,0.0053359,0.010672,0.00014162
5s2.5p,2P*,0.5,2.0,0.0,5s2.8d,2D,1.5,4.0,13.10901,13.10901,94.57938,150000000.0,0.040232,0.080464,0.0010678
5s2.5p,2P*,0.5,2.0,0.0,5s2.10s,2S,0.5,2.0,13.43463,13.43463,92.28702,24000000.0,0.0030644,0.0061289,8.133e-05
5s2.5p,2P*,0.5,2.0,0.0,5s2.9d,2D,1.5,4.0,13.51503,13.51503,91.73801,90000000.0,0.022711,0.045421,0.00060274
