Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3s2.3p2""","=""3P""","=""0""",1,"=""""","=""0.000000""","=""""","=""0""","=""                                     ""","=""L7237"""
"=""3s2.3p2""","=""3P""","=""1""",3,"=""""","=""0.037033""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p2""","=""3P""","=""2""",5,"=""""","=""0.103289""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p2""","=""1D""","=""2""",5,"=""""","=""1.40384""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p2""","=""1S""","=""0""",1,"=""""","=""3.36753""","=""""","=""""","=""                                     ""","="""""
"=""3s.3p3""","=""5S*""","=""2""",5,"=""""","=""7.274391""","=""""","=""""","=""  99                                 ""","="""""
"=""3s.3p3""","=""3D*""","=""1""",3,"=""""","=""10.41707""","=""""","=""""","=""  81         :    16  3s2.3p.3d 3D*  ""","="""""
"=""3s.3p3""","=""3D*""","=""2""",5,"=""""","=""10.42046""","=""""","=""""","=""  81         :    16  3s2.3p.3d 3D*  ""","="""""
"=""3s.3p3""","=""3D*""","=""3""",7,"=""""","=""10.42700""","=""""","=""""","=""  81         :    16  3s2.3p.3d 3D*  ""","="""""
"=""3s.3p3""","=""3P*""","=""2""",5,"=""""","=""12.24286""","=""""","=""""","=""  77         :    19  3s2.3p.3d 3P*  ""","="""""
"=""3s.3p3""","=""3P*""","=""1""",3,"=""""","=""12.24541""","=""""","=""""","=""  78         :    19  3s2.3p.3d 3P*  ""","="""""
"=""3s.3p3""","=""3P*""","=""0""",1,"=""""","=""12.24619""","=""""","=""""","=""  78         :    19  3s2.3p.3d 3P*  ""","="""""
"=""3s2.3p.3d""","=""1D*""","=""2""",5,"=""""","=""12.91416""","=""""","=""""","=""  61         :    34  3s.3p3    1D*  ""","="""""
"=""3s2.3p.3d""","=""3F*""","=""2""",5,"=""""","=""15.14076""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.3d""","=""3F*""","=""3""",7,"=""""","=""15.17616""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.3d""","=""3F*""","=""4""",9,"=""""","=""15.22509""","=""""","=""""","=""                                     ""","="""""
"=""3s.3p3""","=""1P*""","=""1""",3,"=""""","=""16.966466""","=""""","=""""","=""  68         :    28  3s2.3p.3d 1P*  ""","="""""
"=""3s.3p3""","=""3S*""","=""1""",3,"=""""","=""17.11808""","=""""","=""""","=""  92                                 ""","="""""
"=""3s2.3p.3d""","=""3P*""","=""0""",1,"=""""","=""17.741777""","=""""","=""""","=""  61         :    21  3s2.3p.4s 3P*  ""","="""""
"=""3s2.3p.3d""","=""3P*""","=""1""",3,"=""""","=""17.744297""","=""""","=""""","=""  63         :    21  3s2.3p.4s 3P*  ""","="""""
"=""3s2.3p.3d""","=""3P*""","=""2""",5,"=""""","=""17.745273""","=""""","=""""","=""  66         :    16  3s.3p3    3P*  ""","="""""
"=""3s2.3p.4s""","=""3P*""","=""0""",1,"=""""","=""18.188156""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4s""","=""3P*""","=""1""",3,"=""""","=""18.193138""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4s""","=""3P*""","=""2""",5,"=""""","=""18.243916""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.3d""","=""3D*""","=""1""",3,"=""""","=""18.294067""","=""""","=""""","=""  69         :    14  3s2.3p.3d 3P*  ""","="""""
"=""3s2.3p.3d""","=""3D*""","=""2""",5,"=""""","=""18.311500""","=""""","=""""","=""  61         :    21  3s2.3p.4s 3P*  ""","="""""
"=""3s2.3p.3d""","=""3D*""","=""3""",7,"=""""","=""18.318132""","=""""","=""""","=""  79         :    16  3s.3p3    3D*  ""","="""""
"=""3s2.3p.4s""","=""1P*""","=""1""",3,"=""""","=""18.399127""","=""""","=""""","=""  79                                 ""","="""""
"=""3s.3p3""","=""1D*""","=""2""",5,"=""""","=""18.842937""","=""""","=""""","=""  59         :    34  3s2.3p.3d 1D*  ""","="""""
"=""3s2.3p.3d""","=""1F*""","=""3""",7,"=""""","=""19.541188""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.3d""","=""1P*""","=""1""",3,"=""""","=""20.350887""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4p""","=""1P""","=""1""",3,"=""""","=""20.773958""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4p""","=""3D""","=""1""",3,"=""""","=""21.048975""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4p""","=""3D""","=""2""",5,"=""""","=""21.085835""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4p""","=""3D""","=""3""",7,"=""""","=""21.157972""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4p""","=""3P""","=""0""",1,"=""""","=""21.403738""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4p""","=""3P""","=""1""",3,"=""""","=""21.422890""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4p""","=""3P""","=""2""",5,"=""""","=""21.473213""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4p""","=""3S""","=""1""",3,"=""""","=""21.577923""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4p""","=""1D""","=""2""",5,"=""""","=""21.943274""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4p""","=""1S""","=""0""",1,"=""""","=""22.659239""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4d""","=""3F*""","=""2""",5,"=""""","=""25.364772""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4d""","=""3F*""","=""3""",7,"=""""","=""25.425753""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4d""","=""3F*""","=""4""",9,"=""""","=""25.486497""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4d""","=""1D*""","=""2""",5,"=""""","=""25.435086""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4d""","=""3D*""","=""1""",3,"=""""","=""25.607745""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4d""","=""3D*""","=""2""",5,"=""""","=""25.624200""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4d""","=""3D*""","=""3""",7,"=""""","=""25.653899""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4d""","=""3P*""","=""2""",5,"=""""","=""25.775444""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4d""","=""3P*""","=""1""",3,"=""""","=""25.801718""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.4d""","=""3P*""","=""0""",1,"=""""","=""25.814993""","=""""","=""""","=""                                     ""","="""""
"=""3s2.3p.5s""","=""3P*""","=""0""",1,"=""""","=""26.008774""","=""""","=""""","=""                                     ""","="""""
