obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""""","=""9.03233369""","=""0.00000025""","=""""","=""4.5877e+09""",AA,"=""(1465.687622)""","=""(1602.9546919)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""9.0338871""","=""0.0000003""","=""""","=""5.0248e+09""",AA,"=""(1465.687622)""","=""(1602.9310890)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""9.03393433""","=""0.00000007""","=""""","=""1.1692e+09""",AA,"=""(1465.68728457)""","=""(1602.9300338)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""9.03582664""","=""0.00000003""","=""""","=""3.1452e+10""",AA,"=""(1465.75298776)""","=""(1602.9669952)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""L3620""",
"=""""","=""""","=""9.03609693""","=""0.00000003""","=""""","=""2.0942e+09""",AA,"=""(1465.75298776)""","=""(1602.9628908)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""9.03663406""","=""0.00000003""","=""""","=""1.0391e+09""",AA,"=""(1465.75298776)""","=""(1602.9547353)""","=""3d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.5668981""","=""0.0000006""","=""""","=""4.1501e+10""",AA,"=""(1465.489929)""","=""(1582.8225621)""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.5676559""","=""0.0000008""","=""""","=""2.3956e+10""",AA,"=""(1465.498417)""","=""(1582.8226363)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.5705733""","=""0.0000006""","=""""","=""4.4335e+09""",AA,"=""(1465.489929)""","=""(1582.7817684)""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.5715024""","=""0.0000008""","=""""","=""2.4076e+10""",AA,"=""(1465.498417)""","=""(1582.7799475)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.58342168""","=""0.00000004""","=""""","=""6.2211e+10""",AA,"=""(1465.68728457)""","=""(1582.8367303)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.5834498""","=""0.0000003""","=""""","=""4.9721e+10""",AA,"=""(1465.687622)""","=""(1582.8367561)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.58469511""","=""0.00000008""","=""""","=""2.1948e+08""",AA,"=""(1465.68728457)""","=""(1582.8226363)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.5847323""","=""0.0000003""","=""""","=""8.2879e+09""",AA,"=""(1465.687622)""","=""(1582.8225621)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.5884198""","=""0.0000004""","=""""","=""8.9669e+09""",AA,"=""(1465.687622)""","=""(1582.7817684)""","=""3p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.58855400""","=""0.00000011""","=""""","=""2.2344e+09""",AA,"=""(1465.68728457)""","=""(1582.7799475)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.58871932""","=""0.00000004""","=""""","=""6.6569e+10""",AA,"=""(1465.75298776)""","=""(1582.8438226)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.58936072""","=""0.00000004""","=""""","=""4.4338e+09""",AA,"=""(1465.75298776)""","=""(1582.8367303)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""10.59063557""","=""0.00000008""","=""""","=""1.9858e+09""",AA,"=""(1465.75298776)""","=""(1582.8226363)""","=""3d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.4459163""","=""0.0000012""","=""""","=""8.5955e+10""",AA,"=""(1465.489929)""","=""(1545.7598177)""","=""3p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.4475221""","=""0.0000017""","=""""","=""4.4761e+10""",AA,"=""(1465.498417)""","=""(1545.7599614)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.4612669""","=""0.0000014""","=""""","=""8.9970e+09""",AA,"=""(1465.489929)""","=""(1545.680122)""","=""3p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.4635885""","=""0.0000017""","=""""","=""4.5077e+10""",AA,"=""(1465.498417)""","=""(1545.6765708)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.47863679""","=""0.00000008""","=""""","=""1.8874e+11""",AA,"=""(1465.68728457)""","=""(1545.7874898)""","=""3d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.4786922""","=""0.0000007""","=""""","=""1.0313e+11""",AA,"=""(1465.687622)""","=""(1545.7875399)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.48395825""","=""0.00000024""","=""""","=""5.1001e+08""",AA,"=""(1465.68728457)""","=""(1545.7599614)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.4840512""","=""0.0000007""","=""""","=""1.7205e+10""",AA,"=""(1465.687622)""","=""(1545.7598177)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.48866327""","=""0.00000008""","=""""","=""2.0206e+11""",AA,"=""(1465.75298776)""","=""(1545.8013407)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""L3620""",
"=""""","=""""","=""15.49134376""","=""0.00000008""","=""""","=""1.3466e+10""",AA,"=""(1465.75298776)""","=""(1545.7874898)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""L3620""",
