spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Kr III,Kr,2,4s2.4p4,3P,2.0,5,0.0,0.0,even,,no,35.838,,,,,,,,,,L12196
Kr III,Kr,2,4s2.4p4,3P,1.0,3,0.56393,,even,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p4,3P,0.0,1,0.65872,,even,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p4,1D,2.0,5,1.81566,,even,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p4,1S,0.0,1,4.10135,,even,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s.4p5,3P*,2.0,5,14.373603,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s.4p5,3P*,1.0,3,14.801262,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s.4p5,3P*,0.0,1,15.069406,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(4S*).4d,5D*,0.0,1,17.165202,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(4S*).4d,5D*,1.0,3,17.168212,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(4S*).4d,5D*,2.0,5,17.169406,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(4S*).4d,5D*,3.0,7,17.170888,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(4S*).4d,5D*,4.0,9,17.190304,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s.4p5,1P*,1.0,3,17.590402,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(4S*).5s,5S*,2.0,5,18.066837,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(4S*).4d,3D*,2.0,5,18.325429,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(4S*).4d,3D*,3.0,7,18.440829,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(4S*).4d,3D*,1.0,3,18.482554,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(4S*).5s,3S*,1.0,3,18.793548,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).4d,3F*,2.0,5,19.03941,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).4d,3F*,3.0,7,19.180338,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).4d,3F*,4.0,9,19.351697,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).4d,1S*,0.0,1,19.143124,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).4d,3G*,3.0,7,19.837029,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).4d,3G*,4.0,9,19.888908,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).4d,3G*,5.0,11,19.974922,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).4d,1G*,4.0,9,20.189717,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).5s,3D*,1.0,3,20.242766,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).5s,3D*,2.0,5,20.288258,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).5s,3D*,3.0,7,20.46402,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2P*).4d,1D*,2.0,5,20.514847,,odd,,no,35.838,,,,,,,,,,
Kr III,Kr,2,4s2.4p3.(2D*).4d,3D*,1.0,3,21.102396,,odd,,no,35.838,,,,,,,,,,
