Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3s2.3p3""","=""4S*""","=""3/2""",4,"=""""","=""0.000000""","=""""","=""0.000000""","="" 100                                       ""","=""L7237"""
"=""3s2.3p3""","=""2D*""","=""3/2""",4,"=""""","=""1.841535""","=""""","=""0.000006""","="" 100                                       ""","="""""
"=""3s2.3p3""","=""2D*""","=""5/2""",6,"=""""","=""1.845474""","=""""","=""0.000006""","="" 100                                       ""","="""""
"=""3s2.3p3""","=""2P*""","=""1/2""",2,"=""""","=""3.040696""","=""""","=""0.000011""","=""  99         :     1  3p5             2P*  ""","="""""
"=""3s2.3p3""","=""2P*""","=""3/2""",4,"=""""","=""3.046485""","=""""","=""0.000009""","=""  98         :     1  3p5             2P*  ""","="""""
"=""3s.3p4""","=""4P""","=""5/2""",6,"=""""","=""9.843790""","=""""","=""0.000006""","=""  85         :    13  3s.3p4          4P   ""","="""""
"=""3s.3p4""","=""4P""","=""3/2""",4,"=""""","=""9.888590""","=""""","=""0.000014""","=""  85         :    13  3s2.3p2.(3P).3d 4P   ""","="""""
"=""3s.3p4""","=""4P""","=""1/2""",2,"=""""","=""9.914103""","=""""","=""0.000014""","=""  85         :    13  3s2.3p2.(3P).3d 4P   ""","="""""
"=""3s.3p4""","=""2D""","=""3/2""",4,"=""""","=""12.136905""","=""""","=""0.000017""","=""  67         :    26  3s2.3p2.(1D).3d 2D   ""","="""""
"=""3s.3p4""","=""2D""","=""5/2""",6,"=""""","=""12.140386""","=""""","=""0.000017""","=""  67         :    26  3s2.3p2.(1D).3d 2D   ""","="""""
"=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""",4,"=""""","=""13.092612""","=""""","=""0.000016""","=""  72         :    17  3s.3p4          2P   ""","="""""
"=""3s2.3p2.(3P).3d""","=""2P""","=""1/2""",2,"=""""","=""13.147809""","=""""","=""0.000016""","=""  71         :    17  3s.3p4          2P   ""","="""""
"=""3s2.3p2.(3P).4s""","=""4P""","=""1/2""",2,"=""""","=""13.583797""","=""""","=""0.000016""","=""  99                                       ""","="""""
"=""3s2.3p2.(3P).4s""","=""4P""","=""3/2""",4,"=""""","=""13.617382""","=""""","=""0.000016""","=""  99                                       ""","="""""
"=""3s2.3p2.(3P).4s""","=""4P""","=""5/2""",6,"=""""","=""13.671564""","=""""","=""0.000016""","="" 100                                       ""","="""""
"=""3s2.3p2.(3P).3d""","=""4F""","=""3/2""",4,"=""""","=""13.660211""","=""""","=""0.000016""","=""  98         :     1  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4F""","=""5/2""",6,"=""""","=""13.677118""","=""""","=""0.000016""","=""  98         :     1  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4F""","=""7/2""",8,"=""""","=""13.701330""","=""""","=""0.000016""","=""  98         :     1  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4F""","=""9/2""",10,"=""""","=""13.733307""","=""""","=""0.000016""","=""  98         :     1  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).4s""","=""2P""","=""1/2""",2,"=""""","=""14.002471""","=""""","=""0.000016""","=""  95         :     2  3s2.3p2.(3P).3d 2P   ""","="""""
"=""3s2.3p2.(3P).4s""","=""2P""","=""3/2""",4,"=""""","=""14.067438""","=""""","=""0.000016""","=""  96         :     1  3s2.3p2.(3P).3d 2P   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4D""","=""1/2""",2,"=""""","=""14.154323""","=""""","=""0.000016""","=""  99         :     1  3s2.3p2.(3P).4d 4D   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4D""","=""3/2""",4,"=""""","=""14.159064""","=""""","=""0.000016""","=""  99         :     1  3s2.3p2.(3P).4d 4D   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4D""","=""5/2""",6,"=""""","=""14.162847""","=""""","=""0.000016""","=""  98         :     1  3s2.3p2.(3P).4d 4D   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4D""","=""7/2""",8,"=""""","=""14.168830""","=""""","=""0.000016""","=""  97         :     1  3s2.3p2.(1D).3d 2F   ""","="""""
"=""3s2.3p2.(3P).3d""","=""2F""","=""5/2""",6,"=""""","=""14.233927""","=""""","=""0.000016""","=""  49         :    49  3s2.3p2.(1D).3d 2F   ""","="""""
"=""3s2.3p2.(3P).3d""","=""2F""","=""7/2""",8,"=""""","=""14.293594""","=""""","=""0.000016""","=""  47         :    49  3s2.3p2.(1D).3d 2F   ""","="""""
"=""3s.3p4""","=""2S""","=""1/2""",2,"=""""","=""14.851293""","=""""","=""0.000017""","=""  62         :    37  3s2.3p2.(1D).3d 2S   ""","="""""
"=""3s2.3p2.(1D).4s""","=""2D""","=""3/2""",4,"=""""","=""15.067638""","=""""","=""0.000017""","=""  98         :     1  3s2.3p2.(3P).3d 2D   ""","="""""
"=""3s2.3p2.(1D).4s""","=""2D""","=""5/2""",6,"=""""","=""15.067799""","=""""","=""0.000017""","=""  99                                       ""","="""""
"=""3s2.3p2.(3P).4p""","=""2S*""","=""1/2""",2,"=""""","=""15.558192""","=""""","=""0.000016""","=""  98         :     2  3s2.3p2.(3P).5p 2S*  ""","="""""
"=""3s2.3p2.(1D).3d""","=""2G""","=""7/2""",8,"=""""","=""15.761749""","=""""","=""0.000017""","="" 100                                       ""","="""""
"=""3s2.3p2.(1D).3d""","=""2G""","=""9/2""",10,"=""""","=""15.761907""","=""""","=""0.000017""","="" 100                                       ""","="""""
"=""3s2.3p2.(3P).4p""","=""4D*""","=""1/2""",2,"=""""","=""15.848291""","=""""","=""0.000016""","=""  99                                       ""","="""""
"=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""",4,"=""""","=""15.867045""","=""""","=""0.000016""","=""  98         :     1  3s2.3p2.(3P).4p 4P*  ""","="""""
"=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""",6,"=""""","=""15.898891""","=""""","=""0.000016""","=""  98         :     1  3s2.3p2.(3P).4p 4P*  ""","="""""
"=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""",8,"=""""","=""15.944265""","=""""","=""0.000016""","=""  99                                       ""","="""""
"=""3s2.3p2.(3P).4p""","=""4P*""","=""1/2""",2,"=""""","=""16.091641""","=""""","=""0.000016""","=""  99                                       ""","="""""
"=""3s2.3p2.(3P).4p""","=""4P*""","=""3/2""",4,"=""""","=""16.100363""","=""""","=""0.000016""","=""  89         :     8  3s2.3p2.(3P).4p 4S*  ""","="""""
"=""3s2.3p2.(3P).4p""","=""4P*""","=""5/2""",6,"=""""","=""16.134579""","=""""","=""0.000016""","=""  94         :     4  3s2.3p2.(3P).4p 2D*  ""","="""""
"=""3s2.3p2.(3P).3d""","=""4P""","=""5/2""",6,"=""""","=""16.192609""","=""""","=""0.000018""","=""  85         :    10  3s.3p4          4P   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4P""","=""3/2""",4,"=""""","=""16.219473""","=""""","=""0.000019""","=""  85         :    11  3s.3p4          4P   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4P""","=""1/2""",2,"=""""","=""16.235593""","=""""","=""0.000019""","=""  85         :    11  3s.3p4          4P   ""","="""""
"=""3s2.3p2.(3P).4p""","=""2D*""","=""3/2""",4,"=""""","=""16.197439""","=""""","=""0.000016""","=""  88         :    10  3s2.3p2.(1D).4p 2D*  ""","="""""
"=""3s2.3p2.(3P).4p""","=""2D*""","=""5/2""",6,"=""""","=""16.265137""","=""""","=""0.000016""","=""  88         :     9  3s2.3p2.(1D).4p 2D*  ""","="""""
"=""3s2.3p2.(3P).4p""","=""4S*""","=""3/2""",4,"=""""","=""16.245507""","=""""","=""0.000016""","=""  89         :     9  3s2.3p2.(3P).4p 4P*  ""","="""""
"=""3s2.3p2.(3P).4p""","=""2P*""","=""1/2""",2,"=""""","=""16.523208""","=""""","=""0.000016""","=""  91         :     6  3s2.3p2.(1D).4p 2P*  ""","="""""
"=""3s2.3p2.(3P).4p""","=""2P*""","=""3/2""",4,"=""""","=""16.539487""","=""""","=""0.000016""","=""  90         :     8  3s2.3p2.(1D).4p 2P*  ""","="""""
"=""3s2.3p2.(3P).3d""","=""2D""","=""3/2""",4,"=""""","=""16.534639""","=""""","=""0.000018""","=""  82         :    10  3s2.3p2.(1S).3d 2D   ""","="""""
"=""3s2.3p2.(3P).3d""","=""2D""","=""5/2""",6,"=""""","=""16.590919""","=""""","=""0.000018""","=""  83         :     9  3s2.3p2.(1S).3d 2D   ""","="""""
"=""3s2.3p2.(1S).4s""","=""2S""","=""1/2""",2,"=""""","=""16.902616""","=""""","=""0.000019""","=""  95         :     2  3s2.3p2.(1D).3d 2S   ""","="""""
"=""3s2.3p2.(1D).3d""","=""2F""","=""5/2""",6,"=""""","=""17.172949""","=""""","=""0.000018""","=""  42         :    44  3s2.3p2.(3P).3d 2F   ""","="""""
"=""3s2.3p2.(1D).3d""","=""2F""","=""7/2""",8,"=""""","=""17.175284""","=""""","=""0.000019""","=""  42         :    44  3s2.3p2.(3P).3d 2F   ""","="""""
"=""3s2.3p2.(1D).3d""","=""2P""","=""1/2""",2,"=""""","=""17.338567""","=""""","=""0.000017""","=""  90         :     3  3s2.3p2.(3P).3d 2P   ""","="""""
"=""3s2.3p2.(1D).3d""","=""2P""","=""3/2""",4,"=""""","=""17.359865""","=""""","=""0.000017""","=""  90         :     4  3s.3p4          2P   ""","="""""
"=""3s2.3p2.(1D).4p""","=""2F*""","=""5/2""",6,"=""""","=""17.386313""","=""""","=""0.000016""","=""  97         :     3  3s2.3p2.(1D).4p 2D*  ""","="""""
"=""3s2.3p2.(1D).4p""","=""2F*""","=""7/2""",8,"=""""","=""17.397368""","=""""","=""0.000016""","="" 100                                       ""","="""""
"=""3s2.3p2.(1D).4p""","=""2D*""","=""5/2""",6,"=""""","=""17.445678""","=""""","=""0.000016""","=""  86         :    10  3s2.3p2.(3P).4p 2D*  ""","="""""
"=""3s2.3p2.(1D).4p""","=""2D*""","=""3/2""",4,"=""""","=""17.450817""","=""""","=""0.000016""","=""  88         :    10  3s2.3p2.(3P).4p 2D*  ""","="""""
"=""3s2.3p2.(1D).4p""","=""2P*""","=""1/2""",2,"=""""","=""17.790363""","=""""","=""0.000017""","=""  91         :     6  3s2.3p2.(3P).4p 2P*  ""","="""""
"=""3s2.3p2.(1D).4p""","=""2P*""","=""3/2""",4,"=""""","=""17.807048""","=""""","=""0.000017""","=""  89         :     8  3s2.3p2.(3P).4p 2P*  ""","="""""
"=""3s2.3p2.(1D).3d""","=""2D""","=""5/2""",6,"=""""","=""17.854891""","=""""","=""0.000018""","=""  64         :    14  3s2.3p2.(1S).3d 2D   ""","="""""
"=""3s2.3p2.(1D).3d""","=""2D""","=""3/2""",4,"=""""","=""17.871350""","=""""","=""0.000020""","=""  64         :    14  3s.3p4          2D   ""","="""""
"=""3s.3p4""","=""2P""","=""3/2""",4,"=""""","=""18.040410""","=""""","=""0.000017""","=""  35         :    42  3s2.3p2.(3P).4d 2P   ""","="""""
"=""3s.3p4""","=""2P""","=""1/2""",2,"=""""","=""18.086522""","=""""","=""0.000017""","=""  36         :    42  3s2.3p2.(3P).4d 2P   ""","="""""
"=""3s2.3p2.(1S).3d""","=""2D""","=""5/2""",6,"=""""","=""18.459583""","=""""","=""0.000017""","=""  64         :    14  3s2.3p2.(3P).4d 2D   ""","="""""
"=""3s2.3p2.(1S).3d""","=""2D""","=""3/2""",4,"=""""","=""18.461360""","=""""","=""0.000017""","=""  64         :    15  3s2.3p2.(3P).4d 2D   ""","="""""
"=""3s2.3p2.(3P).5s""","=""4P""","=""1/2""",2,"=""""","=""18.629681""","=""""","=""0.000016""","=""                                           ""","="""""
"=""3s2.3p2.(3P).5s""","=""4P""","=""3/2""",4,"=""""","=""18.663503""","=""""","=""0.000016""","=""  98         :     2  3s2.3p2.(3P).5s 2P   ""","="""""
"=""3s2.3p2.(3P).5s""","=""4P""","=""5/2""",6,"=""""","=""18.721171""","=""""","=""0.000016""","=""  99         :     1  3s2.3p2.(3P).4d 4P   ""","="""""
"=""3s2.3p2.(3P).5s""","=""2P""","=""1/2""",2,"=""""","=""18.769194""","=""""","=""0.000017""","=""  97         :     1  3s2.3p2.(3P).4d 2P   ""","="""""
"=""3s2.3p2.(3P).5s""","=""2P""","=""3/2""",4,"=""""","=""18.834544""","=""""","=""0.000016""","=""  96         :     2  3s2.3p2.(3P).5s 4P   ""","="""""
"=""3s2.3p2.(1D).3d""","=""2S""","=""1/2""",2,"=""""","=""18.80242""","=""""","=""0.00003""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4d""","=""4F""","=""3/2""",4,"=""""","=""18.840602""","=""""","=""0.000016""","=""  96         :     2  3s2.3p2.(3P).4d 4D   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4F""","=""5/2""",6,"=""""","=""18.857335""","=""""","=""0.000016""","=""  95         :     3  3s2.3p2.(3P).4d 4D   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4F""","=""7/2""",8,"=""""","=""18.883415""","=""""","=""0.000016""","=""  94         :     4  3s2.3p2.(3P).4d 4D   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4F""","=""9/2""",10,"=""""","=""18.921907""","=""""","=""0.000007""","=""  98         :     1  3s2.3p2.(3P).3d 4F   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4D""","=""1/2""",2,"=""""","=""18.988665""","=""""","=""0.000016""","=""  99         :     1  3s2.3p2.(3P).3d 4D   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4D""","=""3/2""",4,"=""""","=""18.994622""","=""""","=""0.000016""","=""  97         :     2  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4D""","=""5/2""",6,"=""""","=""19.004679""","=""""","=""0.000016""","=""  95         :     3  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4D""","=""7/2""",8,"=""""","=""19.020881""","=""""","=""0.000016""","=""  95         :     4  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4P""","=""5/2""",6,"=""""","=""19.319058""","=""""","=""0.000016""","=""  94         :     2  3s.3p4          4P   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4P""","=""3/2""",4,"=""""","=""19.345197""","=""""","=""0.000016""","=""  94         :     2  3s.3p4          4P   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4P""","=""1/2""",2,"=""""","=""19.359944""","=""""","=""0.000016""","=""  94         :     2  3s.3p4          4P   ""","="""""
"=""3s2.3p2.(3P).4d""","=""2F""","=""5/2""",6,"=""""","=""19.356626""","=""""","=""0.000017""","=""  78         :    12  3s2.3p2.(1D).4d 2F   ""","="""""
"=""3s2.3p2.(3P).4d""","=""2F""","=""7/2""",8,"=""""","=""19.416444""","=""""","=""0.000017""","=""  79         :    11  3s2.3p2.(1D).4d 2F   ""","="""""
"=""3s2.3p2.(1S).4p""","=""2P*""","=""1/2""",2,"=""""","=""19.362247""","=""""","=""0.000019""","=""  85         :     5  3s2.3p2.(3P).5p 2S*  ""","="""""
"=""3s2.3p2.(1S).4p""","=""2P*""","=""3/2""",4,"=""""","=""19.375854""","=""""","=""0.000018""","=""  92         :     5  3s2.3p2.(1D).5p 2P*  ""","="""""
"=""3s2.3p2.(3P).5p""","=""4D*""","=""1/2""",2,"=""""","=""19.444413""","=""""","=""0.000025""","=""  95         :     4  3s2.3p2.(3P).5p 2S*  ""","="""""
"=""3s2.3p2.(3P).5p""","=""4D*""","=""3/2""",4,"=""""","=""19.45802""","=""""","=""0.00003""","=""  92         :     6  3s2.3p2.(3P).5p 4P*  ""","="""""
"=""3s2.3p2.(3P).5p""","=""4D*""","=""5/2""",6,"=""""","=""19.48706""","=""""","=""0.00003""","=""  92         :     6  3s2.3p2.(3P).5p 4P*  ""","="""""
"=""3s2.3p2.(3P).5p""","=""4D*""","=""7/2""",8,"=""""","=""19.534802""","=""""","=""0.000019""","=""  99                                       ""","="""""
"=""3s2.3p2.(3P).5p""","=""4P*""","=""3/2""",4,"=""""","=""19.537394""","=""""","=""0.000022""","=""  55         :    37  3s2.3p2.(3P).5p 4S*  ""","="""""
"=""3s2.3p2.(3P).5p""","=""4P*""","=""1/2""",2,"=""""","=""19.549502""","=""""","=""0.000025""","=""  95         :     3  3s2.3p2.(3P).5p 2S*  ""","="""""
"=""3s2.3p2.(3P).5p""","=""4P*""","=""5/2""",6,"=""""","=""19.594290""","=""""","=""0.000019""","=""  90         :     7  3s2.3p2.(3P).5p 4D*  ""","="""""
"=""3s2.3p2.(3P).5p""","=""4S*""","=""3/2""",4,"=""""","=""19.60423""","=""""","=""0.00003""","=""  51         :    37  3s2.3p2.(3P).5p 4P*  ""","="""""
