obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""436.8290""","=""0.0010""","=""436.8292""","=""0.0011""","=""640*""","=""""",,"=""18.459583""","=""21.297859""","=""3s2.3p2.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p2.(1D<2>).4f""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L5883""",
"=""437.1155""","=""0.0006""","=""437.1156""","=""0.0006""","=""1300""","=""""",,"=""17.172949""","=""20.009366""","=""3s2.3p2.(1D).3d""","=""2F""","=""5/2""","=""3s2.3p2.(3P<2>).4f""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L5883""",
"=""437.9771""","=""0.0006""","=""437.9775""","=""0.0006""","=""1300""","=""""",,"=""17.175284""","=""20.006119""","=""3s2.3p2.(1D).3d""","=""2F""","=""7/2""","=""3s2.3p2.(3P<2>).4f""","=""2[4]*""","=""9/2""",8,10,,"=""""","=""L5883""",
"=""438.4765""","=""0.0007""","=""438.4774""","=""0.0008""","=""300""","=""""",,"=""16.534639""","=""19.362247""","=""3s2.3p2.(3P).3d""","=""2D""","=""3/2""","=""3s2.3p2.(1S).4p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L5883""",
"=""439.3052""","=""0.0006""","=""439.3051""","=""0.0006""","=""3300""","=""1.6e+07""",E,"=""15.898891""","=""18.721171""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""5/2""",6,6,,"=""T1619CA,LS""","=""L5883""",
"=""440.4078""","=""0.0006""","=""440.4081""","=""0.0006""","=""1300""","=""4.6e+06""",E,"=""15.848291""","=""18.663503""","=""3s2.3p2.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""3/2""",2,4,,"=""T1619CA,LS""","=""L5883""",
"=""440.5967""","=""0.0006""","=""440.5965""","=""0.0006""","=""910""","=""1.79e+07""",E,"=""17.790363""","=""20.604371""","=""3s2.3p2.(1D).4p""","=""2P*""","=""1/2""","=""3s2.3p2.(1D).4d""","=""2P""","=""3/2""",2,4,,"=""u20,LS""","=""L5883""",
"=""441.2552""","=""0.0006""","=""441.2548""","=""0.0006""","=""1800""","=""7.12e+07""",E,"=""17.790363""","=""20.600173""","=""3s2.3p2.(1D).4p""","=""2P*""","=""1/2""","=""3s2.3p2.(1D).4d""","=""2P""","=""1/2""",2,2,,"=""u20,LS""","=""L5883""",
"=""441.6583""","=""0.0021""","=""441.6587""","=""0.0006""","=""12""","=""""",,"=""16.197439""","=""19.004679""","=""3s2.3p2.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""5/2""",4,6,,"=""""","=""L7425c196""",
"=""443.2251""","=""0.0006""","=""443.2244""","=""0.0006""","=""2400""","=""8.76e+07""",D,"=""17.807048""","=""20.604371""","=""3s2.3p2.(1D).4p""","=""2P*""","=""3/2""","=""3s2.3p2.(1D).4d""","=""2P""","=""3/2""",4,4,,"=""u20,LS""","=""L5883""",
"=""443.3616""","=""0.0006""","=""443.3616""","=""0.0006""","=""5900""","=""2.9e+07""",E,"=""15.867045""","=""18.663503""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""3/2""",4,4,,"=""T1619CA,LS""","=""L5883""",
"=""443.8901""","=""0.0006""","=""443.8906""","=""0.0006""","=""640""","=""3.49e+07""",E,"=""17.807048""","=""20.600173""","=""3s2.3p2.(1D).4p""","=""2P*""","=""3/2""","=""3s2.3p2.(1D).4d""","=""2P""","=""1/2""",4,2,,"=""u20,LS""","=""L5883""",
"=""445.1961""","=""0.0006""","=""445.1960""","=""0.0006""","=""640""","=""""",,"=""16.590919""","=""19.375854""","=""3s2.3p2.(3P).3d""","=""2D""","=""5/2""","=""3s2.3p2.(1S).4p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L5883""",
"=""445.7639""","=""0.0006""","=""445.7635""","=""0.0006""","=""4400""","=""4.7e+07""",E,"=""15.848291""","=""18.629681""","=""3s2.3p2.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""1/2""",2,2,,"=""T1619CA,LS""","=""L5883""",
