Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""1s2.2s2""","=""1S""","=""0""",1,"=""""","=""0.000000""","=""""","=""0""","=""  93                      :     7  1s2.2p2    1S   ""","=""L12120"""
"=""1s2.2s.2p""","=""3P*""","=""0""",1,"=""""","=""4.629017""","=""""","=""0.000005""","="" 100                                               ""","=""L12120"""
"=""1s2.2s.2p""","=""3P*""","=""1""",3,"=""""","=""4.629775""","=""""","=""0.000004""","="" 100                                               ""","=""L12120"""
"=""1s2.2s.2p""","=""3P*""","=""2""",5,"=""""","=""4.631777""","=""""","=""0.000004""","="" 100                                               ""","=""L12120"""
"=""1s2.2s.2p""","=""1P*""","=""1""",3,"=""""","=""9.100007""","=""""","=""0.000004""","=""  97                                               ""","=""L12120"""
"=""1s2.2p2""","=""3P""","=""0""",1,"=""""","=""12.263448""","=""""","=""0.000005""","="" 100                                               ""","=""L12120"""
"=""1s2.2p2""","=""3P""","=""1""",3,"=""""","=""12.264501""","=""""","=""0.000004""","="" 100                                               ""","=""L12120"""
"=""1s2.2p2""","=""3P""","=""2""",5,"=""""","=""12.266161""","=""""","=""0.000004""","="" 100                                               ""","=""L12120"""
"=""1s2.2p2""","=""1D""","=""2""",5,"=""""","=""12.691366""","=""""","=""0.000004""","=""  94                                               ""","=""L12120"""
"=""1s2.2p2""","=""1S""","=""0""",1,"=""""","=""15.827970""","=""""","=""0.000004""","=""  80                      :    15  1s2.2s.3s  1S   ""","=""L12120"""
"=""1s2.2s.3s""","=""3S""","=""1""",3,"=""""","=""16.089904""","=""""","=""0.000022""","=""  98                                               ""","=""L12120"""
"=""1s2.2s.3s""","=""1S""","=""0""",1,"=""""","=""17.062984""","=""""","=""0.000020""","=""  81                      :    11  1s2.2p2    1S   ""","=""L12120"""
"=""1s2.2s.3p""","=""3P*""","=""0""",1,"=""""","=""17.852479""","=""""","=""0.000022""","=""  99                                               ""","=""L12120"""
"=""1s2.2s.3p""","=""3P*""","=""1""",3,"=""""","=""17.852554""","=""""","=""0.000022""","=""  99                                               ""","=""L12120"""
"=""1s2.2s.3p""","=""3P*""","=""2""",5,"=""""","=""17.852994""","=""""","=""0.000022""","=""  99                                               ""","=""L12120"""
"=""1s2.2s.3p""","=""1P*""","=""1""",3,"=""""","=""17.866488""","=""""","=""0.000009""","=""  91                      :     7  1s2.2p.3s  1P*  ""","=""L12120"""
"=""1s2.2s.3d""","=""3D""","=""3""",7,"=""""","=""18.678180""","=""""","=""0.000020""","=""  98                                               ""","=""L12120"""
"=""1s2.2s.3d""","=""3D""","=""2""",5,"=""""","=""18.678180""","=""""","=""0.000020""","=""  98                                               ""","=""L12120"""
"=""1s2.2s.3d""","=""3D""","=""1""",3,"=""""","=""18.678180""","=""""","=""0.000020""","=""  98                                               ""","=""L12120"""
"=""1s2.2s.3d""","=""1D""","=""2""",5,"=""""","=""19.178635""","=""""","=""0.000009""","=""  94                                               ""","=""L12120"""
"=""1s2.2s.4s""","=""3S""","=""1""",3,"=""""","=""20.624138""","=""""","=""0.000022""","=""  99                                               ""","=""L12120"""
"=""1s2.2s.4s""","=""1S""","=""0""",1,"=""""","=""20.821325""","=""""","=""0.000011""","=""  97                                               ""","=""L12120"""
"=""1s2.2s.4p""","=""1P*""","=""1""",3,"=""""","=""21.150629""","=""""","=""0.000011""","=""  87                      :    10  1s2.2p.3s  1P*  ""","=""L12120"""
