Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
B+ 3Po;v=1s2.2p.3s,B+ 3D;v=1s2.2s.3d,2.7778e-07,-3.8429255628443
B+ 3Po;v=1s2.2p.3s,B+ 3S;v=1s2.2s.4s,0.00010638,-1.897038457771302
B+ 1Po;v=1s2.2p.3s,B+ 1S;v=1s2.2p2,4.1421e-09,-7.311055539920099
B+ 1Po;v=1s2.2p.3s,B+ 1D;v=1s2.2p2,4.3028e-09,-10.447535436966
B+ 1Po;v=1s2.2p.3s,B+ 1S;v=1s2.2s.3s,5.2264e-08,-6.0760774288254
B+ 1Po;v=1s2.2p.3s,B+ 1S;v=1s2.2s2,6.318e-08,-23.1386371723328
B+ 1Po;v=1s2.2p.3s,B+ 1S;v=1s2.2s.4s,1.6749e-07,-2.3178311200598003
B+ 1P;v=1s2.2p.3p,B+ 1Po;v=1s2.2s.2p,2.5316e-09,-14.348546256817471
B+ 1P;v=1s2.2p.3p,B+ 1Po;v=1s2.2s.3p,2.8653e-09,-5.582259758261202
B+ 1P;v=1s2.2p.3p,B+ 1Po;v=1s2.2s.4p,1.6474e-07,-2.2982420686039013
B+ 1P;v=1s2.2p.3p,B+ 1Po;v=1s2.2s.5p,8.3333e-07,-0.9127878071785993
B+ 1P;v=1s2.2p.3p,B+ 1Po;v=1s2.2p.3s,1.0417e-05,-0.30970538314580054
B+ 3D;v=1s2.2p.3p,B+ 3Po;v=1s2.2s.3p,6.3187e-09,-5.832702061685698
B+ 3D;v=1s2.2p.3p,B+ 3Po;v=1s2.2s.2p,1.8896e-08,-19.05510102619357
B+ 3D;v=1s2.2p.3p,B+ 3Po;v=1s2.2p.3s,8.0941e-08,-1.164060785570598
B+ 3D;v=1s2.2p.3p,B+ 3Fo;v=1s2.2s.4f,1.0097e-06,-2.0000669499226973
B+ 3D;v=1s2.2p.3p,B+ 3Fo;v=1s2.2s.5f,7.6894e-06,-0.7595369544718977
B+ 3S;v=1s2.2p.3p,B+ 3Po;v=1s2.2s.2p,5.1467e-09,-19.326744138472268
B+ 3S;v=1s2.2p.3p,B+ 3Po;v=1s2.2s.3p,9.1158e-09,-6.104345173964397
B+ 3S;v=1s2.2p.3p,B+ 3Po;v=1s2.2p.3s,8.547e-08,-1.4357038978492973
B+ 3S;v=1s2.2p.3p,B+ 3Po;v=1s2.2s.5p,1.3089e-06,-1.1911122737505977
B+ 3S;v=1s2.2p.3p,B+ 3Po;v=1s2.2s.4p,2.3419e-06,-2.687915414971698
B+ 3P;v=1s2.2p.3p,B+ 3Po;v=1s2.2s.3p,4.1494e-09,-6.398924833833998
B+ 3P;v=1s2.2p.3p,B+ 3Po;v=1s2.2s.2p,7.4074e-09,-19.62132379834187
B+ 3P;v=1s2.2p.3p,B+ 3Po;v=1s2.2p.3s,2.1277e-08,-1.7302835577188986
B+ 3P;v=1s2.2p.3p,B+ 3Po;v=1s2.2s.5p,3.8461e-06,-1.485691933620199
B+ 3P;v=1s2.2p.3p,B+ 3Po;v=1s2.2s.4p,6.25e-06,-2.9824950748412995
B+ 1D;v=1s2.2p.3p,B+ 1Po;v=1s2.2s.2p,4.6894e-09,-15.322047725376372
B+ 1D;v=1s2.2p.3p,B+ 1Po;v=1s2.2s.3p,3.6454e-08,-6.555761226820103
B+ 1D;v=1s2.2p.3p,B+ 1Po;v=1s2.2s.4p,5.8756e-08,-3.271743537162802
B+ 1D;v=1s2.2p.3p,B+ 1Po;v=1s2.2s.5p,9.0804e-08,-1.8862892757375
B+ 1D;v=1s2.2p.3p,B+ 1Po;v=1s2.2p.3s,1.5855e-07,-1.2832068517047013
B+ 1Do;v=1s2.2p.3d,B+ 1D;v=1s2.2p2,7.1429e-10,-11.8224884790341
B+ 1Do;v=1s2.2p.3d,B+ 1D;v=1s2.2s.3d,1.0977e-08,-5.335412913648199
B+ 1Do;v=1s2.2p.3d,B+ 1P;v=1s2.2p.3p,1.25e-07,-1.0652476589222992
B+ 1Do;v=1s2.2p.3d,B+ 1D;v=1s2.2s.5d,5.5556e-05,-1.5369743346008988
B+ 3Do;v=1s2.2p.3d,B+ 3P;v=1s2.2p2,3.8127e-10,-12.592362997521601
B+ 3Do;v=1s2.2p.3d,B+ 3D;v=1s2.2s.3d,4.0128e-09,-6.1777421262552
B+ 3Do;v=1s2.2p.3d,B+ 3D;v=1s2.2p.3p,2.6954e-07,-1.1707557778403022
B+ 3Do;v=1s2.2p.3d,B+ 3P;v=1s2.2p.3p,5.9312e-07,-0.6045330056920015
