obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""117.8536""","=""0.0005""","=""117.853246""","=""0.000004""","=""4p""","=""""",,"=""2.48266104""","=""13.0028803""","=""3d4.(5D).4s""","=""a 4D""","=""7/2""","=""3d3.(4F).4s.4p.(1P*)""","=""r 4F*""","=""7/2""",8,8,,"=""""","=""L18847""",
"=""117.8570""","=""0.0005""","=""117.857042""","=""0.000003""","=""7p""","=""""",,"=""2.54406517""","=""13.06394552""","=""3d5""","=""a 4G""","=""9/2""","=""3d4.(5D<2>).4f""","=""2[5]*""","=""11/2""",10,12,,"=""""","=""L18847""",
"=""117.87990""","=""0.00020""","=""117.879719""","=""0.000021""","=""3""","=""""",,"=""2.45462173""","=""12.9724783""","=""3d4.(5D).4s""","=""a 4D""","=""5/2""","=""3d3.(4F).4s.4p.(1P*)""","=""r 4F*""","=""5/2""",6,6,,"=""""","=""L18847""",
"=""117.9028""","=""0.0005""","=""117.902940""","=""0.000008""","=""2p""","=""""",,"=""2.43395932""","=""12.9497445""","=""3d4.(5D).4s""","=""a 4D""","=""3/2""","=""3d3.(4F).4s.4p.(1P*)""","=""r 4F*""","=""3/2""",4,4,,"=""""","=""L18847""",
"=""117.91293""","=""0.00020""","=""117.912809""","=""0.000015""","=""1""","=""""",,"=""2.43395932""","=""12.9488643""","=""3d4.(5D).4s""","=""a 4D""","=""3/2""","=""3d3.(4F).4s.4p.(1P*)""","=""p 4D*""","=""1/2""",4,2,,"=""""","=""L18847""",
"=""117.96579""","=""0.00020""","=""117.965679""","=""0.000003""","=""12""","=""""",,"=""2.54317169""","=""13.05336408""","=""3d5""","=""a 4G""","=""5/2""","=""3d4.(5D<1>).4f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""117.97344""","=""0.00020""","=""117.973478""","=""0.000003""","=""3*""","=""""",,"=""3.85805665""","=""14.36755424""","=""3d4.(a 3F).4s""","=""a 4F""","=""5/2""","=""3d4.(5D<4>).5f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""117.97344""","=""0.00020""","=""117.973652""","=""0.000003""","=""3*""","=""""",,"=""2.54388199""","=""13.05336408""","=""3d5""","=""a 4G""","=""7/2""","=""3d4.(5D<1>).4f""","=""2[4]*""","=""7/2""",8,8,,"=""""","=""L18847""",
"=""117.98187""","=""0.00020""","=""117.981921""","=""0.000003""","=""2""","=""""",,"=""3.86441085""","=""14.37315634""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d4.(5D<4>).5f""","=""2[5]*""","=""9/2""",8,10,,"=""""","=""L18847""",
"=""118.00037""","=""0.00020""","=""118.000178""","=""0.000003""","=""7""","=""""",,"=""2.54388199""","=""13.05100160""","=""3d5""","=""a 4G""","=""7/2""","=""3d4.(5D<1>).4f""","=""2[4]*""","=""9/2""",8,10,,"=""""","=""L18847""",
"=""118.05284""","=""0.00020""","=""118.052616""","=""0.000003""","=""1""","=""""",,"=""3.87070388""","=""14.37315634""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d4.(5D<4>).5f""","=""2[5]*""","=""9/2""",10,10,,"=""""","=""L18847""",
"=""118.06838""","=""0.00020""","=""118.068192""","=""0.000003""","=""4""","=""""",,"=""3.87070388""","=""14.37177082""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d4.(5D<4>).5f""","=""2[6]*""","=""11/2""",10,12,,"=""""","=""L18847""",
"=""118.08438""","=""0.00020""","=""118.084351""","=""0.000003""","=""7""","=""""",,"=""2.54317169""","=""13.04280164""","=""3d5""","=""a 4G""","=""5/2""","=""3d4.(5D<1>).4f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""118.10554""","=""0.00020""","=""118.105671""","=""0.000017""","=""4""","=""""",,"=""2.45462173""","=""12.9523563""","=""3d4.(5D).4s""","=""a 4D""","=""5/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""o 4D*""","=""5/2""",6,6,,"=""""","=""L18847""",
"=""118.32876""","=""0.00020""","=""118.328666""","=""0.000003""","=""1""","=""""",,"=""3.85805665""","=""14.33600783""","=""3d4.(a 3F).4s""","=""a 4F""","=""5/2""","=""3d4.(5D<3>).5f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""118.33734""","=""0.00020""","=""118.337309""","=""0.000003""","=""2""","=""""",,"=""3.86441085""","=""14.34159678""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d4.(5D<3>).5f""","=""2[5]*""","=""9/2""",8,10,,"=""""","=""L18847""",
"=""118.5136""","=""0.0005""","=""118.513131""","=""0.000003""","=""2q""","=""""",,"=""3.85378648""","=""14.31542880""","=""3d4.(a 3F).4s""","=""a 4F""","=""3/2""","=""3d4.(5D<2>).5f""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L18847""",
"=""119.18641""","=""0.00020""","=""119.186460""","=""0.000003""","=""3""","=""""",,"=""2.70564569""","=""13.10818628""","=""3d5""","=""a 4P""","=""5/2""","=""3d4.(5D<3>).4f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""119.2529""","=""0.0005""","=""119.253495""","=""0.000003""","=""4w""","=""""",,"=""2.70564569""","=""13.10233879""","=""3d5""","=""a 4P""","=""5/2""","=""3d4.(5D<3>).4f""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L18847""",
"=""119.2856""","=""0.0005""","=""119.285790""","=""0.000003""","=""1p""","=""""",,"=""4.07122606""","=""14.46510439""","=""3d5""","=""b 4F""","=""7/2""","=""3d3.(2F).4s.4p.(3P*)""","=""4D*""","=""5/2""",8,6,,"=""""","=""L18847""",
"=""119.3510""","=""0.0005""","=""119.350448""","=""0.000003""","=""3q""","=""""",,"=""2.70564569""","=""13.09389314""","=""3d5""","=""a 4P""","=""5/2""","=""3d4.(5D<3>).4f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""119.4608""","=""0.0005""","=""119.460598""","=""0.000003""","=""4q""","=""""",,"=""2.70564569""","=""13.08431454""","=""3d5""","=""a 4P""","=""5/2""","=""3d4.(5D<2>).4f""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L18847""",
"=""119.47186""","=""0.00020""","=""119.472006""","=""0.000004""","=""2""","=""""",,"=""2.70584858""","=""13.0835264""","=""3d5""","=""a 4P""","=""3/2""","=""3d4.(5D<3>).4f""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L18847""",
"=""119.49567""","=""0.00020""","=""119.495704""","=""0.000003""","=""9""","=""""",,"=""2.70564569""","=""13.08126538""","=""3d5""","=""a 4P""","=""5/2""","=""3d4.(5D<2>).4f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""119.5947""","=""0.0005""","=""119.594645""","=""0.000006""","=""3q""","=""""",,"=""2.70564569""","=""13.0726816""","=""3d5""","=""a 4P""","=""5/2""","=""3d4.(5D<2>).4f""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L18847""",
"=""119.6213""","=""0.0005""","=""119.620845""","=""0.000003""","=""3q""","=""""",,"=""2.70564569""","=""13.07041098""","=""3d5""","=""a 4P""","=""5/2""","=""3d4.(5D<2>).4f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""119.6383""","=""0.0005""","=""119.638607""","=""0.000003""","=""3q""","=""""",,"=""2.70579643""","=""13.06902297""","=""3d5""","=""a 4P""","=""1/2""","=""3d4.(5D<2>).4f""","=""2[1]*""","=""3/2""",2,4,,"=""""","=""L18847""",
"=""119.66220""","=""0.00020""","=""119.662047""","=""0.000006""","=""3""","=""""",,"=""2.70579643""","=""13.0669930""","=""3d5""","=""a 4P""","=""1/2""","=""3d4.(5D<2>).4f""","=""2[1]*""","=""1/2""",2,2,,"=""""","=""L18847""",
"=""119.81796""","=""0.00020""","=""119.818281""","=""0.000003""","=""3""","=""""",,"=""2.70579643""","=""13.05348276""","=""3d5""","=""a 4P""","=""1/2""","=""3d4.(5D<1>).4f""","=""2[2]*""","=""3/2""",2,4,,"=""""","=""L18847""",
"=""120.05055""","=""0.00020""","=""120.048688""","=""0.000003""","=""9*""","=""""",,"=""2.70564569""","=""13.03347189""","=""3d5""","=""a 4P""","=""5/2""","=""3d4.(5D<0>).4f""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L18847c153""",
"=""120.05055""","=""0.00020""","=""120.051046""","=""0.000003""","=""9*""","=""""",,"=""2.70584858""","=""13.03347189""","=""3d5""","=""a 4P""","=""3/2""","=""3d4.(5D<0>).4f""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L18847c153""",
"=""120.35028""","=""0.00020""","=""120.350454""","=""0.000003""","=""7""","=""""",,"=""4.07122606""","=""14.37315634""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(5D<4>).5f""","=""2[5]*""","=""9/2""",8,10,,"=""""","=""L18847""",
"=""120.37613""","=""0.00020""","=""120.375947""","=""0.000003""","=""9""","=""""",,"=""4.07340781""","=""14.37315634""","=""3d5""","=""b 4F""","=""9/2""","=""3d4.(5D<4>).5f""","=""2[5]*""","=""9/2""",10,10,,"=""""","=""L18847""",
"=""120.39205""","=""0.00020""","=""120.392142""","=""0.000003""","=""19""","=""""",,"=""4.07340781""","=""14.37177082""","=""3d5""","=""b 4F""","=""9/2""","=""3d4.(5D<4>).5f""","=""2[6]*""","=""11/2""",10,12,,"=""""","=""L18847""",
"=""120.41579""","=""0.00020""","=""120.415935""","=""0.000003""","=""5""","=""""",,"=""4.07122606""","=""14.36755424""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(5D<4>).5f""","=""2[4]*""","=""7/2""",8,8,,"=""""","=""L18847""",
"=""120.44218""","=""0.00020""","=""120.442457""","=""0.000003""","=""3""","=""""",,"=""4.07349339""","=""14.36755424""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(5D<4>).5f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""120.54656""","=""0.00020""","=""120.546801""","=""0.000003""","=""4""","=""""",,"=""4.07349339""","=""14.35864387""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(5D<4>).5f""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L18847""",
"=""120.72020""","=""0.00020""","=""120.720276""","=""0.000003""","=""11""","=""""",,"=""4.07122606""","=""14.34159678""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(5D<3>).5f""","=""2[5]*""","=""9/2""",8,10,,"=""""","=""L18847""",
"=""120.81249""","=""0.00020""","=""120.812691""","=""0.000003""","=""9""","=""""",,"=""4.07349339""","=""14.33600783""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(5D<3>).5f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""120.82951""","=""0.00020""","=""120.829615""","=""0.000003""","=""3""","=""""",,"=""4.07222465""","=""14.33330162""","=""3d5""","=""b 4F""","=""3/2""","=""3d4.(5D<3>).5f""","=""2[2]*""","=""3/2""",4,4,,"=""""","=""L18847""",
"=""120.84442""","=""0.00020""","=""120.844557""","=""0.000003""","=""1""","=""""",,"=""4.07349339""","=""14.33330162""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(5D<3>).5f""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L18847""",
"=""120.87378""","=""0.00020""","=""120.873864""","=""0.000003""","=""4""","=""""",,"=""4.07340781""","=""14.33072845""","=""3d5""","=""b 4F""","=""9/2""","=""3d4.(5D<3>).5f""","=""2[6]*""","=""11/2""",10,12,,"=""""","=""L18847""",
"=""120.88057""","=""0.00020""","=""120.880796""","=""0.000003""","=""4""","=""""",,"=""4.07222465""","=""14.32895709""","=""3d5""","=""b 4F""","=""3/2""","=""3d4.(5D<3>).5f""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L18847""",
"=""120.9166""","=""0.0005""","=""120.916747""","=""0.000012""","=""2q""","=""""",,"=""2.48266104""","=""12.7363440""","=""3d4.(5D).4s""","=""a 4D""","=""7/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""s 4F*""","=""9/2""",8,10,,"=""""","=""L18847""",
"=""120.9266""","=""0.0005""","=""120.92678""","=""0.00003""","=""1w""","=""""",,"=""2.45462173""","=""12.7074542""","=""3d4.(5D).4s""","=""a 4D""","=""5/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""s 4F*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""121.04031""","=""0.00020""","=""121.040444""","=""0.000003""","=""5""","=""""",,"=""4.07222465""","=""14.31542880""","=""3d5""","=""b 4F""","=""3/2""","=""3d4.(5D<2>).5f""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L18847""",
"=""121.07529""","=""0.00020""","=""121.074540""","=""0.000003""","=""4*""","=""""",,"=""4.07122606""","=""14.31154562""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(5D<2>).5f""","=""2[4]*""","=""9/2""",8,10,,"=""""","=""L18847c153""",
"=""121.07529""","=""0.00020""","=""121.076191""","=""0.000003""","=""4*""","=""""",,"=""4.07349339""","=""14.31367331""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(5D<2>).5f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L18847c153""",
"=""121.2794""","=""0.0005""","=""121.279510""","=""0.000003""","=""2q""","=""""",,"=""4.07349339""","=""14.29650621""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(5D<1>).5f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""121.29194""","=""0.00020""","=""121.292380""","=""0.000003""","=""1""","=""""",,"=""1.52547926""","=""11.74740732""","=""3d4.(5D).4s""","=""a 6D""","=""7/2""","=""3d4.(5D).5p""","=""4F*""","=""9/2""",8,10,,"=""""","=""L18847""",
"=""121.42966""","=""0.00020""","=""121.429376""","=""0.000003""","=""2""","=""""",,"=""1.52547926""","=""11.73587498""","=""3d4.(5D).4s""","=""a 6D""","=""7/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""9/2""",8,10,,"=""""","=""L18847""",
"=""121.5753""","=""0.0005""","=""121.576448""","=""0.000003""","=""11p""","=""""",,"=""1.54936314""","=""11.74740732""","=""3d4.(5D).4s""","=""a 6D""","=""9/2""","=""3d4.(5D).5p""","=""4F*""","=""9/2""",10,10,,"=""""","=""L18847""",
"=""121.60509""","=""0.00020""","=""121.605163""","=""0.000003""","=""3*""","=""""",,"=""1.49184541""","=""11.68748151""","=""3d4.(5D).4s""","=""a 6D""","=""3/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""5/2""",4,6,,"=""""","=""L18847""",
"=""121.60509""","=""0.00020""","=""121.605412""","=""0.000003""","=""3*""","=""""",,"=""4.17754120""","=""14.37315634""","=""3d4.(3G).4s""","=""b 4G""","=""11/2""","=""3d4.(5D<4>).5f""","=""2[5]*""","=""9/2""",12,10,,"=""""","=""L18847""",
"=""121.63117""","=""0.00020""","=""121.631246""","=""0.000003""","=""5""","=""""",,"=""1.50613169""","=""11.69958135""","=""3d4.(5D).4s""","=""a 6D""","=""5/2""","=""3d4.(5D).5p""","=""6P*""","=""7/2""",6,8,,"=""""","=""L18847""",
"=""121.71393""","=""0.00020""","=""121.714087""","=""0.000003""","=""5""","=""""",,"=""1.54936314""","=""11.73587498""","=""3d4.(5D).4s""","=""a 6D""","=""9/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""9/2""",10,10,,"=""""","=""L18847""",
"=""121.73017""","=""0.00020""","=""121.730315""","=""0.000003""","=""4""","=""""",,"=""1.52547926""","=""11.71063310""","=""3d4.(5D).4s""","=""a 6D""","=""7/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""7/2""",8,8,,"=""""","=""L18847""",
"=""121.74867""","=""0.00020""","=""121.748756""","=""0.000004""","=""3""","=""""",,"=""1.48306754""","=""11.6666786""","=""3d4.(5D).4s""","=""a 6D""","=""1/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""3/2""",2,4,,"=""""","=""L18847""",
"=""121.77568""","=""0.00020""","=""121.775797""","=""0.000003""","=""7""","=""""",,"=""1.50613169""","=""11.68748151""","=""3d4.(5D).4s""","=""a 6D""","=""5/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""5/2""",6,6,,"=""""","=""L18847""",
"=""121.78497""","=""0.00020""","=""121.785092""","=""0.000003""","=""9""","=""""",,"=""1.49184541""","=""11.67241813""","=""3d4.(5D).4s""","=""a 6D""","=""3/2""","=""3d4.(5D).5p""","=""6P*""","=""5/2""",4,6,,"=""""","=""L18847""",
"=""121.85376""","=""0.00020""","=""121.853790""","=""0.000004""","=""7""","=""""",,"=""1.49184541""","=""11.6666786""","=""3d4.(5D).4s""","=""a 6D""","=""3/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""3/2""",4,4,,"=""""","=""L18847""",
"=""121.86242""","=""0.00020""","=""121.862546""","=""0.000003""","=""12""","=""""",,"=""1.52547926""","=""11.69958135""","=""3d4.(5D).4s""","=""a 6D""","=""7/2""","=""3d4.(5D).5p""","=""6P*""","=""7/2""",8,8,,"=""""","=""L18847""",
"=""121.89068""","=""0.00020""","=""121.890651""","=""0.000004""","=""10""","=""""",,"=""1.48306754""","=""11.6548237""","=""3d4.(5D).4s""","=""a 6D""","=""1/2""","=""3d4.(5D).5p""","=""6P*""","=""3/2""",2,4,,"=""""","=""L18847""",
"=""121.91278""","=""0.00020""","=""121.912787""","=""0.000003""","=""1""","=""""",,"=""1.54936314""","=""11.71927239""","=""3d4.(5D).4s""","=""a 6D""","=""9/2""","=""3d4.(5D).5p""","=""4F*""","=""7/2""",10,8,,"=""""","=""L18847""",
"=""121.95611""","=""0.00020""","=""121.956232""","=""0.000003""","=""11""","=""""",,"=""1.50613169""","=""11.67241813""","=""3d4.(5D).4s""","=""a 6D""","=""5/2""","=""3d4.(5D).5p""","=""6P*""","=""5/2""",6,6,,"=""""","=""L18847""",
"=""121.98297""","=""0.00020""","=""121.982999""","=""0.000003""","=""3""","=""""",,"=""4.17754120""","=""14.34159678""","=""3d4.(3G).4s""","=""b 4G""","=""11/2""","=""3d4.(5D<3>).5f""","=""2[5]*""","=""9/2""",12,10,,"=""""","=""L18847""",
"=""121.99585""","=""0.00020""","=""121.995929""","=""0.000004""","=""9""","=""""",,"=""1.49184541""","=""11.6548237""","=""3d4.(5D).4s""","=""a 6D""","=""3/2""","=""3d4.(5D).5p""","=""6P*""","=""3/2""",4,4,,"=""""","=""L18847""",
"=""122.00764""","=""0.00020""","=""122.007647""","=""0.000003""","=""19""","=""""",,"=""1.52547926""","=""11.68748151""","=""3d4.(5D).4s""","=""a 6D""","=""7/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""5/2""",8,6,,"=""""","=""L18847""",
"=""122.01646""","=""0.00020""","=""122.016440""","=""0.000003""","=""28""","=""""",,"=""1.54936314""","=""11.71063310""","=""3d4.(5D).4s""","=""a 6D""","=""9/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""7/2""",10,8,,"=""""","=""L18847""",
"=""122.02497""","=""0.00020""","=""122.025123""","=""0.000004""","=""11""","=""""",,"=""1.50613169""","=""11.6666786""","=""3d4.(5D).4s""","=""a 6D""","=""5/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""3/2""",6,4,,"=""""","=""L18847""",
"=""122.03879""","=""0.00020""","=""122.038319""","=""0.000003""","=""1""","=""""",,"=""1.49184541""","=""11.65129365""","=""3d4.(5D).4s""","=""a 6D""","=""3/2""","=""3d4.(5D).5p""","=""4P*""","=""5/2""",4,6,,"=""""","=""L18847""",
"=""122.04628""","=""0.00020""","=""122.046272""","=""0.000003""","=""3""","=""""",,"=""1.49184541""","=""11.65063162""","=""3d4.(5D).4s""","=""a 6D""","=""3/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""1/2""",4,2,,"=""""","=""L18847""",
"=""122.14918""","=""0.00020""","=""122.149294""","=""0.000003""","=""5""","=""""",,"=""1.54936314""","=""11.69958135""","=""3d4.(5D).4s""","=""a 6D""","=""9/2""","=""3d4.(5D).5p""","=""6P*""","=""7/2""",10,8,,"=""""","=""L18847""",
"=""122.16768""","=""0.00020""","=""122.167662""","=""0.000004""","=""1""","=""""",,"=""1.50613169""","=""11.6548237""","=""3d4.(5D).4s""","=""a 6D""","=""5/2""","=""3d4.(5D).5p""","=""6P*""","=""3/2""",6,4,,"=""""","=""L18847""",
"=""122.18884""","=""0.00020""","=""122.188770""","=""0.000003""","=""3""","=""""",,"=""1.52547926""","=""11.67241813""","=""3d4.(5D).4s""","=""a 6D""","=""7/2""","=""3d4.(5D).5p""","=""6P*""","=""5/2""",8,6,,"=""""","=""L18847""",
"=""122.2064""","=""0.0005""","=""122.206624""","=""0.000003""","=""3p""","=""""",,"=""4.16821687""","=""14.31367331""","=""3d4.(3G).4s""","=""b 4G""","=""9/2""","=""3d4.(5D<2>).5f""","=""2[3]*""","=""7/2""",10,8,,"=""""","=""L18847""",
