Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3p6.3d9""","=""2D""","=""5/2""",6,"=""""","=""0.000000""","=""""","=""0""","=""                                               ""","=""L10559"""
"=""3p6.3d9""","=""2D""","=""3/2""",4,"=""""","=""0.256857""","=""""","=""""","=""                                               ""","="""""
"=""3p6.3d8.(3F).4s""","=""4F""","=""9/2""",10,"=""""","=""7.538886""","=""""","=""""","="" 100                                           ""","="""""
"=""3p6.3d8.(3F).4s""","=""4F""","=""7/2""",8,"=""""","=""7.695090""","=""""","=""""","=""  97             :     3  3d8.(3F).4s    2F    ""","="""""
"=""3p6.3d8.(3F).4s""","=""4F""","=""5/2""",6,"=""""","=""7.828830""","=""""","=""""","=""  99             :     1  3d8.(3F).4s    2F    ""","="""""
"=""3p6.3d8.(3F).4s""","=""4F""","=""3/2""",4,"=""""","=""7.920918""","=""""","=""""","=""  99             :     1  3d8.(1D).4s    2D    ""","="""""
"=""3p6.3d8.(3F).4s""","=""2F""","=""7/2""",8,"=""""","=""8.309013""","=""""","=""""","=""  97             :     3  3d8.(3F).4s    4F    ""","="""""
"=""3p6.3d8.(3F).4s""","=""2F""","=""5/2""",6,"=""""","=""8.550419""","=""""","=""""","=""  98             :     1  3d8.(1D).4s    2D    ""","="""""
"=""3p6.3d8.(1D).4s""","=""2D""","=""5/2""",6,"=""""","=""9.666831""","=""""","=""""","=""  51             :    48  3d8.(3P).4s    4P    ""","="""""
"=""3p6.3d8.(1D).4s""","=""2D""","=""3/2""",4,"=""""","=""9.767475""","=""""","=""""","=""  80             :    16  3d8.(3P).4s    4P    ""","="""""
"=""3p6.3d8.(3P).4s""","=""4P""","=""3/2""",4,"=""""","=""9.956643""","=""""","=""""","=""  84             :    16  3d8.(1D).4s    2D    ""","="""""
"=""3p6.3d8.(3P).4s""","=""4P""","=""1/2""",2,"=""""","=""9.971248""","=""""","=""""","="" 100                                           ""","="""""
"=""3p6.3d8.(3P).4s""","=""4P""","=""5/2""",6,"=""""","=""9.987193""","=""""","=""""","=""  52             :    47  3d8.(1D).4s    2D    ""","="""""
"=""3p6.3d8.(3P).4s""","=""2P""","=""3/2""",4,"=""""","=""10.594114""","=""""","=""""","=""  96             :     3  3d8.(1D).4s    2D    ""","="""""
"=""3p6.3d8.(3P).4s""","=""2P""","=""1/2""",2,"=""""","=""10.679213""","=""""","=""""","="" 100                                           ""","="""""
"=""3p6.3d8.(1G).4s""","=""2G""","=""9/2""",10,"=""""","=""11.036863""","=""""","=""""","="" 100                                           ""","="""""
"=""3p6.3d8.(1G).4s""","=""2G""","=""7/2""",8,"=""""","=""11.040385""","=""""","=""""","="" 100                                           ""","="""""
"=""3p6.3d8.(3F).4p""","=""4D*""","=""7/2""",8,"=""""","=""14.737363""","=""""","=""""","=""  93             :     4  3d8.(3P).4p    4D*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""4D*""","=""5/2""",6,"=""""","=""14.949748""","=""""","=""""","=""  92             :     4  3d8.(3P).4p    4D*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""4D*""","=""3/2""",4,"=""""","=""15.109270""","=""""","=""""","=""  93             :     5  3d8.(3P).4p    4D*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""4D*""","=""1/2""",2,"=""""","=""15.205082""","=""""","=""""","=""  94             :     5  3d8.(3P).4p    4D*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""4G*""","=""9/2""",10,"=""""","=""15.043960""","=""""","=""""","=""  62             :    24  3d8.(3F).4p    2G*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""4G*""","=""11/2""",12,"=""""","=""15.088763""","=""""","=""""","="" 100                                           ""","="""""
"=""3p6.3d8.(3F).4p""","=""4G*""","=""7/2""",8,"=""""","=""15.188571""","=""""","=""""","=""  78             :    12  3d8.(3F).4p    4F*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""4G*""","=""5/2""",6,"=""""","=""15.304695""","=""""","=""""","=""  92             :     7  3d8.(3F).4p    4F*   ""","="""""
"=""3p6.3d8.(1S).4s""","=""2S""","=""1/2""",2,"=""""","=""15.232800""","=""""","=""""","="" 100                                           ""","="""""
"=""3p6.3d8.(3F).4p""","=""4F*""","=""9/2""",10,"=""""","=""15.318295""","=""""","=""""","=""  80             :    16  3d8.(3F).4p    2G*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""4F*""","=""7/2""",8,"=""""","=""15.443205""","=""""","=""""","=""  70             :    15  3d8.(3F).4p    2F*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""4F*""","=""5/2""",6,"=""""","=""15.545398""","=""""","=""""","=""  82             :     7  3d8.(3F).4p    4G*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""4F*""","=""3/2""",4,"=""""","=""15.590369""","=""""","=""""","=""  89             :     6  3d8.(3F).4p    2D*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""2G*""","=""9/2""",10,"=""""","=""15.428937""","=""""","=""""","=""  59             :    35  3d8.(3F).4p    4G*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""2G*""","=""7/2""",8,"=""""","=""15.633681""","=""""","=""""","=""  77             :    13  3d8.(3F).4p    2F*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""2F*""","=""7/2""",8,"=""""","=""15.724886""","=""""","=""""","=""  70             :    13  3d8.(3F).4p    4F*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""2F*""","=""5/2""",6,"=""""","=""15.954268""","=""""","=""""","=""  70             :    15  3d8.(3F).4p    2D*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""2D*""","=""5/2""",6,"=""""","=""15.732633""","=""""","=""""","=""  75             :    16  3d8.(3F).4p    2F*   ""","="""""
"=""3p6.3d8.(3F).4p""","=""2D*""","=""3/2""",4,"=""""","=""15.923986""","=""""","=""""","=""  81             :     8  3d8.(1D).4p    2D*   ""","="""""
"=""3p6.3d8.(3P).4p""","=""4P*""","=""3/2""",4,"=""""","=""16.921813""","=""""","=""""","=""  75             :    11  3d8.(1D).4p    2P*   ""","="""""
"=""3p6.3d8.(3P).4p""","=""4P*""","=""5/2""",6,"=""""","=""16.937215""","=""""","=""""","=""  76             :    15  3d8.(1D).4p    2D*   ""","="""""
"=""3p6.3d8.(3P).4p""","=""4P*""","=""1/2""",2,"=""""","=""16.990993""","=""""","=""""","=""  89             :     7  3d8.(1D).4p    2P*   ""","="""""
"=""3p6.3d8.(1D).4p""","=""2F*""","=""5/2""",6,"=""""","=""17.120356""","=""""","=""""","=""  80             :     9  3d8.(3P).4p    4P*   ""","="""""
