Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3d5.4s2""","=""a 6S""","=""5/2""",6,"=""""","=""0.000000""","=""""","=""0""","="" 100                                                  ""","=""L7185"""
"=""3d6.(5D).4s""","=""a 6D""","=""9/2""",10,"=""""","=""2.114215""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(5D).4s""","=""a 6D""","=""7/2""",8,"=""""","=""2.142695""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(5D).4s""","=""a 6D""","=""5/2""",6,"=""""","=""2.163713""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(5D).4s""","=""a 6D""","=""3/2""",4,"=""""","=""2.178214""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(5D).4s""","=""a 6D""","=""1/2""",2,"=""""","=""2.186728""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""5/2""",6,"=""""","=""2.281614""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""7/2""",8,"=""""","=""2.297631""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""9/2""",10,"=""""","=""2.319170""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(5D).4s""","=""a 4D""","=""7/2""",8,"=""""","=""2.888419""","=""""","=""""","=""  98             :     2  3d5.4s2                4D   ""","="""""
"=""3d6.(5D).4s""","=""a 4D""","=""5/2""",6,"=""""","=""2.919729""","=""""","=""""","=""  98             :     2  3d5.4s2                4D   ""","="""""
"=""3d6.(5D).4s""","=""a 4D""","=""3/2""",4,"=""""","=""2.940846""","=""""","=""""","=""  98             :     2  3d5.4s2                4D   ""","="""""
"=""3d6.(5D).4s""","=""a 4D""","=""1/2""",2,"=""""","=""2.953164""","=""""","=""""","=""  98             :     2  3d5.4s2                4D   ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 6P*""","=""3/2""",4,"=""""","=""3.072244""","=""""","=""""","=""  97                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 6P*""","=""5/2""",6,"=""""","=""3.073327""","=""""","=""""","=""  98                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 6P*""","=""7/2""",8,"=""""","=""3.075087""","=""""","=""""","=""  98                                                  ""","="""""
"=""3d5.4s2""","=""a 4G""","=""11/2""",12,"=""""","=""3.132553""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d5.4s2""","=""a 4G""","=""5/2""",6,"=""""","=""3.134449""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d5.4s2""","=""a 4G""","=""9/2""",10,"=""""","=""3.134994""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d5.4s2""","=""a 4G""","=""7/2""",8,"=""""","=""3.135280""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d5.4s2""","=""a 4P""","=""5/2""",6,"=""""","=""3.372561""","=""""","=""""","=""  96             :     2  3d6.(3P2).4s           4P   ""","="""""
"=""3d5.4s2""","=""a 4P""","=""3/2""",4,"=""""","=""3.378321""","=""""","=""""","=""  96             :     2  3d6.(3P2).4s           4P   ""","="""""
"=""3d5.4s2""","=""a 4P""","=""1/2""",2,"=""""","=""3.382518""","=""""","=""""","=""  96             :     2  3d6.(3P2).4s           4P   ""","="""""
"=""3d5.4s2""","=""b 4D""","=""7/2""",8,"=""""","=""3.763442""","=""""","=""""","=""  96             :     2  3d6.(5D).4s            4D   ""","="""""
"=""3d5.4s2""","=""b 4D""","=""1/2""",2,"=""""","=""3.770575""","=""""","=""""","=""  96             :     2  3d6.(5D).4s            4D   ""","="""""
"=""3d5.4s2""","=""b 4D""","=""5/2""",6,"=""""","=""3.771551""","=""""","=""""","=""  96             :     2  3d6.(5D).4s            4D   ""","="""""
"=""3d5.4s2""","=""b 4D""","=""3/2""",4,"=""""","=""3.772307""","=""""","=""""","=""  96             :     2  3d6.(5D).4s            4D   ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 4P*""","=""5/2""",6,"=""""","=""3.843653""","=""""","=""""","=""  97                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 4P*""","=""3/2""",4,"=""""","=""3.852985""","=""""","=""""","=""  98                                                  ""","="""""
"=""3d5.(6S).4s.4p.(3P*)""","=""z 4P*""","=""1/2""",2,"=""""","=""3.859002""","=""""","=""""","=""  98                                                  ""","="""""
"=""3d6.(3P2).4s""","=""b 4P""","=""5/2""",6,"=""""","=""4.193826""","=""""","=""""","=""  64             :    32  3d6.(3P1).4s           4P   ""","="""""
"=""3d6.(3P2).4s""","=""b 4P""","=""3/2""",4,"=""""","=""4.272913""","=""""","=""""","=""  64             :    32  3d6.(3P1).4s           4P   ""","="""""
"=""3d6.(3P2).4s""","=""b 4P""","=""1/2""",2,"=""""","=""4.320262""","=""""","=""""","=""  64             :    32  3d6.(3P1).4s           4P   ""","="""""
"=""3d6.(3H).4s""","=""a 4H""","=""13/2""",14,"=""""","=""4.232682""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(3H).4s""","=""a 4H""","=""11/2""",12,"=""""","=""4.246523""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(3H).4s""","=""a 4H""","=""9/2""",10,"=""""","=""4.258101""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(3H).4s""","=""a 4H""","=""7/2""",8,"=""""","=""4.267942""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(3F2).4s""","=""a 4F""","=""9/2""",10,"=""""","=""4.331847""","=""""","=""""","=""  77             :    18  3d6.(3F1).4s           4F   ""","="""""
"=""3d6.(3F2).4s""","=""a 4F""","=""7/2""",8,"=""""","=""4.344576""","=""""","=""""","=""  79             :    18  3d6.(3F1).4s           4F   ""","="""""
"=""3d6.(3F2).4s""","=""a 4F""","=""5/2""",6,"=""""","=""4.353703""","=""""","=""""","=""  79             :    18  3d6.(3F1).4s           4F   ""","="""""
"=""3d6.(3F2).4s""","=""a 4F""","=""3/2""",4,"=""""","=""4.359911""","=""""","=""""","=""  79             :    17  3d6.(3F1).4s           4F   ""","="""""
"=""3d5.(6S).4s.4p.(1P*)""","=""y 6P*""","=""3/2""",4,"=""""","=""4.424994""","=""""","=""""","=""  87             :    11  3d6.(5D).4p            6P*  ""","="""""
"=""3d5.(6S).4s.4p.(1P*)""","=""y 6P*""","=""5/2""",6,"=""""","=""4.429441""","=""""","=""""","=""  88             :    10  3d6.(5D).4p            6P*  ""","="""""
"=""3d5.(6S).4s.4p.(1P*)""","=""y 6P*""","=""7/2""",8,"=""""","=""4.434911""","=""""","=""""","=""  88             :    11  3d6.(5D).4p            6P*  ""","="""""
"=""3d5.4s2""","=""a 2I""","=""11/2""",12,"=""""","=""4.605847""","=""""","=""""","=""  98             :     1  3d5.4s2                2H   ""","="""""
"=""3d5.4s2""","=""a 2I""","=""13/2""",14,"=""""","=""4.607780""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(3G).4s""","=""b 4G""","=""11/2""",12,"=""""","=""4.639518""","=""""","=""""","=""  88             :    10  3d6.(3H).4s            2H   ""","="""""
"=""3d6.(3G).4s""","=""b 4G""","=""9/2""",10,"=""""","=""4.665602""","=""""","=""""","=""  94             :     3  3d6.(3H).4s            2H   ""","="""""
"=""3d6.(3G).4s""","=""b 4G""","=""7/2""",8,"=""""","=""4.678819""","=""""","=""""","=""  96             :     2  3d6.(3F2).4s           2F   ""","="""""
"=""3d6.(3G).4s""","=""b 4G""","=""5/2""",6,"=""""","=""4.685354""","=""""","=""""","=""  96             :     2  3d6.(3F2).4s           2F   ""","="""""
"=""3d6.(3P2).4s""","=""a 2P""","=""3/2""",4,"=""""","=""4.660074""","=""""","=""""","=""  64             :    33  3d6.(3P1).4s           2P   ""","="""""
"=""3d6.(3P2).4s""","=""a 2P""","=""1/2""",2,"=""""","=""4.755015""","=""""","=""""","=""  65             :    33  3d6.(3P1).4s           2P   ""","="""""
"=""3d6.(3H).4s""","=""a 2H""","=""11/2""",12,"=""""","=""4.712478""","=""""","=""""","=""  88             :    10  3d6.(3G).4s            4G   ""","="""""
"=""3d6.(3H).4s""","=""a 2H""","=""9/2""",10,"=""""","=""4.726300""","=""""","=""""","=""  94             :     3  3d6.(3G).4s            4G   ""","="""""
"=""3d6.(3F2).4s""","=""a 2F""","=""7/2""",8,"=""""","=""4.794419""","=""""","=""""","=""  74             :    16  3d6.(3F1).4s           2F   ""","="""""
"=""3d6.(3F2).4s""","=""a 2F""","=""5/2""",6,"=""""","=""4.827317""","=""""","=""""","=""  72             :    15  3d6.(3F1).4s           2F   ""","="""""
"=""3d5.4s.(7S).5s""","=""e 8S""","=""7/2""",8,"=""""","=""4.888859""","=""""","=""""","=""                                                      ""","="""""
"=""3d6.(3G).4s""","=""a 2G""","=""9/2""",10,"=""""","=""5.087255""","=""""","=""""","=""  92             :     5  3d5.4s2                2G2  ""","="""""
"=""3d6.(3G).4s""","=""a 2G""","=""7/2""",8,"=""""","=""5.111906""","=""""","=""""","=""  92             :     6  3d6.(3F2).4s           2F   ""","="""""
"=""3d5.4s.(7S).5s""","=""e 6S""","=""5/2""",6,"=""""","=""5.133433""","=""""","=""""","=""                                                      ""","="""""
"=""3d6.(5D).4p""","=""z 6D*""","=""9/2""",10,"=""""","=""5.181235""","=""""","=""""","=""  94             :     4  3d5.(4D).4s.4p.(3P*)   6D*  ""","="""""
"=""3d6.(5D).4p""","=""z 6D*""","=""7/2""",8,"=""""","=""5.198985""","=""""","=""""","=""  94             :     5  3d5.(4D).4s.4p.(3P*)   6D*  ""","="""""
"=""3d6.(5D).4p""","=""z 6D*""","=""5/2""",6,"=""""","=""5.213998""","=""""","=""""","=""  94             :     4  3d5.(4D).4s.4p.(3P*)   6D*  ""","="""""
"=""3d6.(5D).4p""","=""z 6D*""","=""3/2""",4,"=""""","=""5.225137""","=""""","=""""","=""  95             :     4  3d5.(4D).4s.4p.(3P*)   6D*  ""","="""""
"=""3d6.(5D).4p""","=""z 6D*""","=""1/2""",2,"=""""","=""5.231955""","=""""","=""""","=""  94             :     5  3d5.(4D).4s.4p.(3P*)   6D*  ""","="""""
"=""3d6.(1I).4s""","=""b 2I""","=""13/2""",14,"=""""","=""5.337929""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(1I).4s""","=""b 2I""","=""11/2""",12,"=""""","=""5.348588""","=""""","=""""","="" 100                                                  ""","="""""
"=""3d6.(5D).4p""","=""z 6F*""","=""11/2""",12,"=""""","=""5.370280""","=""""","=""""","=""  82             :    16  3d5.(4G).4s.4p.(3P*)   6F*  ""","="""""
"=""3d6.(5D).4p""","=""z 6F*""","=""9/2""",10,"=""""","=""5.384458""","=""""","=""""","=""  80             :    17  3d5.(4G).4s.4p.(3P*)   6F*  ""","="""""
"=""3d6.(5D).4p""","=""z 6F*""","=""7/2""",8,"=""""","=""5.396298""","=""""","=""""","=""  81             :    16  3d5.(4G).4s.4p.(3P*)   6F*  ""","="""""
"=""3d6.(5D).4p""","=""z 6F*""","=""5/2""",6,"=""""","=""5.405153""","=""""","=""""","=""  80             :    17  3d5.(4G).4s.4p.(3P*)   6F*  ""","="""""
"=""3d6.(5D).4p""","=""z 6F*""","=""3/2""",4,"=""""","=""5.411222""","=""""","=""""","=""  81             :    16  3d5.(4G).4s.4p.(3P*)   6F*  ""","="""""
"=""3d6.(5D).4p""","=""z 6F*""","=""1/2""",2,"=""""","=""5.414720""","=""""","=""""","=""  80             :    16  3d5.(4G).4s.4p.(3P*)   6F*  ""","="""""
"=""3d6.(5D).4p""","=""z 4F*""","=""9/2""",10,"=""""","=""5.491106""","=""""","=""""","=""  90             :     6  3d5.(4G).4s.4p.(3P*)   4F*  ""","="""""
"=""3d6.(5D).4p""","=""z 4F*""","=""7/2""",8,"=""""","=""5.520204""","=""""","=""""","=""  88             :     6  3d5.(4G).4s.4p.(3P*)   4F*  ""","="""""
"=""3d6.(5D).4p""","=""z 4F*""","=""5/2""",6,"=""""","=""5.541634""","=""""","=""""","=""  89             :     7  3d5.(4G).4s.4p.(3P*)   4F*  ""","="""""
"=""3d6.(5D).4p""","=""z 4F*""","=""3/2""",4,"=""""","=""5.556318""","=""""","=""""","=""  90             :     7  3d5.(4G).4s.4p.(3P*)   4F*  ""","="""""
"=""3d6.(5D).4p""","=""x 6P*""","=""7/2""",8,"=""""","=""5.578535""","=""""","=""""","=""  64             :    20  3d5.(4P).4s.4p.(3P*)   6P*  ""","="""""
"=""3d6.(5D).4p""","=""x 6P*""","=""5/2""",6,"=""""","=""5.598644""","=""""","=""""","=""  67             :    21  3d5.(4P).4s.4p.(3P*)   6P*  ""","="""""
"=""3d6.(5D).4p""","=""x 6P*""","=""3/2""",4,"=""""","=""5.611422""","=""""","=""""","=""  68             :    20  3d5.(4P).4s.4p.(3P*)   6P*  ""","="""""
"=""3d6.(5D).4p""","=""z 4D*""","=""7/2""",8,"=""""","=""5.672806""","=""""","=""""","=""  81             :     9  3d6.(5D).4p            6P*  ""","="""""
"=""3d6.(5D).4p""","=""z 4D*""","=""5/2""",6,"=""""","=""5.695949""","=""""","=""""","=""  92                                                  ""","="""""
"=""3d6.(5D).4p""","=""z 4D*""","=""3/2""",4,"=""""","=""5.713674""","=""""","=""""","=""  92                                                  ""","="""""
"=""3d6.(5D).4p""","=""z 4D*""","=""1/2""",2,"=""""","=""5.724342""","=""""","=""""","=""  93                                                  ""","="""""
"=""3d5.4s.(7S).5p""","=""y 8P*""","=""5/2""",6,"=""""","=""5.700972""","=""""","=""""","=""                                                      ""","="""""
"=""3d5.4s.(7S).5p""","=""y 8P*""","=""7/2""",8,"=""""","=""5.703369""","=""""","=""""","=""                                                      ""","="""""
