Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
Mn g6S;v=3d5.4s(7S)6s,Mn z6Po;v=3d5(6S)4s.4p(3Po),3.0303e-06,-3.23906205637927
Mn x4Po;v=3d5(4P)4s.4p(3Po),Mn a4D;v=3d6(5D)4s,4.5454e-07,-3.4384860390814
Mn x4Po;v=3d5(4P)4s.4p(3Po),Mn a4P;v=3d5.4s2,9.0909e-07,-3.01910180480494
Mn z4Go;v=3d5(4G)4s.4p(3Po),Mn a4G;v=3d5.4s2,1.5625e-07,-3.2601091283454005
Mn x6Do;v=3d5(4D)4s.4p(3Po),Mn a4P;v=3d5.4s2,4e-07,-3.1824100236518404
Mn y4Do;v=3d5(4P)4s.4p(3Po),Mn a4P;v=3d5.4s2,1.0309e-06,-3.2113100736163203
Mn y4Do;v=3d5(4P)4s.4p(3Po),Mn a4D;v=3d6(5D)4s,1.25e-06,-3.6306943078927802
Mn z4So;v=3d5(4P)4s.4p(3Po),Mn a4P;v=3d5.4s2,8.1967e-08,-3.3496112565222704
Mn x4Do;v=3d5(4D)4s.4p(3Po),Mn b4D;v=3d5.4s2,1.5873e-07,-3.0903204049907806
Mn x4Do;v=3d5(4D)4s.4p(3Po),Mn a4D;v=3d6(5D)4s,8.3333e-07,-3.9005768851672404
Mn w4Po;v=3d5.4s(5S)5p,Mn b4D;v=3d5.4s2,3.937e-08,-3.1123022962765106
Mn w4Po;v=3d5.4s(5S)5p,Mn a4D;v=3d6(5D)4s,5.2632e-07,-3.9225587764529704
Mn i6D;v=3d6(5D)5s,Mn z6Po;v=3d5(6S)4s.4p(3Po),3.5714e-07,-3.9533681390277096
Mn i6D;v=3d6(5D)5s,Mn z4Po;v=3d5(6S)4s.4p(3Po),8.3333e-07,-3.1726452534364498
Mn v4Po;v=3d5(4D)4s.4p(3Po),Mn b4D;v=3d5.4s2,3.0303e-07,-3.33188564459092
Mn v4Po;v=3d5(4D)4s.4p(3Po),Mn a4P;v=3d5.4s2,4.1667e-07,-3.7227578904909198
Mn v4Po;v=3d5(4D)4s.4p(3Po),Mn b4P;v=3d6(3P{2})4s,2.9412e-06,-2.90151170449092
Mn f4D;v=3d6(5D)5s,Mn a4P;v=3d5.4s2,1.773e-08,-3.75794379430868
Mn f4D;v=3d6(5D)5s,Mn b4P;v=3d6(3P{2})4s,4.1667e-08,-2.9366976083086804
Mn y4So;v=3d6(a3P)4p,Mn z4Po;v=3d5(6S)4s.4p(3Po),7.1429e-08,-3.30154865089707
Mn y4Go;v=3d5(4G)4s.4p(1Po),Mn a4G;v=3d5.4s2,1.4265e-08,-4.06774836248788
Mn y4Go;v=3d5(4G)4s.4p(1Po),Mn a4H;v=3d6(3H)4s,4.1667e-08,-2.96764459008788
Mn y4Go;v=3d5(4G)4s.4p(1Po),Mn a4F;v=3d6(3F{2})4s,3.4483e-06,-2.86848183608788
Mn y4Ho;v=3d6(3H)4p,Mn a4H;v=3d6(3H)4s,3.3333e-08,-3.01131081744734
Mn y4Ho;v=3d6(3H)4p,Mn a4G;v=3d5.4s2,3.4483e-08,-4.111414589847341
Mn z4Io;v=3d6(3H)4p,Mn a4H;v=3d6(3H)4s,4e-08,-3.0628994523260102
Mn 4Do;v=3d6(a3F)4p,Mn b4P;v=3d6(3P{2})4s,2.439e-08,-3.13562566565749
Mn 4Do;v=3d6(a3F)4p,Mn a4F;v=3d6(3F{2})4s,6.6667e-08,-2.99760839995749
Mn 4Do;v=3d6(a3F)4p,Mn a4P;v=3d5.4s2,2.5e-07,-3.95687185165749
Mn 4Do;v=3d6(a3F)4p,Mn a4H;v=3d6(3H)4s,2.5641e-06,-3.09677115395749
Mn x4Fo;v=3d6(a3F)4p,Mn a4F;v=3d6(3F{2})4s,3.5714e-08,-3.03475320892084
Mn x4Fo;v=3d6(a3F)4p,Mn a4P;v=3d5.4s2,1.5873e-07,-3.99401666062084
Mn x4Fo;v=3d6(a3F)4p,Mn b4D;v=3d5.4s2,1.0753e-06,-3.6031444147208402
Mn u4Po;v=3d6(a3P)4p,Mn b4P;v=3d6(3P{2})4s,2.8571e-08,-3.1916280361806706
Mn u4Po;v=3d6(a3P)4p,Mn a4F;v=3d6(3F{2})4s,1.7241e-07,-3.0536107704806703
Mn u4Po;v=3d6(a3P)4p,Mn b4D;v=3d5.4s2,1.8868e-07,-3.6220019762806706
Mn u4Po;v=3d6(a3P)4p,Mn a4P;v=3d5.4s2,2.439e-07,-4.01287422218067
Mn 4Do;v=3d6(a3P)4p,Mn a4F;v=3d6(3F{2})4s,2.6316e-08,-3.0640995917033003
Mn 4Do;v=3d6(a3P)4p,Mn b4G;v=3d6(3G)4s,2.7778e-07,-2.7564349414033007
Mn 4Do;v=3d6(a3P)4p,Mn a4H;v=3d6(3H)4s,4.1667e-07,-3.1632623457033002
Mn 4Do;v=3d6(a3P)4p,Mn a2H;v=3d6(3H)4s,1.0417e-06,-2.6834768831033005
Mn 2Do;v=3d6(a3P)4p,Mn a2H;v=3d6(3H)4s,2.7778e-08,-2.7051736173108702
Mn 2Do;v=3d6(a3P)4p,Mn b4G;v=3d6(3G)4s,1.2048e-07,-2.7781316756108705
Mn 2Do;v=3d6(a3P)4p,Mn a2I;v=3d5.4s2,2.9412e-07,-2.81180252751087
Mn 2Do;v=3d6(a3P)4p,Mn a4F;v=3d6(3F{2})4s,4.1667e-07,-3.08579632591087
Mn 2Do;v=3d6(a3P)4p,Mn a4H;v=3d6(3H)4s,9.0909e-07,-3.18495907991087
Mn z2Io;v=3d6(3H)4p,Mn b4P;v=3d6(3P{2})4s,3.2258e-08,-3.2627561299800005
Mn z2Io;v=3d6(3H)4p,Mn a4F;v=3d6(3F{2})4s,4.7847e-08,-3.1247388642800003
Mn z2Io;v=3d6(3H)4p,Mn b4D;v=3d5.4s2,3.125e-07,-3.6931300700800005
Mn z2Io;v=3d6(3H)4p,Mn a4P;v=3d5.4s2,5e-07,-4.08400231598
Mn z2Io;v=3d6(3H)4p,Mn a4H;v=3d6(3H)4s,1.3514e-06,-3.22390161828
Mn x4Go;v=3d6(a3F)4p,Mn b4P;v=3d6(3P{2})4s,1.3514e-07,-3.29419779738022
Mn x4Go;v=3d6(a3F)4p,Mn b4D;v=3d5.4s2,4.1667e-07,-3.72457173748022
Mn z2Go;v=3d6(3H)4p,Mn a2H;v=3d6(3H)4s,4.7619e-08,-2.81818260719771
Mn z2Go;v=3d6(3H)4p,Mn a2F;v=3d6(3F{2})4s,5.2632e-07,-2.73624334069771
Mn z2Go;v=3d6(3H)4p,Mn b4G;v=3d6(3G)4s,9.0909e-07,-2.8911406654977103
Mn x4Ho;v=3d5(2I)4s.4p(3Po),Mn a2H;v=3d6(3H)4s,4.1667e-07,-2.83844115788066
Mn x4Ho;v=3d5(2I)4s.4p(3Po),Mn a4F;v=3d6(3F{2})4s,1.0101e-06,-3.21906386648066
Mn w4Fo;v=3d5(a2D)4s.4p(3Po),Mn a4H;v=3d6(3H)4s,5.1282e-08,-3.3220576438350298
Mn w4Fo;v=3d5(a2D)4s.4p(3Po),Mn b4G;v=3d6(3G)4s,2.9412e-07,-2.9152302395350302
Mn w4Fo;v=3d5(a2D)4s.4p(3Po),Mn a2I;v=3d5.4s2,1.0526e-06,-2.9489010914350295
Mn w4Fo;v=3d5(a2D)4s.4p(3Po),Mn a2H;v=3d6(3H)4s,1.6667e-06,-2.84227218123503
Mn y4Io;v=3d5(2I)4s.4p(3Po),Mn a4H;v=3d6(3H)4s,1.0417e-08,-3.35827259276092
Mn y4Io;v=3d5(2I)4s.4p(3Po),Mn a4F;v=3d6(3F{2})4s,1.6667e-06,-3.25910983876092
Mn y4Io;v=3d5(2I)4s.4p(3Po),Mn a2H;v=3d6(3H)4s,2.1739e-06,-2.87848713016092
Mn 4Go;v=3d6(3G)4p,Mn b4G;v=3d6(3G)4s,8.3333e-08,-2.98162224621018
Mn 4Go;v=3d6(3G)4p,Mn a2H;v=3d6(3H)4s,1.2346e-07,-2.9086641879101798
Mn 4Go;v=3d6(3G)4p,Mn a4H;v=3d6(3H)4s,1.2658e-07,-3.3884496505101795
Mn 4Go;v=3d6(3G)4p,Mn a4F;v=3d6(3F{2})4s,1.4084e-07,-3.2892868965101796
Mn 4Go;v=3d6(3G)4p,Mn a2F;v=3d6(3F{2})4s,3.7037e-07,-2.8267249214101797
Mn 2Fo;v=3d6(a3F)4p,Mn a2H;v=3d6(3H)4s,3.4483e-07,-2.90872617857935
Mn 2Fo;v=3d6(a3F)4p,Mn b4G;v=3d6(3G)4s,3.8461e-07,-2.9816842368793504
Mn 2Fo;v=3d6(a3F)4p,Mn a2F;v=3d6(3F{2})4s,6.6667e-07,-2.82678691207935
Mn 2Go;v=3d6(a3F)4p,Mn a4F;v=3d6(3F{2})4s,1.5152e-07,-3.3233569682829796
Mn 2Go;v=3d6(a3F)4p,Mn b4G;v=3d6(3G)4s,5.2632e-07,-3.01569231798298
Mn 6Go;v=3d5(4F)4s.4p(3Po),Mn a2F;v=3d6(3F{2})4s,7.1429e-08,-2.8659898112589604
Mn 6Go;v=3d5(4F)4s.4p(3Po),Mn a2I;v=3d5.4s2,1.0309e-07,-3.05455798795896
Mn 6Go;v=3d5(4F)4s.4p(3Po),Mn b4G;v=3d6(3G)4s,4.1667e-07,-3.0208871360589606
Mn 6Go;v=3d5(4F)4s.4p(3Po),Mn a4H;v=3d6(3H)4s,5e-07,-3.42771454035896
Mn 6Go;v=3d5(4F)4s.4p(3Po),Mn a2H;v=3d6(3H)4s,9.0909e-07,-2.9479290777589604
Mn 2Ho;v=3d6(3H)4p,Mn a4H;v=3d6(3H)4s,6.25e-07,-3.4318307207914795
Mn 2Ko;v=3d5(2I)4s.4p(3Po),Mn a2H;v=3d6(3H)4s,1.087e-07,-2.9636375133252404
Mn z2Po;v=3d6(a3P)4p,Mn a2P;v=3d6(3P{2})4s,6.25e-08,-3.0753657759156496
Mn v4Fo;v=3d6(3G)4p,Mn b4D;v=3d5.4s2,3.7037e-08,-3.9838663084613906
Mn v4Fo;v=3d6(3G)4p,Mn b4G;v=3d6(3G)4s,9.0909e-08,-3.1078104523613908
Mn v4Fo;v=3d6(3G)4p,Mn a4F;v=3d6(3F{2})4s,1.3513e-07,-3.4154751026613903
Mn 6Do;v=3d5(4F)4s.4p(3Po),Mn b4D;v=3d5.4s2,1.2658e-06,-4.01780000076203
Mn 4Fo;v=3d5(4G)4s.4p(1Po),Mn a2F;v=3d6(3F{2})4s,6.6667e-07,-3.0338357470887
Mn 2Ho;v=3d6(3G)4p,Mn a2G;v=3d6(3G)4s,2.9412e-08,-2.75949232123355
Mn 2Ho;v=3d6(3G)4p,Mn b4G;v=3d6(3G)4s,9.0909e-08,-3.2072186894335504
Mn 2Ho;v=3d6(3G)4p,Mn a2H;v=3d6(3H)4s,2.1739e-07,-3.13426063113355
Mn 2Ho;v=3d6(3G)4p,Mn a2I;v=3d5.4s2,2.8571e-07,-3.2408895413335497
Mn 4Go;v=3d5(a2F)4s.4p(3Po),Mn b4G;v=3d6(3G)4s,1.2987e-07,-3.2270928979676805
Mn 4Go;v=3d5(a2F)4s.4p(3Po),Mn a4H;v=3d6(3H)4s,6.6667e-07,-3.63392030226768
Mn w4Ho;v=3d5(4G)4s.4p(1Po),Mn a4H;v=3d6(3H)4s,8.3333e-08,-3.6349989399111395
Mn w4Ho;v=3d5(4G)4s.4p(1Po),Mn a2H;v=3d6(3H)4s,2.5641e-07,-3.1552134773111398
Mn w4Ho;v=3d5(4G)4s.4p(1Po),Mn b4G;v=3d6(3G)4s,4.7619e-07,-3.22817153561114
Mn 2Io;v=3d5(2I)4s.4p(3Po),Mn a4H;v=3d6(3H)4s,2.381e-07,-3.7086562530123803
Mn 2Io;v=3d5(2I)4s.4p(3Po),Mn a2I;v=3d5.4s2,4e-07,-3.33549970061238
Mn u4Do;v=3d5(a2F)4s.4p(3Po),Mn b4G;v=3d6(3G)4s,4.1322e-08,-3.3679728927108705
Mn 4Fo;v=3d5(a2F)4s.4p(3Po),Mn b4P;v=3d6(3P{2})4s,8.3333e-08,-3.8202630140438103
Mn w2Go;v=3d5(a2F)4s.4p(3Po),Mn a2G;v=3d6(3G)4s,1.4286e-07,-2.928156533896259
Mn w2Go;v=3d5(a2F)4s.4p(3Po),Mn a4F;v=3d6(3F{2})4s,4.3478e-07,-3.6835475523962593
Mn w2Go;v=3d5(a2F)4s.4p(3Po),Mn a2H;v=3d6(3H)4s,1e-06,-3.3029248437962595
Mn v4Ho;v=3d6(3G)4p,Mn b4G;v=3d6(3G)4s,1.2937e-08,-3.3969969240136813
Mn v4Ho;v=3d6(3G)4p,Mn a4H;v=3d6(3H)4s,3.8462e-08,-3.803824328313681
Mn w2Fo;v=3d5(a2D)4s.4p(3Po),Mn b4G;v=3d6(3G)4s,4.2553e-08,-3.4179125757897797
Mn w2Fo;v=3d5(a2D)4s.4p(3Po),Mn a2F;v=3d6(3F{2})4s,2.6316e-07,-3.2630152509897794
Mn w2Fo;v=3d5(a2D)4s.4p(3Po),Mn a2G;v=3d6(3G)4s,9.0909e-07,-2.970186207589779
Mn v4Go;v=3d6(3H)4p,Mn b4G;v=3d6(3G)4s,3.2258e-08,-3.52938419708134
Mn v4Go;v=3d6(3H)4p,Mn a4F;v=3d6(3F{2})4s,5.2631e-08,-3.8370488473813396
Mn v4Go;v=3d6(3H)4p,Mn a4H;v=3d6(3H)4s,1.1236e-07,-3.9362116013813395
Mn 4Do;v=3d5(4P)4s.4p(1Po),Mn b4P;v=3d6(3P{2})4s,1.5385e-07,-3.982418206444251
Mn v2Fo;v=3d6(3G)4p,Mn a4F;v=3d6(3F{2})4s,1e-07,-3.853575559780589
Mn u4Ho;v=3d5(a2G)4s.4p(3Po),Mn a4F;v=3d6(3F{2})4s,8.3333e-08,-3.9029201324355096
Mn u4Ho;v=3d5(a2G)4s.4p(3Po),Mn a4H;v=3d6(3H)4s,3.2258e-07,-4.00208288643551
Mn u4Ho;v=3d5(a2G)4s.4p(3Po),Mn b4G;v=3d6(3G)4s,6.6667e-07,-3.59525548213551
Mn 4So;v=3d5(4P)4s.4p(1Po),Mn e6S;v=3d5.4s(7S)5s,1.8182e-08,-3.1120555733950894
Mn u4Go;v=3d5(4F)4s.4p(3Po),Mn a4H;v=3d6(3H)4s,6.7114e-08,-4.0212999938765
Mn u4Go;v=3d5(4F)4s.4p(3Po),Mn a4F;v=3d6(3F{2})4s,7.1429e-08,-3.9221372398765
Mn u4Go;v=3d5(4F)4s.4p(3Po),Mn b4G;v=3d6(3G)4s,1.9608e-07,-3.6144725895765006
Mn 2Fo;v=3d5(a2F)4s.4p(3Po),Mn b4G;v=3d6(3G)4s,1.7857e-08,-3.6177704931760513
Mn v2Go;v=3d6(a1G)4p,Mn a2G;v=3d6(3G)4s,1.1364e-07,-3.1871039571301205
Mn u4Fo;v=3d6(3D)4p,Mn a4F;v=3d6(3F{2})4s,6.25e-08,-3.9552650534779996
Mn w2Ho;v=3d6(1I)4p,Mn a2G;v=3d6(3G)4s,2e-07,-3.2822100417622595
Mn w2Ho;v=3d6(1I)4p,Mn b2I;v=3d6(1I)4s,2.1739e-07,-3.03154209226226
Mn t4Go;v=3d5(2H)4s.4p(3Po),Mn a4F;v=3d6(3F{2})4s,7.6923e-08,-4.068336034033999
Mn f4G;v=3d5.4s(5G)5s,Mn z4Fo;v=3d6(5D)4p,6.6667e-08,-2.9633399580695112
