obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""400.218""","=""""","=""2.4e+06""",E,"=""3.771551""","=""6.86947""","=""3d5.4s2""","=""b 4D""","=""5/2""","=""3d5.4s.(5S).5p""","=""w 4P*""","=""5/2""",6,6,,"=""T1117""","=""""",
"=""""","=""400.316""","=""""","=""3.6e+06""",E,"=""3.772307""","=""6.86947""","=""3d5.4s2""","=""b 4D""","=""3/2""","=""3d5.4s.(5S).5p""","=""w 4P*""","=""5/2""",4,6,,"=""T1117""","=""""",
"=""""","=""400.4392""","=""""","=""1.1e+07""",E,"=""4.639518""","=""7.735724""","=""3d6.(3G).4s""","=""b 4G""","=""11/2""","=""3d6.(3G).4p""","=""v 4F*""","=""9/2""",12,10,,"=""T1117""","=""""",
"=""""","=""400.8169""","=""""","=""2.2e+06""",E,"=""3.771551""","=""6.864839""","=""3d5.4s2""","=""b 4D""","=""5/2""","=""3d5.4s.(5S).5p""","=""w 4P*""","=""3/2""",6,4,,"=""T1117""","=""""",
"=""""","=""400.9149""","=""""","=""4.6e+06""",E,"=""3.772307""","=""6.864839""","=""3d5.4s2""","=""b 4D""","=""3/2""","=""3d5.4s.(5S).5p""","=""w 4P*""","=""3/2""",4,4,,"=""T1117""","=""""",
"=""""","=""401.2701""","=""""","=""8.2e+06""",E,"=""4.272913""","=""7.362707""","=""3d6.(3P2).4s""","=""b 4P""","=""3/2""","=""3d6.(a 3P).4p""","=""u 4P*""","=""3/2""",4,4,,"=""T1117""","=""""",
"=""""","=""401.3034""","=""""","=""2.3e+07""",E,"=""5.111906""","=""8.201443""","=""3d6.(3G).4s""","=""a 2G""","=""7/2""","=""3d6.(3G).4p""","=""*""","=""7/2""",8,8,,"=""T1117""","=""""",
"=""""","=""401.7810""","=""""","=""2.4e+06""",E,"=""4.331847""","=""7.417712""","=""3d6.(3F2).4s""","=""a 4F""","=""9/2""","=""3d6.(3H).4p""","=""z 2I*""","=""11/2""",10,12,,"=""T1117""","=""""",
"=""401.924""","=""401.9236""","=""1500""","=""2.54e+07""",C+,"=""2.114215""","=""5.198985""","=""3d6.(5D).4s""","=""a 6D""","=""9/2""","=""3d6.(5D).4p""","=""z 6D*""","=""7/2""",10,8,,"=""T4649""","=""L3475""",
"=""""","=""402.1205""","=""""","=""4.9e+06""",E,"=""3.770575""","=""6.853835""","=""3d5.4s2""","=""b 4D""","=""1/2""","=""3d5.(4D).4s.4p.(3P*)""","=""x 4D*""","=""3/2""",2,4,,"=""T1117""","=""""",
"=""""","=""402.2478""","=""""","=""1.4e+06""",E,"=""3.771551""","=""6.853835""","=""3d5.4s2""","=""b 4D""","=""5/2""","=""3d5.(4D).4s.4p.(3P*)""","=""x 4D*""","=""3/2""",6,4,,"=""T1117""","=""""",
"=""""","=""402.708""","=""""","=""1.9e+06""",E,"=""3.763442""","=""6.84220""","=""3d5.4s2""","=""b 4D""","=""7/2""","=""3d5.(4D).4s.4p.(3P*)""","=""x 4D*""","=""5/2""",8,6,,"=""T1117""","=""""",
"=""402.758""","=""402.7571""","=""150""","=""8.9e+06""",E,"=""3.132553""","=""6.210939""","=""3d5.4s2""","=""a 4G""","=""11/2""","=""3d5.(4G).4s.4p.(3P*)""","=""z 4H*""","=""13/2""",12,14,,"=""T1117""","=""L3475""",
