Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p4""","=""3P""","=""2""",5,"=""""","=""0.00000""","=""""","=""0""","=""                                            ""","=""L13237"""
"=""2s2.2p4""","=""3P""","=""1""",3,"=""""","=""0.13716""","=""""","=""0.00012""","=""                                            ""","="""""
"=""2s2.2p4""","=""3P""","=""0""",1,"=""""","=""0.19540""","=""""","=""0.00012""","=""                                            ""","="""""
"=""2s2.2p4""","=""1D""","=""2""",5,"=""""","=""3.82365""","=""""","=""0.00012""","=""                                            ""","="""""
"=""2s2.2p4""","=""1S""","=""0""",1,"=""""","=""8.24445""","=""""","=""0.00025""","=""                                            ""","="""""
"=""2s.2p5""","=""3P*""","=""2""",5,"=""""","=""30.21271""","=""""","=""0.00012""","=""  99                                        ""","="""""
"=""2s.2p5""","=""3P*""","=""1""",3,"=""""","=""30.33740""","=""""","=""0.00012""","=""  99                                        ""","="""""
"=""2s.2p5""","=""3P*""","=""0""",1,"=""""","=""30.40574""","=""""","=""0.00012""","=""  99                                        ""","="""""
"=""2s.2p5""","=""1P*""","=""1""",3,"=""""","=""42.61188""","=""""","=""0.00025""","=""  99                                        ""","="""""
"=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""",5,"=""""","=""58.76231""","=""+x""","=""0.00005""","="" 100                                        ""","="""""
"=""2s2.2p3.(4S*).3s""","=""3S*""","=""1""",3,"=""""","=""60.3369""","=""""","=""0.0012""","="" 100                                        ""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""1""",3,"=""""","=""65.06360""","=""+x""","=""0.00005""","="" 100                                        ""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""2""",5,"=""""","=""65.07169""","=""+x""","=""0.00005""","="" 100                                        ""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""3""",7,"=""""","=""65.08558""","=""+x""","=""0.00005""","="" 100                                        ""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""",7,"=""""","=""65.1022""","=""""","=""0.0012""","="" 100                                        ""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""",5,"=""""","=""65.1062""","=""""","=""0.0012""","="" 100                                        ""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""",3,"=""""","=""65.1089""","=""""","=""0.0012""","="" 100                                        ""","="""""
"=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""",5,"=""""","=""65.8864""","=""""","=""0.0012""","=""  99                                        ""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""1""",3,"=""""","=""66.4753""","=""""","=""0.0012""","=""  94         :     5  2s2.2p3.(2D*).3p 3P   ""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""2""",5,"=""""","=""66.4777""","=""""","=""0.0012""","=""  94         :     5  2s2.2p3.(2D*).3p 3P   ""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""0""",1,"=""""","=""66.4785""","=""""","=""0.0012""","=""  94         :     5  2s2.2p3.(2D*).3p 3P   ""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",3,"=""""","=""68.2108""","=""""","=""0.0012""","=""  99                                        ""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""0""",1,"=""""","=""68.2109""","=""?""","=""0.0012""","=""  99                                        ""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",5,"=""""","=""68.2144""","=""""","=""0.0012""","=""  99                                        ""","="""""
"=""2s2.2p3.(2P*).3s""","=""1P*""","=""1""",3,"=""""","=""69.0339""","=""""","=""0.0012""","=""  99                                        ""","="""""
"=""2p6""","=""1S""","=""0""",1,"=""""","=""70.77303""","=""""","=""0.00025""","=""                                            ""","="""""
"=""2s2.2p3.(2D*).3p""","=""3D""","=""1""",3,"=""""","=""70.9660""","=""""","=""0.0012""","=""  92         :     6  2s2.2p3.(2P*).3p 3D   ""","="""""
