conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
3s2.3p5,2P*,1.5,4.0,0.0,3s2.3p5,2P*,0.5,2.0,0.109398,0.109398,11333.3522,0.0123,1.1843e-08,4.7371e-08,3.1431e-10
3s2.3p5,2P*,1.5,4.0,0.0,3s2.3p4.(3P).4s,4P,2.5,6.0,8.9217,8.9217,138.96925,230000.0,9.9889e-05,0.00039955,2.651e-06
3s2.3p5,2P*,1.5,4.0,0.0,3s2.3p4.(3P).4s,4P,1.5,4.0,8.987437,8.987437,137.95279,11000000.0,0.0031384,0.012554,8.3294e-05
3s2.3p5,2P*,1.5,4.0,0.0,3s2.3p4.(3P).4s,4P,0.5,2.0,9.029402,9.029402,137.31164,290000.0,4.0987e-05,0.00016395,1.0878e-06
3s2.3p5,2P*,1.5,4.0,0.0,3s2.3p4.(3P).4s,2P,1.5,4.0,9.202832,9.202832,134.72396,419000000.0,0.11402,0.45606,0.003026
3s2.3p5,2P*,1.5,4.0,0.0,3s2.3p4.(3P).4s,2P,0.5,2.0,9.28216,9.28216,133.57258,174000000.0,0.023271,0.093084,0.00061761
3s2.3p5,2P*,1.5,4.0,0.0,3s2.3p4.(1D).4s,2D,2.5,6.0,10.429583,10.429583,118.87742,233000000.0,0.074047,0.29619,0.0019652
3s2.3p5,2P*,1.5,4.0,0.0,3s2.3p4.(1D).4s,2D,1.5,4.0,10.429783,10.429783,118.87515,27100000.0,0.0057413,0.022965,0.00015237
3s2.3p5,2P*,0.5,2.0,0.109398,3s2.3p4.(3P).4s,4P,1.5,4.0,8.987437,8.878039,139.65268,1500000.0,0.00087716,0.0017543,2.328e-05
3s2.3p5,2P*,0.5,2.0,0.109398,3s2.3p4.(3P).4s,4P,0.5,2.0,9.029402,8.920004,138.99567,1700000.0,0.00049239,0.00098478,1.3068e-05
3s2.3p5,2P*,0.5,2.0,0.109398,3s2.3p4.(3P).4s,2P,1.5,4.0,9.202832,9.093434,136.34474,75000000.0,0.041805,0.08361,0.0011095
3s2.3p5,2P*,0.5,2.0,0.109398,3s2.3p4.(3P).4s,2P,0.5,2.0,9.28216,9.172762,135.16561,323000000.0,0.08847,0.17694,0.002348
3s2.3p5,2P*,0.5,2.0,0.109398,3s2.3p4.(1D).4s,2D,1.5,4.0,10.429783,10.320385,120.13524,239000000.0,0.10343,0.20685,0.0027449
3s2.3p4.(3P).4s,4P,2.5,6.0,8.9217,3s2.3p4.(3P).4p,4P*,2.5,6.0,10.280632,1.358932,912.36466,17000000.0,0.21215,1.2729,0.0056305
3s2.3p4.(3P).4s,4P,2.5,6.0,8.9217,3s2.3p4.(3P).4p,4P*,1.5,4.0,10.306918,1.385218,895.05189,12000000.0,0.096083,0.5765,0.00255
3s2.3p4.(3P).4s,4P,2.5,6.0,8.9217,3s2.3p4.(3P).4p,4D*,3.5,8.0,10.401535,1.479835,837.82453,28000000.0,0.39288,2.3573,0.010427
3s2.3p4.(3P).4s,4P,2.5,6.0,8.9217,3s2.3p4.(3P).4p,4D*,2.5,6.0,10.431071,1.509371,821.42952,7900000.0,0.079915,0.47949,0.0021209
3s2.3p4.(3P).4s,4P,2.5,6.0,8.9217,3s2.3p4.(3P).4p,4D*,1.5,4.0,10.474843,1.553143,798.2792,1600000.0,0.010191,0.061143,0.00027046
3s2.3p4.(3P).4s,4P,2.5,6.0,8.9217,3s2.3p4.(3P).4p,2D*,2.5,6.0,10.495027,1.573327,788.03843,1800000.0,0.016758,0.10055,0.00044476
3s2.3p4.(3P).4s,4P,2.5,6.0,8.9217,3s2.3p4.(3P).4p,2P*,1.5,4.0,10.593511,1.671811,741.61603,4700000.0,0.025836,0.15502,0.00068569
3s2.3p4.(3P).4s,4P,2.5,6.0,8.9217,3s2.3p4.(3P).4p,4S*,1.5,4.0,10.629796,1.708096,725.86179,15000000.0,0.078989,0.47393,0.0020964
