obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""12.1885""","=""0.0005""","=""12.1885""","=""0.0010""","=""1""","=""""",,"=""15.882""","=""117.604""","=""3s.3p""","=""3P*""","=""0""","=""3s.5d""","=""3D""","=""1""",1,3,,"=""""","=""L3851""",
"=""12.2054""","=""0.0005""","=""12.2054""","=""0.0010""","=""3""","=""""",,"=""16.020""","=""117.601""","=""3s.3p""","=""3P*""","=""1""","=""3s.5d""","=""3D""","=""2""",3,5,,"=""""","=""L3851""",
"=""12.2413""","=""0.0005""","=""12.2413""","=""0.0010""","=""4""","=""""",,"=""16.314""","=""117.598""","=""3s.3p""","=""3P*""","=""2""","=""3s.5d""","=""3D""","=""3""",5,7,,"=""""","=""L3851""",
"=""13.2105""","=""0.0005""","=""13.2104""","=""0.0011""","=""0""","=""""",,"=""15.882""","=""109.735""","=""3s.3p""","=""3P*""","=""0""","=""3s.5s""","=""3S""","=""1""",1,3,,"=""""","=""L3851""",
"=""13.2519""","=""0.0005""","=""13.2519""","=""0.0011""","=""0""","=""""",,"=""23.872""","=""117.431""","=""3s.3p""","=""1P*""","=""1""","=""3s.5d""","=""1D""","=""2""",3,5,,"=""""","=""L3851""",
"=""13.2715""","=""0.0005""","=""13.2715""","=""0.0011""","=""2""","=""""",,"=""16.314""","=""109.735""","=""3s.3p""","=""3P*""","=""2""","=""3s.5s""","=""3S""","=""1""",5,3,,"=""""","=""L3851""",
"=""13.5889""","=""0.0005""","=""13.5874""","=""0.0012""","=""1d*""","=""""",,"=""45.642""","=""136.891""","=""3s.3d""","=""3D""","=""1""","=""3s.7f""","=""3F*""","=""2,3,4""",3,21,,"=""""","=""L3851""",
"=""13.5889""","=""0.0005""","=""13.5889""","=""0.0012""","=""1d*""","=""""",,"=""45.652""","=""136.891""","=""3s.3d""","=""3D""","=""2""","=""3s.7f""","=""3F*""","=""2,3,4""",5,21,,"=""""","=""L3851""",
"=""13.5889""","=""0.0005""","=""13.5913""","=""0.0012""","=""1d*""","=""""",,"=""45.668""","=""136.891""","=""3s.3d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""2,3,4""",7,21,,"=""""","=""L3851""",
"=""13.6979""","=""0.0005""","=""13.6978""","=""0.0012""","=""0""","=""2.35e+09""",,"=""16.020""","=""106.534""","=""3s.3p""","=""3P*""","=""1""","=""3p.4p""","=""3S""","=""1""",3,3,,"=""T7942""","=""L3851""",
"=""13.7118""","=""0.0005""","=""13.7117""","=""0.0012""","=""1""","=""2.00e+09""",,"=""16.020""","=""106.442""","=""3s.3p""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""2""",3,5,,"=""T7942""","=""L3851""",
"=""13.7248""","=""0.0005""","=""13.7247""","=""0.0012""","=""2""","=""4.38e+09""",,"=""15.882""","=""106.218""","=""3s.3p""","=""3P*""","=""0""","=""3p.4p""","=""3P""","=""1""",1,3,,"=""T7942""","=""L3851""",
"=""13.7424""","=""0.0005""","=""13.7425""","=""0.0012""","=""3""","=""1.29e+10""",,"=""16.314""","=""106.534""","=""3s.3p""","=""3P*""","=""2""","=""3p.4p""","=""3S""","=""1""",5,3,,"=""T7942""","=""L3851""",
"=""13.7458""","=""0.0005""","=""13.7457""","=""0.0012""","=""1""","=""6.42e+09""",,"=""16.020""","=""106.218""","=""3s.3p""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""1""",3,3,,"=""T7942""","=""L3851""",
"=""13.7563""","=""0.0005""","=""13.7564""","=""0.0012""","=""4""","=""9.90e+09""",,"=""16.314""","=""106.442""","=""3s.3p""","=""3P*""","=""2""","=""3p.4p""","=""3P""","=""2""",5,5,,"=""T7942""","=""L3851""",
"=""13.7601""","=""0.0005""","=""13.7601""","=""0.0012""","=""2""","=""1.22e+10""",,"=""16.020""","=""106.124""","=""3s.3p""","=""3P*""","=""1""","=""3p.4p""","=""3P""","=""0""",3,1,,"=""T7942""","=""L3851""",
"=""13.7906""","=""0.0005""","=""13.7907""","=""0.0012""","=""0""","=""1.42e+09""",,"=""16.314""","=""106.218""","=""3s.3p""","=""3P*""","=""2""","=""3p.4p""","=""3P""","=""1""",5,3,,"=""T7942""","=""L3851""",
"=""13.8632""","=""0.0005""","=""13.8628""","=""0.0012""","=""5bl*""","=""""",,"=""15.882""","=""105.319""","=""3s.3p""","=""3P*""","=""0""","=""3p.4p""","=""3D""","=""1""",1,3,,"=""""","=""L3851""",
"=""13.8632""","=""0.0005""","=""13.8631""","=""0.0012""","=""5bl*""","=""""",,"=""16.314""","=""105.748""","=""3s.3p""","=""3P*""","=""2""","=""3p.4p""","=""3D""","=""3""",5,7,,"=""""","=""L3851""",
"=""13.8632""","=""0.0005""","=""13.8643""","=""0.0012""","=""5bl*""","=""""",,"=""16.020""","=""105.447""","=""3s.3p""","=""3P*""","=""1""","=""3p.4p""","=""3D""","=""2""",3,5,,"=""""","=""L3851""",
"=""13.8842""","=""0.0005""","=""13.8842""","=""0.0012""","=""1""","=""2.63e+09""",,"=""16.020""","=""105.319""","=""3s.3p""","=""3P*""","=""1""","=""3p.4p""","=""3D""","=""1""",3,3,,"=""T7942""","=""L3851""",
"=""13.9101""","=""0.0005""","=""13.9101""","=""0.0012""","=""1""","=""1.63e+09""",,"=""16.314""","=""105.447""","=""3s.3p""","=""3P*""","=""2""","=""3p.4p""","=""3D""","=""2""",5,5,,"=""T7942""","=""L3851""",
"=""14.2751""","=""0.002""","=""14.2751""","=""0.0013""","=""0d""","=""""",,"=""23.872""","=""110.725""","=""3s.3p""","=""1P*""","=""1""","=""3s.5s""","=""1S""","=""0""",3,1,,"=""""","=""L1558""",
"=""14.3805""","=""0.0005""","=""14.3805""","=""0.0013""","=""6""","=""2.31e+10""",,"=""0.000""","=""86.217""","=""3s2""","=""1S""","=""0""","=""3s.4p""","=""1P*""","=""1""",1,3,,"=""T7942""","=""L3851""",
"=""14.6352""","=""0.0005""","=""14.6336""","=""0.0014""","=""2d*""","=""""",,"=""45.642""","=""130.368""","=""3s.3d""","=""3D""","=""1""","=""3s.6f""","=""3F*""","=""2,3,4""",3,21,,"=""""","=""L3851""",
"=""14.6352""","=""0.0005""","=""14.6353""","=""0.0014""","=""2d*""","=""""",,"=""45.652""","=""130.368""","=""3s.3d""","=""3D""","=""2""","=""3s.6f""","=""3F*""","=""2,3,4""",5,21,,"=""""","=""L3851""",
"=""14.6382""","=""0.0005""","=""14.6381""","=""0.0014""","=""2d""","=""""",,"=""45.668""","=""130.368""","=""3s.3d""","=""3D""","=""3""","=""3s.6f""","=""3F*""","=""2,3,4""",7,21,,"=""""","=""L3851""",
"=""15.5701""","=""0.0005""","=""15.5703""","=""0.0016""","=""4""","=""1.41e+10""",,"=""15.882""","=""95.510""","=""3s.3p""","=""3P*""","=""0""","=""3s.4d""","=""3D""","=""1""",1,3,,"=""T7942""","=""L3851""",
"=""15.5951""","=""0.0005""","=""15.5952""","=""0.0016""","=""5""","=""1.91e+10""",,"=""16.020""","=""95.521""","=""3s.3p""","=""3P*""","=""1""","=""3s.4d""","=""3D""","=""2""",3,5,,"=""T7942""","=""L3851""",
"=""15.5976""","=""0.0005""","=""15.5973""","=""0.0016""","=""3""","=""1.07e+10""",,"=""16.020""","=""95.510""","=""3s.3p""","=""3P*""","=""1""","=""3s.4d""","=""3D""","=""1""",3,3,,"=""T7942""","=""L3851""",
"=""15.6495""","=""0.0005""","=""15.6495""","=""0.0016""","=""6""","=""2.55e+10""",,"=""16.314""","=""95.540""","=""3s.3p""","=""3P*""","=""2""","=""3s.4d""","=""3D""","=""3""",5,7,,"=""T7942""","=""L3851""",
"=""15.6533""","=""0.0005""","=""15.6532""","=""0.0016""","=""3""","=""6.45e+09""",,"=""16.314""","=""95.521""","=""3s.3p""","=""3P*""","=""2""","=""3s.4d""","=""3D""","=""2""",5,5,,"=""T7942""","=""L3851""",
"=""16.7896""","=""0.0005""","=""16.7875""","=""0.0018""","=""3*""","=""""",,"=""45.642""","=""119.497""","=""3s.3d""","=""3D""","=""1""","=""3s.5f""","=""3F*""","=""2,3,4""",3,21,,"=""""","=""L3851""",
"=""16.7896""","=""0.0005""","=""16.7897""","=""0.0018""","=""3*""","=""""",,"=""45.652""","=""119.497""","=""3s.3d""","=""3D""","=""2""","=""3s.5f""","=""3F*""","=""2,3,4""",5,21,,"=""""","=""L3851""",
"=""16.7934""","=""0.0005""","=""16.7934""","=""0.0018""","=""3""","=""""",,"=""45.668""","=""119.497""","=""3s.3d""","=""3D""","=""3""","=""3s.5f""","=""3F*""","=""2,3,4""",7,21,,"=""""","=""L3851""",
"=""17.2028""","=""0.0005""","=""17.2028""","=""0.0019""","=""2""","=""9.32e+09""",,"=""23.872""","=""95.944""","=""3s.3p""","=""1P*""","=""1""","=""3s.4d""","=""1D""","=""2""",3,5,,"=""T7942""","=""L3851""",
"=""18.2643""","=""0.0005""","=""18.2643""","=""0.0021""","=""2""","=""""",,"=""51.953""","=""119.836""","=""3s.3d""","=""1D""","=""2""","=""3s.5f""","=""1F*""","=""3""",5,7,,"=""""","=""L3851""",
"=""19.6461""","=""0.0005""","=""19.6464""","=""0.0022""","=""2""","=""1.45e+10""",,"=""37.235""","=""100.343""","=""3p2""","=""1D""","=""2""","=""3s.4f""","=""1F*""","=""3""",5,7,,"=""T7942""","=""L3851""",
"=""19.8538""","=""0.0005""","=""19.8506""","=""0.0022""","=""3""","=""5.20e+09""",,"=""15.882""","=""78.341""","=""3s.3p""","=""3P*""","=""0""","=""3s.4s""","=""3S""","=""1""",1,3,,"=""T7942""","=""L3851""",
"=""19.8978""","=""0.0005""","=""19.8945""","=""0.0022""","=""5""","=""1.56e+10""",,"=""16.020""","=""78.341""","=""3s.3p""","=""3P*""","=""1""","=""3s.4s""","=""3S""","=""1""",3,3,,"=""T7942""","=""L3851""",
"=""19.9922""","=""0.0005""","=""19.9888""","=""0.0023""","=""6""","=""2.63e+10""",,"=""16.314""","=""78.341""","=""3s.3p""","=""3P*""","=""2""","=""3s.4s""","=""3S""","=""1""",5,3,,"=""T7942""","=""L3851""",
"=""20.3137""","=""0.0005""","=""20.313""","=""0.003""","=""0""","=""7.09e+09""",,"=""37.961""","=""98.997""","=""3p2""","=""3P""","=""1""","=""3p.4s""","=""3P*""","=""2""",3,5,,"=""T7942""","=""L3851""",
"=""20.3701""","=""0.0005""","=""20.370""","=""0.003""","=""1""","=""9.24e+09""",,"=""37.793""","=""98.660""","=""3p2""","=""3P""","=""0""","=""3p.4s""","=""3P*""","=""1""",1,3,,"=""T7942""","=""L3851""",
"=""20.4201""","=""0.0005""","=""20.420""","=""0.003""","=""1""","=""2.06e+10""",,"=""38.281""","=""98.997""","=""3p2""","=""3P""","=""2""","=""3p.4s""","=""3P*""","=""2""",5,5,,"=""T7942""","=""L3851""",
"=""20.4260""","=""0.0005""","=""20.426""","=""0.003""","=""1""","=""6.87e+09""",,"=""37.961""","=""98.660""","=""3p2""","=""3P""","=""1""","=""3p.4s""","=""3P*""","=""1""",3,3,,"=""T7942""","=""L3851""",
"=""20.4644""","=""0.0005""","=""20.464""","=""0.003""","=""2""","=""2.85e+10""",,"=""37.961""","=""98.547""","=""3p2""","=""3P""","=""1""","=""3p.4s""","=""3P*""","=""0""",3,1,,"=""T7942""","=""L3851""",
"=""20.5344""","=""0.0005""","=""20.534""","=""0.003""","=""2""","=""9.94e+09""",,"=""38.281""","=""98.660""","=""3p2""","=""3P""","=""2""","=""3p.4s""","=""3P*""","=""1""",5,3,,"=""T7942""","=""L3851""",
"=""22.1281""","=""0.0005""","=""22.128""","=""0.003""","=""4""","=""2.91e+10""",,"=""23.872""","=""79.902""","=""3s.3p""","=""1P*""","=""1""","=""3s.4s""","=""1S""","=""0""",3,1,,"=""T7942""","=""L3851""",
"=""23.0656""","=""0.0005""","=""23.066""","=""0.003""","=""2""","=""6.37e+10""",,"=""45.642""","=""99.395""","=""3s.3d""","=""3D""","=""1""","=""3s.4f""","=""3F*""","=""2""",3,5,,"=""T7942""","=""L3851""",
"=""23.0694""","=""0.0005""","=""23.069""","=""0.003""","=""3""","=""6.74e+10""",,"=""45.652""","=""99.396""","=""3s.3d""","=""3D""","=""2""","=""3s.4f""","=""3F*""","=""3""",5,7,,"=""T7942""","=""L3851""",
"=""23.0750""","=""0.0005""","=""23.075""","=""0.003""","=""4""","=""7.59e+10""",,"=""45.668""","=""99.399""","=""3s.3d""","=""3D""","=""3""","=""3s.4f""","=""3F*""","=""4""",7,9,,"=""T7942""","=""L3851""",
"=""25.6222""","=""0.002""","=""25.622""","=""0.004""","=""0""","=""5.60e+10""",,"=""51.953""","=""100.343""","=""3s.3d""","=""1D""","=""2""","=""3s.4f""","=""1F*""","=""3""",5,7,,"=""T7942""","=""L1558""",
"=""36.2275""","=""0.0010""","=""36.218""","=""0.007""","=""6""","=""1.51e+10""",,"=""37.235""","=""71.467""","=""3p2""","=""1D""","=""2""","=""3p.3d""","=""1F*""","=""3""",5,7,,"=""T7942""","=""L10522""",
"=""37.3581""","=""0.0010""","=""37.360""","=""0.008""","=""2""","=""6.25e+08""",,"=""38.281""","=""71.467""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""1F*""","=""3""",5,7,,"=""T7942""","=""L10522""",
"=""40.5813""","=""0.0010""","=""40.580""","=""0.009""","=""3""","=""1.47e+10""",,"=""63.355""","=""93.908""","=""3p.3d""","=""1D*""","=""2""","=""3d2""","=""1D""","=""2""",5,5,,"=""T7942""","=""L10375""",
"=""41.6642""","=""0.0010""","=""41.661""","=""0.010""","=""5""","=""6.53e+09""",B,"=""15.882""","=""45.642""","=""3s.3p""","=""3P*""","=""0""","=""3s.3d""","=""3D""","=""1""",1,3,,"=""T7942""","=""L10522""",
"=""41.8456""","=""0.002""","=""41.842""","=""0.010""","=""2d""","=""8.70e+09""",,"=""16.020""","=""45.652""","=""3s.3p""","=""3P*""","=""1""","=""3s.3d""","=""3D""","=""2""",3,5,,"=""T7942""","=""L1558""",
"=""41.8582""","=""0.002""","=""41.855""","=""0.010""","=""1d""","=""4.83e+09""",B,"=""16.020""","=""45.642""","=""3s.3p""","=""3P*""","=""1""","=""3s.3d""","=""3D""","=""1""",3,3,,"=""T7942""","=""L1558""",
"=""42.0859""","=""0.0010""","=""42.085""","=""0.010""","=""6bl""","=""6.81e+08""",,"=""62.635""","=""92.095""","=""3p.3d""","=""3F*""","=""3""","=""3d2""","=""3F""","=""3""",7,7,,"=""T7942""","=""L10375""",
"=""42.2414""","=""0.002""","=""42.238""","=""0.010""","=""4d""","=""1.13e+10""",B,"=""16.314""","=""45.668""","=""3s.3p""","=""3P*""","=""2""","=""3s.3d""","=""3D""","=""3""",5,7,,"=""T7942""","=""L1558""",
"=""42.2643""","=""0.002""","=""42.261""","=""0.010""","=""1d""","=""2.82e+09""",B,"=""16.314""","=""45.652""","=""3s.3p""","=""3P*""","=""2""","=""3s.3d""","=""3D""","=""2""",5,5,,"=""T7942""","=""L1558""",
"=""""","=""""","=""42.275""","=""0.010""","=""""","=""3.2e+08""",D,"=""16.314""","=""45.642""","=""3s.3p""","=""3P*""","=""2""","=""3s.3d""","=""3D""","=""1""",5,3,,"=""T1002LS""","=""""",
"=""42.3738""","=""0.0010""","=""42.372""","=""0.010""","=""3""","=""7.96e+09""",,"=""62.853""","=""92.114""","=""3p.3d""","=""3F*""","=""4""","=""3d2""","=""3F""","=""4""",9,9,,"=""T7942""","=""L10375""",
"=""42.7851""","=""0.0010""","=""42.786""","=""0.010""","=""3""","=""2.95e+09""",,"=""37.793""","=""66.771""","=""3p2""","=""3P""","=""0""","=""3p.3d""","=""3D*""","=""1""",1,3,,"=""T7942""","=""L10522""",
"=""42.9461""","=""0.0010""","=""42.948""","=""0.010""","=""6""","=""7.19e+09""",,"=""37.961""","=""66.830""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3D*""","=""2""",3,5,,"=""T7942""","=""L10522""",
"=""43.0349""","=""0.0010""","=""43.036""","=""0.010""","=""5""","=""9.23e+09""",,"=""37.961""","=""66.771""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3D*""","=""1""",3,3,,"=""T7942""","=""L10522""",
"=""43.2142""","=""0.0010""","=""43.217""","=""0.011""","=""5""","=""9.32e+09""",,"=""37.793""","=""66.482""","=""3p2""","=""3P""","=""0""","=""3p.3d""","=""3P*""","=""1""",1,3,,"=""T7942""","=""L10522""",
"=""43.2640""","=""0.0010""","=""43.265""","=""0.011""","=""3""","=""9.52e+09""",,"=""37.961""","=""66.618""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3P*""","=""0""",3,1,,"=""T7942""","=""L10522""",
"=""43.3978""","=""0.0010""","=""43.399""","=""0.011""","=""7""","=""1.53e+10""",,"=""38.281""","=""66.849""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""3""",5,7,,"=""T7942""","=""L10522""",
"=""43.4267""","=""0.0010""","=""43.428""","=""0.011""","=""5""","=""7.80e+09""",,"=""38.281""","=""66.830""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""2""",5,5,,"=""T7942""","=""L10522""",
"=""43.5166""","=""0.0010""","=""43.519""","=""0.011""","=""2""","=""2.37e+09""",,"=""38.281""","=""66.771""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""1""",5,3,,"=""T7942""","=""L10522""",
"=""43.6426""","=""0.0010""","=""43.639""","=""0.011""","=""6""","=""7.23e+09""",,"=""37.961""","=""66.372""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3P*""","=""2""",3,5,,"=""T7942""","=""L10522""",
"=""43.9022""","=""0.0010""","=""43.893""","=""0.011""","=""7bl""","=""1.27e+10""",,"=""44.336""","=""72.583""","=""3p2""","=""1S""","=""0""","=""3p.3d""","=""1P*""","=""1""",1,3,,"=""T7942""","=""L10522""",
"=""43.9615""","=""0.0010""","=""43.965""","=""0.011""","=""2""","=""1.78e+09""",,"=""38.281""","=""66.482""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3P*""","=""1""",5,3,,"=""T7942""","=""L10522""",
"=""44.0107""","=""0.0010""","=""44.013""","=""0.011""","=""3""","=""8.88e+10""",,"=""66.372""","=""94.542""","=""3p.3d""","=""3P*""","=""2""","=""3d2""","=""3P""","=""2""",5,5,,"=""T7942""","=""L10375""",
"=""44.0207""","=""0.0010""","=""44.026""","=""0.011""","=""2""","=""1.10e+10""",,"=""66.372""","=""94.534""","=""3p.3d""","=""3P*""","=""2""","=""3d2""","=""3P""","=""1""",5,3,,"=""T7942""","=""L10375""",
"=""44.1382""","=""0.0010""","=""44.136""","=""0.011""","=""10*""","=""2.85e+09""",,"=""38.281""","=""66.372""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3P*""","=""2""",5,5,,"=""T7942""","=""L10522""",
"=""44.1382""","=""0.0010""","=""44.151""","=""0.011""","=""10*""","=""2.04e+10""",,"=""23.872""","=""51.953""","=""3s.3p""","=""1P*""","=""1""","=""3s.3d""","=""1D""","=""2""",3,5,,"=""T7942""","=""L10522""",
"=""44.1857""","=""0.0010""","=""44.185""","=""0.011""","=""1""","=""2.75e+09""",,"=""66.482""","=""94.542""","=""3p.3d""","=""3P*""","=""1""","=""3d2""","=""3P""","=""2""",3,5,,"=""T7942""","=""L10375""",
"=""44.2124""","=""0.0010""","=""44.211""","=""0.011""","=""2""","=""2.36e+10""",,"=""66.482""","=""94.525""","=""3p.3d""","=""3P*""","=""1""","=""3d2""","=""3P""","=""0""",3,1,,"=""T7942""","=""L10375""",
"=""44.4137""","=""0.0010""","=""44.414""","=""0.011""","=""1""","=""5.63e+09""",,"=""66.618""","=""94.534""","=""3p.3d""","=""3P*""","=""0""","=""3d2""","=""3P""","=""1""",1,3,,"=""T7942""","=""L10375""",
"=""44.643""","=""0.0020""","=""44.644""","=""0.011""","=""1""","=""1.55e+09""",,"=""66.771""","=""94.542""","=""3p.3d""","=""3D*""","=""1""","=""3d2""","=""3P""","=""2""",3,5,,"=""T7942""","=""L10375""",
"=""44.7399""","=""0.0010""","=""44.740""","=""0.011""","=""2""","=""4.88e+09""",,"=""66.830""","=""94.542""","=""3p.3d""","=""3D*""","=""2""","=""3d2""","=""3P""","=""2""",5,5,,"=""T7942""","=""L10375""",
"=""44.7713""","=""0.0010""","=""44.771""","=""0.011""","=""3""","=""5.25e+09""",,"=""66.849""","=""94.542""","=""3p.3d""","=""3D*""","=""3""","=""3d2""","=""3P""","=""2""",7,5,,"=""T7942""","=""L10375""",
"=""45.7652""","=""0.0010""","=""45.765""","=""0.012""","=""2""","=""2.72e+10""",,"=""72.583""","=""99.674""","=""3p.3d""","=""1P*""","=""1""","=""3d2""","=""1S""","=""0""",3,1,,"=""T7942""","=""L10375""",
"=""47.4818""","=""0.0010""","=""47.466""","=""0.013""","=""7""","=""8.23e+09""",,"=""37.235""","=""63.355""","=""3p2""","=""1D""","=""2""","=""3p.3d""","=""1D*""","=""2""",5,5,,"=""T7942""","=""L10522""",
"=""48.9916""","=""0.0010""","=""48.991""","=""0.014""","=""3""","=""5.64e+09""",,"=""66.771""","=""92.078""","=""3p.3d""","=""3D*""","=""1""","=""3d2""","=""3F""","=""2""",3,5,,"=""T7942""","=""L10375""",
"=""49.0737""","=""0.0010""","=""49.073""","=""0.014""","=""5bl*""","=""9.07e+09""",,"=""66.849""","=""92.114""","=""3p.3d""","=""3D*""","=""3""","=""3d2""","=""3F""","=""4""",7,9,,"=""T7942""","=""L10375""",
"=""49.0737""","=""0.0010""","=""49.073""","=""0.014""","=""5bl*""","=""6.95e+09""",,"=""66.830""","=""92.095""","=""3p.3d""","=""3D*""","=""2""","=""3d2""","=""3F""","=""3""",5,7,,"=""T7942""","=""L10375""",
"=""51.9382""","=""0.002""","=""51.938""","=""0.015""","=""10""","=""9.03e+09""",B,"=""0.000""","=""23.872""","=""3s2""","=""1S""","=""0""","=""3s.3p""","=""1P*""","=""1""",1,3,,"=""T7942""","=""L1558""",
"=""55.4198""","=""0.0010""","=""55.419""","=""0.017""","=""6""","=""8.22e+09""",,"=""71.467""","=""93.839""","=""3p.3d""","=""1F*""","=""3""","=""3d2""","=""1G""","=""4""",7,9,,"=""T7942""","=""L10375""",
"=""55.7016""","=""0.002""","=""55.696""","=""0.018""","=""2bl""","=""1.96e+09""",,"=""16.020""","=""38.281""","=""3s.3p""","=""3P*""","=""1""","=""3p2""","=""3P""","=""2""",3,5,,"=""T7942""","=""L1558""",
"=""56.1595""","=""0.002""","=""56.154""","=""0.018""","=""2bl""","=""2.67e+09""",,"=""15.882""","=""37.961""","=""3s.3p""","=""3P*""","=""0""","=""3p2""","=""3P""","=""1""",1,3,,"=""T7942""","=""L1558""",
"=""56.4480""","=""0.002""","=""56.442""","=""0.018""","=""5""","=""5.70e+09""",,"=""16.314""","=""38.281""","=""3s.3p""","=""3P*""","=""2""","=""3p2""","=""3P""","=""2""",5,5,,"=""T7942""","=""L1558""",
"=""56.5132""","=""0.002""","=""56.507""","=""0.018""","=""0""","=""1.96e+09""",,"=""16.020""","=""37.961""","=""3s.3p""","=""3P*""","=""1""","=""3p2""","=""3P""","=""1""",3,3,,"=""T7942""","=""L1558""",
"=""56.9506""","=""0.002""","=""56.944""","=""0.018""","=""1""","=""7.64e+09""",,"=""16.020""","=""37.793""","=""3s.3p""","=""3P*""","=""1""","=""3p2""","=""3P""","=""0""",3,1,,"=""T7942""","=""L1558""",
"=""57.2820""","=""0.002""","=""57.275""","=""0.019""","=""2""","=""3.12e+09""",,"=""16.314""","=""37.961""","=""3s.3p""","=""3P*""","=""2""","=""3p2""","=""3P""","=""1""",5,3,,"=""T7942""","=""L1558""",
"=""58.1388""","=""0.0010""","=""58.139""","=""0.019""","=""3""","=""3.03e+09""",,"=""72.583""","=""93.908""","=""3p.3d""","=""1P*""","=""1""","=""3d2""","=""1D""","=""2""",3,5,,"=""T7942""","=""L10375""",
"=""58.4223""","=""0.0010""","=""58.443""","=""0.019""","=""3""","=""8.16e+07""",,"=""16.020""","=""37.235""","=""3s.3p""","=""3P*""","=""1""","=""3p2""","=""1D""","=""2""",3,5,,"=""T7942""","=""L10522""",
"=""58.4855""","=""0.0010""","=""58.490""","=""0.019""","=""2""","=""4.90e+08""",,"=""45.652""","=""66.849""","=""3s.3d""","=""3D""","=""2""","=""3p.3d""","=""3D*""","=""3""",5,7,,"=""T7942""","=""L10522""",
"=""58.5310""","=""0.0010""","=""58.535""","=""0.019""","=""10bl""","=""3.21e+09""",,"=""45.668""","=""66.849""","=""3s.3d""","=""3D""","=""3""","=""3p.3d""","=""3D*""","=""3""",7,7,,"=""T7942""","=""L10522""",
"=""58.5393""","=""0.0010""","=""58.543""","=""0.019""","=""10bl""","=""3.10e+09""",,"=""45.652""","=""66.830""","=""3s.3d""","=""3D""","=""2""","=""3p.3d""","=""3D*""","=""2""",5,5,,"=""T7942""","=""L10522""",
