obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""13.0118""","=""13.01170""","=""9g""","=""""",,"=""0.0000""","=""95.2867""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""4P""","=""5/2""",4,6,,"=""""","=""L1965""",
"=""13.0246""","=""13.0246""","=""7g""","=""""",,"=""0.0000""","=""95.193""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""4P""","=""3/2""",4,4,,"=""""","=""L1965""",
"=""13.0295""","=""13.02950""","=""9g""","=""""",,"=""0.0000""","=""95.1565""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""4F""","=""5/2""",4,6,,"=""""","=""L1965""",
"=""13.0344""","=""13.03453""","=""9g,bl""","=""2.47e+10""",E,"=""0.2762""","=""95.3960""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4d""","=""2D""","=""3/2""",2,4,,"=""T4781""","=""L1965""",
"=""13.0354""","=""13.03563""","=""9g,bl""","=""2.20e+10""",E,"=""0.2762""","=""95.3880""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4d""","=""2P""","=""1/2""",2,2,,"=""T4781""","=""L1965""",
"=""13.0537""","=""13.05371""","=""3g""","=""""",,"=""0.2762""","=""95.2563?""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4d""","=""4F""","=""3/2""",2,4,,"=""""","=""L1965""",
"=""13.0624""","=""13.0625""","=""4g""","=""""",,"=""0.2762""","=""95.193""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4d""","=""4P""","=""3/2""",2,4,,"=""""","=""L1965""",
"=""13.0700""","=""13.07000""","=""1g""","=""""",,"=""0.2762""","=""95.1379?""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4d""","=""4P""","=""1/2""",2,2,,"=""""","=""L1965""",
"=""13.2123""","=""13.212207""","=""5g*""","=""""",,"=""0.0000""","=""93.84064""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).4s""","=""2D""","=""3/2""",4,4,,"=""""","=""L1965""",
"=""13.2123""","=""13.212377""","=""5g*""","=""""",,"=""0.0000""","=""93.83944""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).4s""","=""2D""","=""5/2""",4,6,,"=""""","=""L1965""",
"=""13.2509""","=""13.25121""","=""3g""","=""""",,"=""0.2762""","=""93.84064""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).4s""","=""2D""","=""3/2""",2,4,,"=""""","=""L1965""",
"=""13.2814""","=""13.280258""","=""20g*""","=""1.66e+09""",D,"=""0.0000""","=""93.35978""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1S).3d""","=""2D""","=""3/2""",4,4,,"=""c48""","=""L1965""",
"=""13.2814""","=""13.281417""","=""20g*""","=""1.01e+10""",D+,"=""0.0000""","=""93.35163""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1S).3d""","=""2D""","=""5/2""",4,6,,"=""c48""","=""L1965""",
