Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p4.(3P).4d""","=""4F""","=""3/2""",4,"=""""","=""95.2563""","=""?""","=""""","=""  74             :    16  2s2.2p4.(3P).4d    4P    ""","="""""
"=""2s2.2p4.(3P).4d""","=""2P""","=""1/2""",2,"=""""","=""95.3880""","=""""","=""""","=""  94             :     4  2s2.2p4.(3P).4d    4D    ""","="""""
"=""2s2.2p4.(3P).4d""","=""2P""","=""3/2""",4,"=""""","=""95.5854""","=""""","=""""","=""  60             :    38  2s2.2p4.(3P).4d    2D    ""","="""""
"=""2s2.2p4.(3P).4d""","=""2D""","=""3/2""",4,"=""""","=""95.3960""","=""""","=""""","=""  52             :    34  2s2.2p4.(3P).4d    2P    ""","="""""
"=""2s2.2p4.(3P).4d""","=""2D""","=""5/2""",6,"=""""","=""95.4771""","=""""","=""""","=""  68             :    24  2s2.2p4.(3P).4d    2F    ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""95.57124""","=""""","=""""","=""  97                                               ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""95.57450""","=""""","=""""","=""  73             :    24  2s2.2p4.(3P<2>).4f 2[3]* ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""95.58077""","=""""","=""""","=""  97                                               ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""95.58283""","=""""","=""""","=""  73             :    24  2s2.2p4.(3P<2>).4f 2[4]* ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""95.60784""","=""""","=""""","=""  93             :     7  2s2.2p4.(3P<1>).4f 2[2]* ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""95.61210""","=""""","=""""","=""  94             :     6  2s2.2p4.(3P<1>).4f 2[2]* ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""95.63687""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""95.63739""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",2,"=""""","=""95.66138""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",4,"=""""","=""95.66405""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""95.82110""","=""""","=""""","=""  93             :     7  2s2.2p4.(3P<2>).4f 2[2]* ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""95.82265""","=""""","=""""","=""  93             :     6  2s2.2p4.(3P<2>).4f 2[2]* ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""95.83137""","=""""","=""""","=""  97                                               ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""95.83302""","=""""","=""""","=""  97                                               ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""95.86814""","=""""","=""""","=""  99                                               ""","="""""
"=""2s2.2p4.(3P<1>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""95.86980""","=""""","=""""","=""  99                                               ""","="""""
"=""2s2.2p4.(3P<0>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""95.93240""","=""""","=""""","=""  98                                               ""","="""""
"=""2s2.2p4.(3P<0>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""95.93372""","=""""","=""""","=""  98                                               ""","="""""
"=""2s2.2p4.(3P).5s""","=""4P""","=""5/2""",6,"=""""","=""""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P).5s""","=""4P""","=""1/2""",2,"=""""","=""""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P).5s""","=""4P""","=""3/2""",4,"=""""","=""97.6146""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P).5s""","=""2P""","=""3/2""",4,"=""""","=""97.7779""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P).5s""","=""2P""","=""1/2""",2,"=""""","=""97.9328""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(1S).4s""","=""2S""","=""1/2""",2,"=""""","=""98.8223""","=""""","=""""","=""  99             :     1  2p4.(1D).4d        2S    ""","="""""
"=""2s2.2p4.(1D).4d""","=""2P""","=""3/2""",4,"=""""","=""99.4656""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p4.(1D).4d""","=""2P""","=""1/2""",2,"=""""","=""99.4733""","=""""","=""""","=""  99             :     1  2s2.2p4.(3P).4d    2P    ""","="""""
"=""2s2.2p4.(1D).4d""","=""2D""","=""5/2""",6,"=""""","=""99.5536""","=""""","=""""","=""  91             :     9  2s2.2p4.(1D).4d    2F    ""","="""""
"=""2s2.2p4.(1D).4d""","=""2D""","=""3/2""",4,"=""""","=""99.5660""","=""""","=""""","=""  99                                               ""","="""""
