conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p5,2P*,0.5,2.0,0.2762,0.2762,4488.92825,6.54e-07,9.8785e-14,3.9514e-13,2.6218e-15
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p5,2P*,0.5,2.0,0.2762,0.2762,4488.92825,0.199,3.0059e-08,1.2023e-07,7.9775e-10
2s2.2p5,2P*,1.5,4.0,0.0,2s.2p6,2S,0.5,2.0,38.625,38.625,32.09947,23.1,1.7842e-10,7.1367e-10,4.7352e-12
2s2.2p5,2P*,1.5,4.0,0.0,2s.2p6,2S,0.5,2.0,38.625,38.625,32.09947,11300000000.0,0.087278,0.34911,0.0023164
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,4P,2.5,6.0,67.41274,67.41274,18.39181,7900000.0,6.0093e-05,0.00024037,1.5949e-06
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,4P,2.5,6.0,67.41274,67.41274,18.39181,26.3,2.0006e-10,8.0023e-10,5.3095e-12
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,4P,1.5,4.0,67.58845,67.58845,18.34399,133000000.0,0.00067096,0.0026839,1.7807e-05
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,4P,1.5,4.0,67.58845,67.58845,18.34399,1.64,8.2735e-12,3.3094e-11,2.1958e-13
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,4P,0.5,2.0,67.68984,67.68984,18.31652,2400000.0,6.0357e-06,2.4143e-05,1.6019e-07
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,4P,0.5,2.0,67.68984,67.68984,18.31652,6.4,1.6095e-11,6.4381e-11,4.2717e-13
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,2P,1.5,4.0,68.64585,68.64585,18.06143,3.95,1.9318e-11,7.7272e-11,5.127e-13
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,2P,1.5,4.0,68.64585,68.64585,18.06143,20900000000.0,0.10221,0.40886,0.0027128
