obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""""","=""91.2323660""","=""0.0000008""","=""""","=""1.2258e+02""",AAA,"=""0.00000000000000""","=""[13.58993566]""","=""1s""","=""2S""","=""1/2""","=""40""","=""""","=""""",2,3200,,"=""T8637""","=""""",
"=""""","=""""","=""91.2353295""","=""0.0000008""","=""""","=""1.3913e+02""",AAA,"=""0.00000000000000""","=""[13.58949423]""","=""1s""","=""2S""","=""1/2""","=""39""","=""""","=""""",2,3042,,"=""T8637""","=""""",
"=""""","=""""","=""91.2385303""","=""0.0000008""","=""""","=""1.5843e+02""",AAA,"=""0.00000000000000""","=""[13.58901750]""","=""1s""","=""2S""","=""1/2""","=""38""","=""""","=""""",2,2888,,"=""T8637""","=""""",
"=""""","=""""","=""91.2419943""","=""0.0000008""","=""""","=""1.8103e+02""",AAA,"=""0.00000000000000""","=""[13.58850159]""","=""1s""","=""2S""","=""1/2""","=""37""","=""""","=""""",2,2738,,"=""T8637""","=""""",
"=""""","=""""","=""91.2457513""","=""0.0000008""","=""""","=""2.0762e+02""",AAA,"=""0.00000000000000""","=""[13.58794208]""","=""1s""","=""2S""","=""1/2""","=""36""","=""""","=""""",2,2592,,"=""T8637""","=""""",
"=""""","=""""","=""91.2498352""","=""0.0000008""","=""""","=""2.3903e+02""",AAA,"=""0.00000000000000""","=""[13.58733395]""","=""1s""","=""2S""","=""1/2""","=""35""","=""""","=""""",2,2450,,"=""T8637""","=""""",
"=""""","=""""","=""91.2542852""","=""0.0000008""","=""""","=""2.7631e+02""",AAA,"=""0.00000000000000""","=""[13.58667137]""","=""1s""","=""2S""","=""1/2""","=""34""","=""""","=""""",2,2312,,"=""T8637""","=""""",
"=""""","=""""","=""91.2591463""","=""0.0000008""","=""""","=""3.2081e+02""",AAA,"=""0.00000000000000""","=""[13.58594765]""","=""1s""","=""2S""","=""1/2""","=""33""","=""""","=""""",2,2178,,"=""T8637""","=""""",
"=""""","=""""","=""91.2644709""","=""0.0000008""","=""""","=""3.7418e+02""",AAA,"=""0.00000000000000""","=""[13.58515502]""","=""1s""","=""2S""","=""1/2""","=""32""","=""""","=""""",2,2048,,"=""T8637""","=""""",
"=""""","=""""","=""91.2703197""","=""0.0000008""","=""""","=""4.3857e+02""",AAA,"=""0.00000000000000""","=""[13.58428445]""","=""1s""","=""2S""","=""1/2""","=""31""","=""""","=""""",2,1922,,"=""T8637""","=""""",
"=""""","=""""","=""91.2767639""","=""0.0000008""","=""""","=""5.1673e+02""",AAA,"=""0.00000000000000""","=""[13.58332538]""","=""1s""","=""2S""","=""1/2""","=""30""","=""""","=""""",2,1800,,"=""T8637""","=""""",
"=""""","=""""","=""91.2838873""","=""0.0000008""","=""""","=""6.1221e+02""",AAA,"=""0.00000000000000""","=""[13.58226541]""","=""1s""","=""2S""","=""1/2""","=""29""","=""""","=""""",2,1682,,"=""T8637""","=""""",
"=""""","=""""","=""91.2917887""","=""0.0000008""","=""""","=""7.2967e+02""",AAA,"=""0.00000000000000""","=""[13.58108984]""","=""1s""","=""2S""","=""1/2""","=""28""","=""""","=""""",2,1568,,"=""T8637""","=""""",
"=""""","=""""","=""91.3005859""","=""0.0000008""","=""""","=""8.7524e+02""",AAA,"=""0.00000000000000""","=""[13.57978125]""","=""1s""","=""2S""","=""1/2""","=""27""","=""""","=""""",2,1458,,"=""T8637""","=""""",
"=""""","=""""","=""91.3104195""","=""0.0000008""","=""""","=""1.0571e+03""",AAA,"=""0.00000000000000""","=""[13.57831878]""","=""1s""","=""2S""","=""1/2""","=""26""","=""""","=""""",2,1352,,"=""T8637""","=""""",
"=""""","=""""","=""91.3214592""","=""0.0000008""","=""""","=""1.2862e+03""",AAA,"=""0.00000000000000""","=""[13.57667733]""","=""1s""","=""2S""","=""1/2""","=""25""","=""""","=""""",2,1250,,"=""T8637""","=""""",
"=""""","=""""","=""91.3339105""","=""0.0000008""","=""""","=""1.5776e+03""",AAA,"=""0.00000000000000""","=""[13.57482645]""","=""1s""","=""2S""","=""1/2""","=""24""","=""""","=""""",2,1152,,"=""T8637""","=""""",
"=""""","=""""","=""91.3480251""","=""0.0000008""","=""""","=""1.9519e+03""",AAA,"=""0.00000000000000""","=""[13.57272894]""","=""1s""","=""2S""","=""1/2""","=""23""","=""""","=""""",2,1058,,"=""T8637""","=""""",
"=""""","=""""","=""91.3641133""","=""0.0000008""","=""""","=""2.4380e+03""",AAA,"=""0.00000000000000""","=""[13.57033894]""","=""1s""","=""2S""","=""1/2""","=""22""","=""""","=""""",2,968,,"=""T8637""","=""""",
"=""""","=""""","=""91.3825609""","=""0.0000008""","=""""","=""3.0769e+03""",AAA,"=""0.00000000000000""","=""[13.56759946]""","=""1s""","=""2S""","=""1/2""","=""21""","=""""","=""""",2,882,,"=""T8637""","=""""",
"=""""","=""""","=""91.4038537""","=""0.0000008""","=""""","=""3.9276e+03""",AAA,"=""0.00000000000000""","=""[13.56443886]""","=""1s""","=""2S""","=""1/2""","=""20""","=""""","=""""",2,800,,"=""T8637""","=""""",
"=""""","=""""","=""91.4286086""","=""0.0000008""","=""""","=""5.0767e+03""",AAA,"=""0.00000000000000""","=""[13.56076619]""","=""1s""","=""2S""","=""1/2""","=""19""","=""""","=""""",2,722,,"=""T8637""","=""""",
"=""""","=""""","=""91.4576201""","=""0.0000008""","=""""","=""6.6540e+03""",AAA,"=""0.00000000000000""","=""[13.55646454]""","=""1s""","=""2S""","=""1/2""","=""18""","=""""","=""""",2,648,,"=""T8637""","=""""",
"=""""","=""""","=""91.4919242""","=""0.0000008""","=""""","=""8.8574e+03""",AAA,"=""0.00000000000000""","=""[13.55138166]""","=""1s""","=""2S""","=""1/2""","=""17""","=""""","=""""",2,578,,"=""T8637""","=""""",
"=""""","=""""","=""91.5328932""","=""0.0000008""","=""""","=""1.1997e+04""",AAA,"=""0.00000000000000""","=""[13.54531624]""","=""1s""","=""2S""","=""1/2""","=""16""","=""""","=""""",2,512,,"=""T8637""","=""""",
"=""""","=""""","=""91.5823751""","=""0.0000008""","=""""","=""1.6572e+04""",AAA,"=""0.00000000000000""","=""[13.53799772]""","=""1s""","=""2S""","=""1/2""","=""15""","=""""","=""""",2,450,,"=""T8637""","=""""",
"=""""","=""""","=""91.6429076""","=""0.0000008""","=""""","=""2.3409e+04""",AAA,"=""0.00000000000000""","=""[13.52905552]""","=""1s""","=""2S""","=""1/2""","=""14""","=""""","=""""",2,392,,"=""T8637""","=""""",
