obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""17.55""","=""0.02""","=""17.5027""","=""0.0004""","=""*""","=""""",,"=""254.38887""","=""325.2262""","=""2s2.2p5.3s""","=""1P*""","=""1""","=""2s.2p6.3s""","=""3S""","=""1""",3,3,,"=""""","=""L4399""",
"=""17.55""","=""0.02""","=""17.5090""","=""0.0024""","=""*""","=""""",,"=""280.83653""","=""351.648""","=""2s2.2p5.3p""","=""1S""","=""0""","=""2s2.2p5.4d""","=""3D*""","=""1""",1,3,,"=""""","=""L4399""",
"=""18.7520""","=""0.0008""","=""18.7513""","=""0.0008""","=""4""","=""""",,"=""269.15999""","=""335.280""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.4s""","=""1P*""","=""1""",5,3,,"=""""","=""L4421""",
"=""18.8296""","=""0.0008""","=""18.8294""","=""0.0006""","=""8""","=""""",,"=""269.04164""","=""334.8878""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.4s""","=""3P*""","=""2""",7,5,,"=""""","=""L4421""",
"=""18.8631""","=""0.0008""","=""18.8633""","=""0.0006""","=""4""","=""""",,"=""269.15999""","=""334.8878""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.4s""","=""3P*""","=""2""",5,5,,"=""""","=""L4421""",
"=""19.0130""","=""0.0008""","=""19.0132""","=""0.0008""","=""4""","=""""",,"=""272.15145""","=""337.361""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.4s""","=""3P*""","=""1""",5,3,,"=""""","=""L4421""",
"=""19.1562""","=""0.0008""","=""19.1570""","=""0.0008""","=""2""","=""""",,"=""270.56020""","=""335.280""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.4s""","=""1P*""","=""1""",5,3,,"=""""","=""L4421""",
"=""20.0946""","=""0.0008""","=""20.0946""","=""0.0008""","=""4""","=""""",,"=""291.2912""","=""352.9914""","=""2s2.2p5.3d""","=""3P*""","=""0""","=""2s2.2p5.4f""","=""3D""","=""1""",1,3,,"=""""","=""L4421""",
"=""20.1529""","=""0.0008""","=""20.1529""","=""0.0008""","=""5""","=""""",,"=""291.53708""","=""353.0589""","=""2s2.2p5.3d""","=""3P*""","=""1""","=""2s2.2p5.4f""","=""3D""","=""2""",3,5,,"=""""","=""L4421""",
"=""20.2387""","=""0.0008""","=""20.2388""","=""0.0008""","=""8""","=""""",,"=""292.05007""","=""353.3106""","=""2s2.2p5.3d""","=""3P*""","=""2""","=""2s2.2p5.4f""","=""3D""","=""3""",5,7,,"=""""","=""L4421""",
"=""20.3644""","=""0.0008""","=""20.3644""","=""0.0008""","=""9""","=""""",,"=""292.45120""","=""353.3340""","=""2s2.2p5.3d""","=""3F*""","=""4""","=""2s2.2p5.4f""","=""3G""","=""5""",9,11,,"=""""","=""L4421""",
"=""20.4127""","=""0.0008""","=""20.4125""","=""0.0005""","=""1""","=""""",,"=""292.81735""","=""353.5567""","=""2s2.2p5.3d""","=""3F*""","=""3""","=""2s2.2p5.4f""","=""1F""","=""3""",7,7,,"=""""","=""L4421""",
"=""20.4860""","=""0.0008""","=""20.4860""","=""0.0008""","=""8""","=""""",,"=""292.81735""","=""353.3387""","=""2s2.2p5.3d""","=""3F*""","=""3""","=""2s2.2p5.4f""","=""1G""","=""4""",7,9,,"=""""","=""L4421""",
"=""20.5665""","=""0.0008""","=""20.5665""","=""0.0008""","=""5""","=""""",,"=""295.37718""","=""355.6617""","=""2s2.2p5.3d""","=""1D*""","=""2""","=""2s2.2p5.4f""","=""3G""","=""3""",5,7,,"=""""","=""L4421""",
"=""20.6319""","=""0.0008""","=""20.6319""","=""0.0005""","=""6""","=""""",,"=""293.46316""","=""353.5567""","=""2s2.2p5.3d""","=""3F*""","=""2""","=""2s2.2p5.4f""","=""1F""","=""3""",5,7,,"=""""","=""L4421""",
"=""20.6650""","=""0.0008""","=""20.6650""","=""0.0008""","=""6bl""","=""""",,"=""295.67305""","=""355.6702""","=""2s2.2p5.3d""","=""3D*""","=""3""","=""2s2.2p5.4f""","=""3G""","=""4""",7,9,,"=""""","=""L4421""",
"=""20.90""","=""0.01""","=""20.8677""","=""0.0008""","=""*""","=""""",,"=""293.92426""","=""353.3387""","=""2s2.2p5.3d""","=""1F*""","=""3""","=""2s2.2p5.4f""","=""1G""","=""4""",7,9,,"=""""","=""L11036""",
"=""20.90""","=""0.01""","=""20.8776""","=""0.0009""","=""*""","=""""",,"=""293.92426""","=""353.3106""","=""2s2.2p5.3d""","=""1F*""","=""3""","=""2s2.2p5.4f""","=""3D""","=""3""",7,7,,"=""""","=""L11036""",
"=""21.3061""","=""0.0008""","=""21.3057""","=""0.0008""","=""3*""","=""""",,"=""295.20117""","=""353.3940""","=""2s2.2p5.3d""","=""3D*""","=""1""","=""2s2.2p5.4f""","=""1D""","=""2""",3,5,,"=""""","=""L4421""",
"=""21.3061""","=""0.0008""","=""21.3106""","=""0.0006""","=""3*""","=""""",,"=""295.37718""","=""353.5567""","=""2s2.2p5.3d""","=""1D*""","=""2""","=""2s2.2p5.4f""","=""1F""","=""3""",5,7,,"=""""","=""L4421""",
"=""24.821""","=""0.020""","=""24.862""","=""0.003""","=""""","=""""",,"=""292.45120""","=""342.320""","=""2s2.2p5.3d""","=""3F*""","=""4""","=""2s2.2p5.4p""","=""3D""","=""3""",9,7,,"=""""","=""L4399""",
"=""25.687""","=""0.020""","=""25.711""","=""0.003""","=""""","=""""",,"=""293.92426""","=""342.147""","=""2s2.2p5.3d""","=""1F*""","=""3""","=""2s2.2p5.4p""","=""3D""","=""2""",7,5,,"=""""","=""L4399""",
"=""43.1123""","=""0.0010""","=""43.1128""","=""0.0004""","=""130bl""","=""""",,"=""252.07844""","=""280.83653""","=""2s2.2p5.3s""","=""3P*""","=""1""","=""2s2.2p5.3p""","=""1S""","=""0""",3,1,,"=""""","=""L11815""",
"=""43.65""","=""0.02""","=""43.606""","=""0.010""","=""""","=""""",,"=""350.031""","=""378.463""","=""2s2.2p5.4d""","=""3P*""","=""1""","=""2s2.2p5.5f""","=""1D""","=""2""",3,5,,"=""""","=""L4399""",
"=""45.0660""","=""0.0010""","=""45.0660""","=""0.0005""","=""40""","=""""",,"=""271.42678""","=""298.93847""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.3d""","=""1P*""","=""1""",3,3,,"=""""","=""L11815""",
"=""46.33""","=""0.02""","=""46.340""","=""0.012""","=""*""","=""""",,"=""342.629""","=""369.385""","=""2s2.2p5.4p""","=""3P""","=""2""","=""2s2.2p5.5s""","=""3P*""","=""2""",5,5,,"=""""","=""L4399""",
"=""46.33""","=""0.02""","=""46.397""","=""0.023""","=""*""","=""""",,"=""351.648""","=""378.370""","=""2s2.2p5.4d""","=""3D*""","=""1""","=""2s2.2p5.5f""","=""3D""","=""2""",3,5,,"=""""","=""L4399""",
"=""46.5118""","=""0.0005""","=""46.5119""","=""0.0005""","=""100""","=""""",,"=""272.28203""","=""298.93847""","=""2s2.2p5.3p""","=""3P""","=""1""","=""2s2.2p5.3d""","=""1P*""","=""1""",3,3,,"=""""","=""L11815""",
"=""46.551""","=""0.004""","=""46.5556""","=""0.0005""","=""150bl""","=""""",,"=""269.04164""","=""295.67305""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.3d""","=""3D*""","=""3""",7,7,,"=""""","=""L6734""",
"=""46.8793""","=""0.0005""","=""46.8791""","=""0.0005""","=""120""","=""""",,"=""254.38887""","=""280.83653""","=""2s2.2p5.3s""","=""1P*""","=""1""","=""2s2.2p5.3p""","=""1S""","=""0""",3,1,,"=""""","=""L11815""",
"=""47.07""","=""0.02""","=""47.0787""","=""0.0005""","=""""","=""""",,"=""269.04164""","=""295.37718""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.3d""","=""1D*""","=""2""",7,5,,"=""""","=""L4399""",
"=""48.4963""","=""0.0005""","=""48.4962""","=""0.0004""","=""130""","=""""",,"=""266.48433""","=""292.05007""","=""2s2.2p5.3p""","=""3S""","=""1""","=""2s2.2p5.3d""","=""3P*""","=""2""",3,5,,"=""""","=""L11815""",
