obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""10.50603""","=""0.00003""","=""""","=""1.58e+09""",A,"=""(426.414570)""","=""(544.4270)""","=""1s.2s""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T5231""","=""""",
"=""""","=""10.71823""","=""0.00003""","=""""","=""2.31e+09""",A,"=""(426.414570)""","=""(542.0906)""","=""1s.2s""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T5231""","=""""",
"=""""","=""11.06232""","=""0.00003""","=""""","=""3.642e+09""",AA,"=""(426.414570)""","=""(538.4925)""","=""1s.2s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""11.68398""","=""0.00003""","=""""","=""6.275e+09""",AA,"=""(426.414570)""","=""(532.5293)""","=""1s.2s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""11.67777""","=""0.00015""","=""""","=""7.460e+09""",AA,"=""(426.2912023)""","=""(532.4623)""","=""1s.2p""","=""3P*""","=""0""","=""1s.5d""","=""3D""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""11.67789""","=""0.00015""","=""""","=""5.594e+09""",AA,"=""(426.2922780)""","=""(532.4623)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""11.67788""","=""0.00015""","=""""","=""1.007e+10""",AA,"=""(426.2922780)""","=""(532.4624)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""2""",3,5,,"=""T5997LS""","=""""",
"=""""","=""11.68186""","=""0.00015""","=""""","=""3.726e+08""",AA,"=""(426.3283574)""","=""(532.4623)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""11.68185""","=""0.00015""","=""""","=""3.353e+09""",AA,"=""(426.3283574)""","=""(532.4624)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""2""",5,5,,"=""T5997LS""","=""""",
"=""""","=""11.68177""","=""0.00015""","=""""","=""1.341e+10""",AA,"=""(426.3283574)""","=""(532.4632)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""3""",5,7,,"=""T5997LS""","=""""",
"=""""","=""11.73899""","=""0.00007""","=""""","=""2.754e+08""",AA,"=""(426.2912023)""","=""(531.9087)""","=""1s.2p""","=""3P*""","=""0""","=""1s.5s""","=""3S""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""11.73911""","=""0.00007""","=""""","=""8.262e+08""",AA,"=""(426.2922780)""","=""(531.9087)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5s""","=""3S""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""11.74312""","=""0.00007""","=""""","=""1.376e+09""",AA,"=""(426.3283574)""","=""(531.9087)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5s""","=""3S""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""12.18170""","=""0.00015""","=""""","=""1.163e+10""",AA,"=""(430.6956649)""","=""(532.4747)""","=""1s.2p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""12.20692""","=""0.00007""","=""""","=""2.259e+09""",AA,"=""(430.6956649)""","=""(532.2644)""","=""1s.2p""","=""1P*""","=""1""","=""1s.5s""","=""1S""","=""0""",3,1,,"=""T5997""","=""""",
"=""""","=""13.03054""","=""0.00004""","=""""","=""1.207e+10""",AA,"=""(426.414570)""","=""(521.5635)""","=""1s.2s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""13.03189""","=""0.00017""","=""""","=""1.611e+10""",AA,"=""(426.2912023)""","=""(521.4303)""","=""1s.2p""","=""3P*""","=""0""","=""1s.4d""","=""3D""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""13.03202""","=""0.00017""","=""""","=""2.175e+10""",AA,"=""(426.2922780)""","=""(521.4304)""","=""1s.2p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""2""",3,5,,"=""T5997LS""","=""""",
"=""""","=""13.03203""","=""0.00017""","=""""","=""1.209e+10""",AA,"=""(426.2922780)""","=""(521.4303)""","=""1s.2p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""13.03698""","=""0.00017""","=""""","=""8.048e+08""",AA,"=""(426.3283574)""","=""(521.4303)""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""13.03696""","=""0.00017""","=""""","=""7.243e+09""",AA,"=""(426.3283574)""","=""(521.4304)""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""2""",5,5,,"=""T5997LS""","=""""",
"=""""","=""13.03677""","=""0.00017""","=""""","=""2.897e+10""",AA,"=""(426.3283574)""","=""(521.4318)""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",5,7,,"=""T5997LS""","=""""",
"=""""","=""13.18372""","=""0.00009""","=""""","=""5.600e+08""",AA,"=""(426.2912023)""","=""(520.3346)""","=""1s.2p""","=""3P*""","=""0""","=""1s.4s""","=""3S""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""13.18387""","=""0.00009""","=""""","=""1.680e+09""",AA,"=""(426.2922780)""","=""(520.3346)""","=""1s.2p""","=""3P*""","=""1""","=""1s.4s""","=""3S""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""13.18893""","=""0.00009""","=""""","=""2.797e+09""",AA,"=""(426.3283574)""","=""(520.3346)""","=""1s.2p""","=""3P*""","=""2""","=""1s.4s""","=""3S""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""13.66118""","=""0.00017""","=""""","=""2.567e+10""",AA,"=""(430.6956649)""","=""(521.4522)""","=""1s.2p""","=""1P*""","=""1""","=""1s.4d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""13.72292""","=""0.00009""","=""""","=""4.534e+09""",AA,"=""(430.6956649)""","=""(521.0439)""","=""1s.2p""","=""1P*""","=""1""","=""1s.4s""","=""1S""","=""0""",3,1,,"=""T5997""","=""""",
"=""""","=""17.33927""","=""0.00009""","=""""","=""2.697e+10""",AA,"=""(426.414570)""","=""(497.9194)""","=""1s.2s""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""17.38729""","=""0.00006""","=""""","=""4.869e+10""",AA,"=""(426.2912023)""","=""(497.5986)""","=""1s.2p""","=""3P*""","=""0""","=""1s.3d""","=""3D""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""17.38755""","=""0.00006""","=""""","=""3.652e+10""",AA,"=""(426.2922780)""","=""(497.5986)""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""17.38745""","=""0.00006""","=""""","=""6.573e+10""",AA,"=""(426.2922780)""","=""(497.5990)""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""2""",3,5,,"=""T5997LS""","=""""",
"=""""","=""17.39548""","=""0.00006""","=""""","=""8.751e+10""",AA,"=""(426.3283574)""","=""(497.6022)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""3""",5,7,,"=""T5997LS""","=""""",
"=""""","=""17.39635""","=""0.00006""","=""""","=""2.431e+09""",AA,"=""(426.3283574)""","=""(497.5986)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""17.39625""","=""0.00006""","=""""","=""2.188e+10""",AA,"=""(426.3283574)""","=""(497.5990)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""2""",5,5,,"=""T5997LS""","=""""",
"=""""","=""17.40750""","=""0.00006""","=""""","=""2.709e+06""",AA,"=""(426.414570)""","=""(497.6392)""","=""1s.2s""","=""1S""","=""0""","=""1s.3d""","=""1D""","=""2""",1,5,E2,"=""T3908""","=""""",
"=""""","=""18.06468""","=""0.00016""","=""""","=""1.430e+09""",AA,"=""(426.2912023)""","=""(494.9247)""","=""1s.2p""","=""3P*""","=""0""","=""1s.3s""","=""3S""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""18.06497""","=""0.00016""","=""""","=""4.290e+09""",AA,"=""(426.2922780)""","=""(494.9247)""","=""1s.2p""","=""3P*""","=""1""","=""1s.3s""","=""3S""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""18.07447""","=""0.00016""","=""""","=""7.139e+09""",AA,"=""(426.3283574)""","=""(494.9247)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3s""","=""3S""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""18.52072""","=""0.00007""","=""""","=""8.205e+10""",AA,"=""(430.6956649)""","=""(497.6392)""","=""1s.2p""","=""1P*""","=""1""","=""1s.3d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""18.79068""","=""0.00018""","=""""","=""1.125e+10""",AA,"=""(430.6956649)""","=""(496.6774)""","=""1s.2p""","=""1P*""","=""1""","=""1s.3s""","=""1S""","=""0""",3,1,,"=""T5997""","=""""",
"=""""","=""25.9655""","=""0.0004""","=""""","=""5.04e+08""",A,"=""(496.6774)""","=""(544.4270)""","=""1s.3s""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T5231""","=""""",
"=""""","=""26.4992""","=""0.0003""","=""""","=""3.67e+07""",A,"=""(497.6392)""","=""(544.4270)""","=""1s.3d""","=""1D""","=""2""","=""1s.8p""","=""1P*""","=""1""",5,3,,"=""T5231""","=""""",
"=""""","=""27.3014""","=""0.0004""","=""""","=""7.45e+08""",A,"=""(496.6774)""","=""(542.0906)""","=""1s.3s""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T5231""","=""""",
"=""""","=""27.89208""","=""0.00024""","=""""","=""5.61e+07""",A,"=""(497.6392)""","=""(542.0906)""","=""1s.3d""","=""1D""","=""2""","=""1s.7p""","=""1P*""","=""1""",5,3,,"=""T5231""","=""""",
"=""""","=""29.6506""","=""0.0005""","=""""","=""1.165e+09""",AA,"=""(496.6774)""","=""(538.4925)""","=""1s.3s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""30.3486""","=""0.0003""","=""""","=""9.314e+07""",AA,"=""(497.6392)""","=""(538.4925)""","=""1s.3d""","=""1D""","=""2""","=""1s.6p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""34.5823""","=""0.0007""","=""""","=""1.978e+09""",AA,"=""(496.6774)""","=""(532.5293)""","=""1s.3s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""35.5356""","=""0.0004""","=""""","=""1.790e+08""",AA,"=""(497.6392)""","=""(532.5293)""","=""1s.3d""","=""1D""","=""2""","=""1s.5p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""35.8800""","=""0.0013""","=""""","=""4.349e+09""",AA,"=""(497.9194)""","=""(532.4747)""","=""1s.3p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""36.0996""","=""0.0008""","=""""","=""1.497e+09""",AA,"=""(497.9194)""","=""(532.2644)""","=""1s.3p""","=""1P*""","=""1""","=""1s.5s""","=""1S""","=""0""",3,1,,"=""T5997""","=""""",
"=""""","=""49.8207""","=""0.0014""","=""""","=""3.540e+09""",AA,"=""(496.6774)""","=""(521.5635)""","=""1s.3s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""51.8235""","=""0.0008""","=""""","=""4.119e+08""",AA,"=""(497.6392)""","=""(521.5635)""","=""1s.3d""","=""1D""","=""2""","=""1s.4p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""53.0230""","=""0.0016""","=""""","=""2.35e+08""",A,"=""(521.0439)""","=""(544.4270)""","=""1s.4s""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T5231""","=""""",
"=""""","=""52.686""","=""0.003""","=""""","=""9.130e+09""",AA,"=""(497.9194)""","=""(521.4522)""","=""1s.3p""","=""1P*""","=""1""","=""1s.4d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""53.965""","=""0.003""","=""""","=""4.19e+07""",A,"=""(521.4522)""","=""(544.4270)""","=""1s.4d""","=""1D""","=""2""","=""1s.8p""","=""1P*""","=""1""",5,3,,"=""T5231""","=""""",
"=""""","=""53.6159""","=""0.0017""","=""""","=""3.091e+09""",AA,"=""(497.9194)""","=""(521.0439)""","=""1s.3p""","=""1P*""","=""1""","=""1s.4s""","=""1S""","=""0""",3,1,,"=""T5997""","=""""",
"=""""","=""58.9093""","=""0.0019""","=""""","=""3.40e+08""",A,"=""(521.0439)""","=""(542.0906)""","=""1s.4s""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T5231""","=""""",
"=""""","=""60.075""","=""0.003""","=""""","=""6.51e+07""",A,"=""(521.4522)""","=""(542.0906)""","=""1s.4d""","=""1D""","=""2""","=""1s.7p""","=""1P*""","=""1""",5,3,,"=""T5231""","=""""",
"=""""","=""71.057""","=""0.003""","=""""","=""5.237e+08""",AA,"=""(521.0439)""","=""(538.4925)""","=""1s.4s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""72.760""","=""0.005""","=""""","=""1.136e+08""",AA,"=""(521.4522)""","=""(538.4925)""","=""1s.4d""","=""1D""","=""2""","=""1s.6p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""101.939""","=""0.006""","=""""","=""1.33e+08""",A,"=""(532.2644)""","=""(544.4270)""","=""1s.5s""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T5231""","=""""",
"=""""","=""103.732""","=""0.011""","=""""","=""4.14e+07""",A,"=""(532.4747)""","=""(544.4270)""","=""1s.5d""","=""1D""","=""2""","=""1s.8p""","=""1P*""","=""1""",5,3,,"=""T5231""","=""""",
"=""""","=""107.950""","=""0.006""","=""""","=""8.495e+08""",AA,"=""(521.0439)""","=""(532.5293)""","=""1s.4s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""111.929""","=""0.012""","=""""","=""2.310e+08""",AA,"=""(521.4522)""","=""(532.5293)""","=""1s.4d""","=""1D""","=""2""","=""1s.5p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""113.630""","=""0.013""","=""""","=""1.947e+09""",AA,"=""(521.5635)""","=""(532.4747)""","=""1s.4p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""115.863""","=""0.007""","=""""","=""1.065e+09""",AA,"=""(521.5635)""","=""(532.2644)""","=""1s.4p""","=""1P*""","=""1""","=""1s.5s""","=""1S""","=""0""",3,1,,"=""T5997""","=""""",
"=""""","=""126.178""","=""0.009""","=""""","=""1.87e+08""",A,"=""(532.2644)""","=""(542.0906)""","=""1s.5s""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T5231""","=""""",
"=""""","=""128.937""","=""0.017""","=""""","=""6.51e+07""",A,"=""(532.4747)""","=""(542.0906)""","=""1s.5d""","=""1D""","=""2""","=""1s.7p""","=""1P*""","=""1""",5,3,,"=""T5231""","=""""",
"=""""","=""189.6807""","=""0.0003""","=""""","=""6.823e+07""",AA,"=""(419.791888)""","=""(426.3283574)""","=""1s.2s""","=""3S""","=""1""","=""1s.2p""","=""3P*""","=""2""",3,5,,"=""T5997LS""","=""""",
"=""""","=""190.7335""","=""0.0003""","=""""","=""6.711e+07""",AA,"=""(419.791888)""","=""(426.2922780)""","=""1s.2s""","=""3S""","=""1""","=""1s.2p""","=""3P*""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""190.7650""","=""0.0003""","=""""","=""6.705e+07""",AA,"=""(419.791888)""","=""(426.2912023)""","=""1s.2s""","=""3S""","=""1""","=""1s.2p""","=""3P*""","=""0""",3,1,,"=""T5997LS""","=""""",
"=""""","=""199.074""","=""0.022""","=""""","=""2.711e+08""",AA,"=""(532.2644)""","=""(538.4925)""","=""1s.5s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""206.03""","=""0.04""","=""""","=""1.164e+08""",AA,"=""(532.4747)""","=""(538.4925)""","=""1s.5d""","=""1D""","=""2""","=""1s.6p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""289.6086""","=""0.0006""","=""""","=""2.079e+07""",AA,"=""(426.414570)""","=""(430.6956649)""","=""1s.2s""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""998.2""","=""0.6""","=""""","=""3.276e+06""",AA,"=""(496.6774)""","=""(497.9194)""","=""1s.3s""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""2386""","=""3""","=""""","=""7.77e+05""",A,"=""(521.0439)""","=""(521.5635)""","=""1s.4s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""4681""","=""12""","=""""","=""5.07e+05""",A,"=""(532.2644)""","=""(532.5293)""","=""1s.5s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""4424""","=""7""","=""""","=""6.08e+04""",A,"=""(497.6392)""","=""(497.9194)""","=""1s.3d""","=""1D""","=""2""","=""1s.3p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""22710""","=""530""","=""""","=""4.13e+04""",A,"=""(532.4747)""","=""(532.5293)""","=""1s.5d""","=""1D""","=""2""","=""1s.5p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""11150""","=""120""","=""""","=""1.45e+04""",A,"=""(521.4522)""","=""(521.5635)""","=""1s.4d""","=""1D""","=""2""","=""1s.4p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
