conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
5d10.6s2,1S,0.0,1.0,0.0,5d10.6s.6p,3P*,1.0,3.0,4.886495,4.886495,253.7283,8400000.0,0.024322,0.024322,0.0006455
5d10.6s2,1S,0.0,1.0,0.0,5d10.6s.6p,1P*,1.0,3.0,6.703662,6.703662,184.94995,746000000.0,1.1477,1.1477,0.03046
5d10.6s.6p,3P*,0.0,1.0,4.667383,5d10.6s.7s,3S,1.0,3.0,7.730455,3.063072,404.77073,20700000.0,0.15253,0.15253,0.0040483
5d10.6s.6p,3P*,0.0,1.0,4.667383,5d10.6s.6d,3D,1.0,3.0,8.844537,4.177155,296.81497,46000000.0,0.18227,0.18227,0.0048374
5d10.6s.6p,3P*,0.0,1.0,4.667383,5d10.6s.8s,3S,1.0,3.0,9.170012,4.502629,275.35956,6100000.0,0.020802,0.020802,0.00055209
5d10.6s.6p,3P*,0.0,1.0,4.667383,5d10.6s.8d,3D,1.0,3.0,9.878884,5.211501,237.90496,3600000.0,0.0091641,0.0091641,0.00024322
5d10.6s.6p,3P*,1.0,3.0,4.886495,5d10.6s.7s,3S,1.0,3.0,7.730455,2.843961,435.95612,56000000.0,0.15956,0.47869,0.0042348
5d10.6s.6p,3P*,1.0,3.0,4.886495,5d10.6s.7s,1S,0.0,1.0,7.926077,3.039582,407.89883,4000000.0,0.0033259,0.0099776,8.8268e-05
5d10.6s.6p,3P*,1.0,3.0,4.886495,5d10.6s.6d,3D,2.0,5.0,8.851985,3.96549,312.65793,66000000.0,0.16121,0.48363,0.0042785
5d10.6s.6p,3P*,1.0,3.0,4.886495,5d10.6s.8s,3S,1.0,3.0,9.170012,4.283517,289.44483,15700000.0,0.019719,0.059158,0.00052335
5d10.6s.6p,3P*,1.0,3.0,4.886495,5d10.6s.8s,1S,0.0,1.0,9.22499,4.338495,285.77695,1100000.0,0.00044894,0.0013468,1.1915e-05
5d10.6s.6p,3P*,1.0,3.0,4.886495,5d10.6s.7d,1D,2.0,5.0,9.554714,4.66822,265.59203,11000000.0,0.019388,0.058164,0.00051456
5d10.6s.6p,3P*,1.0,3.0,4.886495,5d10.6s.7d,3D,2.0,5.0,9.56015,4.673655,265.28316,39000000.0,0.068579,0.20574,0.0018201
5d10.6s.6p,3P*,2.0,5.0,5.460625,5d10.6s.7s,3S,1.0,3.0,7.730455,2.26983,546.22673,49000000.0,0.13151,0.65754,0.0034902
5d10.6s.6p,3P*,2.0,5.0,5.460625,5d10.6s.6d,3D,1.0,3.0,8.844537,3.383913,366.39303,3600000.0,0.0043472,0.021736,0.00011537
5d10.6s.6p,3P*,2.0,5.0,5.460625,5d10.6s.6d,3D,2.0,5.0,8.851985,3.39136,365.58842,18400000.0,0.036869,0.18435,0.00097851
5d10.6s.6p,3P*,2.0,5.0,5.460625,5d10.6s.6d,3D,3.0,7.0,8.856338,3.395713,365.1198,129000000.0,0.36095,1.8048,0.0095796
5d10.6s.6p,3P*,2.0,5.0,5.460625,5d10.6s.8s,3S,1.0,3.0,9.170012,3.709387,334.24442,16800000.0,0.016883,0.084415,0.00044807
5d10.6s.6p,3P*,2.0,5.0,5.460625,5d10.6s.7d,1D,2.0,5.0,9.554714,4.09409,302.83703,1980000.0,0.0027223,0.013612,7.2251e-05
5d10.6s.6p,3P*,2.0,5.0,5.460625,5d10.6s.7d,3D,2.0,5.0,9.56015,4.099525,302.43554,9400000.0,0.01289,0.06445,0.0003421
5d10.6s.6p,3P*,2.0,5.0,5.460625,5d10.6s.7d,3D,3.0,7.0,9.562823,4.102199,302.23841,51000000.0,0.097782,0.48891,0.0025951
5d10.6s.6p,3P*,2.0,5.0,5.460625,5d10.6s.9s,3S,1.0,3.0,9.697563,4.236938,292.62687,8000000.0,0.0061621,0.030811,0.00016354
5d10.6s.6p,1P*,1.0,3.0,6.703662,5d10.6s.7s,3S,1.0,3.0,7.730455,1.026793,1207.48995,320000.0,0.0069948,0.020984,0.00018564
