obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""514.41""","=""514.4074+""","=""4""","=""""",,"=""11.30345525""","=""13.7136887""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L7408""",
"=""514.647""","=""514.6465+""","=""2h""","=""""",,"=""11.44304735""","=""13.8521610""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).11d""","=""2[7/2]*""","=""4""",7,9,,"=""""","=""L7408""",
"=""514.682""","=""514.682+""","=""1h""","=""""",,"=""11.44465635""","=""13.853605""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).11d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L7408""",
"=""516.917""","=""516.9139+""","=""1""","=""""",,"=""11.30345525""","=""13.7020015""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L7408""",
"=""516.950""","=""516.9478+""","=""4""","=""""",,"=""11.30345525""","=""13.7018443""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L7408""",
"=""517.380""","=""517.37883+""","=""2""","=""""",,"=""11.30345525""","=""13.69984629""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L7408""",
"=""519.927""","=""519.928+""","=""1h""","=""""",,"=""11.44304735""","=""13.827689""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L7408""",
"=""520.042""","=""520.041+""","=""1""","=""""",,"=""11.44465635""","=""13.828780""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L3990""",
"=""521.386""","=""521.385+""","=""1""","=""""",,"=""11.44304735""","=""13.821024""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L7408""",
"=""521.72701""","=""521.72701+""","=""8""","=""""",,"=""11.30345525""","=""13.67987426""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L11281""",
"=""521.923""","=""521.921+""","=""1""","=""""",,"=""11.44465635""","=""13.820190""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L7408""",
"=""522.029""","=""522.029+""","=""1""","=""""",,"=""11.44304735""","=""13.818092""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""3""",7,7,,"=""""","=""L7408""",
