spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Cl II,Cl,1,3s2.3p4,3P,2.0,5,0.0,0.0,even,,no,23.81364,,metastable - no allowed radiative channel,,,,,,,yes,L1617
Cl II,Cl,1,3s2.3p4,3P,1.0,3,0.086293,,even,,no,23.81364,131.23256247326137,"ASD 1/sum(Aki), J-resolved",131.23256247326137,2/2,yes,0.086293,0.086293,,yes,
Cl II,Cl,1,3s2.3p4,3P,0.0,1,0.123547,,even,,no,23.81364,694.2140039625735,"ASD 1/sum(Aki), J-resolved",694.2140039625735,2/2,yes,0.03725400000000001,0.123547,,yes,
Cl II,Cl,1,3s2.3p4,1D,2.0,5,1.44486,,even,,no,23.81364,7.523322299127294,"ASD 1/sum(Aki), J-resolved",7.523322299127294,5/5,yes,1.44486,1.44486,7.52332,,
Cl II,Cl,1,3s2.3p4,1S,0.0,1,3.456434,,even,,no,23.81364,0.2741228070175438,"ASD 1/sum(Aki), J-resolved",0.2741228070175438,3/3,yes,2.0115739999999995,3.456434,0.274123,,
Cl II,Cl,1,3s.3p5,3P*,2.0,5,11.576102,,odd,,no,23.81364,8.976660682226212e-09,"ASD 1/sum(Aki), J-resolved",8.976660682226212e-09,2/2,yes,11.576102,11.576102,8.84956e-09,,
Cl II,Cl,1,3s.3p5,3P*,1.0,3,11.6545,,odd,,no,23.81364,8.880994671403197e-09,"ASD 1/sum(Aki), J-resolved",8.880994671403197e-09,3/3,yes,11.6545,11.6545,8.84956e-09,,
Cl II,Cl,1,3s.3p5,3P*,0.0,1,11.695906,,odd,,no,23.81364,8.849557522123894e-09,"ASD 1/sum(Aki), J-resolved",8.849557522123894e-09,1/1,yes,11.609613000000001,11.609613000000001,8.84956e-09,,
Cl II,Cl,1,3s2.3p3.(4S*).4s,5S*,2.0,5,13.375373,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(4S*).3d,5D*,4.0,9,13.675065,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(4S*).3d,5D*,3.0,7,13.675174,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(4S*).3d,5D*,2.0,5,13.675527,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(4S*).3d,5D*,1.0,3,13.675844,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(4S*).3d,5D*,0.0,1,13.676017,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(4S*).4s,3S*,1.0,3,13.961781,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(2D*).3d,1P*,1.0,3,14.339736,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(4S*).3d,3D*,2.0,5,14.853347,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(4S*).3d,3D*,3.0,7,14.854698,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(4S*).3d,3D*,1.0,3,14.858677,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(2D*).3d,1S*,0.0,1,15.528511,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(2D*).3d,3F*,2.0,5,15.626167,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(2D*).3d,3F*,3.0,7,15.649377,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(2D*).3d,3F*,4.0,9,15.678806,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(2D*).4s,3D*,1.0,3,15.712108,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(2D*).4s,3D*,2.0,5,15.714374,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(2D*).4s,3D*,3.0,7,15.719258,,odd,,no,23.81364,,,,,,,,,,
Cl II,Cl,1,3s2.3p3.(4S*).4p,5P,1.0,3,15.947218,,even,,no,23.81364,8.051529790660225e-09,"ASD 1/sum(Aki), J-resolved",8.051529790660225e-09,4/4,yes,2.5718449999999997,2.5718449999999997,,,
Cl II,Cl,1,3s2.3p3.(4S*).4p,5P,2.0,5,15.95225,,even,,no,23.81364,7.942811755361398e-09,"ASD 1/sum(Aki), J-resolved",7.942811755361398e-09,4/4,yes,2.5768769999999996,2.5768769999999996,,,
