obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""26.51717""","=""""","=""6.98e+08""",B,"=""7.09030""","=""53.84649""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).8d""","=""4D*""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""26.51748""","=""""","=""6.34e+07""",C,"=""7.09770""","=""53.85335""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).8d""","=""4P*""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""26.51748""","=""""","=""3.96e+08""",C+,"=""7.09770""","=""53.85335""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).8d""","=""4P*""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""""","=""26.51748""","=""""","=""1.43e+08""",C+,"=""7.09770""","=""53.85335""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).8d""","=""4P*""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""26.52137""","=""""","=""5.86e+08""",B,"=""7.09770""","=""53.84649""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).8d""","=""4D*""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""26.52137""","=""""","=""4.46e+08""",B,"=""7.09770""","=""53.84649""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).8d""","=""4D*""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""26.52137""","=""""","=""1.39e+08""",C,"=""7.09770""","=""53.84649""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).8d""","=""4D*""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""26.523""","=""26.52318""","=""500*""","=""2.14e+08""",C+,"=""7.10775""","=""53.85335""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).8d""","=""4P*""","=""3/2""",6,4,,"=""T7192LS""","=""L3513""",
"=""26.523""","=""26.52318""","=""500*""","=""3.33e+08""",B,"=""7.10775""","=""53.85335""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).8d""","=""4P*""","=""5/2""",6,6,,"=""T7192LS""","=""L3513""",
"=""26.527""","=""26.52708""","=""500*""","=""2.51e+08""",B,"=""7.10775""","=""53.84649""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).8d""","=""4D*""","=""5/2""",6,6,,"=""T7192LS""","=""L3513""",
"=""26.527""","=""26.52708""","=""500*""","=""4.18e+07""",C,"=""7.10775""","=""53.84649""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).8d""","=""4D*""","=""3/2""",6,4,,"=""T7192LS""","=""L3513""",
"=""26.527""","=""26.52708""","=""500*""","=""8.36e+08""",B,"=""7.10775""","=""53.84649""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).8d""","=""4D*""","=""7/2""",6,8,,"=""T7192LS""","=""L3513""",
"=""""","=""26.68055""","=""""","=""1.33e+08""",C+,"=""0.00000""","=""46.46987""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""26.68471""","=""""","=""5.32e+08""",C+,"=""0.00000""","=""46.46263""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""26.69298""","=""""","=""6.64e+08""",B,"=""0.02162""","=""46.46987""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""26.69714""","=""""","=""2.66e+08""",C+,"=""0.02162""","=""46.46263""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""""","=""26.82124""","=""""","=""1.94e+08""",C+,"=""7.09030""","=""53.31642""","=""2s.2p2""","=""4P""","=""1/2""","=""2p2.(3P).3p""","=""4S*""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""26.82554""","=""""","=""3.88e+08""",B,"=""7.09770""","=""53.31642""","=""2s.2p2""","=""4P""","=""3/2""","=""2p2.(3P).3p""","=""4S*""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""26.83138""","=""""","=""5.82e+08""",B,"=""7.10775""","=""53.31642""","=""2s.2p2""","=""4P""","=""5/2""","=""2p2.(3P).3p""","=""4S*""","=""3/2""",6,4,,"=""T7192LS""","=""""",
"=""""","=""26.86012""","=""""","=""1.13e+08""",C,"=""7.09030""","=""53.24951""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).7d""","=""4P*""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""26.86012""","=""""","=""2.84e+08""",B,"=""7.09030""","=""53.24951""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).7d""","=""4P*""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""26.86442""","=""""","=""9.07e+07""",C+,"=""7.09770""","=""53.24951""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).7d""","=""4P*""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""26.86442""","=""""","=""5.67e+08""",B,"=""7.09770""","=""53.24951""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).7d""","=""4P*""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""""","=""26.86442""","=""""","=""2.04e+08""",B,"=""7.09770""","=""53.24951""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).7d""","=""4P*""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""26.86541""","=""""","=""5.10e+08""",B,"=""7.09030""","=""53.24041""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).7d""","=""4D*""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""26.86541""","=""""","=""1.02e+09""",B,"=""7.09030""","=""53.24041""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).7d""","=""4D*""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""26.870""","=""26.86972""","=""500*""","=""6.52e+08""",B,"=""7.09770""","=""53.24041""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).7d""","=""4D*""","=""3/2""",4,4,,"=""T7192LS""","=""L3513""",
"=""26.870""","=""26.86972""","=""500*""","=""2.04e+08""",C+,"=""7.09770""","=""53.24041""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).7d""","=""4D*""","=""1/2""",4,2,,"=""T7192LS""","=""L3513""",
"=""26.870""","=""26.86972""","=""500*""","=""8.56e+08""",B,"=""7.09770""","=""53.24041""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).7d""","=""4D*""","=""5/2""",4,6,,"=""T7192LS""","=""L3513""",
"=""""","=""26.87028""","=""""","=""4.76e+08""",B,"=""7.10775""","=""53.24951""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).7d""","=""4P*""","=""5/2""",6,6,,"=""T7192LS""","=""""",
"=""""","=""26.87028""","=""""","=""3.06e+08""",B,"=""7.10775""","=""53.24951""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).7d""","=""4P*""","=""3/2""",6,4,,"=""T7192LS""","=""""",
"=""""","=""26.87558""","=""""","=""1.22e+09""",B,"=""7.10775""","=""53.24041""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).7d""","=""4D*""","=""7/2""",6,8,,"=""T7192LS""","=""""",
"=""""","=""26.87558""","=""""","=""3.67e+08""",B,"=""7.10775""","=""53.24041""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).7d""","=""4D*""","=""5/2""",6,6,,"=""T7192LS""","=""""",
"=""""","=""26.87558""","=""""","=""6.11e+07""",C,"=""7.10775""","=""53.24041""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).7d""","=""4D*""","=""3/2""",6,4,,"=""T7192LS""","=""""",
"=""""","=""27.2524""","=""""","=""4.95e+08""",B,"=""0.00000""","=""45.4948""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.8d""","=""2D""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""27.2654""","=""""","=""5.93e+08""",B,"=""0.02162""","=""45.4948""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.8d""","=""2D""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""27.2654""","=""""","=""9.88e+07""",C+,"=""0.02162""","=""45.4948""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.8d""","=""2D""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""27.42129""","=""""","=""2.41e+08""",C+,"=""7.09030""","=""52.30487""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""27.42310""","=""""","=""6.02e+08""",B,"=""7.09030""","=""52.30189""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""27.42578""","=""""","=""1.20e+09""",B,"=""7.09770""","=""52.30487""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""""","=""27.42678""","=""""","=""2.75e+08""",B,"=""7.09030""","=""52.29582""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""27.42678""","=""""","=""5.51e+08""",B,"=""7.09030""","=""52.29582""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""27.42759""","=""""","=""1.92e+08""",C+,"=""7.09770""","=""52.30189""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""27.43128""","=""""","=""4.62e+08""",B,"=""7.09770""","=""52.29582""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""27.43128""","=""""","=""3.52e+08""",B,"=""7.09770""","=""52.29582""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""27.43128""","=""""","=""1.10e+08""",C,"=""7.09770""","=""52.29582""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""""","=""27.43128""","=""""","=""4.33e+08""",B,"=""7.09770""","=""52.29582""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""27.43369""","=""""","=""6.49e+08""",B,"=""7.10775""","=""52.30189""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""3/2""",6,4,,"=""T7192LS""","=""""",
"=""""","=""27.43738""","=""""","=""6.60e+08""",B,"=""7.10775""","=""52.29582""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""7/2""",6,8,,"=""T7192LS""","=""""",
"=""""","=""27.43738""","=""""","=""1.98e+08""",B,"=""7.10775""","=""52.29582""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""5/2""",6,6,,"=""T7192LS""","=""""",
"=""""","=""27.43738""","=""""","=""3.30e+07""",C,"=""7.10775""","=""52.29582""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""3/2""",6,4,,"=""T7192LS""","=""""",
"=""""","=""27.43738""","=""""","=""1.01e+09""",B,"=""7.10775""","=""52.29582""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""5/2""",6,6,,"=""T7192LS""","=""""",
"=""""","=""27.58211""","=""""","=""1.41e+09""",B,"=""7.09770""","=""52.04865""","=""2s.2p2""","=""4P""","=""3/2""","=""2p2.(3P).3p""","=""4D*""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""27.58236""","=""""","=""8.42e+08""",B,"=""7.09030""","=""52.04083""","=""2s.2p2""","=""4P""","=""1/2""","=""2p2.(3P).3p""","=""4D*""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""27.58287""","=""""","=""2.02e+09""",B,"=""7.10775""","=""52.05746""","=""2s.2p2""","=""4P""","=""5/2""","=""2p2.(3P).3p""","=""4D*""","=""7/2""",6,8,,"=""T7192LS""","=""""",
"=""""","=""27.58520""","=""""","=""1.68e+09""",B,"=""7.09030""","=""52.03621""","=""2s.2p2""","=""4P""","=""1/2""","=""2p2.(3P).3p""","=""4D*""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""27.58691""","=""""","=""1.08e+09""",B,"=""7.09770""","=""52.04083""","=""2s.2p2""","=""4P""","=""3/2""","=""2p2.(3P).3p""","=""4D*""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""27.58828""","=""""","=""6.06e+08""",B,"=""7.10775""","=""52.04865""","=""2s.2p2""","=""4P""","=""5/2""","=""2p2.(3P).3p""","=""4D*""","=""5/2""",6,6,,"=""T7192LS""","=""""",
"=""""","=""27.58975""","=""""","=""3.36e+08""",C+,"=""7.09770""","=""52.03621""","=""2s.2p2""","=""4P""","=""3/2""","=""2p2.(3P).3p""","=""4D*""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""""","=""27.59308""","=""""","=""1.01e+08""",C+,"=""7.10775""","=""52.04083""","=""2s.2p2""","=""4P""","=""5/2""","=""2p2.(3P).3p""","=""4D*""","=""3/2""",6,4,,"=""T7192LS""","=""""",
"=""""","=""27.6193""","=""""","=""7.26e+08""",B,"=""0.00000""","=""44.8905""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.7d""","=""2D""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""27.6326""","=""""","=""8.70e+08""",B,"=""0.02162""","=""44.8905""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.7d""","=""2D""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""27.6326""","=""""","=""1.45e+08""",C+,"=""0.02162""","=""44.8905""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.7d""","=""2D""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""28.20632""","=""""","=""1.13e+09""",B,"=""0.00000""","=""43.95618""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.6d""","=""2D""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""28.22020""","=""""","=""1.36e+09""",B,"=""0.02162""","=""43.95618""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""28.22020""","=""""","=""2.26e+08""",B,"=""0.02162""","=""43.95618""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""28.38497""","=""""","=""3.68e+08""",C+,"=""7.09030""","=""50.76982""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""28.38823""","=""""","=""9.21e+08""",B,"=""7.09030""","=""50.76481""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""28.38978""","=""""","=""1.84e+09""",B,"=""7.09770""","=""50.76982""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""""","=""28.39304""","=""""","=""2.94e+08""",B,"=""7.09770""","=""50.76481""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""28.39743""","=""""","=""6.62e+08""",B,"=""7.09770""","=""50.75805""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""28.39958""","=""""","=""9.93e+08""",B,"=""7.10775""","=""50.76481""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""3/2""",6,4,,"=""T7192LS""","=""""",
"=""""","=""28.40397""","=""""","=""1.54e+09""",B,"=""7.10775""","=""50.75805""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""5/2""",6,6,,"=""T7192LS""","=""""",
"=""""","=""28.58574""","=""""","=""1.56e+08""",C+,"=""0.00000""","=""43.37275""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.6s""","=""2S""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""28.60000""","=""""","=""3.12e+08""",C+,"=""0.02162""","=""43.37275""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6s""","=""2S""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""""","=""29.08611""","=""""","=""1.89e+08""",B,"=""7.09770""","=""49.72430""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""29.09115""","=""""","=""2.63e+08""",B,"=""7.09030""","=""49.70951""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""29.09297""","=""""","=""4.42e+08""",B,"=""7.10775""","=""49.72430""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""5/2""",6,6,,"=""T7192LS""","=""""",
"=""""","=""29.09621""","=""""","=""8.41e+07""",C+,"=""7.09770""","=""49.70951""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""29.09722""","=""""","=""1.05e+08""",C,"=""7.09030""","=""49.70062""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""29.10228""","=""""","=""5.25e+08""",B,"=""7.09770""","=""49.70062""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""""","=""29.10308""","=""""","=""2.84e+08""",B,"=""7.10775""","=""49.70951""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""3/2""",6,4,,"=""T7192LS""","=""""",
"=""""","=""29.24424""","=""""","=""1.89e+09""",B,"=""0.00000""","=""42.39611""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.5d""","=""2D""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""29.25907""","=""""","=""2.26e+09""",B,"=""0.02162""","=""42.39625""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""29.25916""","=""""","=""3.77e+08""",B,"=""0.02162""","=""42.39611""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""29.96596""","=""""","=""4.05e+08""",B,"=""0.00000""","=""41.37501""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.5s""","=""2S""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""29.98163""","=""""","=""8.09e+08""",B,"=""0.02162""","=""41.37501""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5s""","=""2S""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""""","=""30.38247""","=""""","=""7.17e+08""",B,"=""7.09030""","=""47.89811""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""30.38547""","=""""","=""1.79e+09""",B,"=""7.09030""","=""47.89408""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""",2,4,,"=""T7192LS""","=""""",
"=""""","=""30.38798""","=""""","=""3.58e+09""",B,"=""7.09770""","=""47.89811""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""1/2""",4,2,,"=""T7192LS""","=""""",
"=""""","=""30.39098""","=""""","=""5.73e+08""",B,"=""7.09770""","=""47.89408""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""",4,4,,"=""T7192LS""","=""""",
"=""""","=""30.39598""","=""""","=""1.29e+09""",B,"=""7.09770""","=""47.88737""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""5/2""",4,6,,"=""T7192LS""","=""""",
"=""""","=""30.39847""","=""""","=""1.93e+09""",B,"=""7.10775""","=""47.89408""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""",6,4,,"=""T7192LS""","=""""",
"=""""","=""30.40347""","=""""","=""3.00e+09""",B,"=""7.10775""","=""47.88737""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""5/2""",6,6,,"=""T7192LS""","=""""",
"=""""","=""30.57562""","=""""","=""4.84e+08""",B,"=""0.00000""","=""40.55002""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",2,2,,"=""T7192LS""","=""""",
"=""""","=""30.59193""","=""""","=""9.67e+08""",B,"=""0.02162""","=""40.55002""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",4,2,,"=""T7192LS""","=""""",
