Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""",6,"=""""","=""35.67111""","=""""","=""""","="""""
"=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""",2,"=""""","=""36.84205""","=""""","=""""","="""""
"=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""",4,"=""""","=""36.85609""","=""""","=""""","="""""
"=""2s2.4s""","=""2S""","=""1/2""",2,"=""""","=""37.32948""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",2,"=""""","=""38.32738""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",4,"=""""","=""38.33408""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""1/2""",2,"=""""","=""38.39248""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""3/2""",4,"=""""","=""38.39689""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""5/2""",6,"=""""","=""38.40454""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""7/2""",8,"=""""","=""38.41648""","=""""","=""""","="""""
"=""2s2.4p""","=""2P*""","=""1/2""",2,"=""""","=""38.64467""","=""""","=""""","="""""
"=""2s2.4p""","=""2P*""","=""3/2""",4,"=""""","=""38.64776""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4S""","=""3/2""",4,"=""""","=""38.95798""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4P""","=""1/2""",2,"=""""","=""39.33939""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4P""","=""3/2""",4,"=""""","=""39.34467""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4P""","=""5/2""",6,"=""""","=""39.35199""","=""""","=""""","="""""
"=""2s2.4d""","=""2D""","=""3/2""",4,"=""""","=""39.39569""","=""""","=""""","="""""
"=""2s2.4d""","=""2D""","=""5/2""",6,"=""""","=""39.39964""","=""""","=""""","="""""
"=""2s2.4f""","=""2F*""","=""5/2""",6,"=""""","=""39.71055""","=""""","=""""","="""""
"=""2s2.4f""","=""2F*""","=""7/2""",8,"=""""","=""39.71069""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",4,"=""""","=""39.79622""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""2D""","=""5/2""",6,"=""""","=""39.80721""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",2,"=""""","=""40.55002""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""3/2""",4,"=""""","=""40.94356""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""5/2""",6,"=""""","=""40.94783""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""7/2""",8,"=""""","=""40.95427""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""9/2""",10,"=""""","=""40.96313""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""",2,"=""""","=""41.26086""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",4,"=""""","=""41.26249""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",6,"=""""","=""41.26516""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""",8,"=""""","=""41.26864""","=""""","=""""","="""""
"=""2s2.5s""","=""2S""","=""1/2""",2,"=""""","=""41.37501""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",4,"=""""","=""41.47770""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",6,"=""""","=""41.48118""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""",6,"=""""","=""41.68434""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",4,"=""""","=""41.69112""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""",2,"=""""","=""41.69546""","=""""","=""""","="""""
"=""2s2.5p""","=""2P*""","=""1/2""",2,"=""""","=""41.92574""","=""""","=""""","="""""
"=""2s2.5p""","=""2P*""","=""3/2""",4,"=""""","=""41.92676""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2F*""","=""5/2""",6,"=""""","=""42.12296""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2F*""","=""7/2""",8,"=""""","=""42.13671""","=""""","=""""","="""""
"=""2s2.5d""","=""2D""","=""3/2""",4,"=""""","=""42.39611""","=""""","=""""","="""""
"=""2s2.5d""","=""2D""","=""5/2""",6,"=""""","=""42.39625""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""",4,"=""""","=""42.48833""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""",2,"=""""","=""42.49713""","=""""","=""""","="""""
"=""2s2.5f""","=""2F*""","=""5/2""",6,"=""""","=""42.49548""","=""""","=""""","="""""
"=""2s2.5f""","=""2F*""","=""7/2""",8,"=""""","=""42.49560""","=""""","=""""","="""""
"=""2s2.5g""","=""2G""","=""7/2""",8,"=""""","=""42.54110""","=""""","=""""","="""""
"=""2s2.5g""","=""2G""","=""9/2""",10,"=""""","=""42.54110""","=""""","=""""","="""""
"=""2s2.6s""","=""2S""","=""1/2""",2,"=""""","=""43.37275""","=""""","=""""","="""""
"=""2s.2p.(1P*).3s""","=""2P*""","=""1/2""",2,"=""""","=""43.82105""","=""""","=""""","="""""
"=""2s.2p.(1P*).3s""","=""2P*""","=""3/2""",4,"=""""","=""43.82129""","=""""","=""""","="""""
"=""2s2.6d""","=""2D""","=""3/2""",4,"=""""","=""43.95618""","=""""","=""""","="""""
"=""2s2.6d""","=""2D""","=""5/2""",6,"=""""","=""43.95618""","=""""","=""""","="""""
"=""2s2.6f""","=""2F*""","=""5/2""",6,"=""""","=""44.00870""","=""""","=""""","="""""
"=""2s2.6f""","=""2F*""","=""7/2""",8,"=""""","=""44.00870""","=""""","=""""","="""""
"=""2s2.6g""","=""2G""","=""7/2""",8,"=""""","=""44.04121""","=""""","=""""","="""""
"=""2s2.6g""","=""2G""","=""9/2""",10,"=""""","=""44.04121""","=""""","=""""","="""""
"=""2s2.6h""","=""2H*""","=""9/2""",10,"=""""","=""44.04599""","=""""","=""""","="""""
"=""2s2.6h""","=""2H*""","=""11/2""",12,"=""""","=""44.04599""","=""""","=""""","="""""
"=""2s2.7s""","=""2S""","=""1/2""",2,"=""""","=""44.52869""","=""""","=""""","="""""
"=""2s2.7d""","=""2D""","=""3/2""",4,"=""""","=""44.8905""","=""""","=""""","="""""
"=""2s2.7d""","=""2D""","=""5/2""",6,"=""""","=""44.8905""","=""""","=""""","="""""
"=""2s2.7f""","=""2F*""","=""5/2""",6,"=""""","=""44.92207""","=""""","=""""","="""""
"=""2s2.7f""","=""2F*""","=""7/2""",8,"=""""","=""44.92207""","=""""","=""""","="""""
"=""2s2.7g""","=""2G""","=""7/2""",8,"=""""","=""44.94570""","=""""","=""""","="""""
"=""2s2.7g""","=""2G""","=""9/2""",10,"=""""","=""44.94570""","=""""","=""""","="""""
"=""2s2.7h""","=""2H*""","=""9/2""",10,"=""""","=""44.94888""","=""""","=""""","="""""
"=""2s2.7h""","=""2H*""","=""11/2""",12,"=""""","=""44.94888""","=""""","=""""","="""""
"=""2s2.8s""","=""2S""","=""1/2""",2,"=""""","=""45.25351""","=""""","=""""","="""""
"=""2s2.8d""","=""2D""","=""3/2""",4,"=""""","=""45.4948""","=""""","=""""","="""""
"=""2s2.8d""","=""2D""","=""5/2""",6,"=""""","=""45.4948""","=""""","=""""","="""""
"=""2s.2p.(3P*).4s""","=""4P*""","=""1/2""",2,"=""""","=""45.68996""","=""""","=""""","="""""
"=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",4,"=""""","=""45.69789""","=""""","=""""","="""""
"=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",6,"=""""","=""45.71252""","=""""","=""""","="""""
"=""2s2.9s""","=""2S""","=""1/2""",2,"=""""","=""45.73700""","=""""","=""""","="""""
"=""2s2.9d""","=""2D""","=""3/2""",4,"=""""","=""45.9075""","=""""","=""""","="""""
"=""2s2.9d""","=""2D""","=""5/2""",6,"=""""","=""45.9075""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""2S""","=""1/2""",2,"=""""","=""45.9194""","=""""","=""""","="""""
"=""2s2.10s""","=""2S""","=""1/2""",2,"=""""","=""46.07834""","=""""","=""""","="""""
"=""2s2.10d""","=""2D""","=""3/2""",4,"=""""","=""46.2028""","=""""","=""""","="""""
"=""2s2.10d""","=""2D""","=""5/2""",6,"=""""","=""46.2028""","=""""","=""""","="""""
"=""2s.2p.(1P*).3p""","=""2D""","=""3/2""",4,"=""""","=""46.28902""","=""""","=""""","="""""
"=""2s.2p.(1P*).3p""","=""2D""","=""5/2""",6,"=""""","=""46.29269""","=""""","=""""","="""""
"=""2s2.11s""","=""2S""","=""1/2""",2,"=""""","=""46.32119""","=""""","=""""","="""""
"=""2s2.11d""","=""2D""","=""3/2""",4,"=""""","=""46.4230""","=""""","=""""","="""""
"=""2s2.11d""","=""2D""","=""5/2""",6,"=""""","=""46.4230""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",2,"=""""","=""46.46263""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",4,"=""""","=""46.46987""","=""""","=""""","="""""
"=""2s2.12s""","=""2S""","=""1/2""",2,"=""""","=""46.50345""","=""""","=""""","="""""
"=""2s2.12d""","=""2D""","=""3/2""",4,"=""""","=""46.5876""","=""""","=""""","="""""
"=""2s2.12d""","=""2D""","=""5/2""",6,"=""""","=""46.5876""","=""""","=""""","="""""
"=""2s2.13s""","=""2S""","=""1/2""",2,"=""""","=""46.63609""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""4D""","=""1/2""",2,"=""""","=""46.71110""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""4D""","=""3/2""",4,"=""""","=""46.71671""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""4D""","=""5/2""",6,"=""""","=""46.72429""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""4D""","=""7/2""",8,"=""""","=""46.73525""","=""""","=""""","="""""
"=""2s2.14s""","=""2S""","=""1/2""",2,"=""""","=""46.74835""","=""""","=""""","="""""
"=""2s.2p.(1P*).3p""","=""2P""","=""1/2""",2,"=""""","=""46.81369""","=""""","=""""","="""""
"=""2s.2p.(1P*).3p""","=""2P""","=""3/2""",4,"=""""","=""46.81783""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""4S""","=""3/2""",4,"=""""","=""46.91969""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""4P""","=""1/2""",2,"=""""","=""47.02722""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",4,"=""""","=""47.03276""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""4P""","=""5/2""",6,"=""""","=""47.03931""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",4,"=""""","=""47.28900""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""2D""","=""5/2""",6,"=""""","=""47.30181""","=""""","=""""","="""""
"=""N IV (2s2 1S<0>)""","=""Limit""","=""---""",,"=""[""","=""47.4453""","=""]""","=""0.0025""","=""L11770"""
"=""2s.2p.(3P*).4d""","=""4F*""","=""3/2""",4,"=""""","=""""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4F*""","=""5/2""",6,"=""""","=""47.6113""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4F*""","=""7/2""",8,"=""""","=""47.617""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4F*""","=""9/2""",10,"=""""","=""47.6265""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",4,"=""""","=""47.7495""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""2D*""","=""5/2""",6,"=""""","=""47.7495""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4D*""","=""1/2""",2,"=""""","=""""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4D*""","=""3/2""",4,"=""""","=""47.7700""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4D*""","=""5/2""",6,"=""""","=""47.7733""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4D*""","=""7/2""",8,"=""""","=""47.7769""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4P*""","=""5/2""",6,"=""""","=""47.88737""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""",4,"=""""","=""47.89408""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4P*""","=""1/2""",2,"=""""","=""47.89811""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""2F""","=""5/2""",6,"=""""","=""47.97611""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""2F""","=""7/2""",8,"=""""","=""47.97903""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4F""","=""3/2""",4,"=""""","=""47.97836""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4F""","=""5/2""",6,"=""""","=""47.97975""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4F""","=""7/2""",8,"=""""","=""47.98200""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4F""","=""9/2""",10,"=""""","=""47.98351""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""2F*""","=""5/2""",6,"=""""","=""48.07061""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""2F*""","=""7/2""",8,"=""""","=""48.08320""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4G""","=""5/2""",6,"=""""","=""48.11096""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4G""","=""7/2""",8,"=""""","=""48.11454""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4G""","=""9/2""",10,"=""""","=""48.12122""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4G""","=""11/2""",12,"=""""","=""48.13027""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""2G""","=""7/2""",8,"=""""","=""48.12796""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""2G""","=""9/2""",10,"=""""","=""48.14051""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4D""","=""7/2""",8,"=""""","=""48.13969""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4D""","=""5/2""",6,"=""""","=""48.14422""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4D""","=""3/2""",4,"=""""","=""48.15011""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""4D""","=""1/2""",2,"=""""","=""48.15370""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""2D""","=""5/2""",6,"=""""","=""48.15244""","=""""","=""""","="""""
"=""2s.2p.(3P*).4f""","=""2D""","=""3/2""",4,"=""""","=""48.16072""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""2P*""","=""3/2""",4,"=""""","=""48.24002""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""2P*""","=""1/2""",2,"=""""","=""48.24870""","=""""","=""""","="""""
"=""2s.2p.(1P*).3d""","=""2F*""","=""5/2""",6,"=""""","=""48.9699""","=""""","=""""","="""""
"=""2s.2p.(1P*).3d""","=""2F*""","=""7/2""",8,"=""""","=""48.9699""","=""""","=""""","="""""
"=""2s.2p.(1P*).3d""","=""2D*""","=""3/2""",4,"=""""","=""49.16902""","=""""","=""""","="""""
"=""2s.2p.(1P*).3d""","=""2D*""","=""5/2""",6,"=""""","=""49.17025""","=""""","=""""","="""""
"=""2p2.(3P).3s""","=""4P""","=""1/2""",2,"=""""","=""49.66388""","=""""","=""""","="""""
"=""2p2.(3P).3s""","=""4P""","=""3/2""",4,"=""""","=""49.67215""","=""""","=""""","="""""
"=""2p2.(3P).3s""","=""4P""","=""5/2""",6,"=""""","=""49.68446""","=""""","=""""","="""""
"=""2s.2p.(3P*).5s""","=""4P*""","=""1/2""",2,"=""""","=""49.70062""","=""""","=""""","="""""
"=""2s.2p.(3P*).5s""","=""4P*""","=""3/2""",4,"=""""","=""49.70951""","=""""","=""""","="""""
"=""2s.2p.(3P*).5s""","=""4P*""","=""5/2""",6,"=""""","=""49.72430""","=""""","=""""","="""""
"=""2s.2p.(3P*).5p""","=""2P""","=""1/2""",2,"=""""","=""49.91909""","=""""","=""""","="""""
"=""2s.2p.(3P*).5p""","=""2P""","=""3/2""",4,"=""""","=""49.92913""","=""""","=""""","="""""
"=""2s.2p.(3P*).5p""","=""2D""","=""3/2""",4,"=""""","=""50.35791""","=""""","=""""","="""""
"=""2s.2p.(3P*).5p""","=""2D""","=""5/2""",6,"=""""","=""50.37075""","=""""","=""""","="""""
"=""2s.2p.(3P*).5p""","=""2S""","=""1/2""",2,"=""""","=""50.6014""","=""""","=""""","="""""
"=""2s.2p.(3P*).5d""","=""4D*""","=""1/2""",2,"=""""","=""""","=""""","=""""","="""""
"=""2s.2p.(3P*).5d""","=""4D*""","=""3/2""",4,"=""""","=""50.70417""","=""""","=""""","="""""
"=""2s.2p.(3P*).5d""","=""4D*""","=""5/2""",6,"=""""","=""50.70683""","=""""","=""""","="""""
"=""2s.2p.(3P*).5d""","=""4D*""","=""7/2""",8,"=""""","=""50.71261""","=""""","=""""","="""""
"=""2s.2p.(3P*).5d""","=""4P*""","=""5/2""",6,"=""""","=""50.75805""","=""""","=""""","="""""
"=""2s.2p.(3P*).5d""","=""4P*""","=""3/2""",4,"=""""","=""50.76481""","=""""","=""""","="""""
"=""2s.2p.(3P*).5d""","=""4P*""","=""1/2""",2,"=""""","=""50.76982""","=""""","=""""","="""""
"=""2p2.(3P).3d""","=""4P""","=""5/2""",6,"=""""","=""50.80109""","=""""","=""""","="""""
"=""2p2.(3P).3d""","=""4P""","=""3/2""",4,"=""""","=""50.81125""","=""""","=""""","="""""
"=""2p2.(3P).3d""","=""4P""","=""1/2""",2,"=""""","=""50.81737""","=""""","=""""","="""""
"=""2s.2p.(3P*).5d""","=""2F*""","=""7/2""",8,"=""""","=""""","=""""","=""""","="""""
"=""2s.2p.(3P*).5d""","=""2F*""","=""5/2""",6,"=""""","=""50.88028""","=""""","=""""","="""""
"=""2s.2p.(3P*).5d""","=""2P*""","=""3/2""",4,"=""""","=""50.94004""","=""""","=""""","="""""
"=""2s.2p.(3P*).5d""","=""2P*""","=""1/2""",2,"=""""","=""50.94845""","=""""","=""""","="""""
"=""2p2.(3P).3p""","=""2D*""","=""5/2""",6,"=""""","=""51.53750""","=""""","=""""","="""""
"=""2p2.(3P).3p""","=""2D*""","=""3/2""",4,"=""""","=""51.53771""","=""""","=""""","="""""
"=""2s.2p.(3P*).6s""","=""4P*""","=""1/2""",2,"=""""","=""""","=""""","=""""","="""""
"=""2s.2p.(3P*).6s""","=""4P*""","=""3/2""",4,"=""""","=""51.71268""","=""""","=""""","="""""
"=""2s.2p.(3P*).6s""","=""4P*""","=""5/2""",6,"=""""","=""51.72680""","=""""","=""""","="""""
"=""2p2.(3P).3p""","=""4D*""","=""1/2""",2,"=""""","=""52.03621""","=""""","=""""","="""""
"=""2p2.(3P).3p""","=""4D*""","=""3/2""",4,"=""""","=""52.04083""","=""""","=""""","="""""
"=""2p2.(3P).3p""","=""4D*""","=""5/2""",6,"=""""","=""52.04865""","=""""","=""""","="""""
"=""2p2.(3P).3p""","=""4D*""","=""7/2""",8,"=""""","=""52.05746""","=""""","=""""","="""""
"=""2s.2p.(3P*).6p""","=""2P""","=""1/2""",2,"=""""","=""52.08652""","=""""","=""""","="""""
"=""2s.2p.(3P*).6p""","=""2P""","=""3/2""",4,"=""""","=""52.09548""","=""""","=""""","="""""
"=""2s.2p.(3P*).6p""","=""2D""","=""3/2""",4,"=""""","=""52.19684""","=""""","=""""","="""""
"=""2s.2p.(3P*).6p""","=""2D""","=""5/2""",6,"=""""","=""52.21122""","=""""","=""""","="""""
"=""2s.2p.(3P*).6d""","=""4D*""","=""1/2""",2,"=""""","=""52.29582""","=""""","=""""","="""""
"=""2s.2p.(3P*).6d""","=""4D*""","=""3/2""",4,"=""""","=""52.29582""","=""""","=""""","="""""
"=""2s.2p.(3P*).6d""","=""4D*""","=""5/2""",6,"=""""","=""52.29582""","=""""","=""""","="""""
"=""2s.2p.(3P*).6d""","=""4D*""","=""7/2""",8,"=""""","=""52.29582""","=""""","=""""","="""""
"=""2s.2p.(3P*).6d""","=""4P*""","=""5/2""",6,"=""""","=""52.29582""","=""""","=""""","="""""
"=""2s.2p.(3P*).6d""","=""4P*""","=""3/2""",4,"=""""","=""52.30189""","=""""","=""""","="""""
"=""2s.2p.(3P*).6d""","=""4P*""","=""1/2""",2,"=""""","=""52.30487""","=""""","=""""","="""""
"=""2s.2p.(3P*).6d""","=""2F*""","=""5/2""",6,"=""""","=""52.37813""","=""""","=""""","="""""
"=""2s.2p.(3P*).6d""","=""2F*""","=""7/2""",8,"=""""","=""52.39076""","=""""","=""""","="""""
"=""2s.2p.(3P*).6d""","=""2P*""","=""3/2""",4,"=""""","=""52.41730""","=""""","=""""","="""""
"=""2s.2p.(3P*).6d""","=""2P*""","=""1/2""",2,"=""""","=""52.42518""","=""""","=""""","="""""
"=""2p2.(3P).3p""","=""4P*""","=""1/2""",2,"=""""","=""""","=""""","=""""","="""""
"=""2p2.(3P).3p""","=""4P*""","=""3/2""",4,"=""""","=""52.42994""","=""""","=""""","="""""
"=""2p2.(3P).3p""","=""4P*""","=""5/2""",6,"=""""","=""52.43624""","=""""","=""""","="""""
"=""2s.2p.(3P*).7s""","=""4P*""","=""1/2""",2,"=""""","=""""","=""""","=""""","="""""
"=""2s.2p.(3P*).7s""","=""4P*""","=""3/2""",4,"=""""","=""52.91166""","=""""","=""""","="""""
"=""2s.2p.(3P*).7s""","=""4P*""","=""5/2""",6,"=""""","=""52.92385""","=""""","=""""","="""""
"=""2s.2p.(3P*).7p""","=""2P""","=""1/2""",2,"=""""","=""53.07088""","=""""","=""""","="""""
"=""2s.2p.(3P*).7p""","=""2P""","=""3/2""",4,"=""""","=""53.07525""","=""""","=""""","="""""
"=""2s.2p.(3P*).7p""","=""2D""","=""3/2""",4,"=""""","=""53.13639""","=""""","=""""","="""""
"=""2s.2p.(3P*).7p""","=""2D""","=""5/2""",6,"=""""","=""53.14983""","=""""","=""""","="""""
"=""2s.2p.(3P*).7d""","=""4D*""","=""1/2""",2,"=""""","=""53.24041""","=""""","=""""","="""""
"=""2s.2p.(3P*).7d""","=""4D*""","=""3/2""",4,"=""""","=""53.24041""","=""""","=""""","="""""
"=""2s.2p.(3P*).7d""","=""4D*""","=""5/2""",6,"=""""","=""53.24041""","=""""","=""""","="""""
"=""2s.2p.(3P*).7d""","=""4D*""","=""7/2""",8,"=""""","=""53.24041""","=""""","=""""","="""""
"=""2s.2p.(3P*).7d""","=""4P*""","=""1/2""",2,"=""""","=""53.24951""","=""""","=""""","="""""
"=""2s.2p.(3P*).7d""","=""4P*""","=""3/2""",4,"=""""","=""53.24951""","=""""","=""""","="""""
"=""2s.2p.(3P*).7d""","=""4P*""","=""5/2""",6,"=""""","=""53.24951""","=""""","=""""","="""""
"=""2s.2p.(3P*).7d""","=""2F*""","=""5/2""",6,"=""""","=""53.28337""","=""""","=""""","="""""
"=""2s.2p.(3P*).7d""","=""2F*""","=""7/2""",8,"=""""","=""53.29582""","=""""","=""""","="""""
"=""2s.2p.(3P*).7d""","=""2P*""","=""3/2""",4,"=""""","=""53.31055""","=""""","=""""","="""""
"=""2s.2p.(3P*).7d""","=""2P*""","=""1/2""",2,"=""""","=""53.31820""","=""""","=""""","="""""
"=""2p2.(3P).3p""","=""4S*""","=""3/2""",4,"=""""","=""53.31642""","=""""","=""""","="""""
"=""2s.2p.(3P*).8p""","=""2P""","=""1/2""",2,"=""""","=""53.72188""","=""""","=""""","="""""
"=""2s.2p.(3P*).8p""","=""2P""","=""3/2""",4,"=""""","=""53.72677""","=""""","=""""","="""""
"=""2s.2p.(3P*).8p""","=""2D""","=""3/2""",4,"=""""","=""53.76802""","=""""","=""""","="""""
"=""2s.2p.(3P*).8p""","=""2D""","=""5/2""",6,"=""""","=""53.78149""","=""""","=""""","="""""
"=""2s.2p.(3P*).8d""","=""4D*""","=""1/2""",2,"=""""","=""53.84649""","=""""","=""""","="""""
"=""2s.2p.(3P*).8d""","=""4D*""","=""3/2""",4,"=""""","=""53.84649""","=""""","=""""","="""""
"=""2s.2p.(3P*).8d""","=""4D*""","=""5/2""",6,"=""""","=""53.84649""","=""""","=""""","="""""
"=""2s.2p.(3P*).8d""","=""4D*""","=""7/2""",8,"=""""","=""53.84649""","=""""","=""""","="""""
