Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""1s.2p2""","=""2P""","=""3/2""",4,"=""(""","=""1600.553""","="")""","=""0.008""","=""  99         :     1  1s.2p2              2D   ""","=""L20125,L22456"""
"=""1s.2p2""","=""2S""","=""1/2""",2,"=""(""","=""1612.173""","="")""","=""0.015""","=""  92         :     8  1s.2s2              2S   ""","=""L20125,L22456"""
"=""1s.2s.(3S).3p""","=""2P*""","=""3/2""",4,"=""[""","=""1825.27""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2s.(3S).3p""","=""2P*""","=""1/2""",2,"=""[""","=""1825.27""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2s.(3S).3d""","=""2D""","=""3/2""",4,"=""""","=""1833.27""","=""""","=""""","=""                                               ""","="""""
"=""1s.2s.(3S).3d""","=""2D""","=""5/2""",6,"=""""","=""1833.27""","=""""","=""""","=""                                               ""","="""""
"=""1s.2s.(1S).3p""","=""2P*""","=""3/2""",4,"=""""","=""1838.57""","=""""","=""""","=""                                               ""","="""""
"=""1s.2s.(1S).3p""","=""2P*""","=""1/2""",2,"=""""","=""1838.57""","=""""","=""""","=""                                               ""","="""""
"=""1s.2p.(3P*).3p""","=""2P""","=""3/2""",4,"=""[""","=""1838.76""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(3P*).3p""","=""2P""","=""1/2""",2,"=""[""","=""1838.76""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2s.(1S).3d""","=""2D""","=""5/2""",6,"=""[""","=""1844.39""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2s.(1S).3d""","=""2D""","=""3/2""",4,"=""[""","=""1844.39""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(3P*).3p""","=""2D""","=""3/2""",4,"=""[""","=""1844.43""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(3P*).3p""","=""2D""","=""5/2""",6,"=""[""","=""1844.96""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(1P*).3s""","=""2P*""","=""3/2""",4,"=""[""","=""1845.73""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(1P*).3s""","=""2P*""","=""1/2""",2,"=""[""","=""1845.88""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(3P*).3p""","=""2S""","=""1/2""",2,"=""[""","=""1848.23""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(1P*).3p""","=""2D""","=""5/2""",6,"=""[""","=""1851.53""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(1P*).3p""","=""2D""","=""3/2""",4,"=""[""","=""1851.53""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(1P*).3p""","=""2P""","=""1/2""",2,"=""[""","=""1851.58""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(1P*).3p""","=""2P""","=""3/2""",4,"=""[""","=""1851.88""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(1P*).3p""","=""2S""","=""1/2""",2,"=""[""","=""1855.96""","=""]""","=""""","=""                                               ""","="""""
"=""Al XII (1s.2s 3S<1>)""","=""Limit""","=""---""",,"=""""","=""2017.0""","=""""","=""""","=""                                               ""","="""""
