spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Kr V,Kr,4,4s2.4p2,3P,0.0,1,0.0,0.0,even,,no,64.69,,,,,,,,,,L12196
Kr V,Kr,4,4s2.4p2,3P,1.0,3,0.464055,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p2,3P,2.0,5,0.941702,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p2,1D,2.0,5,2.445332,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p2,1S,0.0,1,4.860667,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s.4p3,3D*,1.0,3,16.075563,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s.4p3,3D*,2.0,5,16.090579,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s.4p3,3D*,3.0,7,16.243966,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s.4p3,3P*,0.0,1,18.340397,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s.4p3,3P*,1.0,3,18.385218,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s.4p3,3P*,2.0,5,18.432534,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s.4p3,1D*,2.0,5,20.257427,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s.4p3,3S*,1.0,3,22.944955,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.4d,3F*,2.0,5,23.5916,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.4d,3F*,3.0,7,23.9226,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s.4p3,1P*,1.0,3,24.058025,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.4d,3P*,2.0,5,26.202395,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.4d,3P*,1.0,3,26.524295,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.4d,3P*,0.0,1,26.832695,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.4d,1D*,2.0,5,26.889016,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.4d,3D*,1.0,3,27.121148,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.4d,3D*,3.0,7,27.199848,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.4d,3D*,2.0,5,27.254612,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.4d,1F*,3.0,7,29.027288,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.4d,1P*,1.0,3,29.473596,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5s,3P*,1.0,3,29.871,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5s,3P*,2.0,5,30.5991,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5s,1P*,1.0,3,31.1192,,odd,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5p,3D,1.0,3,34.5827,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5p,3D,2.0,5,35.1715,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5p,3D,3.0,7,35.9552,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5p,1P,1.0,3,35.1568,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5p,3P,1.0,3,35.7921,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5p,3P,2.0,5,36.0965,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5p,3S,1.0,3,36.4148,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5p,1D,2.0,5,36.7737,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4s2.4p.5p,1S,0.0,1,38.1458,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4p4,3P,2.0,5,38.86645,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4p4,3P,1.0,3,39.48161,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4p4,3P,0.0,1,39.62131,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4p4,1D,2.0,5,41.07034,,even,,no,64.69,,,,,,,,,,
Kr V,Kr,4,4p4,1S,0.0,1,44.20927,,even,,no,64.69,,,,,,,,,,
