Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2s2.2p4""","=""3P""","=""2""",5,"=""""","=""0.00000""","=""""","=""0""","=""L3462"""
"=""2s2.2p4""","=""3P""","=""1""",3,"=""""","=""0.04228""","=""""","=""""","="""""
"=""2s2.2p4""","=""3P""","=""0""",1,"=""""","=""0.06074""","=""""","=""""","="""""
"=""2s2.2p4""","=""1D""","=""2""",5,"=""""","=""2.58797""","=""""","=""""","="""""
"=""2s2.2p4""","=""1S""","=""0""",1,"=""""","=""5.56913""","=""""","=""""","="""""
"=""2s.2p5""","=""3P*""","=""2""",5,"=""""","=""20.432333""","=""""","=""""","="""""
"=""2s.2p5""","=""3P*""","=""1""",3,"=""""","=""20.470617""","=""""","=""""","="""""
"=""2s.2p5""","=""3P*""","=""0""",1,"=""""","=""20.492008""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""",5,"=""""","=""21.882458""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3s""","=""3S*""","=""1""",3,"=""""","=""22.672296""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""1""",3,"=""""","=""25.100520""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""2""",5,"=""""","=""25.101926""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""3""",7,"=""""","=""25.104353""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""1""",3,"=""""","=""25.751403""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""0""",1,"=""""","=""25.751771""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""2""",5,"=""""","=""25.751988""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""",7,"=""""","=""26.268052""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""",5,"=""""","=""26.270663""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""",3,"=""""","=""26.272284""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""",5,"=""""","=""26.665231""","=""""","=""""","="""""
"=""2s2.2p3.(2P*).3s""","=""1P*""","=""1""",3,"=""""","=""28.172734""","=""""","=""""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",5,"=""""","=""28.460586""","=""""","=""""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",3,"=""""","=""28.460795""","=""""","=""""","="""""
"=""2s2.2p3.(2P*).3s""","=""3P*""","=""0""",1,"=""""","=""28.461124""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""4""",9,"=""""","=""28.640060""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""3""",7,"=""""","=""28.640176""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""2""",5,"=""""","=""28.640323""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""1""",3,"=""""","=""28.640448""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""0""",1,"=""""","=""28.640507""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""",3,"=""""","=""28.772187""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""",5,"=""""","=""28.772289""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""3""",7,"=""""","=""28.772557""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4s""","=""5S*""","=""2""",5,"=""""","=""29.154956""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).3p""","=""1P""","=""1""",3,"=""""","=""29.215944""","=""""","=""""","="""""
