obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""174.475""","=""""","=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""174.555""","=""""","=""50""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""174.739""","=""""","=""60""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""""","=""222.627""","=""""","=""1.6e-03""",D,"=""0.00000""","=""5.56913""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p4""","=""1S""","=""0""",5,1,E2,"=""T333""","=""""",
"=""""","=""224.330""","=""""","=""4.90e-01""",C,"=""0.04228""","=""5.56913""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p4""","=""1S""","=""0""",3,1,M1,"=""T333""","=""""",
"=""255.688""","=""""","=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""287.224""","=""""","=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""306.088""","=""""","=""120""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""315.440""","=""""","=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""320.369""","=""320.3687""","=""170""","=""1.4e+08""",D,"=""26.665231""","=""30.535278""","=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""","=""2s2.2p3.(2D*).3p""","=""1D""","=""2""",5,5,,"=""T1115CA""","=""L369""",
"=""326.502""","=""""","=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""341.563""","=""""","=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""341.743""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""341.778""","=""""","=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""341.798""","=""""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""347.395""","=""""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""347.430""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""347.577""","=""""","=""170""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""350.239""","=""350.2391""","=""190""","=""2.86e+08""",C,"=""25.100520""","=""28.640507""","=""2s2.2p3.(4S*).3p""","=""5P""","=""1""","=""2s2.2p3.(4S*).3d""","=""5D*""","=""0""",3,1,,"=""T1115CA,LS""","=""L369""",
"=""350.245""","=""350.2450""","=""200""","=""2.15e+08""",C,"=""25.100520""","=""28.640448""","=""2s2.2p3.(4S*).3p""","=""5P""","=""1""","=""2s2.2p3.(4S*).3d""","=""5D*""","=""1""",3,3,,"=""T1115CA,LS""","=""L369""",
"=""350.257""","=""350.2574""","=""200""","=""1.00e+08""",C,"=""25.100520""","=""28.640323""","=""2s2.2p3.(4S*).3p""","=""5P""","=""1""","=""2s2.2p3.(4S*).3d""","=""5D*""","=""2""",3,5,,"=""T1115CA,LS""","=""L369""",
"=""350.384""","=""350.3842""","=""180""","=""7.2e+07""",C,"=""25.101926""","=""28.640448""","=""2s2.2p3.(4S*).3p""","=""5P""","=""2""","=""2s2.2p3.(4S*).3d""","=""5D*""","=""1""",5,3,,"=""T1115CA,LS""","=""L369""",
"=""350.396""","=""350.3966""","=""200""","=""1.67e+08""",C,"=""25.101926""","=""28.640323""","=""2s2.2p3.(4S*).3p""","=""5P""","=""2""","=""2s2.2p3.(4S*).3d""","=""5D*""","=""2""",5,5,,"=""T1115CA,LS""","=""L369""",
"=""350.411""","=""350.4111""","=""210""","=""1.91e+08""",C,"=""25.101926""","=""28.640176""","=""2s2.2p3.(4S*).3p""","=""5P""","=""2""","=""2s2.2p3.(4S*).3d""","=""5D*""","=""3""",5,7,,"=""T1115CA,LS""","=""L369""",
"=""350.637""","=""350.6370""","=""170""","=""1.90e+07""",C,"=""25.104353""","=""28.640323""","=""2s2.2p3.(4S*).3p""","=""5P""","=""3""","=""2s2.2p3.(4S*).3d""","=""5D*""","=""2""",7,5,,"=""T1115CA,LS""","=""L369""",
"=""350.652""","=""350.6515""","=""200""","=""9.5e+07""",C,"=""25.104353""","=""28.640176""","=""2s2.2p3.(4S*).3p""","=""5P""","=""3""","=""2s2.2p3.(4S*).3d""","=""5D*""","=""3""",7,7,,"=""T1115CA,LS""","=""L369""",
"=""350.663""","=""350.6631""","=""220""","=""2.86e+08""",C,"=""25.104353""","=""28.640060""","=""2s2.2p3.(4S*).3p""","=""5P""","=""3""","=""2s2.2p3.(4S*).3d""","=""5D*""","=""4""",7,9,,"=""T1115CA,LS""","=""L369""",
"=""352.390""","=""""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""""","=""353.6198""","=""""","=""2.1e+08""",D,"=""26.272284""","=""29.778428""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""","=""2s2.2p3.(2D*).3p""","=""3P""","=""0""",3,1,,"=""T1115CA,LS""","=""""",
"=""353.788""","=""353.7879""","=""150""","=""1.5e+08""",D,"=""26.270663""","=""29.775141""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""2s2.2p3.(2D*).3p""","=""3P""","=""1""",5,3,,"=""T1115CA,LS""","=""L369""",
"=""""","=""353.9516""","=""""","=""5.1e+07""",D,"=""26.272284""","=""29.775141""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""","=""2s2.2p3.(2D*).3p""","=""3P""","=""1""",3,3,,"=""T1115CA,LS""","=""""",
"=""354.278""","=""354.2780""","=""160""","=""1.7e+08""",D,"=""26.268052""","=""29.767682""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""","=""2s2.2p3.(2D*).3p""","=""3P""","=""2""",7,5,,"=""T1115CA,LS""","=""L369""",
"=""""","=""354.5425""","=""""","=""3.1e+07""",D,"=""26.270663""","=""29.767682""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""2s2.2p3.(2D*).3p""","=""3P""","=""2""",5,5,,"=""T1115CA,LS""","=""""",
"=""""","=""354.7069""","=""""","=""2.1e+06""",D,"=""26.272284""","=""29.767682""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""","=""2s2.2p3.(2D*).3p""","=""3P""","=""2""",3,5,,"=""T1115CA,LS""","=""""",
"=""359.154""","=""""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""359.972""","=""""","=""170""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""360.242""","=""""","=""180""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""360.387""","=""""","=""190""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""""","=""364.1922""","=""""","=""1.37e+07""",C,"=""29.447196""","=""32.851557""","=""2s2.2p3.(2D*).3p""","=""3F""","=""4""","=""2s2.2p3.(2D*).3d""","=""3F*""","=""4""",9,9,,"=""T1115CA,LS""","=""""",
"=""""","=""364.1999""","=""""","=""9.2e+05""",C,"=""29.447268""","=""32.851557""","=""2s2.2p3.(2D*).3p""","=""3F""","=""3""","=""2s2.2p3.(2D*).3d""","=""3F*""","=""4""",7,9,,"=""T1115CA,LS""","=""""",
"=""""","=""364.2902""","=""""","=""1.18e+06""",C,"=""29.447196""","=""32.850641""","=""2s2.2p3.(2D*).3p""","=""3F""","=""4""","=""2s2.2p3.(2D*).3d""","=""3F*""","=""3""",9,7,,"=""T1115CA,LS""","=""""",
"=""""","=""364.2979""","=""""","=""1.23e+07""",C,"=""29.447268""","=""32.850641""","=""2s2.2p3.(2D*).3p""","=""3F""","=""3""","=""2s2.2p3.(2D*).3d""","=""3F*""","=""3""",7,7,,"=""T1115CA,LS""","=""""",
"=""""","=""364.3071""","=""""","=""1.16e+06""",C,"=""29.447353""","=""32.850641""","=""2s2.2p3.(2D*).3p""","=""3F""","=""2""","=""2s2.2p3.(2D*).3d""","=""3F*""","=""3""",5,7,,"=""T1115CA,LS""","=""""",
"=""""","=""364.3723""","=""""","=""1.63e+06""",C,"=""29.447268""","=""32.849947""","=""2s2.2p3.(2D*).3p""","=""3F""","=""3""","=""2s2.2p3.(2D*).3d""","=""3F*""","=""2""",7,5,,"=""T1115CA,LS""","=""""",
"=""""","=""364.3814""","=""""","=""1.30e+07""",C,"=""29.447353""","=""32.849947""","=""2s2.2p3.(2D*).3p""","=""3F""","=""2""","=""2s2.2p3.(2D*).3d""","=""3F*""","=""2""",5,5,,"=""T1115CA,LS""","=""""",
"=""370.558""","=""""","=""180""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""371.141""","=""""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""374.063""","=""""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""380.691""","=""""","=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""384.818""","=""384.8177""","=""270""","=""1.3e+08""",D,"=""21.882458""","=""25.104353""","=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""","=""2s2.2p3.(4S*).3p""","=""5P""","=""3""",5,7,,"=""T1115CA,LS""","=""L369""",
"=""385.108""","=""385.1077""","=""260""","=""1.3e+08""",D,"=""21.882458""","=""25.101926""","=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""","=""2s2.2p3.(4S*).3p""","=""5P""","=""2""",5,5,,"=""T1115CA,LS""","=""L369""",
"=""385.276""","=""385.2760""","=""250""","=""1.3e+08""",D,"=""21.882458""","=""25.100520""","=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""","=""2s2.2p3.(4S*).3p""","=""5P""","=""1""",5,3,,"=""T1115CA,LS""","=""L369""",
"=""389.993""","=""""","=""190""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""390.304""","=""""","=""180""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""390.493""","=""""","=""170""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""397.316""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""397.379""","=""""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""397.590""","=""""","=""170""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""402.587""","=""402.5864""","=""240""","=""1.2e+08""",D,"=""22.672296""","=""25.751988""","=""2s2.2p3.(4S*).3s""","=""3S*""","=""1""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""",3,5,,"=""T1115CA,LS""","=""L369""",
"=""402.615""","=""402.6147""","=""220""","=""1.2e+08""",D,"=""22.672296""","=""25.751771""","=""2s2.2p3.(4S*).3s""","=""3S*""","=""1""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""",3,1,,"=""T1115CA,LS""","=""L369""",
"=""402.663""","=""402.6629""","=""230""","=""1.2e+08""",D,"=""22.672296""","=""25.751403""","=""2s2.2p3.(4S*).3s""","=""3S*""","=""1""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""",3,3,,"=""T1115CA,LS""","=""L369""",
"=""408.506""","=""""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""410.423""","=""410.4233""","=""190""","=""1.54e+08""",C,"=""25.751403""","=""28.772289""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""",3,5,,"=""T1115CA,LS""","=""L369""",
"=""410.438""","=""410.4371""","=""170""","=""8.5e+07""",C,"=""25.751403""","=""28.772187""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""",3,3,,"=""T1115CA,LS""","=""L369""",
"=""410.467""","=""410.4664""","=""200""","=""2.05e+08""",C,"=""25.751988""","=""28.772557""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""3""",5,7,,"=""T1115CA,LS""","=""L369""",
"=""410.487""","=""410.4871""","=""180""","=""1.14e+08""",C,"=""25.751771""","=""28.772187""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""",1,3,,"=""T1115CA,LS""","=""L369""",
"=""410.503""","=""410.5028""","=""170""","=""5.1e+07""",C,"=""25.751988""","=""28.772289""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""",5,5,,"=""T1115CA,LS""","=""L369""",
"=""""","=""410.5166""","=""""","=""5.7e+06""",C,"=""25.751988""","=""28.772187""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""",5,3,,"=""T1115CA,LS""","=""""",
"=""411.032""","=""411.0319""","=""170""","=""1.6e+08""",D,"=""26.268052""","=""29.284465""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""","=""2s2.2p3.(2D*).3p""","=""3D""","=""3""",7,7,,"=""T1115CA,LS""","=""L369""",
"=""""","=""411.3880""","=""""","=""2.0e+07""",D,"=""26.270663""","=""29.284465""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""2s2.2p3.(2D*).3p""","=""3D""","=""3""",5,7,,"=""T1115CA,LS""","=""""",
"=""""","=""411.4129""","=""""","=""2.8e+07""",D,"=""26.268052""","=""29.281672""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""","=""2s2.2p3.(2D*).3p""","=""3D""","=""2""",7,5,,"=""T1115CA,LS""","=""""",
"=""411.770""","=""411.7697""","=""160""","=""1.2e+08""",D,"=""26.270663""","=""29.281672""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""2s2.2p3.(2D*).3p""","=""3D""","=""2""",5,5,,"=""T1115CA,LS""","=""L369""",
"=""""","=""411.8151""","=""""","=""4.5e+07""",D,"=""26.270663""","=""29.281339""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""2s2.2p3.(2D*).3p""","=""3D""","=""1""",5,3,,"=""T1115CA,LS""","=""""",
"=""""","=""411.9914""","=""""","=""2.7e+07""",D,"=""26.272284""","=""29.281672""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""","=""2s2.2p3.(2D*).3p""","=""3D""","=""2""",3,5,,"=""T1115CA,LS""","=""""",
"=""412.037""","=""412.0369""","=""150""","=""1.3e+08""",D,"=""26.272284""","=""29.281339""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""","=""2s2.2p3.(2D*).3p""","=""3D""","=""1""",3,3,,"=""T1115CA,LS""","=""L369""",
"=""""","=""415.892""","=""""","=""2.10e+00""",C,"=""2.58797""","=""5.56913""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p4""","=""1S""","=""0""",5,1,E2,"=""T333""","=""""",
"=""420.834""","=""""","=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""422.635""","=""""","=""170w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""424.531""","=""""","=""150w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""424.743""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""424.759""","=""""","=""190""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""424.779""","=""""","=""180""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""424.797""","=""""","=""170""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""424.804""","=""""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""427.656""","=""""","=""170w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""427.873""","=""""","=""160w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""428.013""","=""""","=""160w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""430.038""","=""430.0374""","=""200""","=""1.7e+08""",D,"=""26.665231""","=""29.548333""","=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""","=""2s2.2p3.(2D*).3p""","=""1F""","=""3""",5,7,,"=""T1115CA""","=""L369""",
"=""444.778""","=""444.7775""","=""160""","=""1.97e+08""",C',"=""28.772187""","=""31.559743""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""","=""2s2.2p3.(4S*).4f""","=""3F""","=""2""",3,5,,"=""T1115CA""","=""L369""",
"=""""","=""444.7938""","=""""","=""3.67e+07""",C',"=""28.772289""","=""31.559743""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""","=""2s2.2p3.(4S*).4f""","=""3F""","=""2""",5,5,,"=""T1115CA""","=""""",
"=""444.797""","=""444.7969""","=""170""","=""2.09e+08""",C',"=""28.772289""","=""31.559723""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""","=""2s2.2p3.(4S*).4f""","=""3F""","=""3""",5,7,,"=""T1115CA""","=""L369""",
"=""""","=""444.8365""","=""""","=""1.03e+06""",C',"=""28.772557""","=""31.559743""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""3""","=""2s2.2p3.(4S*).4f""","=""3F""","=""2""",7,5,,"=""T1115CA""","=""""",
"=""""","=""444.8397""","=""""","=""2.62e+07""",C',"=""28.772557""","=""31.559723""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""3""","=""2s2.2p3.(4S*).4f""","=""3F""","=""3""",7,7,,"=""T1115CA""","=""""",
"=""444.844""","=""444.8436""","=""180""","=""2.35e+08""",C',"=""28.772557""","=""31.559698""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""3""","=""2s2.2p3.(4S*).4f""","=""3F""","=""4""",7,9,,"=""T1115CA""","=""L369""",
"=""473.570""","=""""","=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""""","=""479.079""","=""""","=""3.81e+00""",C,"=""0.00000""","=""2.58797""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p4""","=""1D""","=""2""",5,5,M1,"=""T335""","=""""",
"=""""","=""479.079""","=""""","=""9.6e-05""",D,"=""0.00000""","=""2.58797""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p4""","=""1D""","=""2""",5,5,E2,"=""T333""","=""""",
"=""486.075""","=""""","=""170""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""""","=""487.035""","=""""","=""1.21e-02""",C,"=""0.04228""","=""2.58797""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p4""","=""1D""","=""2""",3,5,M1,"=""T335""","=""""",
"=""""","=""487.035""","=""""","=""1.3e-05""",D,"=""0.04228""","=""2.58797""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p4""","=""1D""","=""2""",3,5,E2,"=""T333""","=""""",
"=""""","=""490.593""","=""""","=""4.1e-06""",D,"=""0.06074""","=""2.58797""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p4""","=""1D""","=""2""",1,5,E2,"=""T333""","=""""",
"=""493.464""","=""""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""500.340""","=""""","=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""517.469""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""559.082""","=""""","=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
"=""624.963""","=""""","=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L369""",
