obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""5.0777""","=""5.0777""","=""10""","=""8.30e+10""",D,"=""33.6849""","=""277.859""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.4p""","=""1D""","=""2""",3,5,,"=""c6,LS""","=""L7429""",
"=""""","=""5.0991""","=""""","=""1.45e+10""",D,"=""61.9466""","=""305.094""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2s.7p""","=""1P*""","=""1""",1,3,,"=""c6,LS""","=""""",
"=""5.1560""","=""5.1561""","=""10""","=""1.11e+11""",D,"=""17.4203""","=""257.883""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.4d""","=""3D""","=""1""",1,3,,"=""c6,LS""","=""L7429""",
"=""""","=""5.1591""","=""""","=""8.30e+10""",D,"=""17.5600""","=""257.883""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""1""",3,3,,"=""c6,LS""","=""""",
"=""""","=""5.1591""","=""""","=""1.49e+11""",D,"=""17.5600""","=""257.883""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""2""",3,5,,"=""c6,LS""","=""""",
"=""5.1654""","=""5.1654""","=""400""","=""1.98e+11""",D+,"=""17.8650""","=""257.893""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""3""",5,7,,"=""c6,LS""","=""L7429""",
"=""""","=""5.1656""","=""""","=""5.50e+09""",E,"=""17.8650""","=""257.883""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""1""",5,3,,"=""c6,LS""","=""""",
"=""""","=""5.1656""","=""""","=""4.97e+10""",D,"=""17.8650""","=""257.883""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""2""",5,5,,"=""c6,LS""","=""""",
"=""""","=""5.2839""","=""""","=""1.27e+09""",E,"=""61.9466""","=""296.591""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2s.6p""","=""1P*""","=""1""",1,3,,"=""c6,LS""","=""""",
"=""""","=""5.3075""","=""""","=""4.65e+10""",E,"=""45.3604""","=""278.961""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.4d""","=""3P*""","=""1""",1,3,,"=""c6,LS""","=""""",
"=""5.3112""","=""5.3112""","=""10""","=""3.48e+10""",E,"=""45.5219""","=""278.961""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4d""","=""3P*""","=""1""",3,3,,"=""c6,LS""","=""L7429""",
"=""""","=""5.3127""","=""""","=""3.47e+10""",E,"=""45.5219""","=""278.896""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4d""","=""3P*""","=""2""",3,5,,"=""c6,LS""","=""""",
"=""""","=""5.3173""","=""""","=""5.78e+10""",E,"=""45.791""","=""278.961""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3P*""","=""1""",5,3,,"=""c6,LS""","=""""",
"=""5.3188""","=""5.3188""","=""200""","=""1.04e+11""",D,"=""45.791""","=""278.896""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3P*""","=""2""",5,5,,"=""c6,LS""","=""L7429""",
"=""5.3222""","=""5.3222""","=""200""","=""2.67e+11""",D+,"=""45.791""","=""278.747""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3D*""","=""3""",5,7,,"=""c6,LS""","=""L7429""",
"=""""","=""5.3311""","=""""","=""9.23e+08""",E,"=""50.23""","=""282.792""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.5p""","=""1P*""","=""1""",5,3,,"=""c6,LS""","=""""",
"=""""","=""5.3960""","=""""","=""7.87e+09""",D,"=""50.23""","=""279.995""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.4d""","=""1P*""","=""1""",5,3,,"=""c6,LS""","=""""",
"=""5.4011""","=""5.4011""","=""200""","=""3.28e+11""",C,"=""50.23""","=""279.779""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.4d""","=""1F*""","=""3""",5,7,,"=""c6,LS""","=""L7429""",
"=""""","=""5.4302""","=""""","=""2.41e+10""",C,"=""0.0000""","=""228.324""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.3d""","=""1P*""","=""1""",1,3,,"=""T7067c18""","=""""",
"=""5.4463""","=""5.4463""","=""10""","=""8.88e+10""",D,"=""50.23""","=""277.875""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.4d""","=""1D*""","=""2""",5,5,,"=""c6,LS""","=""L7429""",
"=""""","=""5.5060""","=""""","=""1.78e+07""",E,"=""0.0000""","=""225.181""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.3d""","=""3P*""","=""1""",1,3,,"=""T7067c18""","=""""",
"=""5.5060""","=""5.5060""","=""200""","=""1.53e+11""",D+,"=""33.6849""","=""258.865""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.4d""","=""1D""","=""2""",3,5,,"=""c6,LS""","=""L7429""",
"=""""","=""5.5331""","=""""","=""6.08e+07""",D,"=""0.0000""","=""224.079""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.3d""","=""3D*""","=""1""",1,3,,"=""T7067c18""","=""""",
"=""""","=""5.6141""","=""""","=""2.30e+10""",D,"=""61.9466""","=""282.792""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2s.5p""","=""1P*""","=""1""",1,3,,"=""c6,LS""","=""""",
"=""5.6861""","=""5.6861""","=""10""","=""1.53e+11""",D,"=""61.9466""","=""279.995""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2p.4d""","=""1P*""","=""1""",1,3,,"=""c6,LS""","=""L7429""",
"=""""","=""5.7371""","=""""","=""1.31e+10""",C,"=""0.0000""","=""216.109""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.3s""","=""1P*""","=""1""",1,3,,"=""T7067c18""","=""""",
"=""""","=""5.8437""","=""""","=""7.07e+07""",D,"=""0.0000""","=""212.168""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.3s""","=""3P*""","=""1""",1,3,,"=""T7067c18""","=""""",
"=""""","=""6.0111""","=""""","=""3.54e+08""",E,"=""50.23""","=""256.484""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.4p""","=""1P*""","=""1""",5,3,,"=""c6,LS""","=""""",
"=""""","=""6.0451""","=""""","=""1.09e+08""",D,"=""17.5600""","=""222.660""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""1D""","=""2""",3,5,,"=""T7067c18""","=""""",
"=""""","=""6.0541""","=""""","=""1.48e+08""",D,"=""17.8650""","=""222.660""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""1D""","=""2""",5,5,,"=""T7067c18""","=""""",
"=""6.1038""","=""6.1037""","=""200""","=""3.37e+10""",C+,"=""17.5600""","=""220.691""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""2""",3,5,,"=""T7067c18""","=""L7429""",
"=""""","=""6.1043""","=""""","=""3.98e+10""",C+,"=""17.4203""","=""220.529""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3P""","=""1""",1,3,,"=""T7067c18""","=""""",
"=""6.1088""","=""6.1085""","=""100""","=""2.83e+10""",C,"=""17.5600""","=""220.529""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""1""",3,3,,"=""T7067c18""","=""L7429""",
"=""6.1127""","=""6.1128""","=""300""","=""1.15e+11""",B,"=""17.8650""","=""220.691""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""2""",5,5,,"=""T7067c18""","=""L7429""",
"=""6.1175""","=""6.1177""","=""200""","=""8.10e+10""",C+,"=""17.8650""","=""220.529""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""1""",5,3,,"=""T7067c18""","=""L7429""",
"=""6.1359""","=""6.1354""","=""10""","=""2.22e+10""",C,"=""17.4203""","=""219.499""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3S""","=""1""",1,3,,"=""T7067c18""","=""L7429""",
"=""6.1393""","=""6.1397""","=""100""","=""5.70e+10""",C+,"=""17.5600""","=""219.499""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3S""","=""1""",3,3,,"=""T7067c18""","=""L7429""",
"=""6.1489""","=""6.1490""","=""200""","=""5.94e+10""",C+,"=""17.8650""","=""219.499""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3S""","=""1""",5,3,,"=""T7067c18""","=""L7429""",
"=""6.1924""","=""6.1921""","=""400*""","=""4.63e+10""",C+,"=""17.4203""","=""217.651?""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3D""","=""1""",1,3,,"=""T7067c18""","=""L7429""",
"=""6.1924""","=""6.1924""","=""400*""","=""8.11e+10""",B,"=""17.8650""","=""218.084""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3D""","=""3""",5,7,,"=""T7067c18""","=""L7429""",
"=""6.1924""","=""6.1926""","=""400*""","=""6.32e+10""",C+,"=""17.5600""","=""217.775?""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3D""","=""2""",3,5,,"=""T7067c18""","=""L7429""",
"=""""","=""6.1964""","=""""","=""2.90e+10""",C,"=""17.5600""","=""217.651?""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3D""","=""1""",3,3,,"=""T7067c18""","=""""",
"=""6.2020""","=""6.2020""","=""10""","=""1.72e+10""",C,"=""17.8650""","=""217.775?""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3D""","=""2""",5,5,,"=""T7067c18""","=""L7429""",
"=""""","=""6.2059""","=""""","=""1.89e+09""",D+,"=""17.8650""","=""217.651?""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3D""","=""1""",5,3,,"=""T7067c18""","=""""",
"=""""","=""6.2204""","=""""","=""6.86e+08""",D,"=""17.4203""","=""216.739""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""1P""","=""1""",1,3,,"=""T7067c18""","=""""",
"=""""","=""6.2248""","=""""","=""2.54e+09""",D,"=""17.5600""","=""216.739""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",3,3,,"=""T7067c18""","=""""",
"=""""","=""6.260""","=""""","=""5.23e+09""",B,"=""0.0000""","=""198.06""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.3p""","=""3P*""","=""1""",1,3,,"=""c55,T6162""","=""""",
"=""6.2751""","=""6.2751""","=""500g""","=""2.95e+11""",A,"=""0.0000""","=""197.581""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.3p""","=""1P*""","=""1""",1,3,,"=""c55""","=""L7429""",
"=""""","=""6.3733""","=""""","=""8.05e+09""",D,"=""61.9466""","=""256.484""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2s.4p""","=""1P*""","=""1""",1,3,,"=""c6,LS""","=""""",
"=""6.5609""","=""6.5609""","=""400""","=""2.41e+11""",B,"=""33.6849""","=""222.660""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1D""","=""2""",3,5,,"=""T7067c18""","=""L7429""",
"=""""","=""6.6096""","=""""","=""2.22e+07""",C,"=""17.5600""","=""205.142""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""1D""","=""2""",3,5,,"=""c55""","=""""",
"=""""","=""6.6204""","=""""","=""3.24e+06""",D,"=""17.8650""","=""205.142""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""1D""","=""2""",5,5,,"=""c55""","=""""",
"=""""","=""6.6300""","=""""","=""5.35e+08""",D,"=""33.6849""","=""220.691""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""2""",3,5,,"=""T7067c18""","=""""",
"=""""","=""6.6357""","=""""","=""8.16e+07""",D,"=""33.6849""","=""220.529""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""1""",3,3,,"=""T7067c18""","=""""",
"=""""","=""6.6725""","=""""","=""6.38e+08""",D,"=""33.6849""","=""219.499""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""3S""","=""1""",3,3,,"=""T7067c18""","=""""",
"=""6.7090""","=""6.7090""","=""500""","=""3.48e+11""",A,"=""17.4203""","=""202.223""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.3d""","=""3D""","=""1""",1,3,,"=""c55""","=""L7429""",
"=""6.7135""","=""6.7135""","=""600""","=""4.68e+11""",A,"=""17.5600""","=""202.239""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""3D""","=""2""",3,5,,"=""c55""","=""L7429""",
"=""""","=""6.7141""","=""""","=""2.60e+11""",A,"=""17.5600""","=""202.223""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""3D""","=""1""",3,3,,"=""c55""","=""""",
"=""6.7239""","=""6.7239""","=""700""","=""6.22e+11""",A+,"=""17.8650""","=""202.258""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""3""",5,7,,"=""c55""","=""L7429""",
"=""""","=""6.7246""","=""""","=""1.56e+11""",A,"=""17.8650""","=""202.239""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""2""",5,5,,"=""c55""","=""""",
"=""""","=""6.7252""","=""""","=""1.73e+10""",A,"=""17.8650""","=""202.223""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""1""",5,3,,"=""c55""","=""""",
"=""""","=""6.7350""","=""""","=""8.93e+07""",E,"=""33.6849""","=""217.775?""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""3D""","=""2""",3,5,,"=""T7067c18""","=""""",
"=""""","=""6.7395""","=""""","=""5.60e+09""",D,"=""33.6849""","=""217.651?""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""3D""","=""1""",3,3,,"=""T7067c18""","=""""",
"=""6.7731""","=""6.7731""","=""400""","=""1.70e+11""",B,"=""33.6849""","=""216.739""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",3,3,,"=""T7067c18""","=""L7429""",
"=""""","=""6.7764""","=""""","=""5.11e+08""",D,"=""45.3604""","=""228.324""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3d""","=""1P*""","=""1""",1,3,,"=""T7067c18""","=""""",
"=""""","=""6.7824""","=""""","=""1.68e+08""",D,"=""45.5219""","=""228.324""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""1P*""","=""1""",3,3,,"=""T7067c18""","=""""",
"=""""","=""6.8243""","=""""","=""1.31e+08""",D,"=""45.791""","=""227.473""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""1F*""","=""3""",5,7,,"=""T7067c18""","=""""",
"=""6.8949""","=""6.8949""","=""10""","=""7.96e+10""",C+,"=""45.3604""","=""225.181""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3d""","=""3P*""","=""1""",1,3,,"=""T7067c18""","=""L7429""",
"=""6.8986""","=""6.8986""","=""100""","=""4.05e+11""",B,"=""45.5219""","=""225.246""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3P*""","=""0""",3,1,,"=""T7067c18""","=""L7429""",
"=""6.9009""","=""6.9011""","=""100""","=""1.49e+11""",B,"=""45.5219""","=""225.181""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3P*""","=""1""",3,3,,"=""T7067c18""","=""L7429""",
"=""6.9058""","=""6.9058""","=""10""","=""2.78e+10""",C+,"=""45.5219""","=""225.059""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3P*""","=""2""",3,5,,"=""T7067c18""","=""L7429""",
"=""6.9116""","=""6.9114""","=""100""","=""1.80e+11""",B,"=""45.791""","=""225.181""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3P*""","=""1""",5,3,,"=""T7067c18""","=""L7429""",
"=""6.9161""","=""6.9162""","=""300""","=""3.85e+11""",B+,"=""45.791""","=""225.059""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3P*""","=""2""",5,5,,"=""T7067c18""","=""L7429""",
"=""6.9374""","=""6.9374""","=""200""","=""4.80e+11""",B,"=""45.3604""","=""224.079""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3d""","=""3D*""","=""1""",1,3,,"=""T7067c18""","=""L7429""",
