conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s,2S,0.5,2.0,0.0,2p,2P*,0.5,2.0,255.159246,255.159246,4.85909,391910000000.0,0.13873,0.27745,0.0036818
1s,2S,0.5,2.0,0.0,2p,2P*,1.5,4.0,255.187635,255.187635,4.85855,391730000000.0,0.27726,0.55452,0.0073585
1s,2S,0.5,2.0,0.0,3p,2P*,0.5,2.0,302.42172,302.42172,4.09971,104590000000.0,0.026355,0.052709,0.00069945
1s,2S,0.5,2.0,0.0,3p,2P*,1.5,4.0,302.430131,302.430131,4.0996,104600000000.0,0.052711,0.10542,0.001399
1s,2S,0.5,2.0,0.0,4p,2P*,0.5,2.0,318.962431,318.962431,3.88711,42633000000.0,0.0096574,0.019315,0.00025631
1s,2S,0.5,2.0,0.0,4p,2P*,1.5,4.0,318.96598,318.96598,3.88707,42645000000.0,0.01932,0.03864,0.00051275
1s,2S,0.5,2.0,0.0,5p,2P*,0.5,2.0,326.617925,326.617925,3.796,21491000000.0,0.0046427,0.0092854,0.00012322
1s,2S,0.5,2.0,0.0,5p,2P*,1.5,4.0,326.619742,326.619742,3.79598,21499000000.0,0.0092887,0.018577,0.00024652
1s,2S,0.5,2.0,0.0,6p,2P*,0.5,2.0,330.776259,330.776259,3.74828,12334000000.0,0.0025979,0.0051959,6.8949e-05
1s,2S,0.5,2.0,0.0,6p,2P*,1.5,4.0,330.777311,330.777311,3.74827,12339000000.0,0.0051979,0.010396,0.00013795
1s,2S,0.5,2.0,0.0,7p,2P*,0.5,2.0,333.283508,333.283508,3.72008,7727600000.0,0.0016033,0.0032066,4.2551e-05
1s,2S,0.5,2.0,0.0,7p,2P*,1.5,4.0,333.28417,333.28417,3.72007,7731100000.0,0.003208,0.006416,8.514e-05
1s,2S,0.5,2.0,0.0,8p,2P*,0.5,2.0,334.910761,334.910761,3.70201,5160100000.0,0.0010602,0.0021204,2.8138e-05
1s,2S,0.5,2.0,0.0,8p,2P*,1.5,4.0,334.911205,334.911205,3.702,5162600000.0,0.0021214,0.0042429,5.6303e-05
1s,2S,0.5,2.0,0.0,9p,2P*,0.5,2.0,336.026374,336.026374,3.68972,3615900000.0,0.00073801,0.001476,1.9587e-05
1s,2S,0.5,2.0,0.0,9p,2P*,1.5,4.0,336.026685,336.026685,3.68971,3617800000.0,0.0014768,0.0029536,3.9194e-05
1s,2S,0.5,2.0,0.0,10p,2P*,0.5,2.0,336.824349,336.824349,3.68097,2631900000.0,0.00053463,0.0010693,1.4189e-05
1s,2S,0.5,2.0,0.0,10p,2P*,1.5,4.0,336.824577,336.824577,3.68097,2633300000.0,0.0010698,0.0021397,2.8393e-05
2p,2P*,0.5,2.0,255.159246,3s,2S,0.5,2.0,302.422219,47.262973,26.23284,1317700000.0,0.013595,0.027189,0.0003608
2p,2P*,0.5,2.0,255.159246,3d,2D,1.5,4.0,302.430117,47.270871,26.22846,33722000000.0,0.69558,1.3912,0.018461
2p,2P*,0.5,2.0,255.159246,4s,2S,0.5,2.0,318.962642,63.803396,19.43223,538040000.0,0.0030459,0.0060919,8.0839e-05
2p,2P*,0.5,2.0,255.159246,4d,2D,1.5,4.0,318.965974,63.806728,19.43121,10761000000.0,0.12183,0.24365,0.0032333
2p,2P*,0.5,2.0,255.159246,5s,2S,0.5,2.0,326.618033,71.458787,17.35045,268910000.0,0.0012136,0.0024273,3.221e-05
2p,2P*,0.5,2.0,255.159246,5d,2D,1.5,4.0,326.619739,71.460493,17.35003,4918400000.0,0.044393,0.088786,0.0011782
2p,2P*,0.5,2.0,255.159246,6s,2S,0.5,2.0,330.776322,75.617076,16.39632,153370000.0,0.00061815,0.0012363,1.6406e-05
2p,2P*,0.5,2.0,255.159246,6d,2D,1.5,4.0,330.777309,75.618063,16.39611,2684900000.0,0.021642,0.043284,0.00057438
2p,2P*,0.5,2.0,255.159246,7d,2D,1.5,4.0,333.284169,78.124923,15.86999,1634000000.0,0.012339,0.024679,0.00032749
2p,2P*,0.5,2.0,255.159246,8d,2D,1.5,4.0,334.911204,79.751958,15.54623,1071000000.0,0.0077612,0.015522,0.00020598
2p,2P*,0.5,2.0,255.159246,9d,2D,1.5,4.0,336.026685,80.867439,15.33178,741200000.0,0.0052241,0.010448,0.00013865
2p,2P*,0.5,2.0,255.159246,10d,2D,1.5,4.0,336.824576,81.66533,15.18199,534690000.0,0.0036953,0.0073906,9.8073e-05
2s,2S,0.5,2.0,255.160919,3p,2P*,0.5,2.0,302.42172,47.260801,26.23405,14054000000.0,0.14501,0.29001,0.0038485
2s,2S,0.5,2.0,255.160919,3p,2P*,1.5,4.0,302.430131,47.269212,26.22938,14037000000.0,0.28956,0.57912,0.0076849
2s,2S,0.5,2.0,255.160919,4p,2P*,0.5,2.0,318.962431,63.801512,19.4328,6051800000.0,0.034262,0.068524,0.00090932
2s,2S,0.5,2.0,255.160919,4p,2P*,1.5,4.0,318.96598,63.805061,19.43172,6047200000.0,0.068465,0.13693,0.0018171
2s,2S,0.5,2.0,255.160919,5p,2P*,0.5,2.0,326.617925,71.457006,17.35088,3097200000.0,0.013979,0.027958,0.000371
2s,2S,0.5,2.0,255.160919,5p,2P*,1.5,4.0,326.619742,71.458823,17.35044,3095400000.0,0.02794,0.05588,0.00074153
2s,2S,0.5,2.0,255.160919,6p,2P*,0.5,2.0,330.776259,75.61534,16.3967,1788900000.0,0.0072104,0.014421,0.00019136
2s,2S,0.5,2.0,255.160919,6p,2P*,1.5,4.0,330.777311,75.616392,16.39647,1788100000.0,0.014414,0.028828,0.00038255
2s,2S,0.5,2.0,255.160919,7p,2P*,0.5,2.0,333.283508,78.122589,15.87047,1124800000.0,0.0042473,0.0084946,0.00011272
