obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""42.3862""","=""42.3862""","=""0.0007""","=""a,w""","=""""",,"=""0.00000000""","=""29.2511""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.3d.(1P*).13s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""42.4227""","=""42.4227""","=""0.0007""","=""a,w""","=""""",,"=""0.00000000""","=""29.2259""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.3d.(1P*).12s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""42.4715""","=""42.4715""","=""0.0007""","=""a,w""","=""""",,"=""0.00000000""","=""29.1923""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.3d.(1P*).11s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""43.6251""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""43.6424""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""43.6626""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""43.6901""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""43.7230""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""43.7645""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""43.7880""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""44.8920""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.0074""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.1493""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.1798""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.2631""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.3085""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.3208""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.3311""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.3467""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.3667""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.4033""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.4518""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.4548""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.5097""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.5503""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.5629""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.8586""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.8613""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.8646""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.8683""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.8719""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.8766""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.8816""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.8875""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.8945""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.9029""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.9128""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.9251""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.9401""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.9581""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""45.9800""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.0079""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.0365""","=""""","=""""","=""a,d""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.0568""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.1030""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.1765""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.2763""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.4441""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.6246""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.6695""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.7160""","=""46.7161""","=""0.0007""","=""a,w""","=""""",,"=""0.00000000""","=""26.5399""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.3d.(1P*).5s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""46.7416""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.8420""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.8666""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.8729""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.9028""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.9875""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""46.9988""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.0244""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.0590""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.1105""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.1669""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.2145""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.2271""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.2955""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.3533""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.4460""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.5540""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.5988""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""47.6603""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.3941""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.8166""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.8209""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.8255""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.8312""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.8335""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.8378""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.8451""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.8574""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.8677""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.8819""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.9208""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""48.9433""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.2303""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.3166""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.6632""","=""49.6633""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9650""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).33s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6632""","=""49.6633""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9650""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).32d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6659""","=""49.6657""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9637""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).32s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6659""","=""49.6657""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9637""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).31d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6682""","=""49.6682""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9625""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).31s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6682""","=""49.6682""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9625""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).30d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6712""","=""49.6712""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9610""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).30s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6712""","=""49.6712""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9610""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).29d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6738""","=""49.6739""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9596""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).29s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6738""","=""49.6739""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9596""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).28d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6768""","=""49.6769""","=""0.0007""","=""a""","=""""",,"=""0.00000000""","=""24.9581""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).28s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6805""","=""49.6806""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9563""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).26d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6805""","=""49.6806""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9563""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).27s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6845""","=""49.6845""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9543""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).25d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6845""","=""49.6845""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9543""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).26s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6888""","=""49.6887""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9522""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).24d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6888""","=""49.6887""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9522""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).25s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6941""","=""49.6941""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9495""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).23d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6941""","=""49.6941""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9495""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).24s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6997""","=""49.6998""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9466""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).22d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.6997""","=""49.6998""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9466""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).23s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7067""","=""49.7067""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9431""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).21d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7067""","=""49.7067""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9431""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).22s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7143""","=""49.7144""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9393""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).21s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7143""","=""49.7144""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9393""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).20d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7236""","=""49.7235""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9347""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).20s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7236""","=""49.7235""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9347""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).19d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7345""","=""49.7344""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9293""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).19s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7345""","=""49.7344""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9293""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).18d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7478""","=""49.7478""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9226""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).18s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7478""","=""49.7478""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9226""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).17d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7630""","=""49.7631""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9149""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).17s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7630""","=""49.7631""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9149""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).16d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7823""","=""49.7822""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9053""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).16s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.7823""","=""49.7822""","=""0.0007""","=""a*""","=""""",,"=""0.00000000""","=""24.9053""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).15d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.8068""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""49.8075""","=""49.8075""","=""0.0012""","=""a*""","=""""",,"=""0.00000000""","=""24.8927""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).15s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.8075""","=""49.8075""","=""0.0012""","=""a*""","=""""",,"=""0.00000000""","=""24.8927""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).14d""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""49.8088""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
