conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
3d10.4s2,1S,0.0,1.0,0.0,3d10.4s.4p,3P*,1.0,3.0,4.02966,4.02966,307.67906,38000.0,0.00016179,0.00016179,4.294e-06
3d10.4s2,1S,0.0,1.0,0.0,3d10.4s.4p,1P*,1.0,3.0,5.795691,5.795691,213.92478,714000000.0,1.4696,1.4696,0.039003
3d10.4s2,1S,0.0,1.0,0.0,3d9.4s2.4p,3P*,1.0,3.0,11.1867,11.1867,110.83179,31000000.0,0.017127,0.017127,0.00045454
3d10.4s2,1S,0.0,1.0,0.0,3d9.(2D<5/2>).4s2.5p,2[3/2]*,1.0,3.0,15.3082,15.3082,80.99202,26000000.0,0.0076708,0.0076708,0.00020358
3d10.4s2,1S,0.0,1.0,0.0,3d9.(2D<3/2>).4s2.5p,2[1/2]*,1.0,3.0,15.6137,15.6137,79.40731,18000000.0,0.0051047,0.0051047,0.00013548
3d10.4s2,1S,0.0,1.0,0.0,3d9.(2D<3/2>).4s2.5p,2[3/2]*,1.0,3.0,15.6546,15.6546,79.19985,5700000.0,0.0016081,0.0016081,4.2678e-05
3d10.4s2,1S,0.0,1.0,0.0,3d9.(2D<5/2>).4s2.6p,2[3/2]*,1.0,3.0,16.196,16.196,76.55236,7600000.0,0.0020031,0.0020031,5.3163e-05
3d10.4s2,1S,0.0,1.0,0.0,3d9.(2D<5/2>).4s2.7p,2[3/2]*,1.0,3.0,16.56733,16.56733,74.83656,6000000.0,0.0015113,0.0015113,4.0111e-05
3d10.4s.4p,3P*,0.0,1.0,4.006093,3d10.4s.4d,3D,1.0,3.0,7.782333,3.77624,328.32713,90000000.0,0.43635,0.43635,0.011581
3d10.4s.4p,3P*,1.0,3.0,4.02966,3d10.4s.4d,3D,1.0,3.0,7.782333,3.752673,330.38905,67000000.0,0.10964,0.32893,0.00291
3d10.4s.4p,3P*,1.0,3.0,4.02966,3d10.4s.4d,3D,2.0,5.0,7.782738,3.753078,330.35338,120000000.0,0.32723,0.98168,0.0086846
3d10.4s.4p,3P*,2.0,5.0,4.077881,3d10.4s.4d,3D,1.0,3.0,7.782333,3.704452,334.68972,4500000.0,0.0045343,0.022671,0.00012034
3d10.4s.4p,3P*,2.0,5.0,4.077881,3d10.4s.4d,3D,2.0,5.0,7.782738,3.704857,334.65312,40000000.0,0.06716,0.3358,0.0017824
3d10.4s.4p,3P*,2.0,5.0,4.077881,3d10.4s.4d,3D,3.0,7.0,7.783354,3.705473,334.5975,170000000.0,0.39947,1.9973,0.010602
3d10.4s.4p,1P*,1.0,3.0,5.795691,3d10.4s.5s,1S,0.0,1.0,6.916981,1.12129,1105.72831,24000000.0,0.14664,0.43991,0.0038918
3d10.4s.4p,1P*,1.0,3.0,5.795691,3d10.4s.4d,1D,2.0,5.0,7.743871,1.94818,636.41045,47000000.0,0.47564,1.4269,0.012624
