Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3d10.4s2""","=""1S""","=""0""",1,"=""""","=""0.00000000""","=""""","=""0.00000024""","=""  97                        ""","=""L9171"""
"=""3d10.4s.4p""","=""3P*""","=""0""",1,"=""""","=""4.00609281""","=""""","=""0.00000012""","=""  98                        ""","=""L9761"""
"=""3d10.4s.4p""","=""3P*""","=""1""",3,"=""""","=""4.02965990""","=""""","=""0.00000000""","=""  98                        ""","=""L9761"""
"=""3d10.4s.4p""","=""3P*""","=""2""",5,"=""""","=""4.07788079""","=""""","=""0.00000011""","=""  98                        ""","=""L9761"""
"=""3d10.4s.4p""","=""1P*""","=""1""",3,"=""""","=""5.7956913""","=""""","=""0.0000003""","=""  95                        ""","=""L9761"""
"=""3d10.4s.5s""","=""3S""","=""1""",3,"=""""","=""6.65450963""","=""""","=""0.00000010""","="" 100                        ""","=""L9761"""
"=""3d10.4s.5s""","=""1S""","=""0""",1,"=""""","=""6.9169812""","=""""","=""0.0000004""","=""  98                        ""","=""L9761,L4741"""
"=""3d10.4s.5p""","=""3P*""","=""0""",1,"=""""","=""7.5937676""","=""""","=""0.0000006""","=""  99                        ""","=""L4741,L18676"""
"=""3d10.4s.5p""","=""3P*""","=""1""",3,"=""""","=""7.5970597""","=""""","=""0.0000005""","=""  99                        ""","=""L4741"""
"=""3d10.4s.5p""","=""3P*""","=""2""",5,"=""""","=""7.6040557""","=""""","=""0.0000004""","=""  99                        ""","=""L4741,L18676"""
"=""3d10.4s.4d""","=""1D""","=""2""",5,"=""""","=""7.7438711""","=""""","=""0.0000003""","=""  95                        ""","=""L9761"""
"=""3d10.4s.4d""","=""3D""","=""1""",3,"=""""","=""7.78233268""","=""""","=""0.00000016""","="" 100                        ""","=""L9761"""
"=""3d10.4s.4d""","=""3D""","=""2""",5,"=""""","=""7.78273789""","=""""","=""0.00000019""","="" 100                        ""","=""L9761"""
"=""3d10.4s.4d""","=""3D""","=""3""",7,"=""""","=""7.7833537""","=""""","=""0.0000003""","="" 100                        ""","=""L9761"""
"=""3d10.4s.5p""","=""1P*""","=""1""",3,"=""""","=""7.7999000""","=""""","=""0.0000009""","=""  95                        ""","=""L18676"""
"=""3d10.4s.6s""","=""3S""","=""1""",3,"=""""","=""8.1125699""","=""""","=""0.0000003""","="" 100                        ""","=""L9761,L18676"""
"=""3d10.4s.6s""","=""1S""","=""0""",1,"=""""","=""8.1876271""","=""""","=""0.0000004""","=""  97                        ""","=""L9761"""
"=""3d10.4s.6p""","=""3P*""","=""0""",1,"=""""","=""8.4397137""","=""""","=""0.0000010""","="" 100                        ""","=""L18676"""
"=""3d10.4s.6p""","=""3P*""","=""1""",3,"=""""","=""8.4409320""","=""""","=""0.0000010""","=""  99                        ""","=""L18676"""
"=""3d10.4s.6p""","=""3P*""","=""2""",5,"=""""","=""8.4435502""","=""""","=""0.0000009""","="" 100                        ""","=""L18676"""
"=""3d10.4s.5d""","=""1D""","=""2""",5,"=""""","=""8.4728970""","=""""","=""0.0000003""","=""  96                        ""","=""L9761"""
"=""3d10.4s.5d""","=""3D""","=""1""",3,"=""""","=""8.50272969""","=""""","=""0.00000017""","="" 100                        ""","=""L9761"""
"=""3d10.4s.5d""","=""3D""","=""2""",5,"=""""","=""8.50292377""","=""""","=""0.00000019""","="" 100                        ""","=""L9761"""
"=""3d10.4s.5d""","=""3D""","=""3""",7,"=""""","=""8.5032185""","=""""","=""0.0000003""","="" 100                        ""","=""L9761"""
"=""3d10.4s.6p""","=""1P*""","=""1""",3,"=""""","=""8.5062125""","=""""","=""0.0000009""","=""  97                        ""","=""L18676"""
"=""3d10.4s.4f""","=""3F*""","=""2""",5,"=""""","=""8.5343044""","=""""","=""0.0000012""","="" 100                        ""","=""L18676"""
"=""3d10.4s.4f""","=""3F*""","=""3""",7,"=""""","=""8.5343107""","=""""","=""0.0000016""","=""  95                        ""","=""L18676"""
"=""3d10.4s.4f""","=""3F*""","=""4""",9,"=""""","=""8.5343304""","=""""","=""0.0000010""","="" 100                        ""","=""L18676"""
"=""3d10.4s.4f""","=""1F*""","=""3""",7,"=""""","=""8.5343566""","=""""","=""0.0000012""","=""  95                        ""","=""L18676"""
"=""3d10.4s.7s""","=""3S""","=""1""",3,"=""""","=""8.64739682""","=""""","=""0.00000020""","="" 100                        ""","=""L9761"""
"=""3d10.4s.7s""","=""1S""","=""0""",1,"=""""","=""8.6793572""","=""""","=""0.0000005""","=""  97                        ""","=""L9761"""
"=""3d10.4s.7p""","=""3P*""","=""0""",1,"=""""","=""8.8000717""","=""""","=""0.0000021""","="" 100                        ""","=""L18676"""
"=""3d10.4s.7p""","=""3P*""","=""1""",3,"=""""","=""8.8006589""","=""""","=""0.0000011""","="" 100                        ""","=""L18676"""
"=""3d10.4s.7p""","=""3P*""","=""2""",5,"=""""","=""8.8019239""","=""""","=""0.0000014""","="" 100                        ""","=""L18676"""
"=""3d10.4s.6d""","=""1D""","=""2""",5,"=""""","=""8.8092062""","=""""","=""0.0000012""","=""  97                        ""","=""L18676"""
"=""3d10.4s.6d""","=""3D""","=""1""",3,"=""""","=""8.82917985""","=""""","=""0.00000020""","="" 100                        ""","=""L9761"""
"=""3d10.4s.6d""","=""3D""","=""2""",5,"=""""","=""8.82928354""","=""""","=""0.00000019""","="" 100                        ""","=""L9761"""
"=""3d10.4s.6d""","=""3D""","=""3""",7,"=""""","=""8.8294408""","=""""","=""0.0000003""","="" 100                        ""","=""L9761"""
"=""3d10.4s.7p""","=""1P*""","=""1""",3,"=""""","=""8.8300299""","=""""","=""0.0000010""","=""  97                        ""","=""L4741"""
"=""3d10.4s.5f""","=""3F*""","=""2""",5,"=""""","=""8.8445176""","=""""","=""0.0000019""","="" 100                        ""","=""L18676"""
"=""3d10.4s.5f""","=""3F*""","=""3""",7,"=""""","=""8.8445198""","=""""","=""0.0000014""","=""  95                        ""","=""L18676"""
"=""3d10.4s.5f""","=""3F*""","=""4""",9,"=""""","=""8.8445344""","=""""","=""0.0000016""","="" 100                        ""","=""L18676"""
