spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Zn I,Zn,0,3d10.4s2,1S,0.0,1,0.0,2.4e-07,even,,no,9.394197,,metastable - no allowed radiative channel,,,,,,,yes,L9171
Zn I,Zn,0,3d10.4s.4p,3P*,0.0,1,4.00609281,1.2e-07,odd,,no,9.394197,2.63158e-05,LiDB (J-lumped),,,,,,2.63158e-05,,L9761
Zn I,Zn,0,3d10.4s.4p,3P*,1.0,3,4.0296599,0.0,odd,,no,9.394197,2.6315789473684212e-05,"ASD 1/sum(Aki), J-resolved",2.6315789473684212e-05,1/1,yes,4.0296599,4.0296599,2.63158e-05,,L9761
Zn I,Zn,0,3d10.4s.4p,3P*,2.0,5,4.07788079,1.1e-07,odd,,no,9.394197,2.63158e-05,LiDB (J-lumped),,,,,,2.63158e-05,,L9761
Zn I,Zn,0,3d10.4s.4p,1P*,1.0,3,5.7956913,3e-07,odd,,no,9.394197,1.4005602240896359e-09,"ASD 1/sum(Aki), J-resolved",1.4005602240896359e-09,1/1,yes,5.7956913,5.7956913,1.40056e-09,,L9761
Zn I,Zn,0,3d10.4s.5s,3S,1.0,3,6.65450963,1e-07,even,,no,9.394197,,,,,,,,,,L9761
Zn I,Zn,0,3d10.4s.5s,1S,0.0,1,6.9169812,4e-07,even,,no,9.394197,4.166666666666667e-08,"ASD 1/sum(Aki), J-resolved",4.166666666666667e-08,1/2,no,1.1212899000000007,2.8873213,4.16667e-08,,"L9761,L4741"
Zn I,Zn,0,3d10.4s.5p,3P*,0.0,1,7.5937676,6e-07,odd,,no,9.394197,,,,,,,,,,"L4741,L18676"
Zn I,Zn,0,3d10.4s.5p,3P*,1.0,3,7.5970597,5e-07,odd,,no,9.394197,,,,,,,,,,L4741
Zn I,Zn,0,3d10.4s.5p,3P*,2.0,5,7.6040557,4e-07,odd,,no,9.394197,,,,,,,,,,"L4741,L18676"
Zn I,Zn,0,3d10.4s.4d,1D,2.0,5,7.7438711,3e-07,even,,no,9.394197,2.127659574468085e-08,"ASD 1/sum(Aki), J-resolved",2.127659574468085e-08,1/2,no,1.9481798000000001,7.7438711,2.12766e-08,,L9761
Zn I,Zn,0,3d10.4s.4d,3D,1.0,3,7.78233268,1.6e-07,even,,no,9.394197,6.1919504643962845e-09,"ASD 1/sum(Aki), J-resolved",6.1919504643962845e-09,3/4,no,3.7762398699999995,3.7762398699999995,6.19195e-09,,L9761
Zn I,Zn,0,3d10.4s.4d,3D,2.0,5,7.78273789,1.9e-07,even,,no,9.394197,6.25e-09,"ASD 1/sum(Aki), J-resolved",6.25e-09,2/3,no,3.7530779899999995,3.7530779899999995,6.19195e-09,,L9761
Zn I,Zn,0,3d10.4s.4d,3D,3.0,7,7.7833537,3e-07,even,,no,9.394197,5.88235294117647e-09,"ASD 1/sum(Aki), J-resolved",5.88235294117647e-09,1/2,no,3.70547291,3.70547291,6.19195e-09,,L9761
Zn I,Zn,0,3d10.4s.5p,1P*,1.0,3,7.7999,9e-07,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.6s,3S,1.0,3,8.1125699,3e-07,even,,no,9.394197,,,,,,,,,,"L9761,L18676"
Zn I,Zn,0,3d10.4s.6s,1S,0.0,1,8.1876271,4e-07,even,,no,9.394197,,,,,,,,,,L9761
Zn I,Zn,0,3d10.4s.6p,3P*,0.0,1,8.4397137,1e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.6p,3P*,1.0,3,8.440932,1e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.6p,3P*,2.0,5,8.4435502,9e-07,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.5d,1D,2.0,5,8.472897,3e-07,even,,no,9.394197,,,,,,,,,,L9761
Zn I,Zn,0,3d10.4s.5d,3D,1.0,3,8.50272969,1.7e-07,even,,no,9.394197,,,,,,,,,,L9761
Zn I,Zn,0,3d10.4s.5d,3D,2.0,5,8.50292377,1.9e-07,even,,no,9.394197,,,,,,,,,,L9761
Zn I,Zn,0,3d10.4s.5d,3D,3.0,7,8.5032185,3e-07,even,,no,9.394197,,,,,,,,,,L9761
Zn I,Zn,0,3d10.4s.6p,1P*,1.0,3,8.5062125,9e-07,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.4f,3F*,2.0,5,8.5343044,1.2e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.4f,3F*,3.0,7,8.5343107,1.6e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.4f,3F*,4.0,9,8.5343304,1e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.4f,1F*,3.0,7,8.5343566,1.2e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.7s,3S,1.0,3,8.64739682,2e-07,even,,no,9.394197,,,,,,,,,,L9761
Zn I,Zn,0,3d10.4s.7s,1S,0.0,1,8.6793572,5e-07,even,,no,9.394197,,,,,,,,,,L9761
Zn I,Zn,0,3d10.4s.7p,3P*,0.0,1,8.8000717,2.1e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.7p,3P*,1.0,3,8.8006589,1.1e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.7p,3P*,2.0,5,8.8019239,1.4e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.6d,1D,2.0,5,8.8092062,1.2e-06,even,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.6d,3D,1.0,3,8.82917985,2e-07,even,,no,9.394197,,,,,,,,,,L9761
Zn I,Zn,0,3d10.4s.6d,3D,2.0,5,8.82928354,1.9e-07,even,,no,9.394197,,,,,,,,,,L9761
Zn I,Zn,0,3d10.4s.6d,3D,3.0,7,8.8294408,3e-07,even,,no,9.394197,,,,,,,,,,L9761
Zn I,Zn,0,3d10.4s.7p,1P*,1.0,3,8.8300299,1e-06,odd,,no,9.394197,,,,,,,,,,L4741
Zn I,Zn,0,3d10.4s.5f,3F*,2.0,5,8.8445176,1.9e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.5f,3F*,3.0,7,8.8445198,1.4e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.5f,3F*,4.0,9,8.8445344,1.6e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.5f,1F*,3.0,7,8.8445524,6e-07,odd,,no,9.394197,,,,,,,,,,L4741
Zn I,Zn,0,3d10.4s.5g,1G,4.0,9,8.848658,1.4e-06,even,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.5g,3G,3.0,7,8.848658,1.2e-06,even,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.5g,3G,4.0,9,8.848658,1.5e-06,even,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.5g,3G,5.0,11,8.848658,1.5e-06,even,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.8s,3S,1.0,3,8.90495,6e-05,even,,no,9.394197,,,,,,,,,,L3428
Zn I,Zn,0,3d10.4s.8s,1S,0.0,1,8.92144,3e-05,even,,no,9.394197,,,,,,,,,,L3284
Zn I,Zn,0,3d10.4s.8p,3P*,0.0,1,8.988334,2e-05,odd,,no,9.394197,,,,,,,,,,"L3284,L18491"
Zn I,Zn,0,3d10.4s.8p,3P*,1.0,3,8.988703,1.4e-05,odd,,no,9.394197,,,,,,,,,,"L3641,L3284"
Zn I,Zn,0,3d10.4s.8p,3P*,2.0,5,8.98937,1.9e-05,odd,,no,9.394197,,,,,,,,,,"L18491,L3284"
Zn I,Zn,0,3d10.4s.7d,1D,2.0,5,8.990962,2e-05,even,,no,9.394197,,,,,,,,,,L3641
Zn I,Zn,0,3d10.4s.7d,3D,1.0,3,9.00448,9e-05,even,,no,9.394197,,,,,,,,,,L3428
Zn I,Zn,0,3d10.4s.7d,3D,2.0,5,9.00448,9e-05,even,,no,9.394197,,,,,,,,,,L3428
Zn I,Zn,0,3d10.4s.7d,3D,3.0,7,9.00461,4e-05,even,,no,9.394197,,,,,,,,,,L3284
Zn I,Zn,0,3d10.4s.8p,1P*,1.0,3,9.004519,2e-05,odd,,no,9.394197,,,,,,,,,,L3641
Zn I,Zn,0,3d10.4s.6f,3F*,2.0,5,9.01293,2.5e-05,odd,,no,9.394197,,,,,,,,,,L18491
Zn I,Zn,0,3d10.4s.6f,3F*,3.0,7,9.01293,3e-05,odd,,no,9.394197,,,,,,,,,,L18491
Zn I,Zn,0,3d10.4s.6f,3F*,4.0,9,9.0129296,2.5e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.6f,1F*,3.0,7,9.0129463,1.5e-06,odd,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.6g,3G,4.0,9,9.0154174,1.9e-06,even,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.6g,3G,5.0,11,9.0154174,1.9e-06,even,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.6g,3G,3.0,7,9.0154174,1.6e-06,even,,no,9.394197,,,,,,,,,,L18676
Zn I,Zn,0,3d10.4s.6g,1G,4.0,9,9.0154174,1.7e-06,even,,no,9.394197,,,,,,,,,,L18676
