obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""279.652""","=""0.020""","=""279.64546""","=""0.00006""","=""""","=""""",,"=""4.00609281""","=""8.4397137""","=""3d10.4s.4p""","=""3P*""","=""0""","=""3d10.4s.6p""","=""3P*""","=""0""",1,1,M1+E2,"=""""","=""L18491""",
"=""279.978""","=""0.004""","=""279.97947""","=""0.00005""","=""""","=""""",,"=""4.07788079""","=""8.5062125""","=""3d10.4s.4p""","=""3P*""","=""2""","=""3d10.4s.6p""","=""1P*""","=""1""",5,3,M1+E2,"=""""","=""L18491""",
"=""280.168895""","=""0.000016""","=""280.168895""","=""0.000016""","=""1100000""","=""""",,"=""4.07788079""","=""8.5032185""","=""3d10.4s.4p""","=""3P*""","=""2""","=""3d10.4s.5d""","=""3D""","=""3""",5,7,,"=""""","=""L9761""",
"=""280.187554""","=""0.000016""","=""280.187557""","=""0.000012""","=""530000""","=""""",,"=""4.07788079""","=""8.50292377""","=""3d10.4s.4p""","=""3P*""","=""2""","=""3d10.4s.5d""","=""3D""","=""2""",5,5,,"=""""","=""L9761""",
"=""280.19985""","=""0.00004""","=""280.199847""","=""0.000013""","=""69000""","=""""",,"=""4.07788079""","=""8.50272969""","=""3d10.4s.4p""","=""3P*""","=""2""","=""3d10.4s.5d""","=""3D""","=""1""",5,3,,"=""""","=""L9761""",
"=""281.063""","=""0.004""","=""281.06223""","=""0.00006""","=""""","=""""",,"=""4.02965990""","=""8.4409320""","=""3d10.4s.4p""","=""3P*""","=""1""","=""3d10.4s.6p""","=""3P*""","=""1""",3,3,M1+E2,"=""""","=""L18491""",
"=""283.993""","=""0.004""","=""283.99814""","=""0.00005""","=""""","=""""",,"=""4.07788079""","=""8.4435502""","=""3d10.4s.4p""","=""3P*""","=""2""","=""3d10.4s.6p""","=""3P*""","=""2""",5,5,M1+E2,"=""""","=""L18491""",
"=""301.92351""","=""0.00007""","=""301.92351""","=""0.00003""","=""91000""","=""""",,"=""4.00609281""","=""8.1125699""","=""3d10.4s.4p""","=""3P*""","=""0""","=""3d10.4s.6s""","=""3S""","=""1""",1,3,,"=""""","=""L9761""",
"=""303.66624""","=""0.00004""","=""303.666257""","=""0.000022""","=""150000""","=""""",,"=""4.02965990""","=""8.1125699""","=""3d10.4s.4p""","=""3P*""","=""1""","=""3d10.4s.6s""","=""3S""","=""1""",3,3,,"=""""","=""L9761""",
"=""307.29553""","=""0.00004""","=""307.295547""","=""0.000023""","=""180000""","=""""",,"=""4.07788079""","=""8.1125699""","=""3d10.4s.4p""","=""3P*""","=""2""","=""3d10.4s.6s""","=""3S""","=""1""",5,3,,"=""""","=""L9761""",
"=""307.679073""","=""0.000021""","=""307.679063""","=""0.000019""","=""88000""","=""3.8e+04""",B,"=""0.00000000""","=""4.02965990""","=""3d10.4s2""","=""1S""","=""0""","=""3d10.4s.4p""","=""3P*""","=""1""",1,3,,"=""T7574""","=""L9761""",
"=""328.327131""","=""0.000022""","=""328.327126""","=""0.000015""","=""360000""","=""9.0e+07""",B,"=""4.00609281""","=""7.78233268""","=""3d10.4s.4p""","=""3P*""","=""0""","=""3d10.4s.4d""","=""3D""","=""1""",1,3,,"=""T2177""","=""L9761""",
"=""330.353376""","=""0.000022""","=""330.353376""","=""0.000016""","=""1400000""","=""1.20e+08""",B,"=""4.02965990""","=""7.78273789""","=""3d10.4s.4p""","=""3P*""","=""1""","=""3d10.4s.4d""","=""3D""","=""2""",3,5,,"=""T2177""","=""L9761""",
"=""330.389045""","=""0.000022""","=""330.389047""","=""0.000014""","=""550000""","=""6.7e+07""",B,"=""4.02965990""","=""7.78233268""","=""3d10.4s.4p""","=""3P*""","=""1""","=""3d10.4s.4d""","=""3D""","=""1""",3,3,,"=""T2177""","=""L9761""",
"=""334.597507""","=""0.000022""","=""334.597507""","=""0.000021""","=""2900000""","=""1.70e+08""",B,"=""4.07788079""","=""7.7833537""","=""3d10.4s.4p""","=""3P*""","=""2""","=""3d10.4s.4d""","=""3D""","=""3""",5,7,,"=""T2177""","=""L9761""",
"=""334.653121""","=""0.000022""","=""334.653119""","=""0.000017""","=""530000""","=""4.0e+07""",B,"=""4.07788079""","=""7.78273789""","=""3d10.4s.4p""","=""3P*""","=""2""","=""3d10.4s.4d""","=""3D""","=""2""",5,5,,"=""T2177""","=""L9761""",
"=""334.68972""","=""0.00003""","=""334.689725""","=""0.000016""","=""75000""","=""4.5e+06""",B,"=""4.07788079""","=""7.78233268""","=""3d10.4s.4p""","=""3P*""","=""2""","=""3d10.4s.4d""","=""3D""","=""1""",5,3,,"=""T2177""","=""L9761""",
"=""351.612""","=""0.006""","=""351.61103""","=""0.00004""","=""18000u""","=""""",,"=""4.07788079""","=""7.6040557""","=""3d10.4s.4p""","=""3P*""","=""2""","=""3d10.4s.5p""","=""3P*""","=""2""",5,5,M1+E2,"=""""","=""L3428""",
"=""380.008""","=""0.003""","=""380.008""","=""0.003""","=""20000""","=""""",,"=""5.7956913""","=""9.05837""","=""3d10.4s.4p""","=""1P*""","=""1""","=""3d10.4s.9s""","=""1S""","=""0""",3,1,,"=""""","=""L3284""",
"=""""","=""""","=""388.0241""","=""0.0024""","=""""","=""""",,"=""5.7956913""","=""8.990962""","=""3d10.4s.4p""","=""1P*""","=""1""","=""3d10.4s.7d""","=""1D""","=""2""",3,5,,"=""""","=""""",
"=""388.444""","=""0.003""","=""""","=""""","=""21000""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3284,L3428""",
