Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""",8,"=""""","=""2.12213288""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(1G).5s""","=""a 2G""","=""9/2""",10,"=""""","=""2.29362274""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(1G).5s""","=""a 2G""","=""7/2""",8,"=""""","=""2.29524532""","=""""","=""0.00000012""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 4P*""","=""1/2""",2,"=""""","=""2.35276953""","=""""","=""0.00000012""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 4P*""","=""3/2""",4,"=""""","=""2.35912087""","=""""","=""0.00000012""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 4P*""","=""5/2""",6,"=""""","=""2.37404732""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(3P).5s""","=""a 2P""","=""1/2""",2,"=""""","=""2.38515941""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(3P).5s""","=""a 2P""","=""3/2""",4,"=""""","=""2.40605546""","=""""","=""0.00000012""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 2F*""","=""5/2""",6,"=""""","=""2.66920361""","=""""","=""0.00000012""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 2F*""","=""7/2""",8,"=""""","=""2.71716727""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(1S).5s""","=""2S""","=""1/2""",2,"=""""","=""2.9093007""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(1D).5p""","=""y 2D*""","=""3/2""",4,"=""""","=""2.99189369""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(1D).5p""","=""y 2D*""","=""5/2""",6,"=""""","=""3.06818402""","=""""","=""0.00000012""","=""L7610"""
"=""4d.5s.(3D).5p""","=""y 2P*""","=""3/2""",4,"=""""","=""3.03521575""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).5p""","=""y 2P*""","=""1/2""",2,"=""""","=""3.06226712""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(1D).5p""","=""y 2F*""","=""5/2""",6,"=""""","=""3.03993769""","=""""","=""0.00000012""","=""L7610"""
"=""4d.5s.(1D).5p""","=""y 2F*""","=""7/2""",8,"=""""","=""3.08716091""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(1D).5p""","=""x 2P*""","=""1/2""",2,"=""""","=""3.4498166""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(1D).5p""","=""x 2P*""","=""3/2""",4,"=""""","=""3.48887133""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(3F).5p""","=""z 4G*""","=""5/2""",6,"=""""","=""3.55760755""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(3F).5p""","=""z 4G*""","=""7/2""",8,"=""""","=""3.59415140""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(3F).5p""","=""z 4G*""","=""9/2""",10,"=""""","=""3.6406858""","=""""","=""0.0000005""","=""L7610"""
"=""4d2.(3F).5p""","=""z 4G*""","=""11/2""",12,"=""""","=""3.6972552""","=""""","=""0.0000016""","=""L7610"""
"=""4d3""","=""b 4F""","=""3/2""",4,"=""""","=""3.62926285""","=""""","=""0.00000025""","=""L7610"""
"=""4d3""","=""b 4F""","=""5/2""",6,"=""""","=""3.64766285""","=""""","=""0.00000025""","=""L7610"""
"=""4d3""","=""b 4F""","=""7/2""",8,"=""""","=""3.67163408""","=""""","=""0.00000012""","=""L7610"""
"=""4d3""","=""b 4F""","=""9/2""",10,"=""""","=""3.70001580""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(3F).5p""","=""y 4F*""","=""3/2""",4,"=""""","=""3.9065488""","=""""","=""0.0000006""","=""L7610"""
"=""4d2.(3F).5p""","=""y 4F*""","=""5/2""",6,"=""""","=""3.9278247""","=""""","=""0.0000005""","=""L7610"""
"=""4d2.(3F).5p""","=""y 4F*""","=""7/2""",8,"=""""","=""3.9562321""","=""""","=""0.0000006""","=""L7610"""
"=""4d2.(3F).5p""","=""y 4F*""","=""9/2""",10,"=""""","=""3.9908127""","=""""","=""0.0000005""","=""L7610"""
"=""5s2.6s""","=""e 2S""","=""1/2""",2,"=""""","=""3.9267704""","=""""","=""0.0000004""","=""L7610"""
"=""4d3""","=""b 4P""","=""1/2""",2,"=""""","=""3.96471512""","=""""","=""0.00000025""","=""L7610"""
"=""4d3""","=""b 4P""","=""3/2""",4,"=""""","=""3.9787789""","=""""","=""0.0000004""","=""L7610"""
"=""4d3""","=""b 4P""","=""5/2""",6,"=""""","=""4.0129233""","=""""","=""0.0000004""","=""L7610"""
"=""4d3 <1>""","=""2D""","=""3/2""",4,"=""""","=""4.0210264""","=""""","=""0.0000004""","=""L7610"""
"=""4d3 <1>""","=""2D""","=""5/2""",6,"=""""","=""4.06933385""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).6s""","=""e 4D""","=""1/2""",2,"=""""","=""4.10988177""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).6s""","=""e 4D""","=""3/2""",4,"=""""","=""4.12098815""","=""""","=""0.00000012""","=""L7610"""
"=""4d.5s.(3D).6s""","=""e 4D""","=""5/2""",6,"=""""","=""4.14250623""","=""""","=""0.00000012""","=""L7610"""
"=""4d.5s.(3D).6s""","=""e 4D""","=""7/2""",8,"=""""","=""4.18480679""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(3F).5p""","=""y 4D*""","=""1/2""",2,"=""""","=""4.1181902""","=""""","=""0.0000005""","=""L7610"""
"=""4d2.(3F).5p""","=""y 4D*""","=""3/2""",4,"=""""","=""4.12437131""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(3F).5p""","=""y 4D*""","=""5/2""",6,"=""""","=""4.13581629""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(3F).5p""","=""y 4D*""","=""7/2""",8,"=""""","=""4.16766002""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(3F).5p""","=""z 2G*""","=""7/2""",8,"=""""","=""4.14505113""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(3F).5p""","=""z 2G*""","=""9/2""",10,"=""""","=""4.18929663""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(3F).5p""","=""x 2F*""","=""5/2""",6,"=""""","=""4.16689962""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(3F).5p""","=""x 2F*""","=""7/2""",8,"=""""","=""4.21915772""","=""""","=""0.00000025""","=""L7610"""
"=""4d3""","=""2P""","=""1/2""",2,"=""""","=""4.16751186""","=""""","=""0.00000025""","=""L7610"""
"=""4d3""","=""2P""","=""3/2""",4,"=""""","=""4.19592494""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(3F).5p""","=""x 2D*""","=""3/2""",4,"=""""","=""4.20390258""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(3F).5p""","=""x 2D*""","=""5/2""",6,"=""""","=""4.24617698""","=""""","=""0.00000012""","=""L7610"""
"=""5p2.(3P).5s""","=""e 4P""","=""1/2""",2,"=""""","=""4.20451395""","=""""","=""0.00000025""","=""L7610"""
"=""5p2.(3P).5s""","=""e 4P""","=""3/2""",4,"=""""","=""4.23479337""","=""""","=""0.00000012""","=""L7610"""
"=""5p2.(3P).5s""","=""e 4P""","=""5/2""",6,"=""""","=""4.28008591""","=""""","=""0.00000012""","=""L7610"""
"=""5s2.(2D).5d""","=""e 2D""","=""3/2""",4,"=""""","=""4.24417054""","=""""","=""0.00000012""","=""L7610"""
"=""5s2.(2D).5d""","=""e 2D""","=""5/2""",6,"=""""","=""4.24738211""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(3P).5p""","=""z 2S*""","=""1/2""",2,"=""""","=""4.26979609""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(3P).5p""","=""x 4D*""","=""1/2""",2,"=""""","=""4.4239221""","=""""","=""0.0000006""","=""L7610"""
"=""4d2.(3P).5p""","=""x 4D*""","=""3/2""",4,"=""""","=""4.4406685""","=""""","=""0.0000004""","=""L7610"""
"=""4d2.(3P).5p""","=""x 4D*""","=""5/2""",6,"=""""","=""4.4709746""","=""""","=""0.0000004""","=""L7610"""
"=""4d2.(3P).5p""","=""x 4D*""","=""7/2""",8,"=""""","=""4.5082074""","=""""","=""0.0000004""","=""L7610"""
"=""4d2.(3P).5p""","=""z 4S*""","=""3/2""",4,"=""""","=""4.48023931""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).6s""","=""f 2D""","=""3/2""",4,"=""""","=""4.51558026""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).6s""","=""f 2D""","=""5/2""",6,"=""""","=""4.51688879""","=""""","=""0.00000012""","=""L7610"""
"=""4d2.(1D).5p""","=""w 2D*""","=""3/2""",4,"=""""","=""4.51950858""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(1D).5p""","=""w 2D*""","=""5/2""",6,"=""""","=""4.55649629""","=""""","=""0.00000025""","=""L7610"""
"=""""","=""""","=""5/2""",6,"=""""","=""4.540115""","=""""","=""""","=""L3465"""
"=""4d.5s.(1D).6s""","=""f 2D""","=""3/2""",4,"=""""","=""4.5701053""","=""""","=""0.0000005""","=""L7610"""
"=""4d.5s.(1D).6s""","=""f 2D""","=""5/2""",6,"=""""","=""4.59661373""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(3P).5p""","=""y 4P*""","=""1/2""",2,"=""""","=""4.5922861""","=""""","=""0.0000016""","=""L7610"""
"=""4d2.(3P).5p""","=""y 4P*""","=""3/2""",4,"=""""","=""4.6058117""","=""""","=""0.0000004""","=""L7610"""
"=""4d2.(3P).5p""","=""y 4P*""","=""5/2""",6,"=""""","=""4.6464221""","=""""","=""0.0000005""","=""L7610"""
"=""5s2.(1S).6p""","=""2P*""","=""1/2""",2,"=""""","=""4.6005233""","=""""","=""0.0000006""","=""L7610"""
"=""5s2.(1S).6p""","=""2P*""","=""3/2""",4,"=""""","=""4.62261272""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(1D).5p""","=""w 2P*""","=""3/2""",4,"=""""","=""4.6176405""","=""""","=""0.0000004""","=""L7610"""
"=""4d2.(1D).5p""","=""w 2F*""","=""5/2""",6,"=""""","=""4.6220296""","=""""","=""0.0000010""","=""L7610"""
"=""4d2.(1D).5p""","=""w 2F*""","=""7/2""",8,"=""""","=""4.66426434""","=""""","=""0.00000025""","=""L7610"""
"=""""","=""""","=""5/2""",6,"=""""","=""4.638608""","=""""","=""""","=""L3465"""
"=""4d3 <2>""","=""2D""","=""5/2""",6,"=""""","=""4.6524377""","=""""","=""0.0000010""","=""L7610"""
"=""4d3 <2>""","=""2D""","=""3/2""",4,"=""""","=""4.6555474""","=""""","=""0.0000006""","=""L7610"""
"=""4d2.(1G).5p""","=""z 2H*""","=""9/2""",10,"=""""","=""4.6603364""","=""""","=""0.0000005""","=""L7610"""
"=""4d2.(1G).5p""","=""z 2H*""","=""11/2""",12,"=""""","=""4.7073492""","=""""","=""0.0000005""","=""L7610"""
"=""4d3""","=""2F""","=""5/2""",6,"=""""","=""4.7308188""","=""""","=""0.0000004""","=""L7610"""
"=""4d3""","=""2F""","=""7/2""",8,"=""""","=""4.76245264""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).5d""","=""f 4D""","=""1/2""",2,"=""""","=""4.7696664""","=""""","=""0.0000009""","=""L7610"""
"=""4d.5s.(3D).5d""","=""f 4D""","=""3/2""",4,"=""""","=""4.77880789""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).5d""","=""f 4D""","=""5/2""",6,"=""""","=""4.79514144""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).5d""","=""f 4D""","=""7/2""",8,"=""""","=""4.81872249""","=""""","=""0.00000012""","=""L7610"""
"=""4d.5s.(3D).6p""","=""4D*""","=""1/2""",2,"=""""","=""4.7700784""","=""""","=""0.0000005""","=""L7610"""
"=""4d.5s.(3D).6p""","=""4D*""","=""3/2""",4,"=""""","=""4.7891387""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).6p""","=""4D*""","=""5/2""",6,"=""""","=""4.8103456""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).6p""","=""4D*""","=""7/2""",8,"=""""","=""4.8561169""","=""""","=""0.0000006""","=""L7610"""
"=""4d2.(1G).5p""","=""y 2G*""","=""7/2""",8,"=""""","=""4.77079008""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(1G).5p""","=""y 2G*""","=""9/2""",10,"=""""","=""4.7854211""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).5d""","=""e 4G""","=""5/2""",6,"=""""","=""4.7901891""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).5d""","=""e 4G""","=""7/2""",8,"=""""","=""4.8058700""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).5d""","=""e 4G""","=""9/2""",10,"=""""","=""4.8291127""","=""""","=""0.0000005""","=""L7610"""
"=""4d.5s.(3D).5d""","=""e 4G""","=""11/2""",12,"=""""","=""4.863015""","=""""","=""0.000003""","=""L7610"""
"=""4d.5s.(3D).6p""","=""4F*""","=""5/2""",6,"=""""","=""4.7981388""","=""""","=""0.0000005""","=""L7610"""
"=""4d.5s.(3D).6p""","=""4F*""","=""7/2""",8,"=""""","=""4.8099969""","=""""","=""0.0000005""","=""L7610"""
"=""4d.5s.(3D).6p""","=""4F*""","=""9/2""",10,"=""""","=""4.8610134""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).6p""","=""2F*""","=""5/2""",6,"=""""","=""4.8215709""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).6p""","=""2F*""","=""7/2""",8,"=""""","=""4.8423989""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).5d""","=""4S""","=""3/2""",4,"=""""","=""4.8355654""","=""""","=""0.0000005""","=""L7610"""
"=""4d.5s.(3D).5d""","=""2P""","=""1/2""",2,"=""""","=""4.8462047""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).5d""","=""2P""","=""3/2""",4,"=""""","=""4.86134876""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).6p""","=""2D*""","=""3/2""",4,"=""""","=""4.8653220""","=""""","=""0.0000006""","=""L7610"""
"=""4d.5s.(3D).6p""","=""2D*""","=""5/2""",6,"=""""","=""4.87112256""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).6p""","=""4P*""","=""1/2""",2,"=""""","=""4.8690359""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).6p""","=""4P*""","=""3/2""",4,"=""""","=""4.8872308""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).6p""","=""4P*""","=""5/2""",6,"=""""","=""4.9255638""","=""""","=""0.0000004""","=""L7610"""
"=""""","=""1.1""","=""3/2""",4,"=""""","=""4.87422638""","=""""","=""0.00000012""","=""L7610"""
"=""4d.5s.(3D).5d""","=""2F""","=""5/2""",6,"=""""","=""4.89013405""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).5d""","=""2F""","=""7/2""",8,"=""""","=""4.9548621""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).5d""","=""e 4F""","=""3/2""",4,"=""""","=""4.8907206""","=""""","=""0.0000005""","=""L7610"""
"=""4d.5s.(3D).5d""","=""e 4F""","=""5/2""",6,"=""""","=""4.9054453""","=""""","=""0.0000005""","=""L7610"""
"=""4d.5s.(3D).5d""","=""e 4F""","=""7/2""",8,"=""""","=""4.9293566""","=""""","=""0.0000005""","=""L7610"""
"=""4d.5s.(3D).5d""","=""e 4F""","=""9/2""",10,"=""""","=""4.9470366""","=""""","=""0.0000004""","=""L7610"""
"=""""","=""1.2""","=""3/2""",4,"=""""","=""4.9039530""","=""""","=""0.0000025""","=""L7610"""
"=""""","=""1.3""","=""3/2""",4,"=""""","=""4.9204419""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(3D).5d""","=""f 4P""","=""1/2""",2,"=""""","=""4.9950453""","=""""","=""0.0000006""","=""L7610"""
"=""4d.5s.(3D).5d""","=""f 4P""","=""3/2""",4,"=""""","=""5.0157896""","=""""","=""0.0000005""","=""L7610"""
"=""4d.5s.(3D).5d""","=""f 4P""","=""5/2""",6,"=""""","=""5.0234715""","=""""","=""0.0000005""","=""L7610"""
"=""4d2.(3P).5p""","=""v 2D*""","=""3/2""",4,"=""""","=""5.0382895""","=""""","=""0.0000004""","=""L7610"""
"=""4d2.(3P).5p""","=""v 2D*""","=""5/2""",6,"=""""","=""5.04273107""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).5d""","=""2D""","=""3/2""",4,"=""""","=""5.13578369""","=""""","=""0.00000025""","=""L7610"""
"=""4d.5s.(3D).5d""","=""2D""","=""5/2""",6,"=""""","=""5.1457829""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(1D).5d""","=""2D""","=""3/2""",4,"=""""","=""5.1652463""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(1D).5d""","=""2D""","=""5/2""",6,"=""""","=""5.16637902""","=""""","=""0.00000025""","=""L7610"""
"=""""","=""1.4""","=""3/2""",4,"=""""","=""5.1891539""","=""""","=""0.0000004""","=""L7610"""
"=""5p2.(1D).5s""","=""2D""","=""3/2""",4,"=""""","=""5.21340772""","=""""","=""0.00000025""","=""L7610"""
"=""5p2.(1D).5s""","=""2D""","=""5/2""",6,"=""""","=""5.21957568""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(3F).6s""","=""4F""","=""3/2""",4,"=""""","=""5.2205747""","=""""","=""0.0000006""","=""L7610"""
"=""4d2.(3F).6s""","=""4F""","=""5/2""",6,"=""""","=""5.2387824""","=""""","=""0.0000009""","=""L7610"""
"=""4d2.(3F).6s""","=""4F""","=""7/2""",8,"=""""","=""5.2678374""","=""""","=""0.0000009""","=""L7610"""
"=""4d2.(3F).6s""","=""4F""","=""9/2""",10,"=""""","=""5.3074320""","=""""","=""0.0000010""","=""L7610"""
"=""""","=""1.5*""","=""""",,"=""""","=""5.2213801""","=""""","=""0.0000005""","=""L7610"""
"=""4d.5s.(1D).5d""","=""2P""","=""1/2""",2,"=""""","=""5.2886238""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(1D).5d""","=""2P""","=""3/2""",4,"=""""","=""5.29237338""","=""""","=""0.00000025""","=""L7610"""
"=""4d2.(1G).5p""","=""v 2F*""","=""5/2""",6,"=""""","=""5.3136968""","=""""","=""0.0000011""","=""L7610"""
"=""4d2.(1G).5p""","=""v 2F*""","=""7/2""",8,"=""""","=""5.33071115""","=""""","=""0.00000025""","=""L7610"""
"=""""","=""""","=""5/2""",6,"=""""","=""5.34000""","=""""","=""""","=""L3465"""
"=""5p2.(3P).4d""","=""4F""","=""3/2""",4,"=""""","=""5.3431957""","=""""","=""0.0000007""","=""L7610"""
"=""5p2.(3P).4d""","=""4F""","=""5/2""",6,"=""""","=""5.3731777""","=""""","=""0.0000004""","=""L7610"""
"=""5p2.(3P).4d""","=""4F""","=""7/2""",8,"=""""","=""5.4186688""","=""""","=""0.0000004""","=""L7610"""
"=""5p2.(3P).4d""","=""4F""","=""9/2""",10,"=""""","=""5.4788871""","=""""","=""0.0000006""","=""L7610"""
"=""5s2.7s""","=""g 2S""","=""1/2""",2,"=""""","=""5.4111169""","=""""","=""0.0000004""","=""L7610"""
"=""4d.5s.(1D).5d""","=""2F""","=""5/2""",6,"=""""","=""5.4403949""","=""""","=""0.0000015""","=""L7610"""
"=""4d.5s.(1D).5d""","=""2F""","=""7/2""",8,"=""""","=""5.4783975""","=""""","=""0.0000004""","=""L7610"""
"=""""","=""g 4F""","=""5/2""",6,"=""""","=""5.46185""","=""?""","=""""","=""L3465"""
"=""""","=""g 4F""","=""7/2""",8,"=""""","=""5.50070""","=""""","=""""","=""L3465"""
"=""""","=""g 4F""","=""9/2""",10,"=""""","=""5.54948""","=""""","=""""","=""L3465"""
"=""4d.5s.(3D).7s""","=""g 4D""","=""5/2""",6,"=""""","=""5.53649""","=""""","=""""","=""L3465"""
"=""4d.5s.(3D).7s""","=""g 4D""","=""7/2""",8,"=""""","=""5.5696""","=""""","=""""","=""L3465"""
"=""5p2.(3P).4d""","=""h 4D""","=""1/2""",2,"=""""","=""5.5371388""","=""""","=""0.0000006""","=""L7610"""
"=""5p2.(3P).4d""","=""h 4D""","=""3/2""",4,"=""""","=""5.54806909""","=""""","=""0.00000025""","=""L7610"""
"=""5p2.(3P).4d""","=""h 4D""","=""5/2""",6,"=""""","=""5.5803378""","=""""","=""0.0000004""","=""L7610"""
"=""5p2.(3P).4d""","=""h 4D""","=""7/2""",8,"=""""","=""5.60454389""","=""""","=""0.00000025""","=""L7610"""
"=""""","=""h 4F""","=""3/2""",4,"=""""","=""5.54739""","=""?""","=""""","=""L3465"""
"=""""","=""h 4F""","=""5/2""",6,"=""""","=""5.58788""","=""""","=""""","=""L3465"""
"=""""","=""h 4F""","=""7/2""",8,"=""""","=""5.62746""","=""""","=""""","=""L3465"""
"=""""","=""h 4F""","=""9/2""",10,"=""""","=""5.67804""","=""""","=""""","=""L3465"""
"=""""","=""2""","=""1/2,3/2""",6,"=""""","=""5.57732""","=""""","=""""","=""L3465"""
"=""""","=""3""","=""7/2""",8,"=""""","=""5.66154104""","=""""","=""0.00000025""","=""L7610"""
"=""5p2.(3P).4d?""","=""f 2P""","=""1/2""",2,"=""""","=""5.6967646""","=""""","=""0.0000005""","=""L7610"""
"=""5p2.(3P).4d?""","=""f 2P""","=""3/2""",4,"=""""","=""5.7025510""","=""""","=""0.0000005""","=""L7610"""
"=""Y II (5s2 1S<0>)""","=""Limit""","=""---""",,"=""""","=""6.21726""","=""""","=""0.00010""","=""L8844,L2111,L9735"""
"=""4d2.(3P).6s""","=""g 4P""","=""5/2""",6,"=""""","=""6.23070""","=""""","=""""","=""L3465"""
