obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""311.2700""","=""311.26991""","=""0.00003""","=""45""","=""""",,"=""1.30545058""","=""5.2886238""","=""5s2.5p""","=""z 2P*""","=""1/2""","=""4d.5s.(1D).5d""","=""2P""","=""1/2""",2,2,,"=""""","=""L7610,L3475""",
"=""311.5186""","=""""","=""""","=""22""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7593,L3475""",
"=""315.65609""","=""315.65614""","=""0.00004""","=""13""","=""2.7e+05""",C+,"=""0.0000000""","=""3.9278247""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d2.(3F).5p""","=""y 4F*""","=""5/2""",4,6,,"=""T4373""","=""L7610""",
"=""317.37532""","=""317.37527""","=""0.00005""","=""3""","=""1.01e+06""",C+,"=""0.0000000""","=""3.9065488""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d2.(3F).5p""","=""y 4F*""","=""3/2""",4,4,,"=""T4373""","=""L7610""",
"=""318.6865""","=""318.68637""","=""0.00005""","=""1""","=""1.92e+05""",C+,"=""0.06575514""","=""3.9562321""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d2.(3F).5p""","=""y 4F*""","=""7/2""",6,8,,"=""T9421""","=""L7610""",
"=""319.22226""","=""319.222497""","=""0.000023""","=""70""","=""""",,"=""1.40843037""","=""5.29237338""","=""5s2.5p""","=""z 2P*""","=""3/2""","=""4d.5s.(1D).5d""","=""2P""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""321.0304""","=""321.03046""","=""0.00004""","=""1""","=""3.0e+05""",C+,"=""0.06575514""","=""3.9278247""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d2.(3F).5p""","=""y 4F*""","=""5/2""",6,6,,"=""T4373""","=""L7610""",
"=""322.801""","=""322.80880""","=""0.00005""","=""""","=""1.09e+05""",C+,"=""0.06575514""","=""3.9065488""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d2.(3F).5p""","=""y 4F*""","=""3/2""",6,4,,"=""T4373""","=""L7621""",
"=""334.1338""","=""334.13401""","=""0.00005""","=""55""","=""9.3e+05""",C+,"=""1.99193807""","=""5.7025510""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""5p2.(3P).4d?""","=""f 2P""","=""3/2""",6,4,,"=""T9421""","=""L7610,L3475""",
"=""""","=""335.03040""","=""0.00005""","=""""","=""1.21e+06""",C+,"=""2.00186598""","=""5.7025510""","=""4d.5s.(3D).5p""","=""z 2D*""","=""3/2""","=""5p2.(3P).4d?""","=""f 2P""","=""3/2""",4,4,,"=""T9421""","=""""",
"=""338.95551""","=""338.95557""","=""0.00003""","=""85""","=""""",,"=""1.89023866""","=""5.54806909""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""","=""5p2.(3P).4d""","=""h 4D""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""339.8007""","=""339.80058""","=""0.00003""","=""45""","=""""",,"=""2.01280684""","=""5.66154104""","=""4d.5s.(3D).5p""","=""z 4F*""","=""9/2""","=""""","=""3""","=""7/2""",10,8,,"=""""","=""L7610,L3475""",
"=""341.34425""","=""341.34425""","=""0.00004""","=""85""","=""""",,"=""1.94810445""","=""5.5803378""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""5p2.(3P).4d""","=""h 4D""","=""5/2""",8,6,,"=""""","=""L7610,L3475""",
"=""345.19292""","=""345.19286""","=""0.00003""","=""70""","=""""",,"=""2.01280684""","=""5.60454389""","=""4d.5s.(3D).5p""","=""z 4F*""","=""9/2""","=""5p2.(3P).4d""","=""h 4D""","=""7/2""",10,8,,"=""""","=""L7610,L3475""",
"=""348.50448""","=""348.504428""","=""0.000024""","=""600""","=""6.7e+05""",B+,"=""0.0000000""","=""3.55760755""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d2.(3F).5p""","=""z 4G*""","=""5/2""",4,6,,"=""T9421""","=""L7610""",
"=""348.67200""","=""348.67196""","=""0.00003""","=""170""","=""""",,"=""1.30545058""","=""4.86134876""","=""5s2.5p""","=""z 2P*""","=""1/2""","=""4d.5s.(3D).5d""","=""2P""","=""3/2""",2,4,,"=""""","=""L7610,L3475""",
"=""351.15209""","=""351.15216""","=""0.00006""","=""4""","=""1.24e+06""",C+,"=""1.94810445""","=""5.4788871""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""5p2.(3P).4d""","=""4F""","=""9/2""",8,10,,"=""T9421""","=""L7610""",
"=""352.25399""","=""352.25399""","=""0.00004""","=""80""","=""""",,"=""1.85343904""","=""5.3731777""","=""4d.5s.(3D).5p""","=""z 4F*""","=""3/2""","=""5p2.(3P).4d""","=""4F""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""355.06727""","=""355.06712""","=""0.00003""","=""3""","=""8.2e+04""",C+,"=""0.06575514""","=""3.55760755""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d2.(3F).5p""","=""z 4G*""","=""5/2""",6,6,,"=""T9421""","=""L7610""",
"=""355.28033""","=""355.28035""","=""0.00008""","=""130""","=""""",,"=""1.85343904""","=""5.3431957""","=""4d.5s.(3D).5p""","=""z 4F*""","=""3/2""","=""5p2.(3P).4d""","=""4F""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""355.37054""","=""355.37051""","=""0.00003""","=""540""","=""2.28e+07""",B+,"=""0.0000000""","=""3.48887133""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(1D).5p""","=""x 2P*""","=""3/2""",4,4,,"=""T4373""","=""L7610,L3475""",
"=""355.97579""","=""355.97579""","=""0.00004""","=""170""","=""""",,"=""1.89023866""","=""5.3731777""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""","=""5p2.(3P).4d""","=""4F""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""357.24503""","=""357.24507""","=""0.00004""","=""190""","=""""",,"=""1.94810445""","=""5.4186688""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""5p2.(3P).4d""","=""4F""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""357.70735""","=""357.70723""","=""0.00007""","=""260""","=""9.0e+06""",B,"=""2.01280684""","=""5.4788871""","=""4d.5s.(3D).5p""","=""z 4F*""","=""9/2""","=""5p2.(3P).4d""","=""4F""","=""9/2""",10,10,,"=""T9421""","=""L7610,L3475""",
"=""358.8767""","=""""","=""""","=""300""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7610,L3475""",
"=""359.07074""","=""359.07075""","=""0.00003""","=""100""","=""""",,"=""1.40843037""","=""4.86134876""","=""5s2.5p""","=""z 2P*""","=""3/2""","=""4d.5s.(3D).5d""","=""2P""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""359.3940""","=""359.39360""","=""0.00004""","=""2800""","=""""",,"=""0.0000000""","=""3.4498166""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(1D).5p""","=""x 2P*""","=""1/2""",4,2,,"=""""","=""L7610,L3475""",
"=""362.1972""","=""362.19687""","=""0.00003""","=""4300""","=""2.34e+08""",B+,"=""0.06575514""","=""3.48887133""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(1D).5p""","=""x 2P*""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""369.35744""","=""369.35739""","=""0.00007""","=""170""","=""4.2e+06""",B,"=""2.12213288""","=""5.4788871""","=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""","=""5p2.(3P).4d""","=""4F""","=""9/2""",8,10,,"=""T9421""","=""L7610,L3475""",
"=""371.91491""","=""371.91492""","=""0.00004""","=""60""","=""""",,"=""2.08499775""","=""5.4186688""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""5p2.(3P).4d""","=""4F""","=""7/2""",6,8,,"=""""","=""L7610,L3475""",
"=""373.96736""","=""373.96742""","=""0.00004""","=""60""","=""""",,"=""2.05780343""","=""5.3731777""","=""4d.5s.(3D).5p""","=""z 4D*""","=""3/2""","=""5p2.(3P).4d""","=""4F""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""375.0957""","=""375.09556""","=""0.00009""","=""50""","=""""",,"=""2.03779275""","=""5.3431957""","=""4d.5s.(3D).5p""","=""z 4D*""","=""1/2""","=""5p2.(3P).4d""","=""4F""","=""3/2""",2,4,,"=""""","=""L7610,L3475""",
"=""387.78813""","=""387.78801""","=""0.00005""","=""80""","=""""",,"=""1.99193807""","=""5.1891539""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""""","=""1.4""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""388.88665""","=""388.88666""","=""0.00003""","=""30""","=""""",,"=""1.40843037""","=""4.59661373""","=""5s2.5p""","=""z 2P*""","=""3/2""","=""4d.5s.(1D).6s""","=""f 2D""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""390.57022""","=""390.57018""","=""0.00003""","=""60h""","=""""",,"=""1.99193807""","=""5.16637902""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""4d.5s.(1D).5d""","=""2D""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""""","=""391.92778""","=""0.00003""","=""""","=""4.4e+06""",B+,"=""1.35606353""","=""4.51950858""","=""4d2.(3F).5s""","=""a 4F""","=""3/2""","=""4d2.(1D).5p""","=""w 2D*""","=""3/2""",4,4,,"=""T9421""","=""""",
"=""391.9358""","=""391.93580""","=""0.00005""","=""50h""","=""""",,"=""2.00186598""","=""5.1652463""","=""4d.5s.(3D).5p""","=""z 2D*""","=""3/2""","=""4d.5s.(1D).5d""","=""2D""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""393.1211""","=""393.12079""","=""0.00005""","=""60h""","=""""",,"=""1.99193807""","=""5.1457829""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""4d.5s.(3D).5d""","=""2D""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""395.62042""","=""395.62047""","=""0.00003""","=""60h""","=""""",,"=""2.00186598""","=""5.13578369""","=""4d.5s.(3D).5p""","=""z 2D*""","=""3/2""","=""4d.5s.(3D).5d""","=""2D""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""398.86081""","=""398.860726""","=""0.000022""","=""40""","=""""",,"=""1.40843037""","=""4.51688879""","=""5s2.5p""","=""z 2P*""","=""3/2""","=""4d.5s.(3D).6s""","=""f 2D""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""""","=""399.09082""","=""0.00004""","=""""","=""7.1e+06""",B,"=""1.37357308""","=""4.48023931""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d2.(3P).5p""","=""z 4S*""","=""3/2""",6,4,,"=""T9421""","=""""",
"=""404.0967""","=""404.096357""","=""0.000016""","=""940""","=""1.12e+07""",B+,"=""0.0000000""","=""3.06818402""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(1D).5p""","=""y 2D*""","=""5/2""",4,6,,"=""T4373""","=""L7610,L3475""",
"=""404.87718""","=""404.87715""","=""0.00003""","=""2400""","=""""",,"=""0.0000000""","=""3.06226712""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(3D).5p""","=""y 2P*""","=""1/2""",4,2,,"=""""","=""L7610,L3475""",
"=""407.8510""","=""407.851118""","=""0.000017""","=""9400""","=""1.11e+08""",C+,"=""0.0000000""","=""3.03993769""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(1D).5p""","=""y 2F*""","=""5/2""",4,6,,"=""T4373""","=""L7610,L3475""",
"=""408.23374""","=""408.23375""","=""0.00004""","=""90h""","=""""",,"=""2.29362274""","=""5.33071115""","=""4d2.(1G).5s""","=""a 2G""","=""9/2""","=""4d2.(1G).5p""","=""v 2F*""","=""7/2""",10,8,,"=""""","=""L7610,L3475""",
"=""408.4858""","=""408.48562""","=""0.00003""","=""2000""","=""2.5e+07""",C+,"=""0.0000000""","=""3.03521575""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(3D).5p""","=""y 2P*""","=""3/2""",4,4,,"=""T4373""","=""L7610,L3475""",
"=""""","=""408.73722""","=""0.00007""","=""""","=""3.8e+06""",C+,"=""2.66920361""","=""5.7025510""","=""4d.5s.(3D).5p""","=""z 2F*""","=""5/2""","=""5p2.(3P).4d?""","=""f 2P""","=""3/2""",6,4,,"=""T9421""","=""""",
"=""410.3522""","=""410.35269""","=""0.00004""","=""9900""","=""1.27e+08""",C+,"=""0.06575514""","=""3.08716091""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(1D).5p""","=""y 2F*""","=""7/2""",6,8,,"=""T4373""","=""L7610,L3475""",
"=""410.75430""","=""410.75432""","=""0.00015""","=""60h""","=""""",,"=""2.29524532""","=""5.3136968""","=""4d2.(1G).5s""","=""a 2G""","=""7/2""","=""4d2.(1G).5p""","=""v 2F*""","=""5/2""",8,6,,"=""""","=""L7610,L3475""",
"=""411.1965""","=""411.19635""","=""0.00007""","=""80""","=""""",,"=""1.89023866""","=""4.9054453""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""","=""4d.5s.(3D).5d""","=""e 4F""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""412.9469""","=""412.946330""","=""0.000024""","=""8900""","=""1.56e+08""",A,"=""0.06575514""","=""3.06818402""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(1D).5p""","=""y 2D*""","=""5/2""",6,6,,"=""T4373""","=""L7611,L3475""",
"=""414.4009""","=""414.40041""","=""0.00003""","=""7500""","=""1.59e+08""",B+,"=""0.0000000""","=""2.99189369""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(1D).5p""","=""y 2D*""","=""3/2""",4,4,,"=""T4373""","=""L7610,L3475""",
"=""415.8796""","=""415.87961""","=""0.00007""","=""100h""","=""""",,"=""1.94810445""","=""4.9293566""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""4d.5s.(3D).5d""","=""e 4F""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""416.86879""","=""416.868153""","=""0.000025""","=""2400""","=""2.4e+07""",C,"=""0.06575514""","=""3.03993769""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(1D).5p""","=""y 2F*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""417.53098""","=""417.53104""","=""0.00004""","=""2000""","=""3.1e+07""",C+,"=""0.06575514""","=""3.03521575""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(3D).5p""","=""y 2P*""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""421.42048""","=""421.42036""","=""0.00006""","=""80""","=""""",,"=""2.01280684""","=""4.9548621""","=""4d.5s.(3D).5p""","=""z 4F*""","=""9/2""","=""4d.5s.(3D).5d""","=""2F""","=""7/2""",10,8,,"=""""","=""L7610,L3475""",
"=""421.4711""","=""421.47091""","=""0.00004""","=""40""","=""""",,"=""1.85343904""","=""4.79514144""","=""4d.5s.(3D).5p""","=""z 4F*""","=""3/2""","=""4d.5s.(3D).5d""","=""f 4D""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""421.8987""","=""421.89865""","=""0.00003""","=""160""","=""""",,"=""1.30545058""","=""4.24417054""","=""5s2.5p""","=""z 2P*""","=""1/2""","=""5s2.(2D).5d""","=""e 2D""","=""3/2""",2,4,,"=""""","=""L7610,L3475""",
"=""422.18178""","=""422.18164""","=""0.00006""","=""280h""","=""""",,"=""1.85343904""","=""4.7901891""","=""4d.5s.(3D).5p""","=""z 4F*""","=""3/2""","=""4d.5s.(3D).5d""","=""e 4G""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""422.54426""","=""422.54428""","=""0.00006""","=""80""","=""""",,"=""2.01280684""","=""4.9470366""","=""4d.5s.(3D).5p""","=""z 4F*""","=""9/2""","=""4d.5s.(3D).5d""","=""e 4F""","=""9/2""",10,10,,"=""""","=""L7610,L3475""",
"=""423.24933""","=""423.24920""","=""0.00003""","=""3""","=""1.2e+06""",D+,"=""1.30545058""","=""4.23479337""","=""5s2.5p""","=""z 2P*""","=""1/2""","=""5p2.(3P).5s""","=""e 4P""","=""3/2""",2,4,,"=""T4373""","=""L7610""",
"=""423.37331""","=""423.37334""","=""0.00003""","=""14""","=""2.0e+06""",D+,"=""1.89023866""","=""4.81872249""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""","=""4d.5s.(3D).5d""","=""f 4D""","=""7/2""",6,8,,"=""T4373""","=""L7610""",
"=""423.7122""","=""423.71267""","=""0.00004""","=""2200""","=""3.00e+07""",B+,"=""0.06575514""","=""2.99189369""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(1D).5p""","=""y 2D*""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""425.2398""","=""425.23962""","=""0.00006""","=""300""","=""""",,"=""1.89023866""","=""4.8058700""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""","=""4d.5s.(3D).5d""","=""e 4G""","=""7/2""",6,8,,"=""""","=""L7610,L3475""",
"=""430.35001""","=""430.35002""","=""0.00008""","=""360h""","=""""",,"=""1.94810445""","=""4.8291127""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""4d.5s.(3D).5d""","=""e 4G""","=""9/2""",8,10,,"=""""","=""L7610,L3475""",
"=""431.75171""","=""431.75164""","=""0.00003""","=""50""","=""""",,"=""1.40843037""","=""4.28008591""","=""5s2.5p""","=""z 2P*""","=""3/2""","=""5p2.(3P).5s""","=""e 4P""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""431.90774""","=""431.90768""","=""0.00003""","=""8""","=""1.5e+06""",D+,"=""1.94810445""","=""4.81872249""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""4d.5s.(3D).5d""","=""f 4D""","=""7/2""",8,8,,"=""T4373""","=""L7610""",
"=""433.19880""","=""433.19897""","=""0.00004""","=""110""","=""""",,"=""1.30545058""","=""4.16751186""","=""5s2.5p""","=""z 2P*""","=""1/2""","=""4d3""","=""2P""","=""1/2""",2,2,,"=""""","=""L7610,L3475""",
"=""433.8494""","=""433.85013""","=""0.00006""","=""30""","=""""",,"=""1.94810445""","=""4.8058700""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""4d.5s.(3D).5d""","=""e 4G""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""434.58569""","=""434.58582""","=""0.00008""","=""60""","=""""",,"=""2.03779275""","=""4.8907206""","=""4d.5s.(3D).5p""","=""z 4D*""","=""1/2""","=""4d.5s.(3D).5d""","=""e 4F""","=""3/2""",2,4,,"=""""","=""L7610,L3475""",
"=""435.0005""","=""435.0005""","=""0.0006""","=""440h""","=""""",,"=""2.01280684""","=""4.863015""","=""4d.5s.(3D).5p""","=""z 4F*""","=""9/2""","=""4d.5s.(3D).5d""","=""e 4G""","=""11/2""",10,12,,"=""""","=""L7610,L3475""",
