Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p6""","=""1S""","=""0""",1,"=""""","=""0.0000""","=""""","=""0""","=""                                  ""","=""L7147"""
"=""2s2.2p5.3s""","=""3P*""","=""2""",5,"=""""","=""135.12351""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3s""","=""3P*""","=""1""",3,"=""""","=""135.55068""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3s""","=""3P*""","=""0""",1,"=""""","=""136.01837""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3s""","=""1P*""","=""1""",3,"=""""","=""136.76897""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3p""","=""3S""","=""1""",3,"=""""","=""145.23834""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""3""",7,"=""""","=""146.97732""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""2""",5,"=""""","=""147.12528""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""1""",3,"=""""","=""147.45617""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3p""","=""1D""","=""2""",5,"=""""","=""147.95077""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3p""","=""1P""","=""1""",3,"=""""","=""148.23754""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""2""",5,"=""""","=""148.51489""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""0""",1,"=""""","=""148.53101""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""1""",3,"=""""","=""148.65688""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3p""","=""1S""","=""0""",1,"=""""","=""154.06134""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""0""",1,"=""""","=""161.89811""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""1""",3,"=""""","=""162.00467""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""2""",5,"=""""","=""162.23249""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""4""",9,"=""""","=""162.52972""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""3""",7,"=""""","=""162.70419""","=""""","=""""","=""                                  ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""2""",5,"=""""","=""163.022""","=""""","=""""","=""                                  ""","="""""
