obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""30.4879""","=""0.0003""","=""30.488220""","=""0.000012""","=""630""","=""""",,"=""0.00000000""","=""40.666263""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).4d""","=""2S""","=""1/2""",4,2,,"=""""","=""L12157""",
"=""30.4984""","=""0.0003""","=""30.4981""","=""0.0003""","=""26""","=""""",,"=""0.00000000""","=""40.6531""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).4d""","=""2P""","=""3/2""",4,4,,"=""""","=""L12157""",
"=""30.5510""","=""0.0003""","=""30.5510""","=""0.0004""","=""11""","=""""",,"=""0.09676024""","=""40.6795?""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).4d""","=""2D""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""30.5606""","=""0.0003""","=""30.560936""","=""0.000012""","=""360""","=""""",,"=""0.09676024""","=""40.666263""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).4d""","=""2S""","=""1/2""",2,2,,"=""""","=""L12157""",
"=""30.5704""","=""0.0004""","=""30.5709""","=""0.0003""","=""11""","=""""",,"=""0.09676024""","=""40.6531""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).4d""","=""2P""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""30.7175""","=""0.0010""","=""30.7175""","=""0.0010""","=""3""","=""""",,"=""0.00000000""","=""40.3627""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).9d""","=""2F""","=""5/2""",4,6,,"=""""","=""L12157""",
"=""30.7663""","=""0.0010""","=""30.7663""","=""0.0010""","=""3""","=""""",,"=""0.09676024""","=""40.3954""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).9d""","=""4F""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""30.7778""","=""0.0005""","=""30.7771""","=""0.0008""","=""7*""","=""""",,"=""0.00000000""","=""40.2846""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).9d""","=""2D""","=""3/2""",4,4,,"=""""","=""L12157""",
"=""30.7778""","=""0.0005""","=""30.7778""","=""0.0006""","=""7*""","=""""",,"=""0.00000000""","=""40.2837""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).9d""","=""2D""","=""5/2""",4,6,,"=""""","=""L12157""",
"=""30.8512""","=""0.0010""","=""30.8512""","=""0.0008""","=""4""","=""""",,"=""0.09676024""","=""40.2846""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).9d""","=""2D""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""""","=""""","=""30.85533""","=""0.00005""","=""m""","=""""",,"=""0.00000000""","=""40.18242""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).8d""","=""4F""","=""3/2""",4,4,,"=""""","=""L12157""",
"=""30.9052""","=""0.0005""","=""30.9052""","=""0.0006""","=""6""","=""""",,"=""0.09676024""","=""40.2144""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).8d""","=""2P""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""30.9168""","=""0.0003""","=""30.916326""","=""0.000019""","=""23""","=""""",,"=""0.00000000""","=""40.103148""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).8d""","=""2D""","=""5/2""",4,6,,"=""""","=""L12157""",
"=""30.9301""","=""0.0010""","=""30.92981""","=""0.00005""","=""4""","=""""",,"=""0.09676024""","=""40.18242""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).8d""","=""4F""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""30.9904""","=""0.0010""","=""30.99062""","=""0.00005""","=""5""","=""""",,"=""0.09676024""","=""40.10377""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).8d""","=""2D""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""31.0383""","=""0.0003""","=""31.0383""","=""0.0003""","=""9""","=""""",,"=""0.00000000""","=""39.9456""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).7d""","=""2F""","=""5/2""",4,6,,"=""""","=""L12157""",
"=""31.0637""","=""0.0003""","=""31.0637""","=""0.0003""","=""14""","=""""",,"=""0.00000000""","=""39.9129""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).7d""","=""4F""","=""5/2""",4,6,,"=""""","=""L12157""",
"=""31.0989""","=""0.0003""","=""31.098916""","=""0.000020""","=""12""","=""""",,"=""0.00000000""","=""39.867692""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).8s""","=""2P""","=""3/2""",4,4,,"=""""","=""L12157""",
"=""31.1115""","=""0.0003""","=""31.11145""","=""0.00006""","=""18""","=""""",,"=""0.09676024""","=""39.94839""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).7d""","=""2P""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""31.1205""","=""0.0005""","=""31.11996""","=""0.00004""","=""37""","=""""",,"=""0.00000000""","=""39.84074""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).7d""","=""2D""","=""3/2""",4,4,,"=""""","=""L12157""",
"=""31.1228""","=""0.0003""","=""31.1228""","=""0.0003""","=""57""","=""""",,"=""0.00000000""","=""39.8371""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).7d""","=""2D""","=""5/2""",4,6,,"=""""","=""L12157""",
"=""31.1360""","=""0.0003""","=""31.1360""","=""0.0004""","=""8""","=""""",,"=""0.09676024""","=""39.9170""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).7d""","=""4F""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""31.1414""","=""0.0005""","=""31.1414""","=""0.0006""","=""14""","=""""",,"=""0.09676024""","=""39.9100""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).7d""","=""4D""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""31.1959""","=""0.0005""","=""31.19572""","=""0.00004""","=""9""","=""""",,"=""0.09676024""","=""39.84074""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).7d""","=""2D""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""31.3225""","=""0.0003""","=""31.322483""","=""0.000012""","=""8""","=""""",,"=""0.00000000""","=""39.583132""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).7s""","=""2P""","=""1/2""",4,2,,"=""""","=""L12157""",
"=""31.3541""","=""0.0010""","=""31.353855""","=""0.000009""","=""6""","=""""",,"=""0.00000000""","=""39.5435260""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).7s""","=""4P""","=""3/2""",4,4,,"=""""","=""L12157c153""",
"=""31.3571""","=""0.0010""","=""31.357077""","=""0.000012""","=""8""","=""""",,"=""0.00000000""","=""39.539463""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6d""","=""2P""","=""3/2""",4,4,,"=""""","=""L12157""",
"=""31.3614""","=""0.0003""","=""31.361440""","=""0.000014""","=""32""","=""""",,"=""0.00000000""","=""39.533962""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6d""","=""2F""","=""5/2""",4,6,,"=""""","=""L12157""",
"=""31.3823""","=""0.0003""","=""31.38220""","=""0.00020""","=""9""","=""""",,"=""0.00000000""","=""39.5078""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6d""","=""4F""","=""3/2""",4,4,,"=""""","=""L12157""",
"=""31.3876""","=""0.0003""","=""31.38746""","=""0.00003""","=""50""","=""""",,"=""0.00000000""","=""39.50119""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6d""","=""4F""","=""5/2""",4,6,,"=""""","=""L12157""",
"=""31.3992""","=""0.0003""","=""31.399238""","=""0.000012""","=""27""","=""""",,"=""0.09676024""","=""39.583132""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).7s""","=""2P""","=""1/2""",2,2,,"=""""","=""L12157""",
"=""31.4083""","=""0.0003""","=""31.408387""","=""0.000009""","=""53""","=""""",,"=""0.00000000""","=""39.474869""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).7s""","=""2P""","=""3/2""",4,4,,"=""""","=""L12157""",
"=""31.4256""","=""0.0003""","=""31.425767""","=""0.000012""","=""4""","=""""",,"=""0.09676024""","=""39.549799""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).7s""","=""4P""","=""1/2""",2,2,,"=""""","=""L12157""",
"=""31.4346""","=""0.0003""","=""31.434001""","=""0.000012""","=""67""","=""""",,"=""0.09676024""","=""39.539463""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).6d""","=""2P""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""31.4424""","=""0.0003""","=""31.44262""","=""0.00004""","=""87""","=""""",,"=""0.00000000""","=""39.43190""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6d""","=""2D""","=""3/2""",4,4,,"=""""","=""L12157""",
"=""31.4465""","=""0.0003""","=""31.446520""","=""0.000009""","=""190""","=""""",,"=""0.00000000""","=""39.4270009""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6d""","=""2D""","=""5/2""",4,6,,"=""""","=""L12157c153""",
"=""31.4558""","=""0.0005""","=""31.455735""","=""0.000009""","=""7""","=""""",,"=""0.00000000""","=""39.4154511""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6d""","=""4D""","=""3/2""",4,4,,"=""""","=""L12157c153""",
"=""31.4592""","=""0.0003""","=""31.4592""","=""0.0003""","=""20""","=""""",,"=""0.09676024""","=""39.5078""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).6d""","=""4F""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""31.4672""","=""0.0003""","=""31.46718""","=""0.00004""","=""33""","=""""",,"=""0.09676024""","=""39.49788""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).6d""","=""4P""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""31.4709""","=""0.0003""","=""31.4709""","=""0.0003""","=""13""","=""""",,"=""0.09676024""","=""39.4932""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).6d""","=""4D""","=""1/2""",2,2,,"=""""","=""L12157""",
"=""31.4854""","=""0.0003""","=""31.485564""","=""0.000009""","=""5""","=""""",,"=""0.09676024""","=""39.474869""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).7s""","=""2P""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""31.5193""","=""0.0005""","=""31.51996""","=""0.00004""","=""42""","=""""",,"=""0.09676024""","=""39.43190""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).6d""","=""2D""","=""3/2""",2,4,,"=""""","=""L12157""",
"=""31.5276""","=""0.0010""","=""31.5276""","=""0.0010""","=""9""","=""""",,"=""0.09676024""","=""39.4224""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).6d""","=""4P""","=""1/2""",2,2,,"=""""","=""L12157""",
"=""31.8454""","=""0.0005""","=""31.845216""","=""0.000009""","=""13""","=""""",,"=""0.00000000""","=""38.9333832""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6s""","=""2P""","=""1/2""",4,2,,"=""""","=""L12157c153""",
"=""31.8826""","=""0.0003""","=""31.882454""","=""0.000009""","=""23""","=""""",,"=""0.00000000""","=""38.8879095""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6s""","=""4P""","=""3/2""",4,4,,"=""""","=""L12157c153""",
"=""31.9055""","=""0.0003""","=""31.905508""","=""0.000009""","=""14""","=""""",,"=""0.00000000""","=""38.8598104""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5d""","=""2P""","=""3/2""",4,4,,"=""""","=""L12157c153""",
"=""31.9137""","=""0.0003""","=""31.913595""","=""0.000009""","=""88""","=""""",,"=""0.00000000""","=""38.8499635""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5d""","=""2F""","=""5/2""",4,6,,"=""""","=""L12157c153""",
"=""31.9247""","=""0.0003""","=""31.924557""","=""0.000009""","=""27""","=""""",,"=""0.09676024""","=""38.9333832""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).6s""","=""2P""","=""1/2""",2,2,,"=""""","=""L12157c153""",
"=""31.9303""","=""0.0010""","=""31.930497""","=""0.000009""","=""4""","=""""",,"=""0.00000000""","=""38.8293979""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6s""","=""2P""","=""3/2""",4,4,,"=""""","=""L12157c153""",
"=""31.9358""","=""0.0003""","=""31.935768""","=""0.000009""","=""56""","=""""",,"=""0.00000000""","=""38.8229897""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5d""","=""4F""","=""3/2""",4,4,,"=""""","=""L12157c153""",
"=""31.9415""","=""0.0003""","=""31.941505""","=""0.000009""","=""129""","=""""",,"=""0.00000000""","=""38.8160168""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5d""","=""4F""","=""5/2""",4,6,,"=""""","=""L12157c153""",
"=""31.9470""","=""0.0003""","=""31.946655""","=""0.000009""","=""65*""","=""""",,"=""0.00000000""","=""38.8097589""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5d""","=""4P""","=""3/2""",4,4,,"=""""","=""L12157c153""",
"=""31.9470""","=""0.0003""","=""31.948249""","=""0.000009""","=""65*""","=""""",,"=""0.00000000""","=""38.8078231""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5d""","=""2P""","=""1/2""",4,2,,"=""""","=""L12157c153""",
"=""31.9577""","=""0.0003""","=""31.957082""","=""0.000009""","=""5*""","=""""",,"=""0.09676024""","=""38.8938561""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).6s""","=""4P""","=""1/2""",2,2,,"=""""","=""L12157c153""",
"=""31.9577""","=""0.0003""","=""31.958738""","=""0.000009""","=""5*""","=""""",,"=""0.00000000""","=""38.7950853""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6s""","=""4P""","=""5/2""",4,6,,"=""""","=""L12157c153""",
"=""31.9625""","=""0.0010""","=""31.961981""","=""0.000009""","=""4""","=""""",,"=""0.09676024""","=""38.8879095""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).6s""","=""4P""","=""3/2""",2,4,,"=""""","=""L12157c153""",
"=""31.9852""","=""0.0003""","=""31.985150""","=""0.000009""","=""168""","=""""",,"=""0.09676024""","=""38.8598104""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).5d""","=""2P""","=""3/2""",2,4,,"=""""","=""L12157c153""",
"=""31.9924""","=""0.0003""","=""31.992447""","=""0.000009""","=""140""","=""""",,"=""0.00000000""","=""38.7542089""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5d""","=""2D""","=""3/2""",4,4,,"=""""","=""L12157c153""",
"=""31.9995""","=""0.0003""","=""31.999536""","=""0.000009""","=""350""","=""""",,"=""0.00000000""","=""38.7456240""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5d""","=""2D""","=""5/2""",4,6,,"=""""","=""L12157c153""",
"=""32.0097""","=""0.0005""","=""32.010265""","=""0.000009""","=""15""","=""""",,"=""0.09676024""","=""38.8293979""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).6s""","=""2P""","=""3/2""",2,4,,"=""""","=""L12157c153""",
"=""32.0156""","=""0.0003""","=""32.015562""","=""0.000009""","=""71""","=""""",,"=""0.09676024""","=""38.8229897""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).5d""","=""4F""","=""3/2""",2,4,,"=""""","=""L12157c153""",
"=""32.0273""","=""0.0003""","=""32.026503""","=""0.000009""","=""66*""","=""""",,"=""0.09676024""","=""38.8097589""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).5d""","=""4P""","=""3/2""",2,4,,"=""""","=""L12157c153""",
"=""32.0273""","=""0.0003""","=""32.028105""","=""0.000009""","=""66*""","=""""",,"=""0.09676024""","=""38.8078231""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).5d""","=""2P""","=""1/2""",2,2,,"=""""","=""L12157c153""",
"=""32.0722""","=""0.0003""","=""32.071353""","=""0.000009""","=""59*""","=""""",,"=""0.09676024""","=""38.7556217""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).5d""","=""4P""","=""1/2""",2,2,,"=""""","=""L12157c153""",
"=""32.0722""","=""0.0003""","=""32.072525""","=""0.000009""","=""59*""","=""""",,"=""0.09676024""","=""38.7542089""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).5d""","=""2D""","=""3/2""",2,4,,"=""""","=""L12157c153""",
"=""32.0889""","=""0.0003""","=""32.088873""","=""0.000009""","=""7""","=""""",,"=""0.09676024""","=""38.7345146""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).5d""","=""4D""","=""1/2""",2,2,,"=""""","=""L12157c153""",
"=""32.4568""","=""0.0003""","=""32.456825""","=""0.000009""","=""""","=""""",,"=""0.00000000""","=""38.1997309""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).4s""","=""2D""","=""3/2""",4,4,,"=""""","=""L1406c153""",
"=""32.4568""","=""0.0003""","=""32.456863""","=""0.000009""","=""420""","=""""",,"=""0.00000000""","=""38.1996861""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).4s""","=""2D""","=""5/2""",4,6,,"=""""","=""L1406""",
"=""32.5393""","=""0.0003""","=""32.539247""","=""0.000010""","=""230""","=""""",,"=""0.09676024""","=""38.1997309""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).4s""","=""2D""","=""3/2""",2,4,,"=""""","=""L1406""",
"=""""","=""""","=""32.606505""","=""0.000010""","=""""","=""""",,"=""0.00000000""","=""38.0243755""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""",4,6,,"=""""","=""""",
"=""""","=""""","=""32.651701""","=""0.000010""","=""""","=""""",,"=""0.00000000""","=""37.9717422""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""3/2""",4,4,,"=""""","=""""",
"=""32.6542""","=""0.0003""","=""32.653764""","=""0.000010""","=""80""","=""""",,"=""0.00000000""","=""37.9693434""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""5/2""",4,6,,"=""""","=""L1406""",
"=""32.6787""","=""0.0003""","=""32.678558""","=""0.000010""","=""100""","=""""",,"=""0.00000000""","=""37.9405355""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2S""","=""1/2""",4,2,,"=""""","=""L1406""",
"=""""","=""""","=""32.724414""","=""0.000010""","=""""","=""""",,"=""0.00000000""","=""37.8873702""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""1/2""",4,2,,"=""""","=""""",
"=""32.7262""","=""0.0003""","=""32.726055""","=""0.000010""","=""60""","=""""",,"=""0.00000000""","=""37.8854700""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",4,4,,"=""""","=""L1406""",
"=""32.7355""","=""0.0005""","=""32.735118""","=""0.000010""","=""40c""","=""""",,"=""0.09676024""","=""37.9717422""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""3/2""",2,4,,"=""""","=""L1406""",
"=""32.7626""","=""0.0005""","=""32.762112""","=""0.000010""","=""40bl""","=""""",,"=""0.09676024""","=""37.9405355""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2S""","=""1/2""",2,2,,"=""""","=""L1406""",
"=""32.8090""","=""0.0006""","=""32.808203""","=""0.000010""","=""40w*""","=""""",,"=""0.09676024""","=""37.8873702""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""1/2""",2,2,,"=""""","=""L1406""",
"=""32.8090""","=""0.0006""","=""32.809852""","=""0.000010""","=""40w*""","=""""",,"=""0.09676024""","=""37.8854700""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",2,4,,"=""""","=""L1406""",
"=""""","=""""","=""32.847172""","=""0.000010""","=""""","=""""",,"=""0.00000000""","=""37.7457753""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5s""","=""2P""","=""1/2""",4,2,,"=""""","=""""",
"=""""","=""""","=""32.897522""","=""0.000010""","=""""","=""""",,"=""0.00000000""","=""37.6880053""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5s""","=""2P""","=""3/2""",4,4,,"=""""","=""""",
"=""""","=""""","=""32.902521""","=""0.000010""","=""""","=""""",,"=""0.00000000""","=""37.6822788""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5s""","=""4P""","=""1/2""",4,2,,"=""""","=""""",
"=""""","=""""","=""32.931592""","=""0.000010""","=""""","=""""",,"=""0.09676024""","=""37.7457753""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).5s""","=""2P""","=""1/2""",2,2,,"=""""","=""""",
"=""""","=""""","=""32.946955""","=""0.000010""","=""""","=""""",,"=""0.00000000""","=""37.6314588""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5s""","=""4P""","=""3/2""",4,4,,"=""""","=""""",
"=""""","=""""","=""32.972842""","=""0.000010""","=""""","=""""",,"=""0.00000000""","=""37.6019142""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).5s""","=""4P""","=""5/2""",4,6,,"=""""","=""""",
"=""""","=""""","=""32.977409""","=""0.000010""","=""""","=""""",,"=""0.00000000""","=""37.5967073""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""2P""","=""3/2""",4,4,,"=""""","=""""",
