Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""5s2""","=""1S""","=""0""",1,"=""""","=""0.0000""","=""""","=""0""","=""L11882"""
"=""5s.5p""","=""3P*""","=""0""",1,"=""""","=""11.9200""","=""""","=""""","=""L11882"""
"=""5s.5p""","=""3P*""","=""1""",3,"=""""","=""12.4543""","=""""","=""""","=""L11882"""
"=""5s.5p""","=""3P*""","=""2""",5,"=""""","=""14.0940""","=""""","=""""","=""L11882"""
"=""5s.5p""","=""1P*""","=""1""",3,"=""""","=""17.7619""","=""""","=""""","=""L11882"""
"=""5p2""","=""3P""","=""0""",1,"=""""","=""27.7319""","=""""","=""""","=""L11882"""
"=""5p2""","=""3P""","=""1""",3,"=""""","=""29.0972""","=""""","=""""","=""L11882"""
"=""5p2""","=""3P""","=""2""",5,"=""""","=""31.2258""","=""""","=""""","=""L11882"""
"=""5p2""","=""1D""","=""2""",5,"=""""","=""29.2727""","=""""","=""""","=""L11882"""
"=""4f.5s""","=""3F*""","=""2""",5,"=""""","=""33.7957""","=""""","=""""","=""L11882"""
"=""4f.5s""","=""3F*""","=""3""",7,"=""""","=""33.8244""","=""""","=""""","=""L11882"""
"=""4f.5s""","=""3F*""","=""4""",9,"=""""","=""33.8781""","=""""","=""""","=""L11882"""
"=""5p2""","=""1S""","=""0""",1,"=""""","=""33.8735""","=""""","=""""","=""L11882"""
"=""4f.5s""","=""1F*""","=""3""",7,"=""""","=""34.6266""","=""""","=""""","=""L11882"""
"=""5s.5d""","=""3D""","=""1""",3,"=""""","=""35.6792""","=""""","=""""","=""L11882"""
"=""5s.5d""","=""3D""","=""2""",5,"=""""","=""35.7957""","=""""","=""""","=""L11882"""
"=""5s.5d""","=""3D""","=""3""",7,"=""""","=""35.9976""","=""""","=""""","=""L11882"""
"=""5s.5d""","=""1D""","=""2""",5,"=""""","=""38.1303""","=""""","=""""","=""L11882"""
"=""5s.6s""","=""3S""","=""1""",3,"=""""","=""43.9937""","=""""","=""""","=""L11882"""
"=""5s.6s""","=""1S""","=""0""",1,"=""""","=""44.8415""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""3G""","=""3""",7,"=""""","=""47.4061""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""3G""","=""4""",9,"=""""","=""47.8792""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""3G""","=""5""",11,"=""""","=""49.7914""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""3F""","=""3""",7,"=""""","=""47.7862""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""3F""","=""2""",5,"=""""","=""47.9585""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""3F""","=""4""",9,"=""""","=""49.5921""","=""""","=""""","=""L11882"""
"=""5p.5d""","=""3F*""","=""2""",5,"=""""","=""48.8240""","=""""","=""""","=""L11882"""
"=""5p.5d""","=""3F*""","=""3""",7,"=""""","=""49.7689""","=""""","=""""","=""L11882"""
"=""5p.5d""","=""3F*""","=""4""",9,"=""""","=""51.1518""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""1F""","=""3""",7,"=""""","=""49.3491""","=""""","=""""","=""L11882"""
"=""5s.6p""","=""3P*""","=""0""",1,"=""""","=""49.6763""","=""?""","=""""","=""L11882"""
"=""5s.6p""","=""3P*""","=""1""",3,"=""""","=""49.7044""","=""""","=""""","=""L11882"""
"=""5s.6p""","=""3P*""","=""2""",5,"=""""","=""50.6286""","=""""","=""""","=""L11882"""
"=""5p.5d""","=""1D*""","=""2""",5,"=""""","=""50.1576""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""3D""","=""3""",7,"=""""","=""50.2110""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""3D""","=""2""",5,"=""""","=""50.3800""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""3D""","=""1""",3,"=""""","=""50.6806""","=""""","=""""","=""L11882"""
"=""5s.6p""","=""1P*""","=""1""",3,"=""""","=""50.5610""","=""""","=""""","=""L11882"""
"=""5p.5d""","=""3D*""","=""1""",3,"=""""","=""50.9602""","=""""","=""""","=""L11882"""
"=""5p.5d""","=""3D*""","=""2""",5,"=""""","=""51.7312""","=""""","=""""","=""L11882"""
"=""5p.5d""","=""3D*""","=""3""",7,"=""""","=""52.4488""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""1G""","=""4""",9,"=""""","=""51.0258""","=""""","=""""","=""L11882"""
"=""4f.5p""","=""1D""","=""2""",5,"=""""","=""51.6217""","=""""","=""""","=""L11882"""
"=""5p.5d""","=""3P*""","=""0""",1,"=""""","=""52.5926""","=""?""","=""""","=""L11882"""
"=""5p.5d""","=""3P*""","=""1""",3,"=""""","=""52.6396""","=""""","=""""","=""L11882"""
"=""5p.5d""","=""3P*""","=""2""",5,"=""""","=""52.7223""","=""""","=""""","=""L11882"""
"=""5p.5d""","=""1F*""","=""3""",7,"=""""","=""54.3581""","=""""","=""""","=""L11882"""
"=""5p.5d""","=""1P*""","=""1""",3,"=""""","=""54.7236""","=""""","=""""","=""L11882"""
"=""5s.5f""","=""3F*""","=""2""",5,"=""""","=""57.3677""","=""""","=""""","=""L11882"""
"=""5s.5f""","=""3F*""","=""3""",7,"=""""","=""57.3788""","=""""","=""""","=""L11882"""
"=""5s.5f""","=""3F*""","=""4""",9,"=""""","=""57.4244""","=""""","=""""","=""L11882"""
"=""5s.5f""","=""1F*""","=""3""",7,"=""""","=""57.9874""","=""""","=""""","=""L11882"""
"=""5p.6s""","=""3P*""","=""0""",1,"=""""","=""58.1209""","=""?""","=""""","=""L11882"""
"=""5p.6s""","=""3P*""","=""1""",3,"=""""","=""58.3724""","=""""","=""""","=""L11882"""
"=""5p.6s""","=""3P*""","=""2""",5,"=""""","=""60.1863""","=""""","=""""","=""L11882"""
"=""5s.6d""","=""3D""","=""1""",3,"=""""","=""59.015""","=""""","=""""","=""L7281"""
"=""5s.6d""","=""3D""","=""2""",5,"=""""","=""59.044""","=""""","=""""","=""L7281"""
"=""5s.6d""","=""3D""","=""3""",7,"=""""","=""59.12""","=""""","=""""","=""L7281"""
"=""5p.6s""","=""1P*""","=""1""",3,"=""""","=""60.7469""","=""""","=""""","=""L11882"""
"=""5s.7s""","=""3S""","=""1""",3,"=""""","=""62.765""","=""""","=""""","=""L7281"""
"=""5s.7p""","=""3P*""","=""0""",1,"=""""","=""65.348""","=""""","=""""","=""L7281"""
"=""5s.7p""","=""3P*""","=""1""",3,"=""""","=""65.40""","=""""","=""""","=""L7281"""
"=""5s.7p""","=""3P*""","=""2""",5,"=""""","=""65.630""","=""""","=""""","=""L7281"""
"=""4d9.5s2.5p""","=""1P*""","=""1""",3,"=""""","=""66.8602""","=""""","=""""","=""L11882"""
"=""4d9.5s2.5p""","=""3D*""","=""1""",3,"=""""","=""68.1700""","=""""","=""""","=""L11882"""
"=""4d9.5s2.4f""","=""3P*""","=""1""",3,"=""""","=""80.600""","=""""","=""""","=""L5691"""
"=""4d9.5s2.4f""","=""3D*""","=""1""",3,"=""""","=""84.700""","=""""","=""""","=""L5691"""
"=""Xe VIII (5s 2S<1/2>)""","=""Limit""","=""---""",,"=""[""","=""91.6""","=""]""","=""0.5""","=""L6980"""
"=""4d9.5s2.4f""","=""1P*""","=""1""",3,"=""""","=""100.6023""","=""""","=""""","=""L11882"""
"=""4d9.5s2.6p""","=""3P*""","=""1""",3,"=""""","=""103.540""","=""""","=""""","=""L5852"""
"=""4d9.5s2.6p""","=""1P*""","=""1""",3,"=""""","=""104.860""","=""""","=""""","=""L5852"""
"=""4d9.5s2.5f""","=""3P*""","=""1""",3,"=""""","=""109.321""","=""""","=""""","=""L5852"""
"=""4d9.5s2.5f""","=""1P*""","=""1""",3,"=""""","=""116.010""","=""""","=""""","=""L5852"""
